ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
118,LaPhonso Ellis,LaPhonso Ellis,SF,25,DEN,DEN,45,1269,12.1,.474,.051,.343,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,,-0.5,1.5,1.0,.039,,-3.2,0.1,-3.1,-0.3
119,LeRon Ellis,LeRon Ellis,C,26,MIA,MIA,12,74,1.6,.264,.000,.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,,-0.2,0.1,-0.1,-0.081,,-7.5,-1.3,-8.8,-0.1
120,Pervis Ellison,Pervis Ellison,C,28,BOS,BOS,69,1431,13.1,.527,.000,.397,11.5,24.1,17.7,6.3,1.4,4.8,19.5,12.9,,0.6,1.9,2.6,.086,,-2.5,1.2,-1.3,0.3
121,Vincenzo Esposito,Vincenzo Esposito,PG,26,TOR,TOR,30,282,5.2,.495,.560,.390,1.7,5.1,3.4,12.5,1.3,0.0,25.0,24.4,,-0.6,0.0,-0.6,-0.106,,-5.0,-4.4,-9.5,-0.5
122,Patrick Ewing*,Patrick Ewing,C,33,NYK,NYK,76,2783,20.9,.516,.019,.317,6.9,26.9,17.1,11.2,1.3,5.1,11.8,31.5,,0.6,6.1,6.8,.116,,0.3,1.3,1.6,2.5
123,Duane Ferrell,Duane Ferrell,SF,30,IND,IND,54,591,10.9,.529,.048,.343,7.0,12.5,9.8,8.2,2.1,0.4,15.1,17.5,,0.3,0.6,1.0,.077,,-2.4,0.3,-2.1,0.0
124,Danny Ferry,Danny Ferry,PF,29,CLE,CLE,82,2680,14.2,.557,.395,.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,,3.2,2.3,5.5,.098,,0.6,-0.7,-0.1,1.3
125,Michael Finley,Michael Finley,SF,22,PHO,PHO,82,3212,14.0,.551,.191,.331,5.1,8.3,6.7,13.9,1.4,0.7,10.6,17.3,,5.0,1.3,6.3,.095,,0.6,-0.8,-0.2,1.5
126,Matt Fish,Matt Fish,C,26,TOT,18,134,16.5,.586,.000,.528,8.7,9.5,9.1,10.2,1.2,3.8,6.3,15.9,,0.3,0.1,0.4,.154,,-0.1,1.1,1.0,0.1
127,Vern Fleming,Vern Fleming,PG,33,NJN,NJN,77,1747,11.3,.490,.053,.338,3.0,7.8,5.4,24.6,1.2,0.2,16.9,18.1,,0.5,1.1,1.6,.044,,-2.1,-0.9,-2.9,-0.4
128,Sherell Ford,Sherell Ford,SF,23,SEA,SEA,28,139,16.4,.474,.313,.425,10.7,9.7,10.2,6.5,2.9,0.6,5.9,32.4,,0.1,0.2,0.4,.124,,-3.8,-1.5,-5.2,-0.1
129,Greg Foster,Greg Foster,C,27,UTA,UTA,73,803,9.0,.501,.033,.295,8.3,18.6,13.6,4.7,0.5,2.3,17.4,19.0,,-0.3,0.9,0.6,.035,,-4.6,-1.2,-5.8,-0.8
130,Rick Fox,Rick Fox,SF,26,BOS,BOS,81,2588,16.1,.547,.293,.274,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,,3.0,2.2,5.1,.095,,1.2,0.2,1.3,2.2
131,Kevin Gamble,Kevin Gamble,SF,30,TOT,65,1325,8.4,.482,.301,.127,1.9,7.9,5.0,12.1,1.4,0.5,9.7,15.1,,0.5,1.3,1.8,.064,,-2.9,0.4,-2.5,-0.2
132,Kevin Garnett*,Kevin Garnett,SF,19,MIN,MIN,80,2293,15.8,.522,.038,.203,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,,1.8,2.6,4.4,.092,,0.1,0.9,1.0,1.7
133,Chris Gatling,Chris Gatling,PF,28,TOT,71,1427,19.9,.601,.002,.365,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,,2.7,2.0,4.6,.156,,0.5,-0.4,0.1,0.7
134,Kenny Gattison,Kenny Gattison,PF,31,VAN,VAN,25,570,10.7,.510,.000,.411,7.0,16.8,11.7,4.6,0.9,1.5,15.1,21.2,,-0.3,0.5,0.1,.012,,-4.1,-1.4,-5.5,-0.5
135,Matt Geiger,Matt Geiger,C,26,CHH,CHH,77,2349,14.2,.573,.012,.308,10.2,23.6,16.8,4.1,1.0,2.0,15.3,17.2,,2.4,1.9,4.3,.088,,-1.8,-1.1,-2.9,-0.5
136,Kendall Gill,Kendall Gill,SG,27,TOT,47,1683,15.5,.545,.151,.336,5.0,11.6,8.2,24.6,2.0,1.1,17.9,19.5,,2.1,1.1,3.2,.091,,0.9,0.5,1.4,1.4
137,Armen Gilliam,Armen Gilliam,SF,31,NJN,NJN,78,2856,17.6,.522,.001,.288,9.1,18.6,13.7,9.4,1.3,1.4,11.4,23.7,,3.3,3.4,6.7,.113,,1.2,-0.4,0.8,1.9
138,Gerald Glass,Gerald Glass,SF,28,TOT,15,71,10.4,.389,.182,.030,9.2,3.3,6.4,10.3,2.2,1.1,0.0,20.7,,0.0,0.1,0.1,.047,,-1.6,-0.2,-1.9,0.0
139,Anthony Goldwire,Anthony Goldwire,PG,24,CHH,CHH,42,621,10.4,.536,.439,.317,1.5,7.0,4.2,27.4,1.4,0.0,22.6,20.3,,0.2,0.1,0.3,.021,,-1.8,-2.5,-4.3,-0.3
140,Greg Graham,Greg Graham,SG,25,TOT,53,613,11.1,.538,.425,.352,3.0,7.5,5.2,14.3,2.1,0.1,17.1,19.3,,0.3,0.4,0.8,.060,,-1.9,-0.4,-2.4,-0.1
141,Ron Grandison,Ron Grandison,PF,31,TOT,28,311,8.5,.471,.241,.431,7.7,13.0,10.4,6.2,2.0,0.5,14.8,11.9,,0.0,0.4,0.5,.076,,-2.8,0.8,-2.0,0.0
142,Brian Grant,Brian Grant,PF,23,SAC,SAC,78,2398,15.8,.560,.020,.425,8.4,17.9,13.2,9.2,0.9,3.2,15.6,21.7,,2.4,2.3,4.7,.094,,-0.6,-0.3,-0.9,0.6
143,Gary Grant,Gary Grant,PG,30,NYK,NYK,47,596,13.5,.562,.133,.320,2.5,7.7,5.2,19.0,3.5,0.4,17.9,19.7,,0.4,1.0,1.4,.110,,-2.6,2.3,-0.4,0.2
144,Greg Grant,Greg Grant,PG,29,TOT,31,527,7.7,.408,.343,.061,1.5,6.0,3.7,27.4,2.2,0.3,22.8,11.2,,-0.2,0.2,0.0,.003,,-4.0,0.0,-4.0,-0.3
145,Harvey Grant,Harvey Grant,PF,30,POR,POR,76,2394,10.4,.487,.099,.162,5.6,11.6,8.6,7.3,1.3,1.3,10.1,14.8,,0.9,3.1,4.0,.081,,-1.9,1.0,-0.9,0.6
146,Horace Grant,Horace Grant,PF,30,ORL,ORL,63,2286,17.9,.551,.009,.306,9.3,20.0,14.8,11.4,1.4,2.4,7.7,16.5,,5.0,3.1,8.0,.169,,1.7,0.7,2.4,2.5
147,A.C. Green,A.C. Green,SF,32,PHO,PHO,82,2113,12.9,.558,.117,.534,9.2,20.9,15.2,4.9,1.1,0.8,12.6,13.2,,2.7,1.7,4.4,.100,,-0.4,-0.9,-1.3,0.4
148,Tom Gugliotta,Tom Gugliotta,PF,26,MIN,MIN,78,2835,16.9,.540,.086,.373,7.4,21.7,14.6,14.4,2.5,2.6,16.7,21.9,,1.5,3.7,5.3,.089,,0.0,1.0,1.0,2.1
149,Jack Haley,Jack Haley,C,32,CHI,CHI,1,7,1.8,.363,.000,.333,16.7,16.6,16.6,0.0,0.0,0.0,12.7,49.6,,0.0,0.0,0.0,-0.228,,-14.2,-8.2,-22.4,0.0
150,Thomas Hamilton,Thomas Hamilton,C,20,BOS,BOS,11,70,4.3,.321,.000,.581,15.6,19.7,17.6,2.1,0.0,9.0,18.8,29.5,,-0.4,0.1,-0.3,-0.213,,-11.3,-3.4,-14.7,-0.2
151,Geert Hammink,Geert Hammink,C,26,TOT,6,17,10.5,.565,.000,1.750,14.0,13.5,13.7,0.0,0.0,0.0,22.0,23.8,,0.0,0.0,0.0,.017,,-2.5,-3.8,-6.4,0.0
152,Tom Hammonds,Tom Hammonds,PF,28,DEN,DEN,71,1045,11.2,.537,.000,.429,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,,0.9,0.9,1.8,.081,,-2.8,-0.9,-3.8,-0.5
153,Darrin Hancock,Darrin Hancock,SF,24,CHH,CHH,63,838,10.0,.553,.014,.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,,0.2,0.3,0.5,.028,,-2.9,-0.9,-3.8,-0.4
154,Anfernee Hardaway,Anfernee Hardaway,PG,24,ORL,ORL,82,3015,24.6,.605,.233,.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,,11.0,3.4,14.4,.229,,6.2,1.0,7.2,6.9
155,Tim Hardaway,Tim Hardaway,PG,29,TOT,80,2534,18.7,.540,.382,.307,1.6,8.8,5.2,42.8,2.7,0.5,17.3,23.8,,4.7,2.6,7.3,.139,,3.3,-0.1,3.1,3.3
156,Derek Harper,Derek Harper,PG,34,NYK,NYK,82,2893,13.9,.558,.346,.219,1.3,6.8,4.1,20.1,2.4,0.1,14.7,19.4,,2.6,3.7,6.3,.105,,-0.2,0.7,0.5,1.8
157,Ron Harper,Ron Harper,PG,32,CHI,CHI,80,1886,14.4,.528,.208,.277,4.6,8.6,6.6,15.5,2.9,1.3,11.5,14.9,,3.0,3.3,6.3,.161,,0.0,2.6,2.6,2.2
158,Lucious Harris,Lucious Harris,SG,25,DAL,DAL,61,1016,15.5,.553,.315,.219,3.9,9.2,6.3,12.9,1.7,0.2,9.6,19.7,,1.8,0.4,2.1,.101,,0.9,-0.7,0.2,0.6
159,Antonio Harvey,Antonio Harvey,PF,25,TOT,55,821,8.9,.392,.009,.371,9.8,19.5,14.5,2.9,1.7,4.3,14.4,16.7,,-1.3,1.0,-0.3,-0.020,,-4.8,-0.9,-5.7,-0.8
160,Hersey Hawkins,Hersey Hawkins,SG,29,SEA,SEA,82,2823,16.1,.603,.406,.304,3.8,8.4,6.2,12.5,2.7,0.4,13.4,19.4,,5.3,4.2,9.5,.161,,1.9,0.9,2.8,3.4
161,Alvin Heggs,Alvin Heggs,SF,28,HOU,HOU,4,14,20.7,.633,.000,.600,8.3,7.9,8.1,0.0,0.0,0.0,0.0,20.3,,0.1,0.0,0.1,.196,,3.2,-2.4,0.8,0.0
162,Alan Henderson,Alan Henderson,PF,23,ATL,ATL,79,1416,12.9,.482,.007,.461,13.2,16.7,14.9,5.8,1.7,2.4,14.3,19.3,,0.5,1.6,2.0,.069,,-3.2,-0.9,-4.0,-0.7
163,Carl Herrera,Carl Herrera,PF,29,SAS,SAS,44,393,4.7,.407,.010,.175,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,,-0.7,0.5,-0.2,-0.020,,-7.1,-0.1,-7.2,-0.5
164,Sean Higgins,Sean Higgins,SF,27,PHI,PHI,44,916,10.4,.517,.399,.115,2.5,9.3,5.8,10.7,1.4,0.9,12.6,18.9,,0.2,0.1,0.3,.014,,-1.9,-1.7,-3.6,-0.4
165,Grant Hill*,Grant Hill,SF,23,DET,DET,80,3260,20.9,.537,.021,.529,4.9,23.4,14.5,31.4,1.7,1.2,14.9,25.9,,6.0,5.7,11.7,.172,,3.1,1.7,4.8,5.6
166,Tyrone Hill,Tyrone Hill,PF,27,CLE,CLE,44,929,14.6,.544,.000,.531,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,,0.6,1.4,1.9,.101,,-3.6,-0.7,-4.3,-0.5
167,Donald Hodge,Donald Hodge,C,26,TOT,15,115,5.9,.375,.000,.000,7.5,14.1,10.6,4.9,0.4,4.8,7.7,9.4,,0.0,0.1,0.1,.026,,-7.4,0.9,-6.5,-0.1
168,Fred Hoiberg,Fred Hoiberg,SG,23,IND,IND,15,85,14.4,.594,.158,.947,6.1,7.1,6.6,14.3,3.8,0.9,20.6,18.3,,0.1,0.1,0.2,.138,,-0.3,3.1,2.8,0.1
169,Jeff Hornacek,Jeff Hornacek,SG,32,UTA,UTA,82,2588,19.1,.619,.253,.330,3.0,6.8,5.0,21.2,2.2,0.6,11.2,20.1,,7.9,2.4,10.2,.190,,3.8,0.6,4.4,4.2
170,Robert Horry,Robert Horry,SF,25,HOU,HOU,71,2634,13.7,.537,.530,.195,4.3,13.2,8.9,16.1,2.3,2.9,16.8,16.3,,1.5,3.4,4.9,.089,,0.7,1.6,2.3,2.8
171,Allan Houston,Allan Houston,SG,24,DET,DET,82,3072,15.7,.576,.359,.291,2.2,9.3,5.9,15.5,1.1,0.4,14.2,25.4,,4.2,3.0,7.1,.112,,1.9,-0.9,1.0,2.3
172,Byron Houston,Byron Houston,PF,26,SAC,SAC,25,276,13.1,.570,.047,.406,13.0,22.3,17.6,4.0,2.4,1.9,18.4,14.7,,0.3,0.4,0.7,.117,,-3.1,0.4,-2.8,-0.1
173,Juwan Howard,Juwan Howard,PF,22,WSB,WSB,81,3294,17.0,.530,.009,.284,6.9,16.5,11.8,18.7,1.0,0.8,15.2,27.0,,2.5,3.1,5.6,.082,,0.6,-1.0,-0.4,1.3
174,Lindsey Hunter,Lindsey Hunter,PG,25,DET,DET,80,2138,11.2,.499,.460,.191,2.6,8.2,5.5,14.7,2.2,0.7,10.5,17.0,,1.3,2.6,3.9,.089,,-0.8,1.1,0.3,1.2
175,Bobby Hurley,Bobby Hurley,PG,24,SAC,SAC,72,1059,6.5,.411,.330,.370,1.3,6.9,4.1,29.5,1.4,0.2,24.3,14.7,,-0.7,0.4,-0.3,-0.013,,-4.1,-1.8,-5.9,-1.0
176,Jaren Jackson,Jaren Jackson,SG,28,HOU,HOU,4,33,1.5,.323,.625,1.250,0.0,10.1,5.1,0.0,1.6,0.0,0.0,16.9,,-0.1,0.0,0.0,-0.049,,-10.2,-2.0,-12.2,-0.1
177,Jim Jackson,Jim Jackson,SG,25,DAL,DAL,82,2820,16.6,.538,.255,.320,5.9,9.7,7.6,14.3,0.8,0.5,11.3,24.9,,4.8,0.6,5.4,.092,,1.8,-2.1,-0.3,1.2
178,Mark Jackson,Mark Jackson,PG,30,IND,IND,81,2643,15.9,.568,.238,.305,3.2,11.0,7.3,37.4,2.0,0.2,22.1,15.8,,4.6,2.6,7.2,.130,,2.5,0.2,2.7,3.1
179,Henry James,Henry James,PF,30,HOU,HOU,7,58,9.9,.573,.625,.208,6.0,5.7,5.9,5.7,0.0,0.0,13.2,23.4,,0.1,0.0,0.1,.058,,-2.2,-2.6,-4.8,0.0
180,Avery Johnson,Avery Johnson,PG,30,SAS,SAS,82,3084,16.3,.534,.035,.295,1.4,5.9,3.7,39.1,2.0,0.5,16.3,17.5,,5.6,3.5,9.1,.141,,1.4,0.3,1.7,2.9
181,Darryl Johnson,Darryl Johnson,PG,30,CLE,CLE,11,28,9.7,.466,.083,.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,,0.0,0.0,0.0,.010,,-4.2,-4.2,-8.4,0.0
182,Eddie Johnson,Eddie Johnson,SF,36,IND,IND,62,1002,13.1,.505,.294,.181,5.8,13.0,9.5,12.0,1.1,0.3,10.6,24.1,,0.8,0.8,1.6,.077,,0.2,-1.4,-1.2,0.2
183,Ervin Johnson,Ervin Johnson,C,28,SEA,SEA,81,1519,13.1,.547,.009,.361,10.5,22.6,16.8,4.8,1.3,6.7,19.4,14.9,,0.5,3.4,3.9,.123,,-3.2,2.1,-1.1,0.4
184,Kevin Johnson,Kevin Johnson,PG,29,PHO,PHO,56,2007,22.8,.617,.085,.591,2.5,10.2,6.4,41.5,2.1,0.5,16.7,22.6,,6.9,1.3,8.2,.195,,4.5,0.3,4.7,3.4
185,Larry Johnson,Larry Johnson,PF,26,CHH,CHH,81,3274,19.8,.563,.149,.460,9.0,16.4,12.7,18.0,0.9,1.0,11.0,22.9,,8.8,1.3,10.1,.149,,3.9,-1.1,2.8,3.9
186,Magic Johnson*,Magic Johnson,PF,36,LAL,LAL,32,958,21.1,.612,.197,.684,5.0,17.0,11.1,34.1,1.4,1.0,21.2,22.7,,2.6,1.1,3.6,.181,,4.7,0.5,5.2,1.8
187,Charles Jones,Charles Jones,PF,38,HOU,HOU,46,297,8.1,.324,.000,.684,10.9,17.1,14.1,5.3,0.9,5.8,10.8,4.2,,0.2,0.4,0.6,.090,,-3.8,1.6,-2.2,0.0
188,Eddie Jones,Eddie Jones,SG,24,LAL,LAL,70,2184,17.0,.583,.331,.269,2.4,9.8,6.2,17.0,3.1,1.4,11.4,17.8,,4.1,2.7,6.8,.150,,1.4,1.9,3.3,2.9
189,Popeye Jones,Popeye Jones,PF,25,DAL,DAL,68,2322,13.4,.486,.053,.181,10.8,23.6,16.6,8.8,1.2,0.8,12.1,16.2,,1.7,1.9,3.7,.076,,-1.9,-0.8,-2.7,-0.4
190,Michael Jordan*,Michael Jordan,SG,32,CHI,CHI,82,3090,29.4,.582,.141,.355,5.6,14.9,10.2,21.2,3.1,1.0,8.4,33.3,,14.2,6.2,20.4,.317,,8.3,2.2,10.5,9.8
191,Reggie Jordan,Reggie Jordan,PG,28,ATL,ATL,24,247,17.1,.536,.000,.535,10.6,14.5,12.4,19.2,2.6,2.2,17.8,19.4,,0.3,0.3,0.6,.118,,0.3,1.1,1.4,0.2
192,Adam Keefe,Adam Keefe,PF,25,UTA,UTA,82,1708,13.8,.574,.012,.581,13.0,19.5,16.3,5.5,1.6,2.0,16.8,14.0,,2.3,2.3,4.6,.130,,-0.6,0.0,-0.6,0.6
193,Shawn Kemp,Shawn Kemp,PF,26,SEA,SEA,79,2631,22.6,.631,.013,.709,13.0,26.9,20.3,11.5,1.8,3.8,20.4,26.2,,5.2,6.1,11.2,.205,,1.5,1.3,2.8,3.2
194,Tim Kempton,Tim Kempton,PF,32,ATL,ATL,3,11,-6.2,,,,0.0,22.4,10.7,12.0,0.0,0.0,100.0,4.1,,0.0,0.0,0.0,-0.060,,-16.0,2.6,-13.3,0.0
195,Steve Kerr,Steve Kerr,PG,30,CHI,CHI,82,1919,15.2,.663,.492,.174,1.5,5.2,3.3,14.1,1.7,0.1,7.5,12.9,,6.0,2.3,8.3,.208,,2.4,1.0,3.4,2.6
196,Jerome Kersey,Jerome Kersey,SF,33,GSW,GSW,76,1620,13.1,.452,.034,.294,10.8,15.0,12.9,10.9,2.9,2.0,11.7,17.2,,0.6,1.8,2.4,.071,,-1.8,1.0,-0.9,0.5
197,Randolph Keys,Randolph Keys,SF,29,MIL,MIL,69,816,10.8,.511,.341,.207,6.0,12.8,9.4,12.0,2.1,1.3,12.7,14.6,,0.7,0.6,1.2,.072,,-2.0,0.7,-1.3,0.1
198,Jason Kidd*,Jason Kidd,PG,22,DAL,DAL,81,3034,17.8,.468,.306,.256,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,,1.7,2.6,4.3,.068,,2.3,-0.3,2.0,3.0
199,Chris King,Chris King,SF,26,VAN,VAN,80,1930,10.8,.492,.193,.232,6.0,11.5,8.7,9.5,1.9,1.3,13.8,17.7,,-0.5,1.6,1.1,.028,,-2.1,-0.3,-2.5,-0.2
200,Frankie King,Frankie King,PG,23,LAL,LAL,6,20,0.7,.284,.091,.273,5.9,5.7,5.8,15.0,5.2,0.0,14.0,32.1,,-0.1,0.0,-0.1,-0.234,,-13.1,-1.4,-14.5,-0.1
201,Jimmy King,Jimmy King,SG,22,TOR,TOR,62,868,9.9,.483,.133,.302,5.9,9.2,7.6,15.6,1.2,1.1,17.2,17.7,,-0.1,0.1,0.0,.000,,-2.7,-2.1,-4.8,-0.6
202,Stacey King,Stacey King,PF,29,MIA,MIA,15,156,2.0,.481,.000,.222,6.9,10.2,8.6,2.1,2.4,1.0,31.3,16.8,,-0.4,0.2,-0.2,-0.054,,-9.6,1.4,-8.3,-0.2
203,Joe Kleine,Joe Kleine,C,34,PHO,PHO,56,663,6.8,.456,.041,.148,6.4,16.5,11.5,9.7,1.0,0.7,17.1,14.6,,-0.3,0.4,0.1,.007,,-5.4,-0.8,-6.1,-0.7
204,Jon Koncak,Jon Koncak,C,32,ORL,ORL,67,1288,7.1,.507,.051,.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,,0.3,1.6,2.0,.073,,-4.8,1.2,-3.6,-0.5
205,Toni Kukoč*,Toni Kukoč,SF,27,CHI,CHI,81,2103,20.4,.589,.274,.339,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,,6.9,3.2,10.1,.231,,4.6,0.9,5.4,4.0
206,Christian Laettner,Christian Laettner,C,26,TOT,74,2495,17.7,.563,.043,.437,8.6,17.2,12.8,13.7,1.5,2.2,14.7,22.6,,3.9,2.4,6.2,.120,,0.7,-0.1,0.6,1.6
207,Andrew Lang,Andrew Lang,C,29,TOT,71,2365,11.9,.484,.006,.197,7.5,15.6,11.4,4.6,0.9,4.1,12.6,18.6,,0.1,2.3,2.3,.047,,-2.9,-0.4,-3.4,-0.8
208,Antonio Lang,Antonio Lang,SF,23,CLE,CLE,41,367,11.5,.594,.026,.610,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,,0.2,0.5,0.7,.090,,-4.8,1.3,-3.5,-0.1
209,Eric Leckner,Eric Leckner,C,29,DET,DET,18,155,8.8,.634,.000,.448,6.5,19.5,13.3,1.1,0.7,2.0,24.1,14.1,,0.0,0.2,0.2,.075,,-5.3,0.1,-5.2,-0.1
210,Tim Legler,Tim Legler,SG,29,WSB,WSB,77,1775,15.9,.688,.533,.333,2.0,7.2,4.6,11.3,1.3,0.5,7.9,14.4,,5.7,1.1,6.8,.184,,3.0,0.1,3.2,2.3
211,Voshon Lenard,Voshon Lenard,SG,22,MIA,MIA,30,323,15.9,.550,.716,.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,,0.5,0.4,0.9,.135,,3.2,-0.7,2.5,0.4
212,Cedric Lewis,Cedric Lewis,C,26,WSB,WSB,3,4,62.7,.667,.000,.000,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,,0.0,0.0,0.1,.613,,23.7,1.9,25.6,0.0
213,Martin Lewis,Martin Lewis,SF,20,TOR,TOR,16,189,11.2,.528,.117,.417,9.4,8.9,9.1,2.5,2.2,1.2,16.5,19.8,,0.0,0.1,0.0,.011,,-3.3,-2.8,-6.1,-0.2
214,Alton Lister,Alton Lister,C,37,TOT,64,735,9.6,.537,.000,.610,10.1,33.6,21.5,3.6,0.4,4.0,26.5,10.7,,-0.1,1.0,0.9,.060,,-5.0,0.8,-4.2,-0.4
215,Brad Lohaus,Brad Lohaus,PF,31,TOT,55,598,10.6,.556,.697,.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,,0.5,0.7,1.3,.101,,-0.1,1.0,0.9,0.4
216,Grant Long,Grant Long,PF,29,ATL,ATL,82,3008,16.2,.546,.103,.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,,4.7,3.8,8.4,.134,,0.6,0.2,0.7,2.1
217,Luc Longley,Luc Longley,C,27,CHI,CHI,62,1641,11.9,.515,.000,.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,,0.7,2.8,3.5,.101,,-2.9,1.3,-1.6,0.2
218,George Lynch,George Lynch,SF,25,LAL,LAL,76,1012,11.4,.474,.048,.294,9.6,14.3,12.0,7.2,2.4,0.7,11.5,15.4,,0.4,1.3,1.7,.080,,-2.2,0.1,-2.1,0.0
219,Sam Mack,Sam Mack,SF,25,HOU,HOU,31,868,13.1,.545,.470,.160,2.4,10.2,6.4,14.3,1.3,0.7,8.4,17.4,,1.2,0.6,1.9,.103,,-0.4,-1.2,-1.6,0.1
220,Don MacLean,Don MacLean,SF,26,DEN,DEN,56,1107,15.7,.493,.090,.362,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,.064,,0.2,-1.5,-1.3,0.2
221,Mark Macon,Mark Macon,PG,26,DET,DET,23,287,9.5,.515,.224,.164,4.4,4.9,4.6,9.2,2.9,0.0,11.1,13.4,,0.2,0.4,0.5,.092,,-3.0,2.2,-0.9,0.1
222,Rick Mahorn,Rick Mahorn,C,37,NJN,NJN,50,450,7.5,.421,.008,.385,7.4,19.8,13.4,5.7,1.6,2.2,17.4,16.8,,-0.5,0.6,0.1,.011,,-6.1,0.5,-5.6,-0.4
223,Dan Majerle,Dan Majerle,SF,30,CLE,CLE,82,2367,15.1,.530,.553,.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,,3.0,2.6,5.5,.112,,1.7,0.2,1.9,2.3
224,Jeff Malone,Jeff Malone,SG,34,TOT,32,510,8.8,.449,.083,.166,1.8,7.4,4.5,9.0,1.6,0.0,9.6,20.1,,-0.3,0.1,-0.2,-0.022,,-4.2,-1.3,-5.5,-0.4
225,Karl Malone*,Karl Malone,PF,32,UTA,UTA,82,3113,26.0,.575,.026,.466,7.1,24.2,15.8,20.6,2.4,1.5,9.8,29.8,,9.9,5.3,15.1,.233,,5.6,1.4,7.0,7.1
226,Danny Manning,Danny Manning,PF,29,PHO,PHO,33,816,14.7,.506,.036,.281,4.3,15.8,10.1,13.9,2.4,2.2,15.0,28.0,,-0.5,0.9,0.4,.026,,-2.8,0.1,-2.6,-0.1
227,Rich Manning,Rich Manning,PF,25,VAN,VAN,29,311,7.6,.449,.009,.124,5.8,15.2,10.4,4.2,0.5,1.5,12.5,20.0,,-0.4,0.2,-0.2,-0.035,,-6.0,-2.0,-8.0,-0.5
228,Šarūnas Marčiulionis*,Šarūnas Marčiulionis,SG,31,SAC,SAC,53,1039,16.7,.599,.404,.514,2.2,6.4,4.3,19.5,2.6,0.3,16.8,24.2,,1.9,0.7,2.6,.120,,1.6,-0.3,1.3,0.9
229,Donny Marshall,Donny Marshall,SF,23,CLE,CLE,34,208,10.5,.462,.441,.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,,0.0,0.2,0.2,.051,,-3.9,-1.3,-5.2,-0.2
230,Donyell Marshall,Donyell Marshall,SF,22,GSW,GSW,62,934,12.7,.488,.299,.264,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,,0.5,0.8,1.3,.065,,-0.9,-0.8,-1.7,0.1
231,Cuonzo Martin,Cuonzo Martin,SG,24,VAN,VAN,4,19,20.6,.765,.600,.400,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,,0.1,0.0,0.1,.170,,7.3,1.8,9.2,0.1
232,Darrick Martin,Darrick Martin,PG,24,TOT,59,1149,11.7,.500,.191,.331,1.6,6.9,4.2,31.1,2.4,0.2,20.5,20.3,,-0.2,0.7,0.5,.023,,-2.3,-0.9,-3.1,-0.3
233,Jamal Mashburn,Jamal Mashburn,SF,23,DAL,DAL,18,669,14.4,.478,.266,.347,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,,0.0,0.2,0.2,.014,,1.0,-2.5,-1.5,0.1
234,Anthony Mason,Anthony Mason,SF,29,NYK,NYK,82,3457,15.8,.610,.000,.519,7.8,18.1,13.1,16.7,1.1,0.8,17.7,16.1,,6.3,5.0,11.3,.157,,1.0,0.9,1.9,3.4
235,Tony Massenburg,Tony Massenburg,PF,28,TOT,54,1463,13.0,.538,.007,.363,10.0,18.3,14.1,3.4,1.0,1.0,12.7,17.4,,1.2,0.6,1.7,.057,,-1.9,-2.1,-4.0,-0.7
236,Vernon Maxwell,Vernon Maxwell,PG,30,PHI,PHI,75,2467,13.9,.508,.437,.316,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,,0.4,0.5,0.9,.018,,0.0,-1.7,-1.7,0.2
