ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
48,Steve Colter,Steve Colter,PG,25,TOT,68,1513,12.8,.501,.023,.215,4.3,8.6,6.4,24.4,2.0,0.5,15.4,15.6,,1.2,1.4,2.6,.081,,-0.4,0.7,0.4,0.9
49,Dallas Comegys,Dallas Comegys,PF,23,NJN,NJN,75,1122,9.5,.487,.003,.413,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,,-1.6,1.3,-0.3,-0.012,,-5.0,0.9,-4.2,-0.6
50,Lester Conner,Lester Conner,PG,28,HOU,HOU,52,399,13.6,.524,.065,.380,5.3,4.7,5.0,19.6,4.5,0.1,20.7,16.0,,0.1,0.6,0.7,.090,,-1.5,3.1,1.6,0.4
51,Jeff Cook,Jeff Cook,PF,31,PHO,PHO,33,359,5.7,.358,.017,.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,,-0.2,0.3,0.1,.017,,-4.6,-0.8,-5.4,-0.3
52,Michael Cooper,Michael Cooper,SG,31,LAL,LAL,61,1793,11.6,.500,.369,.234,3.3,10.7,7.2,20.2,1.8,0.8,16.0,14.7,,1.3,1.8,3.1,.082,,-0.1,0.9,0.8,1.3
53,Wayne Cooper,Wayne Cooper,C,31,DEN,DEN,45,865,11.7,.477,.004,.248,11.5,21.7,16.4,4.2,0.6,6.2,16.5,16.1,,-0.2,1.4,1.2,.068,,-3.9,0.7,-3.2,-0.3
54,Tyrone Corbin,Tyrone Corbin,SF,25,TOT,84,1739,12.4,.534,.011,.263,8.6,14.6,11.7,9.2,2.0,0.6,15.1,16.6,,1.1,1.9,3.0,.082,,-1.3,0.0,-1.3,0.3
55,Dave Corzine,Dave Corzine,C,31,CHI,CHI,80,2328,13.6,.514,.013,.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,,1.9,3.0,4.9,.101,,-0.4,0.1,-0.3,1.0
56,Winston Crite,Winston Crite,SF,22,PHO,PHO,29,258,9.8,.551,.000,.368,11.7,16.2,14.0,7.6,0.9,1.8,24.0,16.4,,0.0,0.2,0.1,.025,,-3.8,-1.2,-5.0,-0.2
57,Pat Cummings,Pat Cummings,PF,31,NYK,NYK,62,946,9.6,.495,.003,.261,9.6,19.1,14.2,5.6,1.0,0.7,16.0,17.5,,0.0,1.1,1.1,.055,,-3.2,-0.5,-3.7,-0.4
58,Terry Cummings,Terry Cummings,PF,26,MIL,MIL,76,2629,17.4,.516,.002,.292,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,,2.2,2.9,5.2,.094,,0.7,-0.7,-0.1,1.3
59,Earl Cureton,Earl Cureton,PF,30,LAC,LAC,69,1128,9.2,.443,.010,.203,8.8,17.0,12.8,8.1,1.4,1.8,14.7,14.3,,-0.6,1.3,0.7,.029,,-4.1,0.2,-4.0,-0.6
60,Dell Curry,Dell Curry,SG,23,CLE,CLE,79,1499,15.1,.500,.109,.136,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,,0.0,2.0,2.0,.064,,-0.8,0.7,-0.2,0.7
61,Quintin Dailey,Quintin Dailey,SG,27,LAC,LAC,67,1282,16.8,.505,.016,.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,,0.1,1.2,1.3,.050,,0.1,-0.2,-0.1,0.6
62,Adrian Dantley*,Adrian Dantley,SF,32,DET,DET,69,2144,19.9,.619,.002,.663,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,,7.5,1.9,9.4,.210,,3.7,-0.2,3.5,2.9
63,Brad Daugherty,Brad Daugherty,C,22,CLE,CLE,79,2957,16.2,.563,.002,.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,,3.0,3.6,6.6,.107,,0.7,-0.1,0.5,1.9
64,Brad Davis,Brad Davis,PG,32,DAL,DAL,75,1480,14.5,.581,.178,.260,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,,2.9,1.1,4.0,.130,,0.6,0.3,0.8,1.1
65,Charles Davis,Charles Davis,SF,29,TOT,21,226,8.7,.436,.148,.087,7.6,12.1,9.8,12.5,0.4,1.0,13.1,24.3,,-0.3,0.0,-0.3,-0.055,,-3.1,-2.8,-5.9,-0.2
66,Walter Davis,Walter Davis,SF,33,PHO,PHO,68,1951,17.8,.537,.093,.224,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,,3.0,0.9,3.8,.094,,1.8,-1.2,0.6,1.3
67,Darryl Dawkins,Darryl Dawkins,C,31,TOT,6,33,-9.5,.321,.000,1.667,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,,-0.3,0.0,-0.2,-0.313,,-20.1,-1.1,-21.2,-0.2
68,Johnny Dawkins,Johnny Dawkins,PG,24,SAS,SAS,65,2179,17.0,.551,.073,.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,,4.0,0.3,4.3,.095,,1.9,-1.9,0.0,1.1
69,Darren Daye,Darren Daye,SF,27,BOS,BOS,47,655,13.6,.554,.005,.401,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,,0.7,0.5,1.2,.086,,-0.5,0.0,-0.4,0.2
70,James Donaldson,James Donaldson,C,30,DAL,DAL,81,2523,12.4,.616,.000,.497,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,,3.0,3.3,6.2,.119,,-0.4,0.4,0.0,1.3
71,Billy Donovan,Billy Donovan,PG,22,NYK,NYK,44,364,8.7,.444,.064,.193,1.5,6.5,3.9,32.8,2.1,0.2,26.2,17.9,,-0.4,0.3,-0.1,-0.009,,-2.7,-1.1,-3.7,-0.2
72,Greg Dreiling,Greg Dreiling,C,25,IND,IND,20,74,10.5,.598,.000,1.529,4.5,20.6,12.6,8.8,1.3,3.2,27.9,22.5,,0.0,0.1,0.1,.048,,-6.7,1.5,-5.2,-0.1
73,Larry Drew,Larry Drew,PG,29,LAC,LAC,74,2024,11.7,.498,.125,.150,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,,0.1,1.2,1.2,.030,,-1.7,-1.4,-3.1,-0.6
74,Clyde Drexler*,Clyde Drexler,SG,25,POR,POR,81,3060,24.1,.564,.031,.350,9.2,9.6,9.4,23.5,3.1,1.0,10.9,28.0,,9.3,3.9,13.2,.207,,5.7,1.4,7.0,7.0
75,Kevin Duckworth,Kevin Duckworth,C,23,POR,POR,78,2223,14.9,.561,.000,.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,,3.0,2.1,5.2,.112,,-0.8,-2.0,-2.8,-0.4
76,Chris Dudley,Chris Dudley,C,22,CLE,CLE,55,513,12.1,.505,.000,.518,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,,0.3,0.7,1.0,.093,,-2.4,-0.6,-3.1,-0.1
77,Joe Dumars*,Joe Dumars,SG,24,DET,DET,82,2732,13.7,.530,.020,.321,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,,3.2,2.7,5.9,.103,,0.3,0.3,0.6,1.8
78,T.R. Dunn,T.R. Dunn,SG,32,DEN,DEN,82,1534,8.3,.503,.006,.333,7.3,9.3,8.2,6.3,3.0,0.4,12.7,5.2,,1.3,2.0,3.2,.102,,-2.0,2.4,0.4,0.9
79,Mark Eaton,Mark Eaton,C,31,UTA,UTA,82,2731,9.5,.457,.000,.353,9.5,18.3,14.1,2.5,0.7,6.4,17.3,11.3,,-1.1,5.2,4.1,.072,,-3.8,2.0,-1.8,0.1
80,Franklin Edwards,Franklin Edwards,PG,28,SAC,SAC,16,414,9.9,.511,.017,.278,1.0,4.0,2.5,29.9,1.1,0.1,26.7,17.1,,-0.2,0.0,-0.2,-0.025,,-1.4,-3.0,-4.5,-0.3
81,James Edwards,James Edwards,C,32,TOT,69,1705,12.1,.519,.002,.499,7.8,19.3,13.6,6.4,0.4,1.3,14.2,21.9,,0.3,1.2,1.5,.042,,-2.3,-1.8,-4.1,-0.9
82,Craig Ehlo,Craig Ehlo,SG,26,CLE,CLE,79,1709,12.5,.518,.132,.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,,0.9,2.3,3.1,.088,,-0.8,1.4,0.6,1.1
83,Dale Ellis,Dale Ellis,SG,27,SEA,SEA,75,2790,19.3,.572,.171,.260,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,,7.4,1.6,9.0,.155,,4.3,-1.8,2.5,3.2
84,Chris Engler,Chris Engler,C,28,NJN,NJN,54,399,7.1,.498,.000,.398,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,,-0.2,0.3,0.2,.022,,-5.3,-0.7,-6.0,-0.4
85,Alex English*,Alex English,SF,34,DEN,DEN,80,2818,19.8,.535,.004,.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,,5.3,2.2,7.6,.129,,3.4,-1.4,2.0,2.9
86,Mike Evans,Mike Evans,PG,32,DEN,DEN,56,656,13.7,.532,.296,.121,1.4,6.5,3.8,16.7,2.4,0.5,11.7,21.8,,0.4,0.7,1.1,.082,,-0.3,0.0,-0.3,0.3
87,Patrick Ewing*,Patrick Ewing,C,25,NYK,NYK,82,2546,21.9,.594,.003,.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,,3.4,4.7,8.1,.154,,1.9,2.4,4.2,4.0
88,Jim Farmer,Jim Farmer,SG,23,DAL,DAL,30,157,4.4,.416,.087,.145,6.3,6.1,6.2,14.6,0.9,0.4,23.1,25.1,,-0.4,0.1,-0.4,-0.111,,-7.0,-2.9,-9.9,-0.3
89,Dave Feitl,Dave Feitl,C,25,GSW,GSW,70,1128,10.7,.495,.010,.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,,-0.4,0.7,0.3,.011,,-3.1,-2.6,-5.7,-1.1
90,Kenny Fields,Kenny Fields,SF,25,LAC,LAC,7,154,8.7,.548,.000,.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,,-0.1,0.1,0.0,.000,,-3.9,-0.5,-4.4,-0.1
91,Vern Fleming,Vern Fleming,PG,25,IND,IND,80,2733,17.5,.573,.015,.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,,5.6,2.8,8.4,.148,,1.9,0.9,2.8,3.3
92,Sleepy Floyd,Sleepy Floyd,PG,27,TOT,77,2514,15.4,.513,.074,.365,3.3,9.3,6.3,30.5,1.8,0.3,16.5,21.6,,2.2,2.1,4.4,.084,,0.6,-0.4,0.2,1.4
93,Tellis Frank,Tellis Frank,PF,22,GSW,GSW,78,1597,10.2,.483,.002,.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,,-0.3,0.9,0.6,.018,,-3.9,-1.2,-5.1,-1.2
94,World B. Free,World B. Free,SG,34,HOU,HOU,58,682,11.1,.475,.100,.286,2.2,4.6,3.4,13.1,1.4,0.2,11.1,26.1,,-0.1,0.5,0.4,.028,,-3.1,-1.7,-4.7,-0.5
95,Kevin Gamble,Kevin Gamble,SF,22,POR,POR,9,19,-1.0,.000,.333,.000,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,,-0.1,0.0,-0.1,-0.139,,-7.2,0.2,-7.0,0.0
96,Winston Garland,Winston Garland,PG,23,GSW,GSW,67,2122,13.8,.492,.050,.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,,0.8,0.9,1.7,.039,,-0.9,-0.9,-1.8,0.1
97,Armen Gilliam,Armen Gilliam,PF,23,PHO,PHO,55,1807,12.9,.506,.000,.268,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,,-0.1,1.4,1.3,.035,,-1.7,-1.7,-3.4,-0.6
98,Artis Gilmore*,Artis Gilmore,C,38,TOT,71,893,8.4,.558,.000,.707,9.6,17.8,13.9,3.0,0.8,2.0,22.0,14.6,,-0.1,1.0,0.9,.048,,-4.5,-0.8,-5.3,-0.7
99,Mike Gminski,Mike Gminski,C,28,TOT,81,2961,16.8,.526,.002,.348,9.5,22.7,15.9,7.4,1.1,2.4,12.0,21.0,,3.4,3.0,6.5,.105,,0.7,-0.5,0.1,1.6
100,Lancaster Gordon,Lancaster Gordon,SG,25,LAC,LAC,8,65,8.0,.416,.000,.194,3.2,3.4,3.3,16.9,0.7,1.7,10.6,23.5,,-0.1,0.0,0.0,-0.035,,-4.5,-2.1,-6.6,-0.1
101,Horace Grant,Horace Grant,PF,22,CHI,CHI,81,1827,13.0,.530,.004,.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,,1.6,2.6,4.2,.111,,-1.8,0.1,-1.7,0.2
102,Stuart Gray,Stuart Gray,C,24,IND,IND,74,807,9.9,.498,.005,.378,9.6,24.3,17.0,7.2,0.7,2.3,18.2,14.4,,0.0,1.2,1.1,.067,,-3.9,0.6,-3.3,-0.3
103,A.C. Green,A.C. Green,PF,24,LAL,LAL,82,2636,14.5,.581,.003,.592,11.1,19.1,15.3,4.5,1.6,1.0,12.9,14.7,,4.5,3.4,7.9,.144,,0.4,-0.1,0.3,1.5
104,Rickey Green,Rickey Green,PG,33,UTA,UTA,81,1116,13.2,.483,.051,.224,1.4,6.1,3.8,36.2,2.4,0.1,18.8,18.4,,0.4,1.4,1.8,.078,,-0.8,0.1,-0.7,0.4
105,Sidney Green,Sidney Green,PF,27,NYK,NYK,82,2049,10.3,.480,.003,.325,12.0,24.3,17.9,6.3,1.5,1.0,18.1,16.2,,-0.4,3.1,2.7,.063,,-3.1,-0.1,-3.2,-0.6
106,Dave Greenwood,Dave Greenwood,PF,30,SAS,SAS,45,1236,10.8,.511,.006,.338,8.0,18.4,13.1,9.6,1.2,1.0,16.4,14.4,,0.5,0.6,1.1,.043,,-2.1,-1.0,-3.1,-0.3
107,Claude Gregory,Claude Gregory,PF,29,LAC,LAC,23,313,12.8,.447,.007,.269,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,,-0.3,0.4,0.1,.011,,-3.2,-0.8,-4.0,-0.2
108,Darrell Griffith,Darrell Griffith,SG,29,UTA,UTA,52,1052,12.7,.471,.174,.157,3.8,8.9,6.5,13.4,2.3,0.3,9.7,26.9,,-0.7,1.5,0.8,.037,,-2.0,0.0,-2.1,0.0
109,Pétur Guðmundsson,Pétur Guðmundsson,C,29,SAS,SAS,69,1017,12.9,.574,.004,.518,9.8,24.7,17.2,10.6,0.8,3.3,23.1,17.3,,0.5,0.9,1.4,.064,,-3.0,0.3,-2.7,-0.2
110,Bob Hansen,Bob Hansen,SG,27,UTA,UTA,81,1796,12.9,.573,.159,.249,4.0,7.0,5.6,13.8,1.7,0.2,11.8,17.5,,2.3,2.1,4.4,.118,,-1.0,0.3,-0.7,0.6
111,Bill Hanzlik,Bill Hanzlik,SF,30,DEN,DEN,77,1334,8.2,.488,.056,.568,3.0,10.8,6.7,14.3,2.2,0.7,20.9,13.3,,-0.3,1.6,1.3,.046,,-3.9,1.1,-2.8,-0.3
112,Derek Harper,Derek Harper,PG,26,DAL,DAL,82,3032,18.1,.528,.165,.295,2.6,6.2,4.4,30.4,2.7,0.7,12.6,20.6,,6.1,3.0,9.1,.145,,2.7,0.8,3.5,4.2
113,Ron Harper,Ron Harper,SG,24,CLE,CLE,57,1830,16.6,.514,.027,.380,4.2,10.0,7.2,23.6,3.3,1.7,15.6,23.6,,0.8,2.7,3.5,.092,,0.5,1.8,2.3,2.0
114,Steve Harris,Steve Harris,SG,24,TOT,58,1084,14.0,.498,.014,.232,5.3,7.6,6.4,12.0,2.2,0.4,9.4,22.1,,0.7,0.5,1.2,.052,,-0.8,-1.2,-2.0,0.0
115,Scott Hastings,Scott Hastings,PF,27,ATL,ATL,55,403,10.8,.586,.146,.329,7.4,19.4,13.4,5.1,1.0,1.5,13.0,11.3,,0.6,0.5,1.0,.125,,-1.8,0.4,-1.4,0.1
116,Dave Henderson,Dave Henderson,SG,23,PHI,PHI,22,351,6.7,.461,.009,.405,3.6,8.0,5.8,14.4,1.7,0.9,22.6,21.3,,-0.6,0.2,-0.4,-0.058,,-5.5,-1.6,-7.1,-0.4
117,Gerald Henderson,Gerald Henderson,PG,32,TOT,75,1505,12.1,.564,.360,.375,2.1,6.2,4.1,22.5,2.3,0.2,20.1,18.5,,1.3,0.9,2.2,.071,,-0.8,-0.6,-1.4,0.2
