ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
115,Torrey Craig,Torrey Craig,SF,27,DEN,DEN,39,629,9.8,.535,.423,.255,7.2,15.5,11.4,5.4,0.9,2.0,11.6,11.9,,0.5,0.4,0.9,.069,,-2.2,-0.7,-2.9,-0.1
116,Jamal Crawford,Jamal Crawford,SG,37,MIN,MIN,80,1653,13.0,.519,.423,.152,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,,0.9,0.3,1.3,.037,,0.1,-2.5,-2.3,-0.1
117,Jordan Crawford,Jordan Crawford,SG,29,NOP,NOP,5,53,19.1,.601,.519,.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,,0.1,0.0,0.2,.150,,4.9,-0.7,4.2,0.1
118,Jae Crowder,Jae Crowder,SF,27,TOT,80,2090,10.4,.525,.508,.221,3.2,11.5,7.4,6.9,1.5,0.9,9.1,17.3,,1.0,1.6,2.6,.060,,-1.9,-0.6,-2.5,-0.3
119,Dante Cunningham,Dante Cunningham,SF,30,TOT,73,1562,10.0,.539,.462,.143,5.5,14.9,10.3,4.3,1.2,1.5,7.9,11.6,,1.1,1.3,2.4,.074,,-1.5,-0.2,-1.7,0.1
120,Stephen Curry,Stephen Curry,PG,29,GSW,GSW,51,1631,28.2,.675,.580,.350,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,,7.2,1.9,9.1,.267,,7.8,0.0,7.7,4.0
121,Troy Daniels,Troy Daniels,SG,26,PHO,PHO,79,1622,9.8,.583,.797,.111,0.8,7.7,4.2,4.5,0.8,0.2,8.5,17.2,,1.4,0.0,1.4,.042,,-0.5,-2.1,-2.6,-0.3
122,Anthony Davis,Anthony Davis,PF,24,NOP,NOP,75,2727,28.9,.612,.111,.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,,8.8,4.9,13.7,.241,,5.3,1.4,6.7,5.9
123,Deyonta Davis,Deyonta Davis,C,21,MEM,MEM,62,943,16.6,.621,.000,.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,,1.9,0.8,2.7,.138,,-0.9,-0.6,-1.5,0.1
124,Ed Davis,Ed Davis,C,28,POR,POR,78,1471,15.5,.607,.003,.380,13.7,28.8,21.3,3.9,1.1,2.9,16.2,12.1,,2.5,2.5,5.0,.164,,-1.2,0.6,-0.6,0.5
125,Dewayne Dedmon,Dewayne Dedmon,C,28,ATL,ATL,62,1542,15.8,.599,.296,.180,7.2,28.1,17.7,9.2,1.3,2.8,14.3,17.0,,1.8,1.9,3.7,.114,,-0.4,0.5,0.1,0.8
126,Sam Dekker,Sam Dekker,PF,23,LAC,LAC,73,883,11.5,.534,.232,.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,,0.6,0.6,1.2,.066,,-2.3,-0.6,-2.9,-0.2
127,Malcolm Delaney,Malcolm Delaney,PG,28,ATL,ATL,54,1014,10.6,.519,.435,.323,1.0,10.0,5.5,23.4,1.7,0.5,16.9,16.9,,0.4,0.6,1.0,.047,,-2.2,-0.4,-2.6,-0.1
128,Matthew Dellavedova,Matthew Dellavedova,PG,27,MIL,MIL,38,712,8.6,.500,.513,.178,2.3,8.2,5.3,27.4,1.0,0.0,23.0,13.5,,0.3,0.2,0.5,.032,,-2.4,-2.0,-4.4,-0.4
129,Luol Deng,Luol Deng,SF,32,LAL,LAL,1,13,5.5,.500,.000,.000,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,,0.0,0.0,0.0,-0.018,,-5.3,2.4,-2.9,0.0
130,DeMar DeRozan,DeMar DeRozan,SG,28,TOR,TOR,80,2711,21.0,.555,.203,.396,2.5,10.4,6.5,25.0,1.5,0.6,9.5,29.6,,6.8,2.8,9.6,.170,,3.3,-0.6,2.8,3.2
131,Cheick Diallo,Cheick Diallo,PF,21,NOP,NOP,52,581,17.0,.619,.000,.375,9.1,29.6,19.7,4.7,0.9,2.9,12.0,17.4,,1.1,0.8,1.9,.157,,-1.3,0.1,-1.2,0.1
132,Gorgui Dieng,Gorgui Dieng,C,28,MIN,MIN,79,1333,14.7,.543,.157,.263,9.1,22.2,15.6,7.5,1.7,2.6,12.0,16.3,,1.6,1.4,2.9,.105,,-0.9,-0.1,-1.0,0.3
133,Spencer Dinwiddie,Spencer Dinwiddie,PG,24,BRK,BRK,80,2306,15.9,.527,.517,.320,1.8,10.2,6.0,35.0,1.4,0.7,11.8,20.3,,4.3,1.4,5.7,.118,,1.3,-0.7,0.6,1.5
134,Tyler Dorsey,Tyler Dorsey,SG,21,ATL,ATL,56,974,10.0,.494,.521,.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,,0.0,0.4,0.4,.020,,-1.4,-1.5,-2.9,-0.2
135,Damyean Dotson,Damyean Dotson,SG,23,NYK,NYK,44,474,11.6,.532,.422,.143,2.1,17.5,9.8,9.5,1.3,0.4,9.0,17.3,,0.3,0.3,0.6,.060,,-1.6,-0.6,-2.3,0.0
136,Milton Doyle,Milton Doyle,SG,24,BRK,BRK,10,125,5.2,.337,.489,.170,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,,-0.3,0.1,-0.1,-0.052,,-6.6,-0.2,-6.8,-0.1
137,PJ Dozier,PJ Dozier,PG,21,OKC,OKC,2,3,-5.0,.500,.000,.000,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,,0.0,0.0,0.0,-0.404,,-17.7,-2.7,-20.4,0.0
138,Goran Dragić,Goran Dragić,PG,31,MIA,MIA,75,2378,16.6,.543,.279,.252,2.5,11.9,7.2,25.4,1.3,0.4,12.2,25.7,,2.9,2.3,5.3,.106,,0.9,-0.6,0.3,1.4
139,Larry Drew II,Larry Drew II,PG,27,TOT,10,70,2.9,.354,.375,.000,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,,-0.1,0.0,-0.1,-0.061,,-5.6,-3.4,-9.0,-0.1
140,Andre Drummond,Andre Drummond,C,24,DET,DET,78,2625,22.9,.555,.012,.448,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,,4.6,5.7,10.3,.189,,1.5,1.7,3.2,3.4
141,Jared Dudley,Jared Dudley,PF,32,PHO,PHO,48,686,8.8,.553,.656,.287,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,,0.5,0.4,0.8,.058,,-3.0,0.5,-2.5,-0.1
142,Kris Dunn,Kris Dunn,PG,23,CHI,CHI,52,1525,14.5,.488,.201,.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,,-1.0,1.9,0.9,.027,,-2.4,1.1,-1.3,0.3
143,Kevin Durant,Kevin Durant,SF,29,GSW,GSW,68,2325,26.0,.640,.338,.331,1.6,19.5,11.2,25.5,1.0,4.0,12.9,30.4,,7.5,2.9,10.4,.215,,6.7,0.6,7.3,5.5
144,Jarell Eddie,Jarell Eddie,SF,26,TOT,3,9,-1.9,.000,1.000,.000,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,,0.0,0.0,0.0,-0.142,,-9.1,0.8,-8.3,0.0
145,Henry Ellenson,Henry Ellenson,PF,21,DET,DET,38,329,10.5,.476,.411,.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,,-0.2,0.4,0.1,.020,,-2.6,-1.9,-4.4,-0.2
146,Wayne Ellington,Wayne Ellington,SG,30,MIA,MIA,77,2041,12.5,.588,.827,.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,,2.6,1.9,4.5,.105,,1.0,-0.6,0.4,1.2
147,Joel Embiid,Joel Embiid,C,23,PHI,PHI,63,1912,22.9,.573,.203,.442,8.4,29.7,19.4,18.0,1.0,4.8,15.6,33.4,,2.3,3.8,6.2,.155,,2.0,1.3,3.3,2.6
148,James Ennis,James Ennis,SF,27,TOT,72,1604,11.6,.588,.398,.302,5.1,11.0,8.0,6.6,1.5,1.0,11.4,13.7,,2.0,1.1,3.1,.092,,-1.1,-0.1,-1.2,0.3
149,Tyler Ennis,Tyler Ennis,PG,23,LAL,LAL,54,683,11.1,.473,.250,.129,3.0,11.8,7.4,21.9,2.1,1.2,13.8,17.1,,0.1,0.7,0.8,.058,,-3.0,0.9,-2.1,0.0
150,Jawun Evans,Jawun Evans,PG,21,LAC,LAC,48,778,7.2,.421,.213,.194,1.3,10.4,5.9,17.8,2.3,0.6,13.8,17.7,,-0.8,0.6,-0.2,-0.011,,-5.4,0.4,-5.0,-0.6
151,Jeremy Evans,Jeremy Evans,SF,30,ATL,ATL,1,5,10.4,1.000,.000,.000,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,,0.0,0.0,0.0,-0.028,,-5.7,-4.2,-9.9,0.0
152,Tyreke Evans,Tyreke Evans,PG,28,MEM,MEM,52,1607,21.1,.561,.354,.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,,3.1,1.2,4.2,.126,,4.9,-0.5,4.5,2.6
153,Dante Exum,Dante Exum,PG,22,UTA,UTA,14,235,16.7,.566,.207,.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,,0.3,0.3,0.7,.133,,-0.3,0.4,0.1,0.1
154,Kenneth Faried,Kenneth Faried,PF,28,DEN,DEN,32,461,17.4,.552,.007,.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,,0.9,0.4,1.3,.132,,-0.3,-1.7,-2.1,0.0
155,Derrick Favors,Derrick Favors,C,26,UTA,UTA,77,2153,18.8,.593,.090,.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,,4.5,3.5,8.0,.179,,0.9,0.7,1.5,1.9
156,Kay Felder,Kay Felder,PG,22,TOT,16,140,3.6,.379,.271,.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,,-0.6,0.1,-0.5,-0.175,,-7.7,-3.4,-11.1,-0.3
157,Cristiano Felício,Cristiano Felício,C,25,CHI,CHI,55,977,12.5,.614,.009,.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,,1.2,0.5,1.7,.086,,-2.8,-1.1,-3.9,-0.5
158,Raymond Felton,Raymond Felton,PG,33,OKC,OKC,82,1365,13.0,.494,.417,.080,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,,0.9,1.3,2.2,.078,,-0.3,-0.3,-0.6,0.5
159,Terrance Ferguson,Terrance Ferguson,SG,19,OKC,OKC,61,763,7.4,.545,.710,.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,,0.7,0.5,1.2,.077,,-3.2,-0.1,-3.3,-0.3
160,Yogi Ferrell,Yogi Ferrell,SG,24,DAL,DAL,82,2282,11.4,.540,.492,.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,,1.5,1.5,3.0,.064,,-1.3,0.0,-1.4,0.4
161,Dorian Finney-Smith,Dorian Finney-Smith,PF,24,DAL,DAL,21,448,7.6,.482,.554,.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,,-0.2,0.3,0.1,.015,,-3.8,-0.8,-4.6,-0.3
162,Bryn Forbes,Bryn Forbes,SG,24,SAS,SAS,80,1517,9.1,.525,.459,.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,,0.8,1.3,2.1,.067,,-2.5,-0.6,-3.1,-0.4
163,Evan Fournier,Evan Fournier,SF,25,ORL,ORL,57,1837,15.5,.577,.418,.216,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,,2.4,0.9,3.3,.087,,0.8,-1.4,-0.6,0.7
164,De'Aaron Fox,De'Aaron Fox,PG,20,SAC,SAC,73,2026,11.2,.478,.192,.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,,-1.7,1.1,-0.6,-0.014,,-2.7,-1.5,-4.2,-1.1
165,Tim Frazier,Tim Frazier,PG,27,WAS,WAS,59,838,11.3,.475,.326,.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,,0.4,1.0,1.4,.080,,-2.8,1.8,-0.9,0.2
166,Channing Frye,Channing Frye,C,34,TOT,53,695,13.1,.599,.542,.090,1.9,19.4,10.8,7.9,1.3,1.6,8.7,15.2,,0.9,0.6,1.5,.101,,-0.5,0.0,-0.5,0.3
167,Markelle Fultz,Markelle Fultz,SG,19,PHI,PHI,14,253,12.4,.416,.009,.189,4.9,13.1,9.2,31.3,2.3,1.3,12.4,23.1,,-0.2,0.4,0.2,.043,,-3.3,0.7,-2.6,0.0
168,Danilo Gallinari,Danilo Gallinari,SF,29,LAC,LAC,21,671,13.8,.545,.434,.340,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,,0.8,0.4,1.2,.088,,0.4,-0.9,-0.5,0.3
169,Langston Galloway,Langston Galloway,SG,26,DET,DET,58,863,12.2,.503,.641,.121,1.6,10.3,5.9,10.1,2.0,0.5,4.8,19.3,,0.5,0.9,1.4,.080,,-0.2,0.2,0.1,0.5
170,Marc Gasol,Marc Gasol,C,33,MEM,MEM,73,2408,17.4,.532,.310,.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,,1.5,2.6,4.0,.080,,1.7,0.6,2.3,2.7
171,Pau Gasol,Pau Gasol,C,37,SAS,SAS,77,1812,18.9,.539,.191,.333,7.8,30.2,19.0,20.1,0.7,3.6,13.1,20.4,,2.7,3.3,6.0,.159,,1.5,1.9,3.4,2.5
172,Rudy Gay,Rudy Gay,PF,31,SAS,SAS,57,1231,18.0,.545,.220,.270,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,,1.0,2.1,3.1,.122,,0.2,0.6,0.8,0.9
173,Paul George,Paul George,SF,27,OKC,OKC,79,2891,18.7,.570,.454,.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,,5.0,3.9,8.9,.147,,2.3,0.6,2.9,3.6
174,Marcus Georges-Hunt,Marcus Georges-Hunt,SG,23,MIN,MIN,42,224,6.9,.515,.313,.438,3.6,4.7,4.1,4.1,1.3,0.0,5.0,11.9,,0.2,0.0,0.2,.049,,-4.3,-0.9,-5.1,-0.2
175,Jonathan Gibson,Jonathan Gibson,PG,30,BOS,BOS,4,40,25.4,.739,.522,.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,,0.1,0.0,0.2,.195,,4.9,-0.8,4.1,0.1
176,Taj Gibson,Taj Gibson,PF,32,MIN,MIN,82,2726,15.4,.610,.047,.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,,5.4,1.7,7.2,.126,,0.1,-0.7,-0.5,1.0
177,Manu Ginóbili,Manu Ginóbili,SG,40,SAS,SAS,65,1299,12.9,.553,.415,.283,1.6,10.6,6.1,19.1,1.7,1.0,16.8,21.5,,0.6,1.6,2.2,.082,,-1.5,0.2,-1.3,0.2
178,Rudy Gobert,Rudy Gobert,C,25,UTA,UTA,56,1816,20.7,.657,.000,.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,,4.2,3.9,8.1,.214,,0.9,2.5,3.4,2.5
179,Aaron Gordon,Aaron Gordon,PF,22,ORL,ORL,58,1909,16.5,.530,.395,.260,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,,0.9,2.0,2.9,.072,,0.9,-0.6,0.3,1.1
180,Eric Gordon,Eric Gordon,SG,29,HOU,HOU,69,2154,15.2,.578,.627,.248,1.3,7.5,4.4,11.7,1.0,1.1,10.8,24.7,,2.9,1.8,4.7,.105,,2.0,-1.6,0.4,1.3
181,Marcin Gortat,Marcin Gortat,C,33,WAS,WAS,82,2075,14.7,.546,.000,.291,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,,2.4,2.4,4.9,.113,,-0.8,0.3,-0.6,0.8
182,Treveon Graham,Treveon Graham,SG,24,CHO,CHO,63,1050,9.0,.553,.439,.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,,1.1,0.7,1.8,.080,,-2.8,0.1,-2.7,-0.2
183,Jerami Grant,Jerami Grant,PF,23,OKC,OKC,81,1647,16.2,.607,.241,.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,,3.5,1.9,5.4,.156,,0.0,0.3,0.3,1.0
184,Jerian Grant,Jerian Grant,PG,25,CHI,CHI,74,1686,14.3,.528,.372,.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,,2.3,1.0,3.3,.094,,-0.9,-0.5,-1.3,0.3
185,Josh Gray,Josh Gray,PG,24,PHO,PHO,5,86,7.2,.349,.317,.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,,-0.3,0.1,-0.2,-0.118,,-5.2,1.0,-4.2,0.0
186,Danny Green,Danny Green,SG,30,SAS,SAS,70,1791,11.4,.509,.570,.116,2.5,13.0,7.7,8.9,1.8,3.7,11.2,16.6,,0.1,2.9,2.9,.078,,-1.0,1.4,0.4,1.1
187,Draymond Green,Draymond Green,PF,27,GSW,GSW,70,2287,16.1,.556,.414,.279,3.9,21.1,13.1,29.0,2.0,3.1,22.5,17.2,,2.6,3.4,6.1,.127,,0.9,1.9,2.8,2.8
188,Gerald Green,Gerald Green,SG,32,HOU,HOU,41,929,14.1,.566,.722,.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,,1.0,1.0,2.1,.107,,1.0,-0.8,0.3,0.5
189,JaMychal Green,JaMychal Green,PF,27,MEM,MEM,55,1542,14.0,.530,.260,.227,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,,1.3,1.3,2.6,.079,,-0.8,-1.5,-2.3,-0.1
190,Jeff Green,Jeff Green,PF,31,CLE,CLE,78,1828,14.8,.587,.275,.379,3.7,11.2,7.6,8.0,1.1,1.6,9.4,19.3,,3.1,0.8,3.9,.103,,-0.3,-1.5,-1.8,0.1
191,Blake Griffin,Blake Griffin,PF,28,TOT,58,1970,19.6,.544,.323,.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,,3.2,1.8,4.9,.120,,3.6,-0.2,3.4,2.7
192,Daniel Hamilton,Daniel Hamilton,SG,22,OKC,OKC,6,28,18.2,.545,.455,.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,,0.1,0.0,0.1,.169,,1.0,1.3,2.3,0.0
193,Tim Hardaway Jr.,Tim Hardaway Jr.,SG,25,NYK,NYK,57,1885,14.4,.533,.479,.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,,1.6,1.1,2.6,.067,,0.5,-1.1,-0.6,0.7
194,James Harden,James Harden,SG,28,HOU,HOU,72,2551,29.8,.619,.498,.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,,11.6,3.8,15.4,.289,,8.5,1.4,9.9,7.7
195,Maurice Harkless,Maurice Harkless,SF,24,POR,POR,59,1264,12.6,.596,.397,.199,4.0,9.9,7.0,6.0,1.9,2.8,11.0,12.6,,1.6,1.7,3.2,.123,,-0.4,1.7,1.4,1.1
196,Montrezl Harrell,Montrezl Harrell,C,24,LAC,LAC,76,1293,24.7,.647,.013,.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,,4.3,1.3,5.5,.205,,3.1,0.2,3.3,1.7
197,Devin Harris,Devin Harris,PG,34,TOT,71,1340,13.0,.563,.500,.374,1.0,9.8,5.3,16.9,1.8,0.8,12.6,20.2,,1.6,0.9,2.5,.089,,-1.5,-0.3,-1.8,0.1
198,Gary Harris,Gary Harris,SG,23,DEN,DEN,67,2304,16.5,.597,.434,.178,1.8,6.8,4.3,13.0,2.6,0.5,10.8,20.7,,3.9,1.5,5.5,.114,,1.0,-0.2,0.8,1.7
199,Joe Harris,Joe Harris,SG,26,BRK,BRK,78,1975,13.3,.634,.576,.167,2.7,11.3,7.0,10.2,0.9,0.8,12.0,16.6,,3.0,0.9,4.0,.097,,0.7,-0.6,0.1,1.0
200,Tobias Harris,Tobias Harris,PF,25,TOT,80,2668,17.1,.565,.364,.177,2.4,15.7,9.0,11.8,1.3,1.1,7.4,23.3,,4.2,2.5,6.7,.120,,2.3,-0.4,1.9,2.6
201,Aaron Harrison,Aaron Harrison,SG,23,DAL,DAL,9,233,5.1,.392,.623,.246,1.8,9.9,5.7,6.7,1.9,0.8,3.8,15.5,,-0.3,0.2,-0.1,-0.014,,-6.8,-0.6,-7.5,-0.3
202,Andrew Harrison,Andrew Harrison,PG,23,MEM,MEM,56,1326,12.7,.534,.331,.371,2.0,9.7,5.7,21.3,1.4,1.8,14.0,19.6,,1.0,0.7,1.7,.062,,-1.0,-0.5,-1.5,0.2
203,Shaquille Harrison,Shaquille Harrison,PG,24,PHO,PHO,23,384,15.6,.540,.210,.306,2.5,14.7,8.5,22.2,3.2,1.5,13.5,18.0,,0.4,0.4,0.8,.094,,-2.3,1.7,-0.7,0.1
204,Josh Hart,Josh Hart,SG,22,LAL,LAL,63,1461,12.2,.596,.525,.251,3.1,16.0,9.6,7.6,1.5,0.9,10.1,13.5,,1.9,1.5,3.4,.111,,-0.6,0.5,-0.1,0.7
205,Udonis Haslem,Udonis Haslem,C,37,MIA,MIA,14,72,1.8,.252,.533,.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,,-0.1,0.1,-0.1,-0.059,,-5.9,-1.8,-7.7,-0.1
206,Nigel Hayes,Nigel Hayes,SF,23,TOT,9,122,6.4,.393,.485,.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,,-0.2,0.1,-0.1,-0.034,,-3.7,-0.1,-3.8,-0.1
207,Gordon Hayward,Gordon Hayward,SF,27,BOS,BOS,1,5,7.3,.500,.500,.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,.056,,-6.6,-0.8,-7.4,0.0
208,Reggie Hearn,Reggie Hearn,SG,26,DET,DET,3,7,13.1,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,,0.0,0.0,0.0,.132,,2.9,-1.4,1.5,0.0
209,Myke Henry,Myke Henry,SF,25,MEM,MEM,20,378,9.7,.472,.532,.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,,-0.3,0.4,0.1,.017,,-3.1,1.8,-1.3,0.1
210,John Henson,John Henson,C,27,MIL,MIL,76,1970,15.7,.582,.014,.315,9.0,21.5,15.3,8.6,1.1,4.7,12.8,15.0,,2.8,2.2,4.9,.120,,-1.0,0.1,-0.9,0.5
211,Juan Hernangómez,Juan Hernangómez,PF,22,DEN,DEN,25,277,9.7,.511,.667,.160,7.4,14.6,11.0,5.9,1.1,0.9,10.1,14.0,,0.2,0.1,0.4,.061,,-1.6,-1.7,-3.3,-0.1
212,Willy Hernangómez,Willy Hernangómez,C,23,TOT,48,495,21.2,.604,.073,.549,13.3,27.2,20.2,10.5,1.8,2.7,14.7,21.0,,1.1,0.7,1.8,.174,,0.9,0.5,1.4,0.4
213,Mario Hezonja,Mario Hezonja,SF,22,ORL,ORL,75,1657,13.7,.544,.433,.170,2.7,16.1,9.3,10.0,2.4,1.5,11.5,19.9,,0.5,1.8,2.3,.066,,-0.9,0.4,-0.5,0.6
214,Isaiah Hicks,Isaiah Hicks,PF,23,NYK,NYK,18,240,6.8,.501,.125,.250,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,,-0.1,0.1,0.0,-0.003,,-6.4,-1.2,-7.6,-0.3
215,Buddy Hield,Buddy Hield,SG,25,SAC,SAC,80,2024,16.1,.557,.437,.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,,1.3,1.5,2.8,.067,,1.6,-0.5,1.0,1.5
216,Nenê,Nenê,C,35,HOU,HOU,52,758,16.4,.594,.008,.448,8.1,18.0,13.1,9.5,1.8,1.6,11.7,18.9,,1.5,1.1,2.6,.163,,-1.6,0.6,-1.0,0.2
217,George Hill,George Hill,PG,31,TOT,67,1812,13.3,.580,.400,.273,2.6,8.9,5.7,15.0,1.7,1.3,13.3,16.3,,2.3,0.9,3.2,.085,,-0.2,-0.5,-0.8,0.6
218,Solomon Hill,Solomon Hill,SF,26,NOP,NOP,12,187,4.8,.332,.512,.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,,-0.2,0.2,-0.1,-0.014,,-5.3,0.5,-4.8,-0.1
219,Darrun Hilliard,Darrun Hilliard,SG,24,SAS,SAS,14,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,,-0.1,0.1,0.0,-0.015,,-7.1,-0.8,-7.9,-0.1
220,Jrue Holiday,Jrue Holiday,SG,27,NOP,NOP,81,2927,17.8,.570,.286,.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,,4.2,2.9,7.1,.116,,1.3,0.3,1.6,2.7
221,Justin Holiday,Justin Holiday,SG,28,CHI,CHI,72,2265,10.8,.513,.574,.210,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,,0.1,1.6,1.7,.036,,-1.6,-0.3,-1.9,0.0
222,John Holland,John Holland,SF,29,CLE,CLE,24,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,,-0.3,0.1,-0.2,-0.050,,-3.6,-1.9,-5.5,-0.2
223,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,SF,23,BRK,BRK,68,1920,16.9,.548,.075,.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,,2.1,2.0,4.1,.103,,-0.3,0.4,0.1,1.0
224,Richaun Holmes,Richaun Holmes,C,24,PHI,PHI,48,746,17.4,.585,.129,.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,,1.6,1.3,2.8,.183,,-0.3,1.4,1.1,0.6
225,Rodney Hood,Rodney Hood,SG,25,TOT,60,1616,14.3,.546,.443,.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,,1.2,1.5,2.7,.081,,0.8,-0.9,-0.1,0.8
226,Scotty Hopson,Scotty Hopson,SG,28,DAL,DAL,1,8,-4.6,.266,.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,,0.0,0.0,0.0,-0.238,,-9.2,-4.7,-14.0,0.0
227,Al Horford,Al Horford,C,31,BOS,BOS,72,2277,17.6,.575,.300,.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,,4.0,3.8,7.8,.165,,2.4,2.0,4.4,3.7
228,Danuel House,Danuel House,SG,24,PHO,PHO,23,403,12.4,.533,.450,.240,3.4,17.0,10.1,9.4,0.8,1.2,7.2,16.2,,0.4,0.1,0.6,.066,,-0.8,-0.8,-1.6,0.0
229,Dwight Howard,Dwight Howard,C,32,CHO,CHO,81,2463,20.5,.577,.008,.639,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,,2.9,3.9,6.8,.132,,-0.3,0.1,-0.1,1.2
230,Josh Huestis,Josh Huestis,PF,26,OKC,OKC,69,982,5.4,.417,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,,-0.5,1.0,0.5,.024,,-3.9,0.0,-3.9,-0.5
231,R.J. Hunter,R.J. Hunter,SG,24,HOU,HOU,5,45,8.5,.455,.700,.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,,0.0,0.1,0.0,.022,,-5.2,1.9,-3.3,0.0
232,Vince Hunter,Vince Hunter,PF,23,MEM,MEM,4,7,35.8,.600,.000,.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,,0.0,0.0,0.0,.097,,10.4,-0.7,9.7,0.0
