ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
117,Nate Darling,Nate Darling,SG,22,CHO,CHO,7,26,8.2,.541,1.000,.429,4.1,0.0,2.1,5.1,0.0,3.8,10.7,15.4,,0.0,0.0,0.0,.038,,-1.5,-2.7,-4.2,0.0
118,Anthony Davis,Anthony Davis,PF,27,LAL,LAL,36,1162,22.1,.556,.163,.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,,1.3,2.4,3.7,.152,,2.9,1.6,4.5,1.9
119,Ed Davis,Ed Davis,C,31,MIN,MIN,23,299,13.1,.487,.000,.273,16.1,26.0,20.8,9.0,2.1,3.8,12.4,7.9,,0.5,0.4,0.8,.135,,-3.5,0.7,-2.9,-0.1
120,Terence Davis,Terence Davis,SG,23,TOT,61,1074,12.7,.555,.586,.121,2.0,14.1,7.9,11.4,2.0,1.2,11.6,21.8,,0.1,0.8,0.8,.038,,-1.0,-1.0,-2.0,0.0
121,Gabriel Deck,Gabriel Deck,PF,25,OKC,OKC,10,212,16.1,.548,.224,.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,,0.4,0.1,0.5,.120,,-0.3,-0.1,-0.4,0.1
122,Dewayne Dedmon,Dewayne Dedmon,C,31,MIA,MIA,16,210,24.5,.735,.077,.415,15.5,31.0,23.4,9.6,2.1,3.0,14.5,19.3,,0.7,0.4,1.1,.256,,1.2,0.7,1.9,0.2
123,Matthew Dellavedova,Matthew Dellavedova,PG,30,CLE,CLE,13,224,7.3,.312,.446,.071,2.9,9.2,6.0,35.3,0.9,0.4,9.4,12.4,,-0.1,0.1,0.0,.005,,-4.6,-2.0,-6.6,-0.3
124,DeMar DeRozan,DeMar DeRozan,PF,31,SAS,SAS,61,2056,22.0,.591,.080,.478,2.0,11.6,6.7,32.0,1.3,0.6,9.7,26.1,,5.9,1.5,7.4,.172,,3.4,-0.2,3.2,2.7
125,Mamadi Diakite,Mamadi Diakite,PF,24,MIL,MIL,14,141,12.3,.477,.200,.350,6.2,18.7,12.7,7.0,2.3,3.8,6.1,14.6,,0.1,0.2,0.3,.102,,-3.2,0.4,-2.7,0.0
126,Hamidou Diallo,Hamidou Diallo,SG-SF,22,TOT,52,1226,14.3,.541,.174,.426,5.1,18.8,11.9,13.3,1.6,1.7,12.0,22.2,,0.3,1.3,1.6,.063,,-2.2,-0.1,-2.3,-0.1
127,Gorgui Dieng,Gorgui Dieng,C,31,TOT,38,552,19.2,.670,.429,.411,7.6,19.5,13.5,12.0,2.3,2.6,14.3,17.4,,1.3,0.8,2.1,.185,,1.6,1.3,3.0,0.7
128,Spencer Dinwiddie,Spencer Dinwiddie,SG,27,BRK,BRK,3,64,10.1,.536,.438,.375,0.0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,,0.0,0.1,0.1,.045,,-3.4,2.0,-1.4,0.0
129,Donte DiVincenzo,Donte DiVincenzo,SG,24,MIL,MIL,66,1814,13.0,.542,.574,.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,,1.5,2.1,3.6,.095,,-0.3,0.2,-0.1,0.9
130,Luka Dončić,Luka Dončić,PG,21,DAL,DAL,66,2262,25.3,.587,.406,.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36.0,,5.1,2.6,7.7,.163,,6.1,0.6,6.7,5.0
131,Luguentz Dort,Luguentz Dort,SG,21,OKC,OKC,52,1543,10.1,.513,.515,.257,2.5,10.3,6.4,8.8,1.4,1.1,10.0,21.7,,-0.6,1.0,0.3,.011,,-2.7,-1.0,-3.7,-0.7
132,Damyean Dotson,Damyean Dotson,SG,26,CLE,CLE,46,907,8.1,.499,.543,.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,,-0.4,0.3,0.0,-0.002,,-3.3,-1.6,-4.8,-0.6
133,Devon Dotson,Devon Dotson,PG,21,CHI,CHI,11,50,19.3,.548,.333,.000,4.5,6.6,5.5,21.4,3.9,0.0,0.0,18.2,,0.1,0.1,0.2,.177,,-0.1,2.2,2.1,0.1
134,Sekou Doumbouya,Sekou Doumbouya,PF,20,DET,DET,56,869,6.9,.459,.408,.227,4.9,13.5,9.2,8.0,1.4,0.9,12.4,17.8,,-0.9,0.7,-0.2,-0.012,,-5.4,-1.7,-7.0,-1.1
135,PJ Dozier,PJ Dozier,SG,24,DEN,DEN,50,1088,10.4,.501,.420,.186,3.7,15.3,9.5,11.2,1.4,2.0,10.7,17.2,,0.1,1.1,1.1,.051,,-2.2,-0.8,-3.0,-0.3
136,Goran Dragić,Goran Dragić,PG,34,MIA,MIA,50,1337,13.0,.552,.440,.220,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,,0.2,1.2,1.3,.048,,-1.2,-1.8,-3.0,-0.3
137,Andre Drummond,Andre Drummond,C,27,TOT,46,1242,19.4,.519,.014,.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,,-0.6,2.5,2.0,.077,,-1.4,0.6,-0.9,0.3
138,Jared Dudley,Jared Dudley,PF,35,LAL,LAL,12,81,4.4,.333,.667,.000,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,,0.0,0.1,0.1,.053,,-4.5,-0.2,-4.7,-0.1
139,Kris Dunn,Kris Dunn,PG,26,ATL,ATL,4,45,-5.7,.182,.167,.333,0.0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,,-0.2,0.1,-0.2,-0.202,,-13.9,0.0,-13.9,-0.1
140,Kevin Durant,Kevin Durant,PF,32,BRK,BRK,35,1157,26.4,.666,.313,.395,1.3,21.3,11.8,27.5,1.0,3.4,14.5,31.2,,3.7,1.2,5.0,.206,,6.2,0.6,6.9,2.6
141,Anthony Edwards,Anthony Edwards,SG,19,MIN,MIN,72,2314,13.9,.523,.429,.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27.0,,-0.6,1.4,0.8,.017,,-0.9,-1.7,-2.6,-0.3
142,Carsen Edwards,Carsen Edwards,SG,22,BOS,BOS,31,276,10.2,.527,.568,.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,,0.1,0.2,0.3,.051,,-2.9,-1.9,-4.8,-0.2
143,CJ Elleby,CJ Elleby,SF,20,POR,POR,30,192,9.4,.468,.515,.227,6.0,12.0,8.9,7.1,1.5,1.4,6.4,17.4,,0.0,0.1,0.1,.032,,-4.1,-1.5,-5.6,-0.2
144,Henry Ellenson,Henry Ellenson,PF,24,TOR,TOR,2,38,12.8,.476,.643,.286,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,,0.1,0.0,0.1,.127,,-3.1,1.0,-2.1,0.0
145,Wayne Ellington,Wayne Ellington,SG,33,DET,DET,46,1012,12.2,.625,.814,.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,,1.3,0.5,1.9,.088,,1.3,-1.7,-0.4,0.4
146,Joel Embiid,Joel Embiid,C,26,PHI,PHI,51,1585,30.3,.636,.171,.610,8.0,29.1,18.7,16.2,1.5,3.9,12.2,35.3,,5.6,3.2,8.8,.266,,6.2,1.0,7.2,3.7
147,James Ennis,James Ennis,SF,30,ORL,ORL,41,986,12.5,.613,.428,.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,,1.3,0.7,2.0,.097,,-1.9,-0.2,-2.1,0.0
148,Drew Eubanks,Drew Eubanks,C,23,SAS,SAS,54,755,17.9,.618,.010,.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,,1.2,1.1,2.3,.145,,-1.1,1.2,0.0,0.4
149,Dante Exum,Dante Exum,SG,25,CLE,CLE,6,116,5.9,.428,.423,.077,1.9,14.8,8.2,15.8,1.7,1.5,20.7,12.7,,-0.2,0.1,-0.1,-0.025,,-4.8,1.7,-3.1,0.0
150,Tacko Fall,Tacko Fall,C,25,BOS,BOS,19,136,19.6,.660,.000,.517,13.0,29.7,21.3,3.1,0.4,13.7,14.4,13.2,,0.2,0.3,0.5,.177,,-1.5,2.6,1.1,0.1
151,Derrick Favors,Derrick Favors,C,29,UTA,UTA,68,1039,19.7,.663,.008,.329,14.7,23.3,19.2,6.0,1.5,5.3,11.5,13.0,,2.9,2.2,5.1,.237,,0.2,1.8,2.0,1.0
152,Cristiano Felício,Cristiano Felício,C,28,CHI,CHI,18,84,14.7,.574,.154,1.231,13.3,20.9,17.2,13.6,2.3,0.0,16.6,12.4,,0.2,0.1,0.3,.151,,-1.0,0.7,-0.3,0.0
153,Terrance Ferguson,Terrance Ferguson,SG,22,PHI,PHI,13,49,-7.1,.143,.714,.000,0.0,2.2,1.1,4.9,1.0,0.0,36.4,9.7,,-0.2,0.0,-0.2,-0.161,,-12.1,-2.7,-14.8,-0.2
154,Bruno Fernando,Bruno Fernando,C,22,ATL,ATL,33,226,6.2,.475,.045,.500,7.9,29.4,18.9,5.8,0.9,1.2,28.1,14.4,,-0.3,0.3,-0.1,-0.019,,-6.0,-1.0,-7.0,-0.3
155,Yogi Ferrell,Yogi Ferrell,PG,27,TOT,10,136,14.4,.459,.491,.158,4.1,11.4,7.8,22.9,2.5,2.0,4.7,20.7,,0.1,0.2,0.3,.099,,-0.8,0.2,-0.6,0.0
156,Dorian Finney-Smith,Dorian Finney-Smith,PF,27,DAL,DAL,60,1921,12.0,.609,.648,.088,5.7,13.0,9.3,7.2,1.3,1.2,9.0,12.2,,2.8,1.6,4.4,.110,,0.1,-0.1,-0.1,0.9
157,Malik Fitts,Malik Fitts,PF,23,LAC,LAC,3,11,2.9,.500,.667,.000,0.0,29.8,15.3,0.0,0.0,0.0,0.0,12.1,,0.0,0.0,0.0,.049,,-9.6,-0.6,-10.2,0.0
158,Malachi Flynn,Malachi Flynn,PG,22,TOR,TOR,47,928,10.9,.484,.494,.165,1.1,13.0,6.9,21.4,2.0,0.8,10.5,19.0,,0.0,0.8,0.8,.041,,-2.8,0.0,-2.8,-0.2
159,Bryn Forbes,Bryn Forbes,SG,27,MIL,MIL,70,1354,12.8,.631,.645,.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,,2.0,0.7,2.7,.096,,0.4,-1.8,-1.4,0.2
160,Trent Forrest,Trent Forrest,PG,22,UTA,UTA,30,302,11.2,.554,.366,.268,4.0,11.1,7.7,19.9,1.5,1.1,20.9,14.3,,0.3,0.4,0.7,.106,,-2.9,0.7,-2.2,0.0
161,Evan Fournier,Evan Fournier,SF-SG,28,TOT,42,1259,16.7,.598,.523,.253,0.8,10.2,5.4,18.6,1.8,1.4,10.8,23.1,,1.8,1.0,2.8,.107,,1.2,-0.2,1.0,1.0
162,De'Aaron Fox,De'Aaron Fox,PG,23,SAC,SAC,58,2036,20.7,.565,.288,.376,1.8,9.4,5.5,32.7,2.1,1.1,11.9,31.0,,3.4,0.8,4.2,.098,,2.9,-1.5,1.4,1.7
163,Robert Franks,Robert Franks,PF,24,ORL,ORL,7,101,16.5,.638,.536,.464,6.0,8.5,7.2,7.4,1.4,2.7,5.6,15.3,,0.3,0.1,0.3,.158,,0.4,-0.7,-0.3,0.0
164,Tim Frazier,Tim Frazier,PG,30,MEM,MEM,5,62,-0.5,.177,.400,.300,0.0,13.8,6.8,30.8,1.5,1.5,15.0,18.1,,-0.3,0.1,-0.2,-0.169,,-10.8,-2.0,-12.9,-0.2
165,Markelle Fultz,Markelle Fultz,PG,22,ORL,ORL,8,215,12.0,.458,.154,.183,2.3,10.0,6.0,33.1,1.8,0.8,13.8,26.2,,-0.3,0.1,-0.1,-0.024,,-2.9,-1.7,-4.6,-0.1
166,Wenyen Gabriel,Wenyen Gabriel,PF,23,NOP,NOP,21,241,9.8,.533,.533,.283,9.0,15.3,12.2,5.9,1.8,3.1,18.2,14.4,,0.0,0.3,0.3,.052,,-3.2,-0.1,-3.3,-0.1
167,Daniel Gafford,Daniel Gafford,PF-C,22,TOT,54,791,22.2,.697,.000,.480,12.9,18.6,15.8,5.3,1.5,8.1,13.1,16.7,,2.1,1.3,3.5,.209,,0.9,1.6,2.5,0.9
168,Danilo Gallinari,Danilo Gallinari,PF,32,ATL,ATL,51,1222,16.3,.613,.535,.366,1.6,17.0,9.5,9.2,1.2,0.7,7.2,21.2,,2.7,1.0,3.7,.146,,1.6,-0.8,0.9,0.9
169,Langston Galloway,Langston Galloway,SG,29,PHO,PHO,40,438,12.1,.605,.578,.156,1.8,8.9,5.4,8.0,0.9,0.0,7.6,17.3,,0.6,0.3,0.9,.096,,-0.2,-1.2,-1.4,0.1
170,Darius Garland,Darius Garland,PG,21,CLE,CLE,54,1790,14.2,.547,.332,.165,1.4,6.8,4.0,30.9,1.8,0.3,16.0,24.9,,0.3,0.9,1.2,.033,,0.2,-1.8,-1.6,0.1
171,Marc Gasol,Marc Gasol,C,36,LAL,LAL,52,993,12.2,.606,.629,.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,,0.8,1.9,2.8,.133,,-1.2,3.3,2.1,1.0
172,Rudy Gay,Rudy Gay,PF,34,SAS,SAS,63,1358,14.7,.532,.443,.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,,0.0,1.7,1.7,.059,,-0.1,-0.2,-0.3,0.6
173,Paul George,Paul George,SF,30,LAC,LAC,54,1821,20.5,.598,.437,.239,2.9,18.9,11.1,24.6,1.7,1.2,14.5,30.0,,3.0,2.3,5.3,.139,,4.0,-0.4,3.7,2.6
174,Taj Gibson,Taj Gibson,PF,35,NYK,NYK,45,936,16.0,.661,.095,.348,11.6,17.3,14.5,5.4,1.7,5.0,10.8,9.7,,2.1,1.7,3.8,.195,,-0.8,2.2,1.4,0.8
175,Harry Giles,Harry Giles,C,22,POR,POR,38,348,12.4,.496,.237,.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,,0.1,0.4,0.5,.069,,-3.4,-0.2,-3.6,-0.1
176,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,SG,22,OKC,OKC,35,1180,21.6,.623,.301,.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,,2.7,0.8,3.5,.143,,3.8,0.0,3.8,1.7
177,Anthony Gill,Anthony Gill,PF,28,WAS,WAS,26,218,13.7,.597,.400,.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,,0.3,0.3,0.6,.123,,-1.4,0.2,-1.2,0.0
178,Freddie Gillespie,Freddie Gillespie,PF,23,TOR,TOR,20,392,13.4,.563,.000,.393,11.4,16.0,13.6,3.2,1.6,5.1,10.9,12.2,,0.5,0.5,0.9,.116,,-3.1,-0.1,-3.2,-0.1
179,Rudy Gobert,Rudy Gobert,C,28,UTA,UTA,71,2187,23.5,.683,.007,.646,12.2,33.5,23.3,6.0,0.9,7.0,13.7,17.0,,6.1,5.2,11.3,.248,,2.0,2.5,4.5,3.6
180,Brandon Goodwin,Brandon Goodwin,PG,25,ATL,ATL,47,620,9.2,.471,.462,.193,1.4,10.6,6.1,21.6,1.3,0.0,13.0,19.5,,-0.2,0.4,0.2,.013,,-2.7,-0.8,-3.5,-0.2
181,Aaron Gordon,Aaron Gordon,PF,25,TOT,50,1384,14.5,.547,.353,.299,6.0,16.4,11.1,17.8,1.2,2.3,14.7,20.7,,0.7,1.2,1.9,.066,,0.2,-0.2,0.0,0.7
182,Eric Gordon,Eric Gordon,SG,32,HOU,HOU,27,789,14.4,.577,.572,.311,1.0,7.1,3.9,14.6,0.8,1.5,10.9,25.2,,0.6,0.2,0.8,.048,,0.9,-1.5,-0.6,0.3
183,Devonte' Graham,Devonte' Graham,PG,25,CHO,CHO,55,1659,14.6,.552,.713,.236,1.4,8.4,4.8,26.3,1.4,0.4,10.2,21.4,,2.5,0.9,3.4,.099,,1.6,-1.1,0.5,1.0
184,Jerami Grant,Jerami Grant,SF,26,DET,DET,54,1829,16.9,.556,.353,.368,2.1,13.2,7.6,14.3,0.9,2.8,9.1,28.5,,1.6,1.6,3.2,.083,,2.0,-1.2,0.9,1.3
185,Danny Green,Danny Green,SF,33,PHI,PHI,69,1934,12.1,.582,.794,.074,3.2,11.5,7.4,8.3,2.3,2.6,10.7,14.0,,1.6,3.1,4.6,.115,,0.2,1.2,1.5,1.7
186,Draymond Green,Draymond Green,PF,30,GSW,GSW,63,1982,13.3,.530,.332,.232,3.0,20.9,12.1,36.4,2.5,2.3,31.0,13.1,,1.2,3.4,4.6,.112,,-1.7,3.3,1.5,1.8
187,JaMychal Green,JaMychal Green,PF,30,DEN,DEN,58,1120,13.6,.590,.529,.152,8.6,19.4,14.0,6.4,1.1,1.9,11.7,17.6,,1.4,1.2,2.6,.110,,-0.4,-1.6,-2.0,0.0
188,Javonte Green,Javonte Green,SG-PG,27,TOT,41,473,12.1,.610,.294,.392,6.1,10.6,8.3,4.8,2.9,1.1,13.7,12.6,,0.5,0.6,1.1,.107,,-2.2,1.5,-0.8,0.2
189,Jeff Green,Jeff Green,C,34,BRK,BRK,68,1835,13.0,.624,.472,.304,2.2,13.1,7.9,7.8,0.9,1.3,8.2,15.6,,2.9,1.2,4.1,.107,,0.0,-1.0,-1.0,0.5
190,Josh Green,Josh Green,SG,20,DAL,DAL,39,445,8.8,.490,.269,.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,,0.1,0.4,0.5,.050,,-3.6,0.0,-3.7,-0.2
191,Blake Griffin,Blake Griffin,PF,31,TOT,46,1186,12.9,.546,.499,.285,3.4,17.4,10.5,17.0,1.3,1.1,11.8,19.3,,0.9,1.1,2.0,.081,,-0.6,-0.4,-1.0,0.3
192,Kyle Guy,Kyle Guy,PG,23,SAC,SAC,31,235,8.5,.449,.523,.227,2.3,14.4,8.3,17.9,1.2,0.0,10.2,19.7,,-0.1,0.1,-0.1,-0.015,,-4.0,-2.3,-6.4,-0.3
193,Rui Hachimura,Rui Hachimura,PF,22,WAS,WAS,57,1797,11.4,.549,.211,.248,2.9,15.5,9.2,6.3,1.1,0.3,8.6,18.1,,0.7,1.4,2.1,.056,,-2.0,-1.4,-3.5,-0.7
194,Ashton Hagans,Ashton Hagans,PG,21,MIN,MIN,2,4,-12.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.5,,0.0,0.0,0.0,-0.353,,-13.8,-7.9,-21.7,0.0
195,Tyrese Haliburton,Tyrese Haliburton,PG,20,SAC,SAC,58,1746,16.2,.585,.478,.090,2.4,8.6,5.5,24.6,2.1,1.4,12.5,18.1,,2.8,0.7,3.5,.096,,1.9,-0.9,1.1,1.4
196,Donta Hall,Donta Hall,PF,23,ORL,ORL,13,179,22.3,.731,.000,.971,13.5,22.8,18.0,9.4,1.4,5.1,13.8,14.0,,0.6,0.2,0.8,.223,,0.9,1.2,2.2,0.2
197,Josh Hall,Josh Hall,SF,20,OKC,OKC,21,336,1.0,.363,.374,.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,,-1.1,0.2,-0.9,-0.126,,-9.7,-2.4,-12.1,-0.9
198,R.J. Hampton,R.J. Hampton,SG-PG,19,TOT,51,888,11.1,.507,.278,.262,3.4,18.4,10.7,15.2,1.2,1.0,13.2,19.6,,-0.3,0.7,0.4,.021,,-2.9,-0.9,-3.8,-0.4
199,Tim Hardaway Jr.,Tim Hardaway Jr.,SG,28,DAL,DAL,70,1985,15.7,.589,.581,.191,1.1,11.5,6.4,9.8,0.8,0.5,6.1,23.4,,3.2,1.2,4.3,.105,,1.9,-1.8,0.1,1.1
200,James Harden,James Harden,PG-SG,31,TOT,44,1609,24.5,.618,.455,.440,2.5,20.6,11.9,44.4,1.6,1.8,16.8,28.4,,5.3,1.7,7.0,.208,,6.2,0.6,6.8,3.5
201,Maurice Harkless,Maurice Harkless,PF-SF,27,TOT,37,772,8.1,.527,.509,.261,1.9,11.1,6.4,7.3,1.9,2.3,10.7,11.5,,0.2,0.4,0.6,.038,,-3.9,-0.2,-4.0,-0.4
202,Jared Harper,Jared Harper,PG,23,NYK,NYK,8,16,-10.8,.260,.250,1.000,0.0,13.4,6.8,7.7,0.0,0.0,34.2,24.4,,-0.1,0.0,-0.1,-0.365,,-16.5,-6.2,-22.8,-0.1
203,Montrezl Harrell,Montrezl Harrell,C,27,LAL,LAL,69,1580,22.7,.650,.017,.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,,4.5,2.7,7.3,.221,,2.4,0.3,2.7,1.9
204,Gary Harris,Gary Harris,SG,26,TOT,39,1080,9.1,.511,.409,.226,2.1,5.9,4.0,10.3,1.3,1.0,8.9,16.7,,0.2,0.6,0.7,.033,,-2.9,-1.8,-4.7,-0.8
205,Jalen Harris,Jalen Harris,SG,22,TOR,TOR,13,172,15.2,.632,.500,.125,1.9,9.9,5.8,16.0,2.3,0.0,15.6,22.6,,0.1,0.1,0.3,.079,,0.4,0.1,0.6,0.1
206,Joe Harris,Joe Harris,SF,29,BRK,BRK,69,2141,14.1,.663,.628,.089,2.3,10.1,6.4,8.4,1.0,0.6,7.8,16.2,,4.1,1.1,5.2,.117,,1.7,-1.5,0.2,1.2
207,Tobias Harris,Tobias Harris,PF,28,PHI,PHI,62,2014,20.0,.597,.225,.221,3.5,19.2,11.5,17.6,1.3,2.3,9.5,23.9,,4.1,3.1,7.1,.170,,2.8,0.5,3.4,2.7
208,Shaquille Harrison,Shaquille Harrison,SG,27,TOT,34,333,6.8,.416,.205,.282,2.4,13.7,8.1,9.5,2.5,1.5,11.1,12.9,,-0.2,0.4,0.2,.030,,-5.9,1.3,-4.6,-0.2
209,Josh Hart,Josh Hart,SF,25,NOP,NOP,47,1349,12.2,.566,.561,.259,4.3,26.1,15.2,10.6,1.4,0.8,11.3,13.5,,1.4,1.3,2.7,.097,,-1.1,0.0,-1.1,0.3
210,Isaiah Hartenstein,Isaiah Hartenstein,C,22,TOT,46,559,17.9,.583,.035,.415,13.0,23.7,18.2,15.3,1.7,6.5,17.9,19.2,,0.7,0.9,1.6,.134,,-2.5,1.1,-1.4,0.1
211,Udonis Haslem,Udonis Haslem,C,40,MIA,MIA,1,3,54.6,1.000,.000,.000,0.0,37.5,19.1,0.0,0.0,0.0,0.0,30.1,,0.0,0.0,0.0,.475,,24.1,7.0,31.1,0.0
212,Jaxson Hayes,Jaxson Hayes,C,20,NOP,NOP,60,964,19.1,.675,.050,.429,10.4,18.6,14.5,5.2,1.2,3.7,10.5,16.2,,2.6,1.0,3.5,.176,,0.6,-0.1,0.5,0.6
213,Killian Hayes,Killian Hayes,PG,19,DET,DET,26,670,5.3,.422,.358,.085,1.0,10.6,5.7,29.7,2.0,1.3,28.5,19.0,,-1.8,0.6,-1.1,-0.081,,-6.3,-1.0,-7.3,-0.9
214,Gordon Hayward,Gordon Hayward,SF,30,CHO,CHO,44,1496,17.6,.584,.312,.281,2.6,16.3,9.3,19.5,1.7,0.9,11.0,23.9,,2.2,1.4,3.5,.114,,1.9,-0.5,1.4,1.3
215,Juan Hernangómez,Juan Hernangómez,PF,25,MIN,MIN,52,900,12.1,.549,.562,.324,5.2,20.0,12.3,5.6,1.0,0.7,7.3,17.2,,0.6,0.5,1.1,.060,,-1.3,-2.1,-3.3,-0.3
216,Willy Hernangómez,Willy Hernangómez,C,26,NOP,NOP,47,846,19.6,.591,.037,.347,15.0,27.8,21.4,8.5,1.2,2.6,9.9,17.0,,1.9,1.0,2.9,.163,,1.1,-1.1,-0.1,0.4
217,Tyler Herro,Tyler Herro,SG,21,MIA,MIA,54,1635,13.3,.543,.425,.167,1.8,16.7,9.4,18.0,1.1,1.1,11.9,23.5,,0.1,1.6,1.7,.049,,-0.5,-1.1,-1.6,0.2
218,Buddy Hield,Buddy Hield,SG,28,SAC,SAC,71,2433,12.8,.567,.727,.105,1.3,14.1,7.6,14.7,1.2,1.0,11.1,20.7,,1.5,0.7,2.2,.044,,0.8,-1.6,-0.8,0.7
219,George Hill,George Hill,PG,34,TOT,30,672,13.1,.596,.406,.254,2.6,7.2,4.9,16.0,1.6,0.7,12.4,15.9,,0.9,0.6,1.4,.100,,-0.9,-0.5,-1.4,0.1
220,Solomon Hill,Solomon Hill,PF,29,ATL,ATL,71,1513,6.7,.498,.711,.154,3.1,12.2,7.7,6.4,1.6,0.6,11.7,10.4,,0.1,1.2,1.3,.040,,-3.0,0.2,-2.8,-0.3
221,Nate Hinton,Nate Hinton,SG,21,DAL,DAL,21,93,10.4,.442,.452,.238,1.2,9.4,5.3,12.4,3.7,2.0,9.7,24.4,,-0.2,0.1,0.0,-0.015,,-4.6,0.4,-4.2,-0.1
222,Jaylen Hoard,Jaylen Hoard,SF,21,OKC,OKC,19,320,13.4,.547,.125,.466,6.7,14.5,10.6,11.2,1.9,1.4,13.8,16.3,,0.2,0.3,0.5,.070,,-2.4,-0.2,-2.6,-0.1
223,Aaron Holiday,Aaron Holiday,PG,24,IND,IND,66,1176,9.2,.503,.417,.190,1.4,6.8,4.1,14.0,1.8,0.9,12.3,19.5,,-0.6,0.8,0.2,.009,,-3.2,-1.0,-4.1,-0.6
224,Jrue Holiday,Jrue Holiday,PG,30,MIL,MIL,59,1907,20.0,.592,.344,.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,,4.3,2.2,6.6,.165,,2.8,0.7,3.5,2.6
225,Justin Holiday,Justin Holiday,SG,31,IND,IND,72,2183,10.4,.571,.725,.136,1.6,11.1,6.4,7.0,1.6,1.5,7.5,14.0,,1.4,1.8,3.1,.069,,-0.7,-0.4,-1.1,0.5
226,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,PF,26,POR,POR,11,107,14.4,.539,.056,.889,10.7,15.4,13.0,15.7,0.9,3.4,7.4,10.9,,0.3,0.1,0.3,.147,,-1.4,0.8,-0.6,0.0
227,Richaun Holmes,Richaun Holmes,C,27,SAC,SAC,61,1782,20.2,.669,.019,.296,8.8,22.7,15.7,8.3,1.1,4.6,10.3,17.5,,4.7,1.4,6.1,.165,,0.6,-0.3,0.3,1.0
228,Rodney Hood,Rodney Hood,SF,28,TOT,55,942,5.6,.452,.435,.108,2.6,9.4,5.9,7.5,1.2,0.7,11.7,14.1,,-0.7,0.3,-0.4,-0.019,,-5.3,-1.8,-7.1,-1.2
229,Al Horford,Al Horford,C,34,OKC,OKC,28,782,17.4,.538,.422,.061,3.8,21.4,12.5,20.1,1.5,2.9,7.3,21.6,,0.8,0.9,1.6,.101,,1.9,1.4,3.3,1.0
230,Talen Horton-Tucker,Talen Horton-Tucker,SG,20,LAL,LAL,65,1304,12.9,.536,.268,.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,,-0.1,2.2,2.1,.078,,-2.5,1.3,-1.2,0.3
231,Danuel House,Danuel House,SF,27,HOU,HOU,36,932,9.1,.525,.574,.232,2.0,13.6,7.5,10.6,1.0,1.5,10.7,15.3,,0.0,0.5,0.5,.026,,-2.7,-0.5,-3.1,-0.3
232,Dwight Howard,Dwight Howard,C,35,PHI,PHI,69,1196,17.8,.610,.066,.693,17.8,35.3,26.7,7.2,1.2,4.7,22.1,18.2,,1.3,2.6,4.0,.159,,-2.2,0.3,-1.9,0.0
233,Markus Howard,Markus Howard,SG,21,DEN,DEN,37,205,6.4,.477,.613,.085,0.6,11.0,5.8,12.6,1.0,0.5,14.1,27.2,,-0.4,0.1,-0.3,-0.068,,-5.9,-3.1,-9.0,-0.4
234,Kevin Huerter,Kevin Huerter,SG,22,ATL,ATL,69,2126,12.2,.541,.528,.088,2.0,9.7,6.0,16.3,1.9,0.7,9.4,17.2,,1.9,1.7,3.6,.080,,-0.7,0.1,-0.6,0.8
