ranker,player,,pos,age,team_id,,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,DUMMY,ows,dws,ws,ws_per_48,DUMMY,obpm,dbpm,bpm,vorp
11,Jarrett Allen,Jarrett Allen,C,20,BRK,BRK,80,2096,18.5,.632,.079,.489,9.6,24.0,16.8,7.9,1.0,4.5,13.0,15.9,,4.4,3.3,7.6,.175,,0.2,1.4,1.6,1.9
12,Kadeem Allen,Kadeem Allen,PG,26,NYK,NYK,19,416,16.2,.574,.255,.383,2.0,11.1,6.4,28.7,1.9,0.8,13.6,19.6,,0.7,0.2,1.0,.111,,0.3,0.3,0.6,0.3
13,Al-Farouq Aminu,Al-Farouq Aminu,PF,28,POR,POR,81,2292,13.2,.568,.472,.292,5.3,22.6,14.2,6.0,1.4,1.2,9.7,13.7,,3.0,2.8,5.8,.121,,0.1,0.6,0.7,1.5
14,Justin Anderson,Justin Anderson,SF,25,ATL,ATL,48,463,11.2,.516,.490,.223,5.3,13.9,9.5,6.9,2.2,2.4,11.8,17.2,,0.1,0.4,0.4,.043,,-2.4,-0.3,-2.7,-0.1
15,Kyle Anderson,Kyle Anderson,SF,25,MEM,MEM,43,1281,12.8,.569,.123,.232,4.1,18.1,11.0,15.0,2.1,2.7,16.0,12.6,,0.8,1.8,2.7,.100,,-1.6,2.4,0.8,0.9
16,Ryan Anderson,Ryan Anderson,PF,30,TOT,25,322,4.6,.414,.580,.232,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12.0,,-0.3,0.0,-0.2,-0.035,,-4.5,-1.9,-6.4,-0.4
17,Ike Anigbogu,Ike Anigbogu,C,20,IND,IND,3,6,-6.0,.000,.000,.000,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,,-0.1,0.0,-0.1,-0.480,,-14.0,-2.3,-16.2,0.0
18,Giannis Antetokounmpo,Giannis Antetokounmpo,PF,24,MIL,MIL,72,2358,30.9,.644,.163,.550,7.3,30.0,19.3,30.3,1.8,3.9,14.8,32.3,,8.9,5.5,14.4,.292,,6.3,4.1,10.4,7.4
19,Kostas Antetokounmpo,Kostas Antetokounmpo,PF,21,DAL,DAL,2,11,-0.9,.210,.000,1.333,0.0,9.7,4.9,0.0,8.8,0.0,17.4,22.5,,-0.1,0.0,-0.1,-0.247,,-12.6,-0.1,-12.7,0.0
20,Carmelo Anthony,Carmelo Anthony,PF,34,HOU,HOU,10,294,10.9,.513,.529,.182,3.3,17.3,10.2,2.6,0.7,2.0,5.8,20.5,,0.1,0.2,0.3,.048,,-1.3,-1.4,-2.7,-0.1
21,OG Anunoby,OG Anunoby,SF,21,TOR,TOR,67,1352,9.8,.544,.500,.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,,0.3,1.7,2.0,.070,,-2.4,0.1,-2.4,-0.1
22,Ryan Arcidiacono,Ryan Arcidiacono,PG,24,CHI,CHI,81,1961,11.6,.588,.519,.244,1.5,10.8,6.1,18.9,1.6,0.2,12.0,11.7,,2.8,0.9,3.7,.090,,-2.0,0.1,-1.9,0.1
23,Trevor Ariza,Trevor Ariza,SF,33,TOT,69,2349,12.0,.534,.590,.223,2.3,15.2,8.6,14.8,1.8,0.7,11.6,16.6,,1.3,1.2,2.5,.052,,-0.7,-0.6,-1.3,0.4
24,D.J. Augustin,D.J. Augustin,PG,31,ORL,ORL,81,2269,15.7,.616,.459,.309,1.9,7.8,4.8,26.9,1.1,0.1,14.3,17.2,,5.0,1.9,6.9,.146,,1.1,-0.7,0.5,1.4
25,Deandre Ayton,Deandre Ayton,C,20,PHO,PHO,71,2183,20.5,.608,.005,.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,,4.1,1.7,5.8,.128,,1.3,-1.1,0.2,1.2
26,Dwayne Bacon,Dwayne Bacon,SG,23,CHO,CHO,43,759,11.7,.570,.339,.179,1.1,11.7,6.3,9.2,0.8,0.6,6.1,16.8,,0.9,0.3,1.2,.073,,-2.1,-1.6,-3.7,-0.3
27,Marvin Bagley III,Marvin Bagley III,PF,19,SAC,SAC,62,1567,18.9,.562,.136,.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,,2.0,1.6,3.6,.110,,0.5,-1.5,-1.0,0.4
28,Ron Baker,Ron Baker,SG,25,TOT,15,152,2.5,.309,.650,.300,0.7,7.1,3.8,12.8,1.9,0.6,18.1,7.8,,-0.2,0.1,-0.1,-0.034,,-7.7,0.7,-7.0,-0.2
29,Wade Baldwin,Wade Baldwin,PG,22,POR,POR,16,94,1.3,.396,.273,.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,,-0.4,0.1,-0.3,-0.153,,-8.4,-1.9,-10.3,-0.2
30,Lonzo Ball,Lonzo Ball,PG,21,LAL,LAL,47,1423,11.7,.487,.500,.105,4.0,14.0,9.1,23.8,2.3,1.1,17.8,16.9,,-0.2,1.7,1.6,.052,,-1.6,1.3,-0.3,0.6
31,Mo Bamba,Mo Bamba,C,20,ORL,ORL,47,766,14.9,.539,.288,.259,8.8,24.0,16.3,7.4,0.8,7.0,13.7,17.8,,0.3,1.4,1.7,.106,,-2.8,1.4,-1.4,0.1
32,J.J. Barea,J.J. Barea,PG,34,DAL,DAL,38,752,16.3,.495,.332,.203,1.9,11.6,6.8,47.5,1.4,0.1,14.7,28.1,,0.4,0.6,1.0,.064,,1.2,-1.8,-0.6,0.3
33,Harrison Barnes,Harrison Barnes,PF-SF,26,TOT,77,2533,12.8,.550,.429,.271,2.4,12.7,7.5,6.7,0.9,0.4,7.9,20.9,,2.0,1.6,3.6,.068,,-0.2,-1.2,-1.4,0.4
34,Will Barton,Will Barton,SF,28,DEN,DEN,43,1189,11.0,.501,.426,.161,2.9,15.3,9.1,14.6,0.7,1.6,11.7,20.0,,0.1,1.1,1.2,.049,,-1.1,-0.8,-1.8,0.0
35,Keita Bates-Diop,Keita Bates-Diop,SF,23,MIN,MIN,30,503,9.6,.489,.366,.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,,0.0,0.4,0.3,.032,,-2.8,-0.6,-3.4,-0.2
36,Nicolas Batum,Nicolas Batum,SF,30,CHO,CHO,75,2354,11.9,.581,.530,.158,3.2,14.9,8.9,14.5,1.5,1.6,16.3,13.2,,2.0,1.7,3.7,.076,,-0.7,0.4,-0.3,1.0
37,Jerryd Bayless,Jerryd Bayless,PG,30,MIN,MIN,34,657,8.5,.431,.426,.122,1.8,8.4,5.0,24.6,1.3,0.3,11.7,17.6,,-0.2,0.2,0.0,-0.003,,-2.9,-1.7,-4.6,-0.4
38,Aron Baynes,Aron Baynes,C,32,BOS,BOS,51,821,14.0,.567,.274,.278,11.4,19.8,15.6,9.3,0.7,3.7,13.8,15.2,,1.3,1.1,2.4,.139,,-1.8,0.3,-1.5,0.1
39,Kent Bazemore,Kent Bazemore,SG,29,ATL,ATL,67,1643,11.9,.507,.434,.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22.0,,-0.7,1.4,0.7,.021,,-2.5,0.2,-2.3,-0.1
40,Bradley Beal,Bradley Beal,SG,25,WAS,WAS,82,3028,20.8,.581,.370,.278,3.1,11.7,7.4,24.1,1.9,1.6,11.0,28.4,,5.9,1.7,7.6,.120,,3.8,-0.8,2.9,3.7
41,Malik Beasley,Malik Beasley,SG,22,DEN,DEN,81,1879,14.2,.599,.550,.090,2.0,9.5,5.8,7.5,1.4,0.5,6.7,18.7,,2.9,1.6,4.5,.115,,0.8,-0.7,0.1,1.0
42,Michael Beasley,Michael Beasley,PF,30,LAL,LAL,26,277,15.9,.532,.111,.255,4.9,17.2,11.2,14.8,1.5,3.0,13.7,29.5,,-0.1,0.4,0.2,.039,,-1.9,0.5,-1.5,0.0
43,Marco Belinelli,Marco Belinelli,SG,32,SAS,SAS,79,1815,11.9,.557,.572,.180,1.0,10.8,5.9,10.1,0.9,0.4,8.8,19.8,,1.4,1.1,2.5,.065,,-0.5,-1.2,-1.7,0.1
44,Jordan Bell,Jordan Bell,C,24,GSW,GSW,68,788,12.9,.531,.010,.214,7.8,16.7,12.5,12.3,1.2,5.4,16.7,13.7,,0.5,1.1,1.6,.096,,-2.2,1.3,-0.9,0.2
45,DeAndre' Bembry,DeAndre' Bembry,SG,24,ATL,ATL,82,1931,10.8,.508,.281,.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,,-0.9,1.7,0.9,.022,,-3.3,0.8,-2.4,-0.2
46,Dragan Bender,Dragan Bender,PF,21,PHO,PHO,46,826,9.5,.521,.513,.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,.027,,-3.4,-0.8,-4.1,-0.5
47,Dairis Bertāns,Dairis Bertāns,SG,29,NOP,NOP,12,167,2.0,.362,.723,.000,1.3,4.3,2.8,7.2,0.3,0.0,4.1,12.0,,-0.2,0.0,-0.2,-0.054,,-5.6,-3.2,-8.8,-0.3
48,Dāvis Bertāns,Dāvis Bertāns,PF,26,SAS,SAS,76,1632,13.0,.632,.746,.132,1.6,16.0,8.8,8.2,1.0,1.7,8.2,14.1,,2.6,1.5,4.0,.118,,1.1,0.2,1.3,1.4
49,Patrick Beverley,Patrick Beverley,PG,30,LAC,LAC,78,2137,11.8,.561,.591,.258,3.9,15.0,9.6,18.4,1.5,1.6,13.8,12.2,,2.8,2.0,4.8,.108,,-0.3,1.2,0.9,1.5
50,Khem Birch,Khem Birch,C,26,ORL,ORL,50,643,19.2,.640,.007,.550,13.0,18.8,15.8,8.5,1.4,3.8,9.6,14.1,,1.8,1.0,2.8,.212,,0.1,1.0,1.2,0.5
51,Bismack Biyombo,Bismack Biyombo,C,26,CHO,CHO,54,783,14.4,.602,.000,.583,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,,1.2,0.8,2.0,.125,,-2.4,0.0,-2.5,-0.1
52,Nemanja Bjelica,Nemanja Bjelica,PF,30,SAC,SAC,77,1788,15.4,.585,.433,.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,,2.7,1.9,4.5,.122,,0.4,0.5,0.9,1.3
53,Antonio Blakeney,Antonio Blakeney,SG,22,CHI,CHI,57,829,10.6,.487,.230,.192,0.9,13.1,6.9,8.2,0.7,0.9,7.5,24.5,,-0.8,0.3,-0.5,-0.030,,-2.4,-2.7,-5.2,-0.7
54,Eric Bledsoe,Eric Bledsoe,PG,29,MIL,MIL,78,2272,19.3,.577,.388,.243,3.9,11.8,8.1,27.4,2.4,1.1,13.3,22.9,,4.4,3.7,8.2,.173,,1.9,1.2,3.1,2.9
55,Jaron Blossomgame,Jaron Blossomgame,SF,25,CLE,CLE,27,439,10.2,.510,.368,.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,,0.2,0.1,0.3,.030,,-1.9,-1.8,-3.8,-0.2
56,Bogdan Bogdanović,Bogdan Bogdanović,SG,26,SAC,SAC,70,1947,14.1,.530,.431,.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,,1.3,1.4,2.7,.067,,-0.1,-0.6,-0.6,0.7
57,Bojan Bogdanović,Bojan Bogdanović,SF,29,IND,IND,81,2573,16.1,.613,.367,.290,1.5,12.7,7.2,9.5,1.3,0.0,10.2,22.4,,3.9,2.8,6.8,.126,,1.3,-0.6,0.7,1.7
58,Andrew Bogut,Andrew Bogut,C,34,GSW,GSW,11,134,13.4,.523,.000,.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,,0.1,0.2,0.3,.111,,-3.7,0.8,-2.9,0.0
59,Jonah Bolden,Jonah Bolden,PF,23,PHI,PHI,44,639,12.7,.595,.593,.167,8.0,19.0,13.7,8.5,1.3,4.8,17.2,13.8,,0.5,0.9,1.4,.106,,-1.8,1.1,-0.7,0.2
60,Isaac Bonga,Isaac Bonga,PG,19,LAL,LAL,22,120,6.0,.240,.242,.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,,-0.3,0.2,-0.1,-0.059,,-7.0,2.2,-4.8,-0.1
61,Devin Booker,Devin Booker,SG,22,PHO,PHO,64,2242,20.2,.584,.330,.362,1.9,11.3,6.5,34.1,1.2,0.5,15.4,32.9,,3.3,0.3,3.5,.076,,3.3,-2.3,1.0,1.7
62,Chris Boucher,Chris Boucher,PF,26,TOR,TOR,28,163,22.2,.563,.487,.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,,0.2,0.4,0.7,.194,,-0.2,2.8,2.6,0.2
63,Avery Bradley,Avery Bradley,SG,28,TOT,63,1905,7.6,.496,.403,.082,2.5,7.3,4.9,11.8,1.0,0.7,12.4,16.2,,-0.6,1.0,0.3,.009,,-2.8,-0.9,-3.7,-0.8
64,Tony Bradley,Tony Bradley,C,21,UTA,UTA,3,36,19.6,.504,.000,.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,,0.0,0.1,0.1,.130,,-3.6,-2.4,-6.0,0.0
65,Corey Brewer,Corey Brewer,SF,32,TOT,31,492,11.6,.532,.358,.350,5.4,10.7,8.0,10.2,3.0,1.2,11.8,13.6,,0.4,0.6,1.0,.095,,-2.9,1.6,-1.3,0.1
66,Mikal Bridges,Mikal Bridges,SF,22,PHO,PHO,82,2417,10.8,.556,.556,.210,2.5,9.7,6.0,9.8,2.5,1.3,10.2,12.2,,1.7,1.2,2.9,.058,,-2.0,0.4,-1.6,0.3
67,Miles Bridges,Miles Bridges,SF,20,CHO,CHO,80,1696,13.1,.548,.391,.151,4.2,16.6,10.3,8.1,1.6,2.5,8.4,15.1,,1.4,1.5,2.9,.083,,-0.9,0.1,-0.8,0.5
68,Isaiah Briscoe,Isaiah Briscoe,PG,22,ORL,ORL,39,559,6.7,.455,.246,.188,0.9,13.4,7.1,21.0,1.0,0.3,17.2,14.1,,-0.3,0.5,0.3,.023,,-5.4,0.4,-5.0,-0.4
69,Ryan Broekhoff,Ryan Broekhoff,SG,28,DAL,DAL,42,453,10.7,.621,.738,.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,,0.5,0.3,0.8,.086,,-0.5,-0.5,-1.0,0.1
70,Malcolm Brogdon,Malcolm Brogdon,SG,26,MIL,MIL,64,1832,17.8,.614,.326,.203,3.8,11.7,8.0,16.2,1.2,0.6,10.0,20.7,,4.2,2.3,6.5,.171,,2.0,0.1,2.2,1.9
71,Dillon Brooks,Dillon Brooks,SF,23,MEM,MEM,18,330,7.6,.499,.328,.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,,-0.3,0.3,0.0,-0.004,,-5.0,-1.2,-6.3,-0.4
72,MarShon Brooks,MarShon Brooks,SG,30,MEM,MEM,29,387,11.6,.518,.320,.195,3.4,9.7,6.5,11.0,1.2,1.0,10.3,23.6,,-0.2,0.3,0.1,.018,,-1.9,-1.1,-3.0,-0.1
73,Bruce Brown,Bruce Brown,SG,22,DET,DET,74,1449,6.9,.469,.296,.191,3.5,10.7,7.0,8.8,1.4,2.1,11.9,11.5,,-0.1,1.6,1.5,.048,,-4.4,1.0,-3.3,-0.5
74,Jaylen Brown,Jaylen Brown,SG,22,BOS,BOS,74,1913,13.5,.547,.348,.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,,0.7,2.4,3.0,.076,,-1.6,-0.4,-2.1,0.0
75,Lorenzo Brown,Lorenzo Brown,PG,28,TOR,TOR,26,212,6.3,.380,.394,.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,,-0.5,0.3,-0.1,-0.027,,-5.4,1.9,-3.5,-0.1
76,Sterling Brown,Sterling Brown,SG,23,MIL,MIL,58,1034,10.9,.563,.471,.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,,0.7,1.4,2.1,.098,,-1.8,0.3,-1.5,0.1
77,Troy Brown Jr.,Troy Brown Jr.,SF,19,WAS,WAS,52,730,11.1,.487,.295,.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,,0.2,0.4,0.6,.039,,-1.7,-1.0,-2.7,-0.1
78,Jalen Brunson,Jalen Brunson,PG,22,DAL,DAL,73,1591,12.8,.549,.320,.212,1.7,9.6,5.7,22.6,1.1,0.2,12.5,19.1,,1.5,1.0,2.6,.077,,-1.2,-0.5,-1.7,0.1
79,Thomas Bryant,Thomas Bryant,C,21,WAS,WAS,72,1496,21.0,.674,.197,.273,8.1,25.1,16.5,9.3,0.8,3.8,9.6,17.6,,4.3,1.3,5.6,.178,,2.3,-0.3,2.0,1.5
80,Reggie Bullock,Reggie Bullock,SG,27,TOT,63,1879,10.5,.563,.662,.143,1.2,8.8,4.9,10.1,1.0,0.5,9.3,15.8,,1.6,1.4,3.1,.078,,-0.7,-0.4,-1.1,0.4
81,Trey Burke,Trey Burke,PG,26,TOT,58,1125,16.5,.524,.290,.226,2.6,6.7,4.6,24.1,1.4,0.5,7.5,24.8,,1.4,0.5,1.9,.081,,1.5,-1.4,0.1,0.6
82,Alec Burks,Alec Burks,SG,27,TOT,64,1375,12.7,.523,.354,.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,.052,,-0.6,-0.7,-1.2,0.3
83,Deonte Burton,Deonte Burton,SG,25,OKC,OKC,32,240,7.0,.470,.329,.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,,-0.2,0.3,0.1,.027,,-4.9,0.6,-4.3,-0.1
84,Jimmy Butler,Jimmy Butler,SF-SG,29,TOT,65,2185,20.2,.571,.213,.404,6.0,10.5,8.3,18.0,2.7,1.4,8.2,22.3,,5.4,2.5,7.9,.173,,2.8,0.9,3.7,3.2
85,Bruno Caboclo,Bruno Caboclo,PF,23,MEM,MEM,34,800,12.4,.571,.578,.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,,0.6,0.9,1.5,.090,,-1.1,0.1,-1.1,0.2
86,José Calderón,José Calderón,PG,37,DET,DET,49,632,7.1,.453,.475,.092,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,,0.0,0.5,0.6,.043,,-4.2,0.3,-3.9,-0.3
87,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,SG,25,LAL,LAL,82,2035,12.9,.568,.575,.209,2.5,9.4,6.0,7.5,1.7,0.5,7.3,18.1,,2.3,1.8,4.0,.095,,-0.3,-0.1,-0.5,0.8
88,Isaiah Canaan,Isaiah Canaan,PG,27,TOT,30,629,8.0,.518,.585,.146,1.0,9.2,5.1,18.2,1.1,0.3,16.7,14.2,,0.0,0.1,0.1,.008,,-2.7,-1.4,-4.1,-0.3
89,Clint Capela,Clint Capela,C,24,HOU,HOU,67,2249,23.8,.658,.000,.357,14.4,27.6,20.8,7.1,1.0,3.9,10.0,18.2,,7.8,3.0,10.8,.230,,3.3,-0.3,3.0,2.8
90,DeMarre Carroll,DeMarre Carroll,PF,32,BRK,BRK,67,1703,12.1,.546,.539,.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,,1.5,1.6,3.1,.088,,-0.9,-0.6,-1.5,0.2
91,Jevon Carter,Jevon Carter,PG,23,MEM,MEM,39,577,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,,-0.7,0.7,0.0,-0.003,,-4.1,0.1,-4.0,-0.3
92,Vince Carter,Vince Carter,PF,42,ATL,ATL,76,1330,11.8,.565,.675,.141,2.4,13.2,7.7,9.3,1.5,1.8,8.8,16.7,,1.2,0.7,1.9,.070,,-0.4,-0.3,-0.7,0.5
93,Wendell Carter Jr.,Wendell Carter Jr.,C,19,CHI,CHI,44,1110,15.2,.541,.086,.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,,0.7,1.2,1.9,.080,,-2.2,0.6,-1.6,0.1
94,Michael Carter-Williams,Michael Carter-Williams,PG,27,TOT,28,372,14.7,.458,.309,.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,,0.2,0.6,0.8,.099,,-1.4,2.2,0.8,0.3
95,Alex Caruso,Alex Caruso,PG,24,LAL,LAL,25,531,13.9,.569,.289,.370,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,,0.5,0.6,1.0,.093,,-1.0,0.7,-0.2,0.2
96,Omri Casspi,Omri Casspi,SF,30,MEM,MEM,36,520,15.7,.606,.267,.360,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,,0.6,0.7,1.3,.119,,-0.3,0.7,0.4,0.3
97,Willie Cauley-Stein,Willie Cauley-Stein,C,25,SAC,SAC,81,2213,18.0,.566,.003,.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,,3.8,2.9,6.7,.146,,0.2,1.1,1.2,1.8
98,Troy Caupain,Troy Caupain,PG,23,ORL,ORL,4,16,30.7,.625,.375,.000,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,,0.1,0.0,0.1,.347,,9.6,3.7,13.3,0.1
99,Tyler Cavanaugh,Tyler Cavanaugh,PF,24,UTA,UTA,11,39,5.0,.414,.500,.200,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,,0.0,0.0,0.0,.026,,-5.3,-3.1,-8.4,-0.1
100,Tyson Chandler,Tyson Chandler,C,36,TOT,55,875,11.2,.630,.010,.879,11.1,25.3,18.3,5.3,1.1,2.2,23.4,8.5,,0.9,1.2,2.1,.114,,-2.9,0.8,-2.1,0.0
101,Wilson Chandler,Wilson Chandler,PF-SF,31,TOT,51,1177,8.5,.537,.579,.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,,0.5,1.0,1.5,.062,,-2.3,-0.5,-2.8,-0.2
102,Joe Chealey,Joe Chealey,PG,23,CHO,CHO,1,8,2.0,.333,.000,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,,0.0,0.0,0.0,-0.080,,-8.5,-6.0,-14.6,0.0
103,Chris Chiozza,Chris Chiozza,PG,23,HOU,HOU,7,33,7.0,.375,.625,.000,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,,0.0,0.0,0.0,.023,,-2.7,1.4,-1.3,0.0
104,Marquese Chriss,Marquese Chriss,PF,21,TOT,43,499,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,,-0.6,0.4,-0.2,-0.023,,-5.7,-1.9,-7.5,-0.7
105,Gary Clark,Gary Clark,PF,24,HOU,HOU,51,641,9.2,.480,.914,.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,,0.3,0.7,1.0,.071,,-1.1,0.4,-0.7,0.2
106,Ian Clark,Ian Clark,SG,27,NOP,NOP,60,973,8.3,.502,.527,.097,1.4,8.0,4.7,12.9,1.1,0.7,12.7,19.3,,-0.4,0.3,-0.1,-0.003,,-3.3,-1.8,-5.1,-0.8
107,Jordan Clarkson,Jordan Clarkson,SG,26,CLE,CLE,81,2214,16.8,.539,.377,.163,3.9,9.9,6.8,15.6,1.3,0.5,9.6,27.6,,1.9,-0.1,1.8,.039,,2.1,-2.6,-0.5,0.8
108,John Collins,John Collins,PF,21,ATL,ATL,61,1829,21.8,.627,.190,.320,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,,5.0,1.0,6.0,.158,,2.8,-1.9,0.9,1.3
109,Zach Collins,Zach Collins,C,21,POR,POR,77,1356,13.5,.562,.303,.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,,1.4,1.5,2.9,.104,,-1.5,0.3,-1.2,0.3
110,Darren Collison,Darren Collison,PG,31,IND,IND,76,2143,16.7,.574,.294,.288,1.9,9.9,6.0,29.9,2.5,0.4,14.4,17.7,,3.9,2.9,6.8,.153,,0.8,1.0,1.8,2.1
111,Bonzie Colson,Bonzie Colson,SF,23,MIL,MIL,8,98,12.9,.454,.538,.231,8.8,21.5,15.5,4.0,2.4,0.9,6.5,19.6,,0.0,0.2,0.2,.085,,-2.6,-0.8,-3.5,0.0
112,Mike Conley,Mike Conley,PG,31,MEM,MEM,70,2342,21.4,.569,.380,.363,1.9,9.7,5.7,33.4,2.0,0.9,9.1,27.3,,5.7,2.3,8.0,.164,,4.6,0.1,4.7,3.9
113,Pat Connaughton,Pat Connaughton,SG,26,MIL,MIL,61,1261,13.6,.573,.571,.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,,2.0,1.9,3.9,.149,,0.3,0.8,1.2,1.0
114,Quinn Cook,Quinn Cook,PG,25,GSW,GSW,74,1059,13.1,.565,.456,.059,2.3,13.0,7.9,15.2,0.9,0.2,10.0,20.2,,1.0,0.8,1.8,.082,,-0.5,-1.6,-2.1,0.0
115,DeMarcus Cousins,DeMarcus Cousins,C,28,GSW,GSW,30,771,21.4,.562,.256,.388,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,,0.9,1.5,2.4,.151,,0.4,2.6,3.0,1.0
116,Robert Covington,Robert Covington,SF,28,TOT,35,1203,13.3,.580,.622,.246,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,,0.9,1.6,2.5,.100,,-0.5,2.1,1.6,1.1
