name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Vincent Askew,SEA,SG,27,80,3,21.1,3.4,7.1,.481,0.1,0.4,.194,.498,.487,2.2,2.6,.829,0.8,1.6,2.3,2.4,0.9,0.2,0.9,1.8,9.1
Keith Askins,MIA,SF,26,37,0,8.6,1.0,2.4,.409,0.1,0.6,.190,.478,.432,0.2,0.3,.900,0.9,1.3,2.2,0.4,0.3,0.0,0.6,1.5,2.3
Stacey Augmon,ATL,SG,25,82,82,31.8,5.4,10.5,.510,0.0,0.1,.143,.513,.510,4.1,5.3,.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,2.2,14.8
Isaac Austin,PHI,C,24,14,0,14.4,2.1,4.7,.439,0.0,0.1,.000,.446,.439,1.0,1.6,.609,1.8,3.1,4.9,1.2,0.4,0.7,1.2,2.1,5.1
Anthony Avent,TOT,PF,24,74,40,18.5,2.0,5.4,.377,0.0,0.0,,.377,.377,1.2,1.7,.724,1.9,2.6,4.6,0.9,0.4,0.4,1.1,2.0,5.3
John Bagley,ATL,PG,33,3,0,4.3,0.0,0.7,.000,0.0,0.0,,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7
Thurl Bailey,MIN,PF,32,79,3,16.4,2.9,5.8,.510,0.0,0.0,.000,.512,.510,1.5,1.9,.799,0.8,1.9,2.7,0.7,0.3,0.7,0.7,1.2,7.4
Vin Baker,MIL,C,22,82,63,31.2,5.3,10.6,.501,0.0,0.1,.200,.502,.501,2.9,5.0,.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,2.8,13.5
Charles Barkley*,PHO,PF,30,65,65,35.4,8.0,16.1,.495,0.7,2.7,.270,.541,.518,4.9,7.0,.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6
Dana Barros,PHI,PG,26,81,70,31.1,5.1,10.8,.469,1.7,4.4,.381,.529,.546,1.4,1.8,.800,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3
Jon Barry,MIL,SG,24,72,7,17.3,2.2,5.3,.414,0.4,1.6,.278,.472,.455,1.3,1.7,.795,0.5,1.5,2.0,2.3,1.4,0.2,1.2,1.5,6.2
John Battle,CLE,SG,31,51,1,16.0,2.5,5.4,.476,0.1,0.4,.263,.492,.485,1.4,1.9,.753,0.1,0.6,0.8,1.6,0.4,0.0,0.8,1.3,6.6
Benoit Benjamin,NJN,C,29,77,74,23.6,3.7,7.6,.480,0.0,0.0,,.480,.480,2.0,2.8,.710,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3
Tony Bennett,CHH,PG,24,74,5,13.3,1.4,3.6,.399,0.4,1.0,.360,.415,.451,0.1,0.2,.733,0.2,1.0,1.2,2.2,0.5,0.0,0.5,1.1,3.4
David Benoit,UTA,SF,25,55,18,19.5,2.5,6.6,.385,0.2,1.1,.203,.421,.402,1.2,1.6,.773,1.6,3.1,4.7,0.4,0.4,0.7,0.7,2.1,6.5
Rolando Blackman,NYK,SG,34,55,1,17.6,2.9,6.7,.436,0.5,1.5,.357,.460,.477,0.9,1.0,.906,0.4,1.3,1.7,1.4,0.5,0.1,0.8,1.8,7.3
Mookie Blaylock,ATL,PG,26,81,81,36.0,5.5,13.3,.411,1.4,4.2,.334,.447,.464,1.4,2.0,.730,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8
Corie Blount,CHI,PF,25,67,8,10.3,1.1,2.6,.437,0.0,0.0,,.437,.437,0.7,1.1,.613,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1.4,3.0
Muggsy Bogues,CHH,PG,29,77,77,35.7,4.6,9.8,.471,0.0,0.2,.167,.476,.473,1.6,2.0,.806,1.0,3.1,4.1,10.1,1.7,0.0,2.2,1.9,10.8
Manute Bol,TOT,C,31,14,0,8.3,0.3,1.4,.211,0.0,0.2,.000,.250,.211,0.0,0.0,,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.9,0.6
Walter Bond,UTA,SG,24,56,4,10.0,1.1,2.8,.404,0.3,1.0,.352,.431,.465,0.6,0.7,.775,0.4,0.7,1.1,0.6,0.3,0.2,0.3,1.6,3.1
Anthony Bonner,NYK,SF,25,73,38,19.2,2.2,3.9,.563,0.0,0.0,,.563,.563,0.7,1.4,.476,2.1,2.7,4.7,1.2,1.0,0.2,1.2,2.4,5.1
Anthony Bowie,ORL,SG,30,70,0,13.5,2.0,4.1,.481,0.0,0.3,.056,.509,.483,0.6,0.7,.837,0.4,1.3,1.7,1.5,0.5,0.2,0.8,1.2,4.6
Sam Bowie,LAL,C,32,25,7,22.2,3.0,6.9,.436,0.0,0.2,.250,.440,.439,2.9,3.3,.867,1.1,4.2,5.2,1.9,0.2,1.1,1.7,2.6,8.9
Shawn Bradley,PHI,C,21,49,45,28.3,4.1,10.0,.409,0.0,0.1,.000,.412,.409,2.1,3.4,.607,2.0,4.2,6.2,2.0,0.9,3.0,3.0,3.5,10.3
Terrell Brandon,CLE,PG,23,73,10,21.2,3.2,7.5,.420,0.1,0.4,.219,.432,.426,1.9,2.2,.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,1.5,8.3
Randy Breuer,SAC,C,33,26,3,9.5,0.3,1.0,.308,0.0,0.0,.000,.320,.308,0.1,0.5,.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,1.2,0.7
Frank Brickowski,TOT,C,34,71,46,29.5,5.2,10.6,.488,0.1,0.3,.200,.496,.491,2.7,3.6,.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,3.4,13.2
Kevin Brooks,DEN,SF,24,34,0,5.6,1.1,2.9,.364,0.1,0.7,.174,.421,.384,0.3,0.3,.900,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.6,2.5
Scott Brooks,HOU,PG,28,73,0,16.8,1.9,4.0,.491,0.3,0.8,.377,.522,.531,1.0,1.2,.871,0.1,1.3,1.4,2.0,0.7,0.0,0.8,1.3,5.2
Chucky Brown,DAL,SF,25,1,0,10.0,1.0,1.0,1.000,0.0,0.0,,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
Dee Brown,BOS,SG,25,77,76,37.2,6.4,13.3,.480,0.4,1.2,.313,.497,.495,2.4,2.8,.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5
Mike Brown,MIN,C,30,82,40,23.4,1.4,3.2,.427,0.0,0.0,.000,.430,.427,0.9,1.4,.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6
P.J. Brown,NJN,C,24,79,54,24.7,2.1,5.1,.415,0.0,0.1,.167,.419,.417,1.5,1.9,.757,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,5.7
Randy Brown,SAC,PG,25,61,2,17.1,1.8,4.1,.438,0.0,0.1,.000,.445,.438,0.9,1.4,.609,0.7,1.2,1.8,2.2,1.0,0.2,1.2,2.2,4.5
Mark Bryant,POR,C,28,79,10,18.2,2.3,4.9,.482,0.0,0.0,.000,.483,.482,0.9,1.3,.692,1.5,2.5,4.0,0.5,0.4,0.4,0.8,2.4,5.6
Jud Buechler,GSW,SF,25,36,0,6.1,1.2,2.3,.500,0.3,0.8,.414,.545,.571,0.3,0.6,.500,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9
Matt Bullard,HOU,PF,26,65,0,11.2,1.2,3.5,.345,0.8,2.4,.325,.389,.456,0.3,0.4,.769,0.4,0.9,1.3,1.0,0.2,0.1,0.4,1.0,3.5
Evers Burns,SAC,PF,22,23,0,6.2,1.0,2.4,.400,0.0,0.0,,.400,.400,0.5,1.0,.522,0.6,0.7,1.3,0.4,0.3,0.1,0.3,1.4,2.4
Scott Burrell,CHH,SF,23,51,16,15.0,1.9,4.6,.419,0.0,0.1,.333,.421,.423,0.9,1.4,.657,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1.7,4.8
Willie Burton,MIA,SF,25,53,1,13.2,2.3,5.3,.438,0.1,0.3,.200,.451,.443,2.3,3.0,.759,0.9,1.6,2.6,0.7,0.3,0.4,1.0,1.8,7.0
Mitchell Butler,WSB,SG,23,75,19,17.6,2.8,5.6,.495,0.0,0.1,.000,.501,.495,1.4,2.4,.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9
Michael Cage,SEA,C,32,82,42,20.8,2.1,3.8,.545,0.0,0.0,.000,.546,.545,0.4,0.9,.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6
Elden Campbell,LAL,PF,25,76,74,29.6,4.9,10.6,.462,0.0,0.0,.000,.463,.462,2.5,3.6,.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3
Tony Campbell,TOT,SF,31,63,14,19.3,3.6,8.1,.443,0.1,0.4,.250,.455,.450,1.5,1.9,.783,1.2,1.7,3.0,1.3,0.8,0.2,1.3,2.1,8.8
Antoine Carr,SAS,PF,32,34,0,13.7,2.3,4.7,.488,0.0,0.0,.000,.491,.488,1.2,1.7,.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8
Bill Cartwright,CHI,C,36,42,41,18.6,2.3,4.5,.513,0.0,0.0,,.513,.513,0.9,1.4,.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6
Sam Cassell,HOU,PG,24,66,6,17.0,2.5,5.9,.418,0.4,1.3,.295,.453,.451,1.4,1.6,.841,0.4,1.7,2.0,2.9,0.9,0.1,1.4,2.1,6.7
Duane Causwell,SAC,C,25,41,8,16.4,1.7,3.3,.518,0.0,0.0,,.518,.518,1.0,1.7,.588,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4
Cedric Ceballos,PHO,SF,24,53,43,30.2,8.0,15.0,.535,0.0,0.2,.000,.541,.535,3.0,4.2,.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1
Tom Chambers,UTA,PF,34,80,0,23.0,4.1,9.4,.440,0.2,0.6,.311,.448,.449,2.8,3.5,.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2
Rex Chapman,WSB,SG,26,60,59,33.8,7.2,14.4,.498,1.1,2.8,.388,.524,.535,2.8,3.4,.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2
Calbert Cheaney,WSB,SG,22,65,21,24.7,5.0,10.7,.470,0.0,0.4,.043,.484,.471,1.9,2.5,.770,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0
Pete Chilcutt,TOT,PF,25,76,24,18.0,2.7,5.9,.453,0.0,0.2,.200,.462,.456,0.5,0.9,.631,1.7,3.2,4.9,1.1,0.7,0.5,1.0,2.2,5.9
Doug Christie,LAL,SG,23,65,34,23.3,3.8,8.6,.434,0.6,1.8,.328,.463,.469,2.2,3.2,.697,1.4,2.2,3.6,2.1,1.4,0.4,2.2,2.9,10.3
Ben Coleman,DET,PF,32,9,0,8.6,1.3,2.8,.480,0.0,0.0,,.480,.480,0.4,0.9,.500,1.1,1.8,2.9,0.0,0.2,0.2,0.8,1.0,3.1
Derrick Coleman,NJN,PF,26,77,77,36.1,7.0,15.7,.447,0.5,1.6,.314,.462,.463,5.7,7.4,.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2
Bimbo Coles,MIA,PG,25,76,4,22.7,3.1,6.8,.449,0.3,1.3,.202,.507,.468,1.3,1.7,.779,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7
Marty Conlon,TOT,C,26,30,9,19.3,3.2,5.5,.576,0.0,0.1,.000,.583,.576,1.4,1.8,.811,1.8,2.9,4.6,1.1,0.3,0.3,1.1,2.3,7.8
Lester Conner,IND,PG,34,11,0,15.4,1.3,3.5,.368,0.0,0.3,.000,.400,.368,0.3,0.5,.500,0.9,1.3,2.2,2.8,1.3,0.1,0.8,1.1,2.8
Anthony Cook,TOT,PF,26,25,0,8.1,1.0,2.2,.481,0.0,0.0,.000,.491,.481,0.4,1.0,.400,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5
Duane Cooper,PHO,PG,24,23,2,5.9,0.8,1.8,.439,0.0,0.3,.143,.500,.451,0.5,0.7,.733,0.1,0.3,0.4,1.2,0.1,0.0,0.9,0.5,2.1
Tyrone Corbin,UTA,SF,31,82,17,26.2,3.3,7.2,.456,0.1,0.4,.207,.469,.461,1.4,1.8,.813,1.8,2.9,4.7,1.5,1.2,0.3,1.1,2.6,8.0
Chris Corchiani,BOS,PG,25,51,0,9.2,0.8,1.8,.426,0.2,0.7,.289,.518,.484,0.5,0.7,.684,0.2,0.7,0.9,1.7,0.4,0.0,0.7,0.9,2.3
Joe Courtney,TOT,PF,24,52,1,6.6,1.3,2.8,.453,0.0,0.1,.667,.448,.459,0.6,0.9,.681,0.5,0.5,1.1,0.3,0.2,0.2,0.4,0.8,3.2
John Crotty,UTA,PG,24,45,0,7.0,1.0,2.2,.455,0.2,0.5,.458,.453,.510,0.7,0.8,.861,0.2,0.4,0.7,1.7,0.3,0.0,0.6,0.8,2.9
Terry Cummings,SAS,PF,32,59,29,19.2,3.1,7.3,.428,0.0,0.0,.000,.430,.428,1.1,1.8,.589,2.2,2.8,5.0,0.8,0.5,0.2,1.0,2.3,7.3
Earl Cureton,HOU,PF,36,2,0,15.0,1.0,4.0,.250,0.0,0.0,,.250,.250,0.0,1.0,.000,2.0,4.0,6.0,0.0,0.0,0.0,0.5,2.0,2.0
Dell Curry,CHH,SG,29,82,0,26.5,6.5,14.3,.455,1.9,4.6,.402,.480,.520,1.4,1.6,.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3
Michael Curry,PHI,SG,25,10,0,4.3,0.3,1.4,.214,0.0,0.2,.000,.250,.214,0.3,0.4,.750,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.6,0.9
Lloyd Daniels,SAS,SG,26,65,5,15.1,2.2,5.7,.376,0.7,1.9,.352,.389,.435,0.7,1.0,.719,0.7,1.0,1.7,1.4,0.4,0.2,0.9,1.1,5.7
Brad Daugherty,CLE,C,28,50,50,36.8,5.9,12.1,.488,0.0,0.0,,.488,.488,5.1,6.5,.785,2.6,7.6,10.2,3.0,0.8,0.7,2.2,2.9,17.0
Antonio Davis,IND,PF,25,81,4,21.4,2.7,5.2,.508,0.0,0.0,.000,.509,.508,2.4,3.7,.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7
Brian Davis,MIN,SF,23,68,3,5.5,0.6,1.9,.317,0.0,0.0,.333,.317,.321,0.7,1.0,.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9
Dale Davis,IND,PF,24,66,64,34.7,4.7,8.8,.529,0.0,0.0,.000,.530,.529,2.3,4.5,.527,4.2,6.6,10.9,1.5,0.7,1.6,1.5,3.2,11.7
Hubert Davis,NYK,SG,23,56,27,23.8,4.3,9.0,.471,0.9,2.4,.402,.496,.524,1.5,1.8,.825,0.4,0.8,1.2,2.9,0.7,0.1,1.4,2.1,11.0
Terry Davis,DAL,PF,26,15,5,19.1,1.6,3.9,.407,0.0,0.0,,.407,.407,0.5,0.8,.667,2.0,2.9,4.9,0.4,0.6,0.1,0.3,1.8,3.7
Johnny Dawkins,PHI,PG,30,72,12,18.7,2.5,5.9,.418,0.5,1.5,.352,.440,.462,1.2,1.4,.840,0.4,1.3,1.7,3.7,0.9,0.1,1.5,1.0,6.6
Todd Day,MIL,SG,24,76,39,28.0,4.6,11.1,.415,0.4,1.9,.223,.456,.435,3.0,4.4,.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7
Terry Dehere,LAC,PG,22,64,6,11.9,2.0,5.3,.377,0.4,0.9,.404,.372,.411,1.0,1.3,.753,0.4,0.7,1.1,1.2,0.4,0.0,1.0,1.1,5.3
Vinny Del Negro,SAS,SG,27,77,56,25.3,4.0,8.2,.487,0.2,0.6,.349,.497,.499,1.8,2.2,.824,0.4,1.7,2.1,4.2,0.8,0.0,1.3,2.2,10.0
Bison Dele,DEN,C,24,80,1,18.8,3.1,5.8,.541,0.0,0.0,.000,.544,.541,1.7,2.6,.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,2.8,8.0
Dell Demps,GSW,PG,23,2,0,5.5,1.0,3.0,.333,0.0,0.0,,.333,.333,0.0,1.0,.000,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,2.0
Vlade Divac*,LAL,C,25,79,73,34.0,5.7,11.3,.506,0.1,0.6,.191,.524,.511,2.6,3.8,.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,3.6,14.2
Sherman Douglas,BOS,PG,27,78,78,35.8,5.4,11.8,.462,0.2,0.7,.232,.477,.470,2.3,3.5,.641,0.9,1.6,2.5,8.8,1.1,0.1,3.0,2.2,13.3
Greg Dreiling,DAL,C,31,54,19,12.7,1.0,1.9,.500,0.0,0.0,1.000,.495,.505,0.5,0.7,.711,0.9,2.3,3.1,0.6,0.3,0.4,0.8,2.9,2.4
Clyde Drexler*,POR,SG,31,68,68,34.3,7.0,16.3,.428,1.0,3.2,.324,.454,.460,4.2,5.4,.777,2.3,4.3,6.5,4.9,1.4,0.5,2.5,3.0,19.2
Kevin Duckworth,WSB,C,29,69,52,21.5,2.7,6.4,.417,0.0,0.0,,.417,.417,1.3,1.9,.667,1.5,3.2,4.7,0.8,0.5,0.5,1.5,3.2,6.6
Chris Dudley,POR,C,28,6,3,14.3,1.0,4.2,.240,0.0,0.0,,.240,.240,0.3,0.7,.500,2.7,1.3,4.0,0.8,0.7,0.5,0.3,3.0,2.3
Joe Dumars*,DET,SG,30,69,69,37.6,7.3,16.2,.452,1.8,4.6,.388,.477,.507,4.0,4.8,.836,0.5,1.7,2.2,3.8,0.9,0.1,2.3,1.7,20.4
Acie Earl,BOS,C,23,74,8,15.5,2.0,5.0,.406,0.0,0.0,.000,.407,.406,1.5,2.2,.675,1.1,2.2,3.3,0.2,0.3,0.7,1.0,2.4,5.5
Bill Edwards,PHI,PF,22,3,0,14.7,0.7,6.0,.111,0.0,1.7,.000,.154,.111,0.7,1.7,.400,1.7,3.0,4.7,1.3,1.0,0.3,1.3,2.0,2.0
Blue Edwards,MIL,SF,28,82,64,28.3,4.7,9.8,.478,0.5,1.3,.358,.496,.501,1.8,2.3,.799,1.3,2.7,4.0,2.1,1.0,0.3,1.8,2.9,11.6
Doug Edwards,ATL,PF,23,16,0,6.7,1.1,3.1,.347,0.0,0.1,.000,.354,.347,0.6,1.0,.563,0.4,0.7,1.1,0.5,0.1,0.3,0.4,0.6,2.7
James Edwards,LAL,C,38,45,2,10.4,1.7,3.7,.464,0.0,0.0,,.464,.464,1.2,1.8,.684,0.2,1.2,1.4,0.5,0.1,0.1,0.7,2.0,4.7
Kevin Edwards,NJN,SG,28,82,82,33.3,5.7,12.5,.458,0.4,1.2,.354,.469,.475,2.0,2.6,.770,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,14.0
Craig Ehlo,ATL,SG,32,82,0,26.2,3.9,8.6,.446,0.9,2.7,.348,.491,.501,1.4,1.9,.727,0.9,2.5,3.4,3.3,1.7,0.3,1.6,2.0,10.0
Mario Elie,HOU,SF,30,67,8,24.0,3.1,7.0,.446,0.8,2.5,.335,.508,.506,2.3,2.7,.860,0.4,2.3,2.7,3.1,0.7,0.1,1.6,1.9,9.3
Sean Elliott,DET,SF,25,73,73,33.0,4.9,10.8,.455,0.4,1.2,.299,.474,.472,1.9,2.4,.803,0.9,2.7,3.6,2.7,0.7,0.4,1.8,2.4,12.1
Dale Ellis,SAS,SF,33,77,75,33.6,6.2,12.6,.494,1.7,4.3,.395,.546,.562,1.1,1.4,.776,0.9,2.4,3.3,1.0,0.9,0.1,1.0,1.8,15.2
Harold Ellis,LAC,SF,23,49,16,18.8,3.2,6.0,.545,0.0,0.1,.000,.552,.545,2.2,3.0,.711,1.9,1.2,3.1,0.6,1.5,0.0,0.9,2.0,8.7
LaPhonso Ellis,DEN,PF,23,79,79,34.2,6.1,12.2,.502,0.1,0.3,.304,.506,.505,3.1,4.5,.674,2.8,5.8,8.6,2.1,0.8,1.0,2.2,3.8,15.4
LeRon Ellis,CHH,C,24,50,1,13.6,1.8,3.6,.484,0.0,0.0,,.484,.484,0.9,1.4,.662,1.4,2.4,3.8,0.5,0.3,0.5,0.4,1.7,4.4
Pervis Ellison,WSB,C,26,47,24,25.1,2.9,6.2,.469,0.0,0.1,.000,.474,.469,1.5,2.1,.722,1.6,3.5,5.1,1.5,0.5,1.1,1.6,3.0,7.3
Jo Jo English,CHI,SG,23,36,0,11.6,1.6,3.6,.434,0.2,0.5,.471,.429,.465,0.3,0.6,.476,0.3,1.0,1.3,1.1,0.2,0.3,1.0,1.7,3.6
Patrick Ewing*,NYK,C,31,79,79,37.6,9.4,19.0,.496,0.1,0.2,.286,.498,.497,5.6,7.4,.765,2.8,8.4,11.2,2.3,1.1,2.7,3.3,3.5,24.5
Jim Farmer,DEN,SG,29,4,0,7.3,0.5,1.5,.333,0.0,0.5,.000,.500,.333,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,1.3,0.8,1.0
Duane Ferrell,ATL,SF,28,72,13,16.0,2.6,5.3,.485,0.0,0.1,.111,.495,.487,2.0,2.6,.783,0.9,0.9,1.8,0.9,0.6,0.2,0.9,1.2,7.1
Danny Ferry,CLE,PF,27,70,1,13.8,2.1,4.8,.446,0.2,0.7,.275,.477,.467,0.5,0.6,.884,0.7,1.3,2.0,1.1,0.4,0.3,0.6,1.6,5.0
Vern Fleming,IND,PG,31,55,5,19.1,2.7,5.8,.462,0.0,0.1,.000,.468,.462,1.2,1.6,.736,0.5,1.7,2.2,3.1,0.7,0.1,1.6,1.8,6.5
Sleepy Floyd,SAS,PG,33,53,2,13.9,1.3,3.9,.335,0.2,0.7,.222,.358,.354,1.0,1.5,.667,0.2,1.1,1.3,1.9,0.2,0.2,1.2,1.3,3.8
Alphonso Ford,SEA,PG,22,6,0,2.7,1.2,2.2,.538,0.2,0.2,1.000,.500,.577,0.2,0.3,.500,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.3,2.7
Greg Foster,MIL,PF,25,3,0,6.3,1.3,2.3,.571,0.0,0.0,,.571,.571,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.3,0.3,1.0,3.3
Rick Fox,BOS,SF,24,82,53,25.6,4.1,8.9,.467,0.4,1.2,.330,.489,.490,2.1,2.8,.757,1.3,3.0,4.3,2.6,1.0,0.6,1.9,3.0,10.8
Tellis Frank,MIN,PF,28,67,11,14.3,1.0,2.4,.419,0.0,0.0,.000,.424,.419,0.8,1.1,.711,1.2,2.0,3.3,0.9,0.5,0.5,0.7,2.4,2.8
Corey Gaines,NYK,SG,28,18,0,4.3,0.5,1.1,.450,0.1,0.3,.400,.467,.500,0.7,0.8,.867,0.2,0.6,0.7,1.7,0.1,0.0,0.3,0.7,1.8
Chad Gallagher,UTA,C,24,2,0,1.5,1.5,1.5,1.000,0.0,0.0,,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Kevin Gamble,BOS,SF,28,75,28,25.1,4.9,10.7,.458,0.3,1.4,.243,.489,.473,1.4,1.7,.817,0.5,1.6,2.1,2.0,0.8,0.3,1.0,1.8,11.5
Chris Gatling,GSW,C,26,82,23,15.8,3.3,5.6,.588,0.0,0.0,.000,.589,.588,1.6,2.5,.620,1.7,3.1,4.8,0.5,0.5,0.8,1.0,2.7,8.2
Kenny Gattison,CHH,PF,29,77,18,21.4,3.0,5.8,.524,0.0,0.0,,.524,.524,1.6,2.5,.646,1.4,3.3,4.6,1.2,0.8,0.6,1.0,3.0,7.7
Andrew Gaze,WSB,SG,28,7,0,10.0,1.1,2.4,.471,0.6,1.1,.500,.444,.588,0.3,0.3,1.000,0.1,0.9,1.0,0.7,0.3,0.1,0.4,1.3,3.1
Matt Geiger,MIA,C,24,72,0,16.7,2.8,4.9,.574,0.0,0.1,.200,.579,.575,1.6,2.1,.779,1.7,2.6,4.2,0.4,0.5,0.4,0.8,2.8,7.2
Kendall Gill,SEA,SG,25,79,77,30.8,5.4,12.3,.443,0.5,1.5,.317,.461,.462,2.7,3.5,.782,1.2,2.2,3.4,3.5,1.9,0.4,1.8,2.5,14.1
