name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Winford Boynes,DAL,SG,23,44,,17.2,2.8,7.1,.387,0.0,0.0,,.387,.387,1.0,1.3,.818,0.5,1.2,1.7,0.8,0.5,0.4,1.6,1.8,6.5
Dudley Bradley,IND,SG,23,82,,22.8,3.2,6.8,.474,0.0,0.2,.125,.484,.476,1.5,2.2,.702,0.9,1.5,2.4,2.3,2.3,0.5,1.5,2.9,8.0
Mike Bratz,CLE,PG,25,80,,32.4,4.0,10.2,.390,0.7,2.1,.337,.404,.425,1.3,1.7,.811,0.8,1.7,2.5,5.7,1.7,0.2,2.0,2.4,10.0
Jim Brewer,LAL,PF,29,78,,14.2,1.3,2.5,.513,0.0,0.0,.000,.518,.513,0.2,0.5,.375,1.6,2.0,3.6,0.7,0.6,0.7,0.6,2.0,2.8
Ron Brewer,TOT,SG,25,75,,19.4,3.7,8.4,.436,0.0,0.1,.143,.439,.437,1.2,1.5,.798,0.5,0.7,1.1,2.0,0.8,0.5,1.2,1.3,8.6
Junior Bridgeman,MIL,SF,27,77,,28.8,7.0,14.3,.487,0.0,0.3,.143,.494,.489,2.8,3.1,.884,1.0,2.7,3.8,3.0,1.1,0.4,1.9,2.4,16.8
Allan Bristow,UTA,SF,29,82,,24.4,3.3,7.5,.444,0.1,0.2,.278,.449,.448,2.0,2.4,.838,1.3,4.0,5.2,4.7,0.8,0.0,2.1,2.3,8.7
Dave Britton,WSB,PG,22,2,,4.5,1.0,1.5,.667,0.0,0.0,,.667,.667,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,1.0,1.0,2.0
Michael Brooks,SDC,SF,22,82,,30.2,6.0,12.4,.479,0.0,0.1,.000,.482,.479,2.8,3.9,.706,2.6,2.8,5.4,2.5,1.2,0.4,2.0,2.9,14.7
Fred Brown,SEA,SG,32,78,,25.5,6.5,13.3,.488,0.3,0.8,.359,.496,.499,2.2,2.7,.832,0.7,1.6,2.2,3.0,1.1,0.2,1.7,1.8,15.5
Lewis Brown,WSB,C,25,2,,2.5,0.0,1.5,.000,0.0,0.0,,.000,.000,1.0,2.5,.400,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0
Rickey Brown,GSW,C,22,45,,12.9,1.8,3.6,.512,0.0,0.0,,.512,.512,0.4,0.5,.762,1.2,2.5,3.7,0.5,0.2,0.3,0.7,2.3,4.0
Joe Bryant,SDC,PF,26,82,,28.8,4.6,9.6,.479,0.0,0.2,.133,.486,.480,2.4,3.0,.791,1.8,3.6,5.4,2.3,0.9,0.4,2.1,3.2,11.6
Quinn Buckner,MIL,PG,26,82,,29.1,5.7,11.7,.493,0.0,0.1,.167,.495,.493,1.8,2.5,.734,1.1,2.6,3.6,4.7,2.4,0.0,2.9,3.3,13.3
Tom Burleson,ATL,C,28,31,,11.7,1.3,3.2,.414,0.0,0.0,,.414,.414,0.6,1.3,.488,1.4,1.6,3.0,0.4,0.3,0.6,0.8,2.4,3.3
Don Buse,IND,SG,30,58,,18.9,2.0,4.9,.397,0.3,1.0,.328,.415,.430,0.9,1.1,.769,0.3,1.1,1.4,2.4,1.3,0.1,0.7,1.1,5.1
Marty Byrnes,DAL,SF,24,72,,18.9,3.0,6.3,.479,0.1,0.3,.450,.480,.489,1.7,2.2,.764,1.0,1.4,2.5,1.6,0.4,0.2,0.8,1.8,7.8
Mack Calvin,CLE,PG,33,21,,6.1,0.6,1.9,.333,0.0,0.2,.200,.353,.346,1.2,1.7,.714,0.1,0.5,0.6,1.3,0.2,0.0,0.8,0.6,2.5
Austin Carr,TOT,SG,32,47,,14.0,1.9,5.0,.372,0.0,0.1,.000,.383,.372,0.7,1.1,.630,0.5,0.8,1.3,1.2,0.3,0.0,0.9,1.1,4.4
Kenny Carr,CLE,PF,25,81,,32.3,5.8,11.3,.511,0.0,0.0,.000,.513,.511,3.6,5.0,.714,3.2,7.1,10.3,2.4,0.9,0.5,2.9,3.7,15.2
M.L. Carr,BOS,SF,30,41,7,16.0,2.4,5.3,.449,0.0,0.3,.071,.475,.451,1.3,1.6,.791,0.6,1.4,2.0,1.4,0.7,0.4,1.1,1.8,6.0
Joe Barry Carroll,GSW,C,22,82,,35.6,7.5,15.3,.491,0.0,0.0,.000,.492,.491,3.8,5.4,.716,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9
Butch Carter,LAL,SF,22,54,,12.4,2.1,4.6,.462,0.1,0.2,.300,.468,.468,1.3,1.8,.737,0.6,0.6,1.2,1.0,0.4,0.0,0.9,1.8,5.6
Reggie Carter,NYK,SG,23,60,,8.9,1.0,3.0,.330,0.0,0.1,.000,.335,.330,0.9,1.2,.739,0.5,0.7,1.2,1.3,0.4,0.0,0.6,1.1,2.8
Bill Cartwright,NYK,C,23,82,,35.7,7.5,13.6,.554,0.0,0.0,.000,.554,.554,5.0,6.3,.788,2.0,5.5,7.5,1.4,0.6,1.0,2.4,3.2,20.1
Harvey Catchings,MIL,PF,29,77,,21.2,1.7,3.9,.447,0.0,0.0,,.447,.447,0.8,1.2,.641,2.0,4.1,6.1,1.3,0.4,2.4,1.4,3.7,4.2
Maurice Cheeks*,PHI,PG,24,81,81,29.8,3.8,7.2,.534,0.0,0.1,.375,.536,.536,1.7,2.2,.787,0.8,2.2,3.0,6.9,2.4,0.5,2.1,2.9,9.4
Phil Chenier,GSW,SG,30,9,,9.1,1.2,3.7,.333,0.1,0.3,.333,.333,.348,0.7,0.7,1.000,0.1,0.8,0.9,0.8,0.0,0.0,0.4,1.1,3.2
Jim Chones,LAL,PF,31,82,,31.2,4.6,9.2,.503,0.0,0.0,.000,.506,.503,1.5,2.4,.653,2.2,5.8,8.0,1.9,0.5,1.2,1.9,4.0,10.8
Art Collins,ATL,SG,26,29,,13.6,1.2,3.4,.354,0.0,0.1,.000,.361,.354,0.8,1.2,.667,0.7,0.8,1.4,0.9,0.4,0.0,1.1,1.2,3.2
Don Collins,TOT,SF,22,81,,22.8,4.4,10.0,.444,0.0,0.1,.000,.447,.444,2.6,3.4,.776,1.6,1.7,3.3,2.3,1.3,0.3,2.1,3.2,11.5
Doug Collins,PHI,SG,29,12,12,27.4,5.2,10.5,.492,0.0,0.0,,.492,.492,2.0,2.4,.828,0.5,1.9,2.4,3.5,0.6,0.3,1.8,1.9,12.3
Darwin Cook,NJN,SG,22,81,,24.4,4.7,10.1,.468,0.1,0.3,.240,.475,.471,1.6,2.2,.733,1.2,1.7,2.9,3.7,1.7,0.4,2.2,2.4,11.2
Jeff Cook,PHO,SF,24,79,,27.7,3.6,7.8,.464,0.0,0.1,.000,.468,.464,1.3,2.0,.645,2.2,3.8,5.9,2.5,1.0,0.7,1.8,3.0,8.5
Michael Cooper,LAL,SG,24,81,,32.4,4.0,8.1,.491,0.0,0.2,.211,.499,.494,1.4,1.8,.785,1.5,2.7,4.1,4.1,1.6,1.0,2.0,3.1,9.4
Wayne Cooper,UTA,C,24,71,,20.0,3.0,6.6,.452,0.0,0.0,.333,.453,.453,0.9,1.3,.689,2.3,3.9,6.2,0.7,0.3,0.7,1.1,3.1,6.9
Dave Corzine,SAS,C,24,82,,23.9,4.5,9.1,.490,0.0,0.0,.000,.492,.490,1.5,2.1,.714,2.8,5.0,7.8,1.4,0.5,1.2,1.6,2.6,10.5
Charlie Criss,ATL,PG,32,66,,25.9,3.3,7.3,.454,0.0,0.3,.048,.472,.455,2.8,3.2,.864,0.4,1.1,1.5,4.3,0.9,0.0,2.0,1.3,9.5
Geoff Crompton,POR,C,25,6,,5.5,0.7,1.3,.500,0.0,0.0,,.500,.500,0.2,0.8,.200,1.2,1.8,3.0,0.3,0.0,0.3,0.8,0.7,1.5
Pat Cummings,MIL,C,24,74,,14.6,3.4,6.2,.539,0.0,0.0,.000,.541,.539,1.3,1.9,.707,1.3,2.6,3.9,0.8,0.4,0.3,1.5,2.6,8.0
Earl Cureton,PHI,C,23,52,6,10.2,1.8,3.9,.454,0.0,0.0,.000,.456,.454,0.6,1.2,.516,1.0,2.0,3.0,0.5,0.4,0.4,0.6,1.3,4.2
Bob Dandridge*,WSB,SF,33,23,,23.7,4.4,10.3,.426,0.0,0.0,.000,.428,.426,1.2,1.7,.718,0.8,2.8,3.6,2.6,0.7,0.4,1.4,2.3,10.0
Adrian Dantley*,UTA,SF,25,80,,42.7,11.4,20.3,.559,0.0,0.1,.286,.560,.559,7.9,9.8,.806,2.4,4.0,6.4,4.0,1.4,0.2,3.5,3.1,30.7
Brad Davis,DAL,PG,25,56,,30.1,4.1,7.3,.561,0.1,0.3,.176,.578,.565,2.9,3.6,.799,0.5,2.2,2.7,6.9,0.9,0.2,2.2,2.8,11.2
Johnny Davis,IND,PG,25,76,,33.4,5.6,12.1,.465,0.1,0.4,.121,.477,.467,3.1,3.9,.796,0.7,1.5,2.2,6.3,1.3,0.2,2.2,2.4,14.4
Monti Davis,TOT,PF,22,2,,5.0,0.5,2.5,.200,0.0,0.0,,.200,.200,0.5,2.5,.200,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5
Ron Davis,SDC,SF,26,64,,12.8,2.2,4.9,.443,0.0,0.1,.250,.448,.446,1.5,2.5,.595,0.7,1.1,1.9,0.7,0.6,0.2,1.0,1.5,5.8
Walter Davis,PHO,SG,26,78,,28.0,7.6,14.1,.539,0.1,0.2,.412,.541,.542,2.7,3.2,.836,0.8,1.8,2.6,3.9,1.2,0.2,2.8,2.5,18.0
Darryl Dawkins,PHI,C,24,76,76,27.5,5.6,9.2,.607,0.0,0.0,,.607,.607,2.9,4.0,.720,1.4,5.8,7.2,1.4,0.5,1.5,2.9,4.2,14.0
Larry Demic,NYK,PF,23,76,,12.7,1.7,3.3,.504,0.0,0.0,.000,.508,.504,0.8,1.2,.630,1.5,1.7,3.2,0.4,0.2,0.2,0.8,2.0,4.1
Coby Dietrick,CHI,C,32,82,,15.2,1.8,3.9,.456,0.0,0.1,.333,.459,.459,0.9,1.4,.694,1.0,2.3,3.2,1.4,0.6,0.6,1.1,2.1,4.5
James Donaldson,SEA,C,23,68,,14.4,1.9,3.5,.542,0.0,0.0,,.542,.542,1.5,2.5,.594,1.6,3.0,4.5,0.6,0.1,1.1,1.0,1.2,5.3
Jacky Dorsey,SEA,SF,26,29,,8.7,0.7,2.4,.286,0.0,0.0,,.286,.286,0.4,0.9,.520,0.8,2.2,3.0,0.3,0.3,0.0,0.5,1.6,1.8
Leon Douglas,KCK,C,26,79,,17.2,2.3,4.1,.573,0.0,0.0,.000,.578,.573,1.3,2.4,.548,1.9,3.0,4.9,0.9,0.3,0.5,1.1,3.2,6.0
John Drew,ATL,SF,26,67,,31.0,7.5,16.4,.456,0.0,0.1,.000,.459,.456,6.8,8.6,.787,2.2,3.6,5.7,1.2,1.5,0.2,2.9,3.9,21.7
Larry Drew,DET,PG,22,76,,20.8,2.6,6.4,.407,0.1,0.2,.235,.413,.411,1.4,1.8,.797,0.3,1.3,1.6,3.3,1.2,0.1,2.2,1.6,6.6
Ralph Drollinger,DAL,C,26,6,,11.2,1.2,2.3,.500,0.0,0.0,,.500,.500,0.2,0.7,.250,0.8,2.3,3.2,2.3,0.2,0.3,2.2,2.7,2.5
Terry Duerod,TOT,SG-SF,24,50,0,9.0,2.1,4.7,.444,0.2,0.3,.500,.440,.462,0.6,0.8,.756,0.3,0.5,0.9,0.7,0.3,0.1,0.7,0.5,4.9
Mike Dunleavy,HOU,SG,26,74,,21.7,4.2,8.5,.491,0.0,0.2,.063,.502,.491,2.1,2.5,.839,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5
T.R. Dunn,DEN,SG,25,82,,17.4,1.8,4.3,.412,0.0,0.0,.000,.415,.412,1.0,1.5,.653,1.6,2.0,3.7,1.0,0.8,0.4,0.7,1.7,4.5
John Duren,UTA,PG,22,40,,11.5,0.8,2.5,.327,0.0,0.0,.000,.330,.327,0.1,0.2,.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.4,1.8
James Edwards,IND,C,25,81,,29.3,6.3,12.4,.509,0.0,0.0,.000,.510,.509,3.0,4.3,.703,2.4,4.7,7.0,2.6,0.4,1.6,2.0,3.8,15.6
Bob Elliott,NJN,C,25,73,,18.1,2.9,5.7,.511,0.0,0.0,.500,.511,.512,1.7,2.8,.599,1.4,2.2,3.6,1.8,0.5,0.2,1.6,2.4,7.5
Len Elmore,MIL,C,28,72,,12.8,1.1,2.9,.358,0.0,0.0,,.358,.358,0.8,1.0,.720,0.9,1.9,2.9,1.0,0.5,0.7,0.6,2.5,2.9
Alex English*,DEN,SF,27,81,,38.2,9.5,19.2,.494,0.0,0.1,.600,.494,.495,4.8,5.7,.850,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8
Julius Erving*,PHI,SF,30,82,82,35.0,9.7,18.6,.521,0.0,0.2,.222,.525,.522,5.1,6.5,.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6
Mike Evans,MIL,PG,25,71,,12.8,1.9,4.1,.460,0.0,0.2,.143,.477,.464,0.7,0.9,.781,0.3,0.9,1.2,2.4,0.5,0.1,1.0,1.6,4.5
Eric Fernsten,BOS,C,27,45,0,6.2,0.8,1.8,.481,0.0,0.0,,.481,.481,0.4,0.7,.667,0.6,0.7,1.4,0.2,0.1,0.2,0.4,0.6,2.1
Chris Ford,BOS,SG,32,82,75,33.2,3.8,8.6,.444,0.4,1.3,.330,.465,.470,0.8,1.1,.736,0.9,1.1,2.0,3.6,1.2,0.3,1.5,2.6,8.9
Don Ford,CLE,SF,28,64,,15.6,1.6,3.5,.446,0.0,0.0,.000,.452,.446,0.3,0.4,.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,1.6,3.5
Phil Ford,KCK,PG,24,66,,34.7,6.4,13.4,.478,0.2,0.5,.306,.485,.484,4.5,5.4,.831,0.4,1.5,1.9,8.8,1.5,0.1,3.7,2.9,17.5
World B. Free,GSW,SG,27,65,,36.5,7.9,17.8,.446,0.1,0.5,.161,.454,.448,8.1,10.0,.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1
Tony Fuller,DET,SG,22,15,,16.5,1.6,4.4,.364,0.0,0.1,.000,.369,.364,0.8,1.1,.750,0.9,1.9,2.8,1.9,0.7,0.1,1.5,1.7,4.0
Mike Gale,TOT,PG,30,77,,14.4,2.0,4.0,.508,0.0,0.1,.286,.513,.511,0.7,0.9,.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,1.5,4.8
Calvin Garrett,HOU,SF,24,70,,23.4,2.7,5.9,.453,0.0,0.0,.333,.454,.454,0.7,0.9,.806,1.2,2.6,3.8,1.9,0.7,0.1,1.3,2.4,6.1
Gus Gerard,TOT,SF,27,27,,9.3,1.5,4.1,.369,0.0,0.1,.000,.383,.369,1.0,1.5,.675,1.1,1.4,2.5,0.6,0.4,0.3,0.6,1.5,4.0
George Gervin*,SAS,SG,28,82,,33.7,10.4,21.1,.492,0.1,0.4,.257,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1
Artis Gilmore*,CHI,C,31,82,,34.5,6.7,10.0,.670,0.0,0.0,,.670,.670,4.6,6.5,.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9
Mike Glenn,NYK,PG,25,82,,18.4,3.5,6.2,.558,0.0,0.1,.364,.562,.562,1.2,1.3,.891,0.3,0.7,1.1,1.3,0.9,0.1,0.8,1.5,8.2
Mike Gminski,NJN,C,21,56,,28.2,5.2,12.3,.423,0.0,0.0,.000,.424,.423,2.8,3.6,.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2
Glen Gondrezick,DEN,PF,25,73,,14.8,2.1,4.5,.471,0.0,0.0,.000,.474,.471,1.5,1.9,.818,1.9,2.3,4.2,1.1,1.2,0.3,0.9,2.5,5.8
Rickey Green,UTA,PG,26,47,,27.8,3.7,7.8,.481,0.0,0.0,.000,.482,.481,1.5,2.1,.722,0.6,1.8,2.5,5.0,1.6,0.0,1.8,2.6,9.0
Dave Greenwood,CHI,PF,23,82,,33.0,5.9,12.1,.486,0.0,0.0,.000,.487,.486,2.6,3.5,.748,3.0,5.9,8.8,2.7,0.9,1.5,2.3,3.4,14.4
Kevin Grevey,WSB,SG,27,75,,34.9,6.7,14.7,.453,0.6,1.8,.331,.471,.474,3.3,3.9,.841,0.9,2.0,2.9,4.0,0.9,0.2,1.9,2.1,17.2
Paul Griffin,SAS,PF,27,82,,23.5,2.0,4.0,.511,0.0,0.0,,.511,.511,2.1,3.1,.672,2.2,3.9,6.2,3.0,0.9,0.5,1.6,2.5,6.1
Darrell Griffith,UTA,SG,22,81,,35.4,8.8,19.1,.464,0.1,0.6,.192,.473,.467,2.8,4.0,.716,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,20.6
Bob Gross,POR,SF,27,82,,23.6,3.1,5.8,.528,0.0,0.1,.000,.538,.528,1.6,1.9,.849,1.5,2.5,4.0,3.1,1.1,0.8,1.8,2.9,7.8
Ernie Grunfeld,KCK,SF,25,79,,20.1,3.3,6.2,.535,0.0,0.0,,.535,.535,0.9,1.3,.743,0.4,2.2,2.6,2.6,0.8,0.2,1.1,2.0,7.5
Roy Hamilton,POR,PG,23,1,,5.0,1.0,3.0,.333,0.0,0.0,,.333,.333,1.0,2.0,.500,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0
Bill Hanzlik,SEA,SF,23,74,,17.0,1.9,3.9,.478,0.0,0.1,.200,.482,.479,1.6,2.0,.793,0.9,1.2,2.1,1.5,0.8,0.3,1.1,2.3,5.4
Alan Hardy,LAL,SG,23,22,,5.0,1.0,2.7,.373,0.0,0.0,,.373,.373,0.3,0.5,.700,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.6,2.3
James Hardy,UTA,PF,24,23,,22.1,2.3,4.8,.468,0.0,0.0,,.468,.468,0.5,0.9,.550,1.7,4.1,5.8,1.6,0.9,0.9,1.0,2.5,5.0
Mike Harper,POR,PF,23,55,,8.4,1.0,2.5,.412,0.0,0.1,.000,.421,.412,0.7,1.5,.435,0.5,1.2,1.7,0.3,0.4,0.4,0.6,1.3,2.7
Joe Hassett,TOT,SG,25,41,,17.4,3.5,8.3,.421,1.3,3.8,.340,.489,.499,0.4,0.5,.810,0.6,1.1,1.7,1.8,0.3,0.0,0.5,1.6,8.7
Steve Hawes,ATL,C,30,74,,31.2,4.5,8.6,.523,0.0,0.1,.250,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0
Elvin Hayes*,WSB,PF,35,81,,36.2,7.2,16.0,.451,0.0,0.1,.000,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8
Gar Heard,SDC,PF,32,78,,20.9,1.9,5.1,.376,0.0,0.1,.000,.383,.376,1.0,1.3,.782,1.5,2.9,4.5,1.6,1.3,0.9,1.0,2.5,4.8
Gerald Henderson,BOS,PG,25,82,10,19.6,3.2,7.1,.451,0.0,0.2,.063,.462,.452,1.4,1.9,.720,0.5,1.1,1.6,2.6,1.0,0.1,2.0,2.2,7.8
Tom Henderson,HOU,SG,29,66,,21.4,2.1,5.0,.413,0.0,0.0,.000,.416,.413,1.2,1.4,.821,0.5,1.1,1.6,4.7,0.8,0.1,1.4,1.7,5.3
Keith Herron,DET,SG,24,80,,28.4,5.4,11.9,.453,0.0,0.1,.182,.456,.454,2.9,3.3,.854,1.2,1.4,2.6,1.9,1.1,0.3,1.9,1.9,13.7
Kenny Higgs,DEN,PG,26,72,,23.5,2.9,6.6,.441,0.1,0.5,.118,.466,.445,1.9,2.4,.814,0.3,1.7,2.0,5.7,1.4,0.1,2.3,3.4,7.8
Johnny High,PHO,PG,23,81,,21.6,3.0,7.1,.427,0.0,0.3,.083,.442,.429,2.3,3.3,.693,1.1,1.7,2.8,2.5,1.6,0.3,2.3,3.1,8.4
Armond Hill,TOT,PG,27,75,,23.2,1.6,4.5,.349,0.0,0.1,.000,.357,.349,1.9,2.3,.820,0.5,1.6,2.1,3.9,0.9,0.1,1.7,2.8,5.0
Brad Holland,LAL,SG,24,41,,7.2,1.1,2.7,.423,0.0,0.1,.333,.426,.428,0.9,1.2,.714,0.2,0.5,0.7,0.6,0.5,0.0,0.8,1.1,3.2
Lionel Hollins,PHI,PG,27,82,13,26.3,4.0,8.5,.470,0.0,0.2,.133,.477,.471,1.5,2.1,.731,0.6,1.8,2.3,4.3,1.3,0.2,2.5,2.5,9.5
Cedrick Hordges,DEN,PF,24,68,,23.5,3.3,7.1,.460,0.0,0.0,.000,.463,.460,1.9,2.7,.699,1.8,5.0,6.7,1.5,0.5,0.3,1.8,3.3,8.4
Phil Hubbard,DET,PF,24,80,,28.6,5.4,11.0,.492,0.0,0.0,.333,.493,.493,3.7,5.3,.690,3.0,4.4,7.3,1.9,1.0,0.3,2.9,4.0,14.5
Kim Hughes,TOT,C,28,53,,9.2,0.5,1.3,.386,0.0,0.0,,.386,.386,0.0,0.0,.500,0.9,1.5,2.4,0.7,0.5,0.7,0.8,2.0,1.0
Geoff Huston,TOT,PG,23,81,,30.0,5.7,11.6,.489,0.0,0.1,.200,.491,.490,1.9,2.6,.708,0.6,1.1,1.7,4.9,0.7,0.1,2.2,1.8,13.2
Dan Issel*,DEN,C,32,80,,33.0,7.7,15.3,.503,0.0,0.2,.167,.507,.504,6.5,8.6,.759,2.9,5.6,8.5,2.0,1.0,0.7,1.6,3.1,21.9
Tony Jackson,LAL,PG,23,2,,7.0,0.5,1.5,.333,0.0,0.0,,.333,.333,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0
Abdul Jeelani,DAL,SF,26,66,,16.8,2.8,6.7,.425,0.0,0.0,.000,.426,.425,2.7,3.3,.814,1.3,2.2,3.5,1.0,0.7,0.5,1.3,1.9,8.4
Clemon Johnson,IND,C,24,81,,20.3,2.9,5.8,.504,0.0,0.0,.000,.505,.504,1.4,2.3,.593,2.1,3.6,5.8,1.8,0.5,1.5,1.5,2.3,7.2
Dennis Johnson*,PHO,PG,26,79,,33.1,6.7,15.4,.436,0.1,0.6,.216,.446,.441,5.2,6.3,.820,2.0,2.6,4.6,3.7,1.7,0.8,2.6,3.1,18.8
Eddie Johnson,ATL,SG,25,75,,35.9,7.6,15.1,.504,0.1,0.3,.300,.508,.507,3.7,4.7,.784,0.8,1.6,2.4,5.4,1.7,0.1,2.6,2.5,19.1
George Johnson,SAS,C,32,82,,23.6,2.0,4.2,.473,0.0,0.0,,.473,.473,1.0,1.3,.734,2.6,4.7,7.3,1.1,0.6,3.4,1.3,3.3,5.0
George Johnson,IND,PF,24,43,,21.6,4.2,9.2,.462,0.0,0.1,.000,.468,.462,2.2,2.8,.762,2.3,4.2,6.5,2.0,1.1,0.5,2.0,2.8,10.6
John Johnson,SEA,SF,33,80,,29.1,4.7,10.8,.431,0.0,0.0,.000,.431,.431,2.2,2.7,.808,1.7,2.8,4.5,3.9,0.7,0.3,2.9,2.5,11.5
Lee Johnson,TOT,PF,23,12,,7.5,0.6,2.1,.280,0.0,0.0,,.280,.280,0.3,0.4,.600,0.5,1.3,1.8,0.1,0.0,0.4,0.6,1.5,1.4
Magic Johnson*,LAL,SG,21,37,,37.1,8.4,15.9,.532,0.1,0.5,.176,.542,.534,4.6,6.1,.760,2.7,5.9,8.6,8.6,3.4,0.7,3.9,2.7,21.6
Marques Johnson,MIL,SF,24,76,,33.4,8.4,15.2,.552,0.0,0.1,.000,.556,.552,3.5,5.0,.706,3.0,3.9,6.8,4.6,1.5,0.5,2.5,2.6,20.3
Mickey Johnson,MIL,PF,28,82,,25.8,4.6,10.3,.448,0.0,0.2,.167,.454,.450,3.2,4.0,.789,2.2,4.4,6.6,3.5,1.1,0.9,2.8,3.1,12.5
Ollie Johnson,PHI,SF,31,40,,9.3,2.2,4.0,.551,0.0,0.2,.167,.566,.554,0.7,0.8,.871,0.2,1.2,1.4,0.8,0.5,0.1,0.6,1.1,5.1
