name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Stacey Augmon,NOH,SG,34,70,3,12.3,1.1,2.7,.411,0.0,0.1,.000,.427,.411,0.8,1.0,.750,0.4,1.3,1.7,1.0,0.4,0.1,0.6,1.1,3.0
Dalibor Bagarić,CHI,C,22,10,0,7.6,0.8,2.6,.308,0.0,0.0,,.308,.308,0.3,0.4,.750,0.7,1.3,2.0,0.4,0.3,0.3,0.5,1.1,1.9
Vin Baker,BOS,C,31,52,9,18.1,1.9,4.0,.478,0.0,0.1,.000,.488,.478,1.4,2.1,.673,1.7,2.1,3.8,0.6,0.4,0.6,1.2,2.8,5.2
Brent Barry,SEA,SG,31,75,68,33.1,3.5,7.7,.458,1.6,3.9,.403,.514,.560,1.7,2.1,.795,0.6,3.4,4.0,5.1,1.5,0.2,1.9,2.7,10.3
Jon Barry,DET,SG,33,80,0,18.4,2.4,5.3,.450,1.1,2.7,.407,.495,.553,1.1,1.3,.860,0.4,1.8,2.3,2.6,0.8,0.2,1.0,1.3,6.9
Maceo Baston,TOR,PF,27,16,0,6.6,0.9,1.6,.600,0.0,0.0,,.600,.600,0.6,0.8,.833,0.3,1.2,1.4,0.0,0.3,0.7,0.4,1.0,2.5
Mengke Bateer,SAS,C,27,12,0,3.8,0.3,1.4,.235,0.1,0.3,.333,.214,.265,0.0,0.2,.000,0.2,0.7,0.8,0.3,0.0,0.0,0.5,1.2,0.8
Mike Batiste,MEM,PF,25,75,2,16.6,2.6,6.2,.422,0.2,1.1,.222,.464,.441,0.9,1.2,.784,1.1,2.3,3.4,0.7,0.6,0.2,0.9,1.6,6.4
Tony Battie,BOS,C,26,67,62,25.1,3.0,5.5,.539,0.0,0.1,.200,.544,.541,1.3,1.8,.746,2.2,4.3,6.5,0.7,0.5,1.2,0.7,2.9,7.3
Shane Battier,MEM,SF,24,78,47,30.6,3.5,7.3,.483,1.1,2.8,.398,.535,.559,1.5,1.9,.828,1.6,2.8,4.4,1.3,1.3,1.1,0.9,2.7,9.7
Lonny Baxter,CHI,C,24,55,0,12.4,1.7,3.7,.466,0.0,0.0,.000,.471,.466,1.3,1.9,.680,1.2,1.8,3.0,0.3,0.2,0.4,0.8,2.5,4.8
Raja Bell,DAL,SG,26,75,32,15.6,1.2,2.8,.441,0.3,0.7,.412,.450,.491,0.3,0.5,.676,0.6,1.3,1.9,0.8,0.7,0.1,0.6,1.8,3.1
Jonathan Bender,IND,SF,22,46,2,17.8,2.4,5.5,.441,0.4,1.2,.358,.463,.478,1.3,1.8,.714,0.9,2.0,2.9,0.9,0.2,1.2,0.9,1.9,6.6
Corey Benjamin,ATL,SG,24,9,0,16.9,1.4,4.8,.302,0.2,1.4,.154,.367,.326,1.3,1.8,.750,1.1,2.3,3.4,1.1,0.1,0.2,0.7,2.2,4.4
Travis Best,MIA,PG,30,72,52,25.1,3.2,8.1,.396,0.5,1.5,.330,.411,.427,1.5,1.7,.854,0.4,1.7,2.0,3.5,0.6,0.1,1.5,2.4,8.4
Mike Bibby,SAC,PG,24,55,55,33.4,6.0,12.7,.470,1.0,2.5,.409,.485,.510,2.9,3.4,.861,0.6,2.1,2.7,5.2,1.3,0.1,2.3,1.7,15.9
Chauncey Billups,DET,PG,26,74,74,31.4,4.9,11.8,.421,2.0,5.1,.392,.443,.506,4.3,4.9,.878,0.5,3.2,3.7,3.9,0.9,0.2,1.8,1.8,16.2
Corie Blount,CHI,C,34,50,3,16.7,1.3,2.7,.485,0.0,0.0,,.485,.485,0.4,0.7,.571,1.4,2.7,4.1,1.0,0.7,0.4,0.9,2.4,3.0
Mark Blount,TOT,C,27,81,31,17.3,1.9,4.3,.432,0.0,0.0,,.432,.432,1.2,1.7,.727,1.4,2.4,3.8,0.7,0.5,0.8,1.3,2.3,5.0
Calvin Booth,SEA,C,26,47,0,12.2,1.1,2.5,.437,0.0,0.0,.000,.444,.437,0.7,1.0,.723,0.7,1.6,2.3,0.3,0.2,0.7,0.5,1.6,2.9
Carlos Boozer,CLE,PF,21,81,54,25.3,4.1,7.6,.536,0.0,0.0,.000,.536,.536,1.8,2.4,.771,2.5,5.0,7.5,1.3,0.7,0.6,1.3,2.8,10.0
Ruben Boumtje-Boumtje,POR,C,24,2,0,2.5,0.0,0.5,.000,0.0,0.0,,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Bruce Bowen,SAS,SF,31,82,82,31.3,2.7,5.8,.466,1.2,2.8,.441,.488,.571,0.4,1.1,.404,0.7,2.2,2.9,1.4,0.8,0.5,0.9,2.4,7.1
Ryan Bowen,DEN,SG,27,62,31,16.1,1.6,3.2,.492,0.0,0.1,.286,.500,.497,0.4,0.7,.659,1.3,1.3,2.5,0.9,1.0,0.5,0.7,1.3,3.6
Earl Boykins,GSW,PG,26,68,0,19.4,2.9,6.8,.429,0.4,1.1,.377,.439,.460,2.5,2.9,.865,0.5,0.8,1.3,3.3,0.6,0.1,1.1,1.1,8.8
Michael Bradley,TOR,PF,23,67,11,19.6,2.3,4.7,.481,0.0,0.1,.167,.487,.482,0.5,1.0,.522,2.4,3.7,6.1,1.0,0.2,0.5,1.1,1.9,5.0
Shawn Bradley,DAL,C,30,81,39,21.4,2.5,4.6,.536,0.0,0.0,.000,.537,.536,1.7,2.2,.806,1.9,4.0,5.9,0.7,0.8,2.1,0.8,3.0,6.7
Elton Brand,LAC,PF,23,62,61,39.6,7.3,14.5,.502,0.0,0.0,.000,.502,.502,3.9,5.7,.685,4.6,6.8,11.3,2.5,1.1,2.5,2.6,3.3,18.5
J.R. Bremer,BOS,PG,22,64,41,23.5,2.7,7.3,.369,1.6,4.5,.353,.393,.477,1.3,1.7,.766,0.3,2.0,2.3,2.6,0.6,0.0,0.9,1.3,8.3
Jamison Brewer,IND,PG,22,10,0,8.0,0.9,1.7,.529,0.0,0.2,.000,.600,.529,0.4,0.9,.444,0.5,0.4,0.9,1.8,0.2,0.1,0.6,1.1,2.2
Primož Brezec,IND,C,23,22,1,5.0,0.7,1.7,.395,0.0,0.0,.000,.405,.395,0.5,0.9,.600,0.6,0.5,1.0,0.2,0.1,0.2,0.3,0.7,1.9
Damone Brown,TOR,PF,23,5,3,23.0,2.2,7.0,.314,0.0,0.4,.000,.333,.314,1.2,1.6,.750,0.6,2.4,3.0,0.6,0.2,0.0,1.2,2.8,5.6
Devin Brown,TOT,SG,24,10,2,9.3,1.2,3.5,.343,0.0,0.1,.000,.353,.343,0.6,0.8,.750,0.8,1.0,1.8,0.7,0.4,0.1,0.9,1.4,3.0
Kedrick Brown,BOS,SF,21,51,5,13.1,1.2,3.4,.357,0.1,0.8,.077,.439,.365,0.4,0.6,.625,0.9,1.9,2.7,0.4,0.7,0.3,0.5,1.3,2.8
Kwame Brown,WAS,C,20,80,20,22.2,2.8,6.3,.446,0.0,0.0,.000,.449,.446,1.8,2.7,.668,1.6,3.7,5.3,0.7,0.6,1.0,1.4,2.0,7.4
P.J. Brown,NOH,PF,33,78,78,33.4,4.1,7.7,.531,0.0,0.0,.000,.533,.531,2.5,3.0,.836,3.1,5.9,9.0,1.9,0.9,1.0,1.3,2.6,10.7
Randy Brown,PHO,PG,34,32,0,8.2,0.5,1.3,.372,0.0,0.0,,.372,.372,0.3,0.4,.750,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.1,1.3
Tierre Brown,CLE,PG,23,15,0,11.2,1.8,3.9,.458,0.0,0.1,.000,.466,.458,0.7,0.9,.786,0.5,1.5,2.0,2.6,0.9,0.0,1.5,0.6,4.3
Rick Brunson,CHI,PG,30,17,0,11.5,1.4,2.9,.460,0.2,0.4,.667,.432,.500,0.6,0.7,.833,0.2,0.9,1.1,2.1,0.6,0.2,1.0,1.2,3.5
Kobe Bryant*,LAL,SG,24,82,82,41.5,10.6,23.5,.451,1.5,4.0,.383,.465,.483,7.3,8.7,.843,1.3,5.6,6.9,5.9,2.2,0.8,3.5,2.7,30.0
Mark Bryant,TOT,PF,37,16,0,6.3,0.3,1.2,.263,0.0,0.0,,.263,.263,0.2,0.3,.750,0.5,0.8,1.3,0.3,0.1,0.1,0.4,1.1,0.8
Greg Buckner,PHI,SG,26,75,5,20.2,2.5,5.3,.465,0.2,0.7,.273,.496,.484,0.9,1.1,.802,1.0,1.9,2.9,1.3,1.0,0.2,0.8,2.7,6.0
Pat Burke,ORL,C,29,62,8,12.6,1.8,4.8,.382,0.0,0.1,.143,.388,.383,0.6,0.9,.690,0.9,1.4,2.4,0.4,0.3,0.4,0.8,1.6,4.3
Caron Butler,MIA,SF,22,78,78,36.6,5.5,13.2,.416,0.4,1.4,.318,.427,.432,4.0,4.8,.824,1.7,3.4,5.1,2.7,1.8,0.4,2.5,2.9,15.4
Rasual Butler,MIA,SG,23,72,28,21.0,2.9,7.9,.362,0.7,2.4,.292,.392,.406,1.1,1.4,.731,0.4,2.2,2.6,1.3,0.3,0.6,1.1,1.5,7.5
Jason Caffey,MIL,PF,29,51,16,17.5,2.2,4.9,.456,0.0,0.0,,.456,.456,1.4,2.1,.651,1.3,2.1,3.5,0.7,0.4,0.3,1.1,2.4,5.8
Marcus Camby,DEN,C,28,29,9,21.2,3.2,7.8,.410,0.1,0.2,.400,.410,.414,1.1,1.7,.660,2.6,4.6,7.2,1.6,0.7,1.4,0.9,2.4,7.6
Elden Campbell,TOT,C,34,56,1,15.5,2.1,5.3,.397,0.0,0.0,.000,.398,.397,1.9,2.4,.801,0.8,2.4,3.2,0.9,0.6,0.7,0.9,2.3,6.1
Brian Cardinal,WAS,PF,25,5,0,3.0,0.2,0.8,.250,0.0,0.2,.000,.333,.250,0.4,0.4,1.000,0.6,0.4,1.0,0.2,0.0,0.0,0.2,0.0,0.8
Anthony Carter,MIA,PG,27,49,26,18.6,1.7,4.8,.356,0.0,0.2,.000,.369,.356,0.7,1.0,.660,0.2,1.4,1.7,4.1,0.9,0.1,1.7,1.4,4.1
Vince Carter,TOR,SG,26,43,42,34.2,8.3,17.7,.467,1.0,3.0,.344,.493,.497,3.0,3.7,.806,1.4,3.0,4.4,3.3,1.1,1.0,1.7,2.8,20.6
Sam Cassell,MIL,PG,33,78,77,34.6,7.0,14.9,.470,0.8,2.1,.362,.487,.495,4.9,5.7,.861,0.7,3.7,4.4,5.8,1.1,0.2,2.3,2.8,19.7
Kelvin Cato,HOU,C,28,73,5,17.1,1.8,3.5,.520,0.0,0.1,.000,.528,.520,0.9,1.7,.532,1.8,4.1,5.9,0.3,0.5,1.2,0.8,2.4,4.5
Tyson Chandler,CHI,C,20,75,68,24.4,3.4,6.5,.531,0.0,0.0,,.531,.531,2.4,3.9,.608,2.3,4.6,6.9,1.0,0.5,1.4,1.8,2.9,9.2
Calbert Cheaney,UTA,SG,31,81,74,29.0,4.0,8.0,.499,0.1,0.3,.400,.503,.507,0.5,0.9,.580,0.9,2.6,3.5,2.0,0.8,0.2,1.3,2.8,8.6
Chris Childs,NJN,PG,35,12,0,8.8,0.5,1.7,.300,0.1,0.5,.167,.357,.325,0.2,0.3,.667,0.3,0.2,0.4,1.3,0.7,0.1,0.5,1.4,1.3
Doug Christie,SAC,SG,32,80,80,33.9,3.3,7.0,.479,0.9,2.3,.395,.522,.545,1.8,2.2,.810,0.8,3.5,4.3,4.7,2.3,0.5,1.8,2.3,9.4
Keon Clark,SAC,C,27,80,11,22.3,2.8,5.6,.501,0.0,0.1,.000,.506,.501,1.1,1.6,.656,1.7,3.9,5.6,1.0,0.5,1.9,1.2,2.8,6.7
Speedy Claxton,SAS,PG,24,30,0,15.7,2.2,4.8,.462,0.0,0.4,.000,.500,.462,1.3,1.9,.684,0.7,1.1,1.9,2.5,0.7,0.2,1.2,1.4,5.8
Mateen Cleaves,SAC,PG,25,12,0,4.6,0.5,1.9,.261,0.1,0.1,1.000,.227,.283,0.3,0.3,.750,0.1,0.6,0.7,0.8,0.2,0.0,1.2,0.5,1.3
Derrick Coleman,PHI,C,35,64,35,27.2,3.5,7.8,.448,0.3,1.0,.328,.466,.470,2.1,2.7,.784,2.4,4.7,7.0,1.4,0.8,1.1,1.5,2.7,9.4
Bimbo Coles,TOT,PG,34,35,11,19.7,1.6,4.8,.333,0.2,0.9,.219,.360,.354,1.0,1.2,.833,0.3,1.4,1.7,2.1,0.5,0.1,0.8,1.7,4.4
Jason Collier,HOU,C,25,13,3,8.0,1.3,2.8,.472,0.0,0.0,,.472,.472,0.2,0.2,1.000,0.9,1.3,2.2,0.1,0.2,0.1,0.2,0.8,2.8
Jarron Collins,UTA,C,24,22,7,19.1,1.7,3.9,.442,0.0,0.0,.000,.447,.442,2.0,2.8,.710,1.5,1.3,2.7,0.6,0.2,0.3,0.9,3.2,5.5
Jason Collins,NJN,C,24,81,66,23.5,1.7,4.2,.414,0.0,0.0,.000,.419,.414,2.2,2.9,.763,1.7,2.9,4.5,1.1,0.6,0.5,1.0,3.1,5.7
Chris Crawford,ATL,PF,27,5,0,7.6,1.6,2.6,.615,0.2,0.6,.333,.700,.654,1.4,1.6,.875,0.6,0.8,1.4,0.2,0.4,0.6,0.4,1.4,4.8
Jamal Crawford,CHI,PG,22,80,31,24.9,4.2,10.1,.413,1.1,3.0,.355,.438,.467,1.3,1.6,.806,0.3,2.1,2.3,4.2,1.0,0.3,1.7,1.6,10.7
Austin Croshere,IND,PF,27,49,0,12.9,1.8,4.3,.411,0.6,1.4,.391,.421,.476,1.1,1.3,.815,0.8,2.3,3.2,1.1,0.1,0.3,0.6,1.0,5.1
John Crotty,DEN,PG,33,12,0,15.0,1.2,3.4,.341,0.3,1.1,.308,.357,.390,0.8,1.3,.600,0.1,1.2,1.3,2.4,0.3,0.0,0.8,1.3,3.4
Eddy Curry,CHI,C,20,81,48,19.4,4.1,7.1,.585,0.0,0.0,,.585,.585,2.2,3.5,.624,1.4,2.9,4.4,0.5,0.2,0.8,1.7,2.8,10.5
Michael Curry,DET,SF,34,78,77,19.9,1.2,2.9,.402,0.2,0.7,.296,.434,.437,0.5,0.6,.800,0.2,1.4,1.6,1.3,0.6,0.1,0.6,2.1,3.0
Erick Dampier,GSW,C,27,82,82,24.1,3.2,6.4,.496,0.0,0.0,.000,.498,.496,1.9,2.7,.698,3.0,3.6,6.6,0.7,0.3,1.9,1.4,3.0,8.2
Antonio Daniels,POR,SG,27,67,2,13.0,1.3,2.8,.452,0.3,0.9,.305,.520,.500,1.0,1.1,.855,0.2,0.9,1.1,1.3,0.5,0.1,0.5,0.6,3.7
Antonio Davis,TOR,C,34,53,52,35.7,4.9,12.1,.407,0.0,0.0,,.407,.407,4.1,5.3,.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,13.9
Baron Davis,NOH,PG,23,50,47,37.8,6.6,16.0,.416,2.0,5.7,.350,.452,.478,1.9,2.6,.710,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3.0,17.1
Dale Davis,POR,C,33,78,78,29.3,3.0,5.6,.541,0.0,0.0,,.541,.541,1.3,2.1,.633,3.0,4.2,7.2,1.2,0.7,0.9,0.9,2.4,7.4
Emanual Davis,ATL,SG,34,24,1,14.2,1.3,3.7,.364,0.3,1.2,.241,.424,.403,0.7,0.9,.773,0.2,1.6,1.8,1.5,0.5,0.1,1.0,1.2,3.7
Hubert Davis,DET,SG,32,43,1,7.6,0.7,1.8,.392,0.3,0.8,.333,.442,.468,0.1,0.1,.833,0.1,0.7,0.8,0.7,0.1,0.0,0.3,0.5,1.8
Ricky Davis,CLE,SG,23,79,76,39.6,7.6,18.6,.410,0.9,2.6,.363,.417,.435,4.4,5.9,.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3,20.6
Andrew DeClercq,ORL,C,29,77,21,17.2,1.9,3.6,.534,0.0,0.0,,.534,.534,0.9,1.4,.644,1.8,2.6,4.4,0.7,0.5,0.5,1.1,3.4,4.7
Tony Delk,BOS,PG,29,67,39,28.0,3.5,8.4,.416,1.8,4.5,.395,.441,.523,1.0,1.3,.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,9.8
Dan Dickau,ATL,PG,24,50,0,10.3,1.4,3.4,.412,0.4,1.2,.361,.440,.476,0.4,0.5,.808,0.2,0.7,0.9,1.7,0.3,0.0,1.1,1.3,3.7
Michael Dickerson,MEM,SG,27,6,1,14.5,1.7,4.0,.417,0.7,1.8,.364,.462,.500,0.8,0.8,1.000,0.2,0.8,1.0,1.3,0.8,0.2,1.0,2.7,4.8
DeSagana Diop,CLE,PF,21,80,1,11.8,0.7,1.9,.351,0.0,0.0,,.351,.351,0.1,0.4,.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5
Vlade Divac*,SAC,C,34,80,80,29.8,3.8,8.2,.466,0.1,0.3,.240,.475,.470,2.2,3.1,.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0,9.9
Juan Dixon,WAS,PG,24,42,3,15.4,2.5,6.5,.384,0.6,2.0,.298,.422,.430,0.9,1.1,.804,0.3,1.4,1.7,1.0,0.6,0.1,1.0,1.3,6.4
Michael Doleac,NYK,C,25,75,0,13.9,1.9,4.6,.426,0.0,0.0,,.426,.426,0.5,0.6,.783,0.9,2.1,2.9,0.6,0.2,0.2,0.7,2.0,4.4
Keyon Dooling,LAC,SG,22,55,1,17.6,2.3,6.0,.389,0.9,2.5,.360,.411,.465,0.8,1.0,.772,0.2,1.1,1.3,1.6,0.4,0.1,1.1,1.7,6.4
Bryce Drew,NOH,PG,28,13,0,6.1,0.6,2.1,.296,0.2,0.5,.429,.250,.352,0.0,0.0,,0.3,0.7,1.0,0.8,0.2,0.0,0.2,0.2,1.5
Predrag Drobnjak,SEA,C,27,82,69,24.2,4.0,9.6,.412,0.4,1.0,.353,.419,.431,1.1,1.4,.791,1.4,2.5,3.9,1.0,0.6,0.5,0.8,2.2,9.4
Chris Dudley,POR,C,37,3,0,3.7,0.0,0.3,.000,0.0,0.0,,.000,.000,0.0,0.0,,0.7,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0
Tim Duncan*,SAS,PF,26,81,81,39.3,8.8,17.2,.513,0.1,0.3,.273,.517,.515,5.6,7.8,.710,3.2,9.7,12.9,3.9,0.7,2.9,3.1,2.9,23.3
Mike Dunleavy,GSW,SF,22,82,3,15.9,2.0,5.1,.403,0.6,1.8,.347,.434,.465,1.0,1.2,.780,0.8,1.8,2.6,1.3,0.6,0.2,1.0,1.5,5.7
Howard Eisley,NYK,PG,30,82,76,27.4,3.2,7.7,.417,1.6,4.1,.389,.450,.521,1.1,1.3,.848,0.3,2.0,2.3,5.4,0.9,0.1,1.8,2.7,9.1
LaPhonso Ellis,MIA,PF,32,55,3,14.3,1.8,4.8,.382,0.5,1.9,.252,.471,.433,0.9,1.2,.758,0.8,2.1,2.9,0.3,0.3,0.3,0.6,1.6,5.0
Melvin Ely,LAC,C,24,52,7,15.4,1.8,3.6,.495,0.0,0.0,,.495,.495,1.0,1.4,.703,1.2,2.1,3.3,0.3,0.2,0.6,1.0,1.8,4.5
Evan Eschmeyer,DAL,C,27,17,3,7.9,0.4,1.1,.368,0.0,0.0,,.368,.368,0.2,0.2,.750,0.6,1.1,1.7,0.4,0.6,0.4,0.4,2.1,1.0
Reggie Evans,SEA,PF,22,67,60,20.4,1.0,2.1,.471,0.0,0.0,,.471,.471,1.2,2.3,.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,2.6,3.2
Danny Ferry,SAS,SF,36,64,1,9.4,0.7,1.9,.355,0.3,0.9,.350,.359,.440,0.2,0.2,.769,0.3,0.9,1.2,0.3,0.1,0.1,0.4,0.9,1.9
Michael Finley,DAL,SF,29,69,69,38.3,7.3,17.3,.425,1.7,4.7,.370,.445,.475,2.9,3.3,.861,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5,19.3
Derek Fisher,LAL,PG,28,82,82,34.5,4.1,9.5,.437,1.0,2.6,.401,.451,.492,1.2,1.5,.800,0.5,2.4,2.9,3.6,1.1,0.2,1.1,2.4,10.5
Marcus Fizer,CHI,PF,24,38,0,21.3,4.7,10.1,.465,0.0,0.2,.167,.469,.466,2.3,3.5,.657,2.1,3.6,5.7,1.3,0.4,0.4,1.5,2.3,11.7
Alton Ford,PHO,PF,21,11,0,2.8,0.3,0.8,.333,0.0,0.0,,.333,.333,0.1,0.3,.333,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.6,0.6
Joseph Forte,SEA,SG,21,17,0,5.1,0.6,2.1,.286,0.0,0.2,.000,.313,.286,0.2,0.4,.667,0.2,0.4,0.6,0.6,0.2,0.0,0.6,0.4,1.4
Danny Fortson,GSW,PF,26,17,0,13.1,1.2,3.2,.370,0.0,0.1,.000,.377,.370,1.1,1.7,.655,1.6,2.6,4.3,0.7,0.5,0.0,0.9,2.5,3.5
Greg Foster,TOR,C,34,29,9,18.6,1.6,4.2,.385,0.0,0.1,.250,.390,.389,0.9,1.1,.813,1.0,2.5,3.5,0.4,0.0,0.3,1.0,2.8,4.2
Jeff Foster,IND,C,26,77,2,10.4,0.8,2.3,.360,0.0,0.0,.000,.364,.360,0.4,0.8,.540,1.5,2.1,3.6,0.7,0.4,0.3,0.4,1.3,2.1
Tremaine Fowlkes,LAC,SF,26,37,10,15.5,1.5,3.5,.438,0.1,0.2,.222,.454,.445,1.4,1.6,.847,1.1,1.7,2.8,0.6,0.7,0.1,0.5,1.7,4.4
Rick Fox,LAL,SF,33,76,75,28.7,3.4,8.2,.422,1.4,3.7,.375,.460,.506,0.7,0.9,.754,0.8,3.4,4.3,3.3,0.9,0.2,1.6,2.8,9.0
Adonal Foyle,GSW,C,27,82,0,21.8,2.3,4.2,.536,0.0,0.0,.000,.538,.536,0.9,1.3,.673,2.1,3.8,6.0,0.5,0.5,2.5,0.9,2.6,5.4
Steve Francis,HOU,PG,25,81,81,41.0,7.0,16.2,.435,1.0,3.0,.354,.453,.468,5.9,7.3,.800,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0
Lawrence Funderburke,SAC,PF,32,27,0,8.5,1.2,2.7,.444,0.0,0.0,,.444,.444,0.4,0.6,.588,0.6,1.4,2.0,0.3,0.0,0.4,0.2,0.9,2.7
Dan Gadzuric,MIL,C,24,49,30,15.5,1.4,3.0,.483,0.0,0.0,.000,.486,.483,0.6,1.1,.518,1.3,2.7,4.0,0.2,0.4,1.1,0.6,2.6,3.4
Kevin Garnett*,MIN,PF,26,82,82,40.5,9.1,18.1,.502,0.2,0.9,.282,.513,.508,4.6,6.1,.751,3.0,10.5,13.4,6.0,1.4,1.6,2.8,2.4,23.0
Pat Garrity,ORL,PF,26,81,53,31.9,3.9,9.2,.419,2.0,5.0,.396,.448,.528,1.0,1.2,.830,0.9,2.9,3.8,1.5,0.8,0.2,1.0,3.1,10.7
Pau Gasol,MEM,PF,22,82,82,36.0,6.9,13.6,.510,0.0,0.1,.100,.514,.510,5.1,6.9,.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0
Devean George,LAL,SF,25,71,7,22.7,2.5,6.5,.390,0.7,1.9,.371,.398,.444,1.2,1.5,.790,1.3,2.7,4.0,1.3,0.8,0.5,0.9,2.5,6.9
Kendall Gill,MIN,SG,34,82,34,25.2,3.5,8.3,.422,0.2,0.7,.322,.432,.436,1.5,2.0,.764,0.6,2.4,3.0,1.9,1.0,0.2,1.3,2.1,8.7
Manu Ginóbili,SAS,SG,25,69,5,20.7,2.5,5.8,.438,0.7,2.1,.345,.494,.503,1.8,2.5,.737,0.7,1.7,2.3,2.0,1.4,0.2,1.4,2.5,7.6
Gordan Giriček,TOT,SG-SF,25,76,62,28.3,4.6,10.6,.436,1.1,3.3,.341,.478,.489,2.0,2.4,.820,0.5,2.7,3.1,1.8,0.7,0.1,1.9,2.1,12.3
Dion Glover,ATL,SG,24,76,42,24.9,3.6,8.5,.427,0.7,2.1,.354,.451,.471,1.7,2.1,.784,0.8,2.9,3.7,1.9,0.9,0.2,1.4,1.9,9.7
