name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Greg Butler,LAC,C,24,9,0,4.1,0.6,2.1,.263,0.0,0.0,,.263,.263,0.4,0.7,.667,0.9,0.9,1.8,0.1,0.0,0.0,0.4,1.0,1.6
Michael Cage,SEA,C,29,82,55,26.1,2.8,5.4,.508,0.0,0.0,.000,.511,.508,0.9,1.4,.625,2.2,4.6,6.8,1.1,1.0,0.7,1.0,2.4,6.4
Adrian Caldwell,HOU,PF,24,42,0,8.2,0.8,2.0,.422,0.0,0.0,.000,.427,.422,0.2,0.4,.412,1.0,1.4,2.4,0.2,0.5,0.2,0.7,0.8,1.8
Rick Calloway,SAC,SG,24,64,0,10.6,1.2,3.0,.391,0.0,0.0,.000,.395,.391,0.9,1.2,.696,0.4,0.8,1.2,1.0,0.3,0.1,0.8,1.5,3.2
Elden Campbell,LAL,PF,22,52,0,7.3,1.1,2.4,.455,0.0,0.0,,.455,.455,0.6,0.9,.653,0.8,1.1,1.8,0.2,0.2,0.7,0.3,1.4,2.8
Tony Campbell,MIN,SG,28,77,71,37.6,8.5,19.5,.434,0.2,0.8,.262,.441,.439,4.6,5.8,.803,2.1,2.4,4.5,2.8,1.6,0.6,2.5,2.6,21.8
Antoine Carr,SAC,PF,29,77,48,32.8,8.2,15.9,.511,0.0,0.0,.000,.513,.511,3.8,5.1,.758,2.1,3.3,5.5,2.5,0.6,1.3,2.2,4.1,20.1
Joe Barry Carroll,PHO,C,32,11,0,8.7,1.2,3.3,.361,0.0,0.0,,.361,.361,1.0,1.1,.917,0.3,1.9,2.2,1.0,0.1,0.7,1.1,1.6,3.4
Bill Cartwright,CHI,C,33,79,79,28.8,4.0,8.2,.490,0.0,0.0,,.490,.490,1.6,2.3,.697,2.1,4.0,6.2,1.6,0.4,0.2,1.4,2.1,9.6
Terry Catledge,ORL,PF,27,51,38,28.6,5.7,12.4,.462,0.0,0.1,.000,.466,.462,3.2,5.1,.624,3.3,3.7,7.0,1.1,0.7,0.2,2.1,2.2,14.6
Duane Causwell,SAC,C,22,76,55,22.6,2.8,5.4,.508,0.0,0.0,,.508,.508,1.4,2.2,.636,1.9,3.3,5.1,0.9,0.6,1.9,1.3,3.0,6.9
Cedric Ceballos,PHO,SF,21,63,0,11.6,3.2,6.7,.487,0.0,0.1,.167,.492,.488,1.7,2.6,.663,1.2,1.2,2.4,0.6,0.3,0.1,1.1,1.1,8.2
Tom Chambers,PHO,PF,31,76,75,32.6,7.3,16.7,.437,0.3,1.0,.274,.447,.445,5.0,6.0,.826,1.4,5.1,6.4,2.6,0.9,0.7,2.3,3.1,19.9
Rex Chapman,CHH,PG,23,70,68,30.0,5.9,13.2,.445,0.7,2.1,.324,.468,.471,3.3,4.0,.830,0.6,2.1,2.7,3.6,1.0,0.2,1.9,2.4,15.7
Maurice Cheeks*,NYK,PG,34,76,64,28.3,3.2,6.4,.499,0.1,0.3,.250,.510,.504,1.4,1.7,.814,0.3,2.0,2.3,5.7,1.7,0.1,1.4,1.8,7.8
Derrick Chievous,CLE,SF,23,18,0,6.1,0.9,2.6,.370,0.0,0.0,,.370,.370,0.5,0.9,.563,0.6,0.4,1.0,0.1,0.2,0.1,0.3,0.9,2.4
Richard Coffey,MIN,SF,25,52,1,6.2,0.5,1.4,.373,0.0,0.0,.000,.378,.373,0.2,0.4,.545,0.8,0.7,1.5,0.1,0.1,0.1,0.1,0.9,1.3
Derrick Coleman,NJN,PF,23,74,68,35.2,6.9,14.9,.467,0.2,0.5,.342,.472,.473,4.4,6.0,.731,3.6,6.6,10.3,2.2,1.0,1.3,2.9,2.9,18.4
Bimbo Coles,MIA,PG,22,82,9,16.5,2.0,4.8,.412,0.1,0.4,.176,.435,.420,0.9,1.2,.747,0.7,1.2,1.9,2.8,0.8,0.1,1.2,1.8,4.9
Steve Colter,SAC,PG,28,19,0,13.2,1.2,2.9,.411,0.3,0.7,.357,.429,.455,0.4,0.5,.700,0.3,1.1,1.4,1.9,0.6,0.1,0.6,1.4,3.1
Lester Conner,TOT,PG,31,74,4,13.6,1.3,2.8,.464,0.0,0.1,.000,.475,.464,0.9,1.3,.723,0.3,1.2,1.5,2.2,1.1,0.0,0.8,1.0,3.5
Anthony Cook,DEN,PF,23,58,25,19.3,2.0,4.9,.417,0.0,0.1,.000,.421,.417,1.2,2.2,.550,2.3,3.3,5.6,0.4,0.6,1.2,0.9,1.7,5.3
Wayne Cooper,POR,C,34,67,1,11.1,0.9,2.2,.393,0.0,0.0,.000,.396,.393,0.5,0.6,.786,0.8,2.0,2.8,0.3,0.1,0.9,0.3,1.8,2.2
Tyrone Corbin,MIN,SF,28,82,82,39.0,7.2,16.0,.448,0.0,0.1,.200,.450,.449,3.6,4.5,.798,2.3,4.9,7.2,4.2,2.0,0.6,2.5,3.1,18.0
Dave Corzine,SEA,C,34,28,0,5.3,0.6,1.4,.447,0.0,0.0,,.447,.447,0.5,0.8,.591,0.4,0.8,1.2,0.1,0.2,0.2,0.1,0.6,1.7
Pat Cummings,UTA,PF,34,4,0,6.5,1.0,1.5,.667,0.0,0.0,,.667,.667,1.8,2.5,.700,0.8,0.5,1.3,0.0,0.0,0.0,0.5,2.0,3.8
Terry Cummings,SAS,PF,29,67,62,32.8,7.5,15.5,.484,0.1,0.5,.212,.493,.487,2.4,3.6,.683,2.9,4.9,7.8,2.3,0.9,0.4,2.0,3.4,17.6
Earl Cureton,CHH,PF,33,9,1,17.7,0.9,2.7,.333,0.0,0.1,.000,.348,.333,0.1,0.3,.333,0.7,3.3,4.0,0.3,0.0,0.3,0.7,1.8,1.9
Dell Curry,CHH,SG,26,76,14,19.9,4.4,9.4,.471,0.4,1.1,.372,.485,.494,1.3,1.5,.842,0.6,2.0,2.6,2.2,1.0,0.3,1.1,1.6,10.6
Quintin Dailey,SEA,SG,30,30,0,10.0,2.4,5.2,.471,0.0,0.0,.000,.474,.471,1.3,2.1,.613,0.4,0.7,1.1,0.5,0.2,0.0,0.6,0.8,6.1
Adrian Dantley*,MIL,SF,35,10,0,12.6,1.9,5.0,.380,0.1,0.3,.333,.383,.390,1.8,2.6,.692,0.8,0.5,1.3,0.9,0.5,0.0,0.6,0.8,5.7
Brad Daugherty,CLE,C,25,76,76,38.8,8.0,15.2,.524,0.0,0.0,.000,.525,.524,5.7,7.6,.751,2.3,8.6,10.9,3.3,1.0,0.6,2.8,2.5,21.6
Brad Davis,DAL,PG,35,80,6,17.8,2.0,4.7,.426,0.3,1.1,.259,.476,.456,1.1,1.5,.771,0.2,1.3,1.5,2.9,0.6,0.2,1.0,2.7,5.4
Terry Davis,MIA,PF,23,55,17,18.1,2.1,4.3,.487,0.0,0.0,.500,.487,.489,1.3,2.3,.556,1.9,2.9,4.8,0.7,0.3,0.5,0.7,2.3,5.5
Walter Davis,TOT,SG,36,71,14,20.9,5.7,12.1,.468,0.2,0.5,.306,.475,.474,1.5,1.6,.915,1.0,1.5,2.5,1.8,1.1,0.0,1.2,2.1,13.0
Johnny Dawkins,PHI,PG,27,4,4,31.0,6.5,10.3,.634,0.3,1.0,.250,.676,.646,2.5,2.8,.909,0.0,4.0,4.0,7.0,0.8,0.0,2.0,1.0,15.8
Tony Dawson,SAC,SF,23,4,0,4.3,1.0,1.8,.571,0.3,0.3,1.000,.500,.643,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.3,0.0,2.3
Byron Dinkins,TOT,PG,23,12,0,12.4,1.2,2.8,.412,0.0,0.0,,.412,.412,0.7,0.8,.889,0.0,1.0,1.0,1.6,0.2,0.0,1.1,1.3,3.0
Vlade Divac*,LAL,C,22,82,81,28.2,4.4,7.8,.565,0.1,0.2,.357,.570,.569,2.4,3.4,.703,2.5,5.6,8.1,1.1,1.3,1.5,1.8,3.0,11.2
James Donaldson,DAL,C,33,82,82,34.1,4.0,7.5,.532,0.0,0.0,,.532,.532,2.0,2.8,.721,2.5,6.4,8.9,0.8,0.4,1.1,1.8,2.2,10.0
Sherman Douglas,MIA,PG,24,73,73,35.1,7.3,14.5,.504,0.1,0.4,.129,.516,.506,3.9,5.7,.686,1.1,1.8,2.9,8.5,1.7,0.1,3.7,2.4,18.5
Greg Dreiling,IND,C,28,73,42,14.1,1.3,2.7,.505,0.0,0.0,.000,.510,.505,0.9,1.4,.600,0.9,2.6,3.5,0.7,0.3,0.4,0.8,2.4,3.5
Larry Drew,LAL,PG,32,48,2,10.3,1.1,2.6,.432,0.3,0.7,.424,.435,.488,0.4,0.5,.773,0.1,0.6,0.7,2.5,0.3,0.0,1.0,0.8,2.9
Clyde Drexler*,POR,SG,28,82,82,34.8,7.9,16.3,.482,0.7,2.3,.319,.509,.505,5.1,6.4,.794,2.6,4.1,6.7,6.0,1.8,0.7,2.8,2.8,21.5
Kevin Duckworth,POR,C,26,81,81,31.0,6.4,13.4,.481,0.0,0.0,.000,.482,.481,3.0,3.8,.772,2.2,4.4,6.6,1.1,0.4,0.4,2.3,3.1,15.8
Chris Dudley,NJN,C,25,61,25,25.6,2.8,6.8,.408,0.0,0.0,,.408,.408,1.5,2.9,.534,3.8,4.6,8.4,0.6,0.6,2.5,1.3,3.6,7.1
Joe Dumars*,DET,SG,27,80,80,38.1,7.8,16.2,.481,0.2,0.6,.311,.488,.487,4.6,5.2,.890,0.8,1.6,2.3,5.5,1.1,0.1,2.4,1.7,20.4
T.R. Dunn,DEN,SG,35,17,3,12.8,1.2,2.8,.447,0.1,0.2,.250,.465,.457,0.5,0.6,.900,1.2,1.3,2.5,1.4,0.7,0.1,0.4,1.8,3.1
Ledell Eackles,WSB,SG,24,67,17,24.1,5.1,11.4,.453,0.2,0.9,.237,.471,.462,2.4,3.3,.739,0.7,1.2,1.9,2.0,0.7,0.1,1.7,1.8,13.0
Mark Eaton,UTA,C,34,80,80,32.3,2.1,3.7,.579,0.0,0.0,,.579,.579,0.9,1.4,.634,2.3,6.1,8.3,0.6,0.5,2.4,1.2,3.7,5.1
Blue Edwards,UTA,SF,25,62,56,26.0,3.9,7.5,.526,0.1,0.4,.250,.541,.532,1.3,1.9,.701,0.8,2.4,3.2,1.7,0.9,0.5,1.7,3.3,9.3
James Edwards,DET,C,35,72,70,26.4,5.3,11.0,.484,0.0,0.0,.500,.484,.484,3.0,4.1,.729,1.3,2.6,3.8,0.9,0.2,0.4,1.8,3.5,13.6
Kevin Edwards,MIA,SG,25,79,16,25.3,4.8,11.7,.410,0.3,1.1,.286,.422,.423,2.2,2.7,.803,1.0,1.6,2.6,3.0,1.6,0.6,2.1,1.9,12.1
Craig Ehlo,CLE,SG,29,82,68,33.7,4.2,9.4,.445,0.6,1.8,.329,.473,.477,1.2,1.7,.679,1.7,3.0,4.7,4.6,1.5,0.4,2.0,2.5,10.1
Mario Elie,TOT,SF-SG,27,33,0,19.5,2.4,4.8,.497,0.1,0.3,.400,.503,.509,2.3,2.7,.843,1.4,1.9,3.3,1.4,0.6,0.3,0.9,2.6,7.2
Sean Elliott,SAS,SF,22,82,82,37.1,5.8,11.9,.490,0.2,0.8,.313,.502,.500,4.0,4.9,.808,1.7,3.8,5.6,2.9,0.8,0.4,1.8,2.3,15.9
Dale Ellis,TOT,SG,30,51,24,27.9,6.7,14.1,.474,1.1,3.1,.363,.504,.513,2.4,3.3,.723,1.3,2.1,3.4,1.9,1.0,0.2,1.6,2.2,16.8
Pervis Ellison,WSB,C,23,76,30,25.6,4.3,8.4,.513,0.0,0.1,.000,.517,.513,1.8,2.8,.650,2.9,4.8,7.7,1.3,0.6,2.1,1.9,3.5,10.4
A.J. English,WSB,SG,23,70,12,20.6,3.6,8.2,.439,0.0,0.4,.097,.458,.441,1.6,2.2,.707,0.9,1.2,2.1,2.5,0.4,0.2,1.6,1.8,8.8
Alex English*,DAL,SF,37,79,26,22.1,4.1,9.3,.439,0.0,0.0,.000,.439,.439,1.5,1.8,.850,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,9.7
Patrick Ewing*,NYK,C,28,81,81,38.3,10.4,20.3,.514,0.0,0.1,.000,.516,.514,5.7,7.7,.745,2.4,8.8,11.2,3.0,1.0,3.2,3.6,3.5,26.6
Jim Farmer,TOT,SG,26,27,1,16.9,3.7,8.3,.453,0.2,0.9,.217,.480,.464,1.8,2.4,.738,1.1,1.4,2.5,1.4,0.5,0.1,1.4,2.1,9.4
Dave Feitl,HOU,C,28,52,2,7.2,1.0,2.7,.371,0.0,0.1,.000,.380,.371,0.6,0.8,.750,0.6,1.4,1.9,0.2,0.1,0.2,0.5,1.0,2.6
Duane Ferrell,ATL,SF,25,78,2,14.9,2.2,4.6,.489,0.0,0.0,.667,.487,.492,1.6,2.0,.801,1.2,1.1,2.3,0.7,0.4,0.3,1.0,1.9,6.1
Danny Ferry,CLE,PF,24,81,2,20.5,3.4,7.9,.428,0.3,1.0,.299,.445,.446,1.5,1.9,.816,1.2,2.3,3.5,1.8,0.5,0.3,1.5,2.8,8.6
Vern Fleming,IND,PG,28,69,45,28.0,5.2,9.7,.531,0.1,0.3,.222,.539,.534,2.3,3.2,.729,1.2,1.9,3.1,5.3,1.1,0.2,2.0,1.7,12.7
Sleepy Floyd,HOU,PG,30,82,4,22.6,4.7,11.5,.411,0.6,2.1,.273,.443,.437,2.3,3.0,.752,0.6,1.3,1.9,3.9,1.2,0.2,1.7,1.5,12.3
Greg Foster,WSB,PF,22,54,3,11.2,1.8,3.9,.460,0.0,0.1,.000,.471,.460,0.8,1.1,.689,1.0,1.8,2.8,0.7,0.2,0.4,0.8,2.1,4.4
Anthony Frederick,SAC,SF,26,35,3,13.6,1.9,4.8,.399,0.0,0.0,,.399,.399,1.2,1.7,.717,1.0,1.4,2.4,1.3,0.6,0.4,1.1,1.4,5.1
Corey Gaines,DEN,SG,25,10,2,22.6,2.8,7.0,.400,0.5,2.1,.238,.469,.436,2.2,2.6,.846,0.4,1.0,1.4,9.1,1.0,0.2,2.3,2.5,8.3
Kevin Gamble,BOS,SF,25,82,76,33.0,6.7,11.4,.587,0.0,0.1,.000,.592,.587,2.3,2.8,.815,1.0,2.2,3.3,3.1,1.2,0.4,1.8,2.9,15.6
Winston Garland,LAC,PG,26,69,26,24.7,3.2,7.5,.426,0.1,0.4,.154,.440,.430,1.7,2.3,.752,0.7,2.2,2.9,4.6,1.4,0.1,1.7,2.7,8.2
Tom Garrick,LAC,SG,24,67,0,14.2,1.5,3.5,.424,0.0,0.3,.000,.467,.424,0.9,1.2,.759,0.6,1.3,1.9,3.3,0.9,0.0,1.0,1.5,3.9
Kenny Gattison,CHH,PF,26,72,6,21.6,3.4,6.3,.532,0.0,0.0,.000,.534,.532,2.3,3.4,.661,1.9,3.4,5.3,0.6,0.7,0.9,1.4,2.9,9.0
Tate George,NJN,PG,22,56,11,10.6,1.4,3.4,.415,0.0,0.0,.000,.419,.415,0.6,0.7,.800,0.3,0.5,0.8,1.9,0.4,0.1,0.8,1.0,3.4
Derrick Gervin,NJN,PF,27,56,4,13.3,2.9,7.0,.416,0.1,0.5,.250,.429,.425,1.6,2.0,.789,0.7,1.3,2.0,0.5,0.3,0.3,0.8,1.6,7.6
Kendall Gill,CHH,SG,22,82,36,23.7,4.6,10.2,.450,0.0,0.2,.143,.455,.451,1.9,2.2,.835,1.3,1.9,3.2,3.7,1.3,0.5,2.0,2.3,11.0
Armen Gilliam,TOT,PF,26,75,75,35.3,6.5,13.3,.487,0.0,0.0,.000,.487,.487,3.6,4.4,.815,2.9,5.0,8.0,1.4,0.9,0.7,2.3,2.5,16.6
Gerald Glass,MIN,SF,23,51,3,11.9,2.9,6.7,.438,0.0,0.3,.118,.455,.441,1.0,1.5,.684,1.1,0.9,2.0,0.8,0.5,0.2,0.8,1.5,6.9
Mike Gminski,TOT,C,31,80,79,27.5,4.5,10.1,.442,0.0,0.2,.143,.447,.443,1.6,2.0,.810,2.3,5.0,7.3,1.2,0.5,0.7,1.1,1.2,10.6
Dan Godfread,MIN,C,23,10,0,2.0,0.5,1.2,.417,0.0,0.1,.000,.455,.417,0.3,0.4,.750,0.0,0.2,0.2,0.0,0.1,0.4,0.0,0.5,1.3
Jim Grandholm,DAL,PF,30,26,0,6.5,1.2,2.2,.517,0.3,0.7,.529,.512,.595,0.4,0.8,.476,0.8,1.2,1.9,0.3,0.1,0.3,0.4,1.3,3.0
Gary Grant,LAC,PG,25,68,65,31.0,3.9,8.6,.451,0.1,0.6,.231,.467,.459,0.8,1.1,.689,1.0,2.1,3.1,8.6,1.5,0.2,3.1,2.8,8.7
Greg Grant,NYK,PG,24,22,0,4.9,0.5,1.2,.370,0.0,0.1,.333,.375,.389,0.2,0.3,.833,0.0,0.4,0.5,0.9,0.4,0.0,0.5,0.5,1.2
Harvey Grant,WSB,PF,25,77,76,36.9,7.9,15.9,.498,0.0,0.2,.133,.502,.498,2.4,3.2,.743,2.3,4.9,7.2,2.6,1.2,0.8,1.6,3.0,18.2
Horace Grant,CHI,PF,25,78,76,33.9,5.1,9.4,.547,0.0,0.1,.167,.550,.548,2.5,3.6,.711,3.4,5.0,8.4,2.3,1.2,0.9,1.2,2.6,12.8
Stuart Gray,NYK,C,27,8,0,4.6,0.5,1.5,.333,0.0,0.0,,.333,.333,0.4,0.4,1.000,0.3,1.0,1.3,0.0,0.0,0.1,0.3,0.8,1.4
Jeff Grayer,MIL,SG,25,82,7,17.3,2.6,5.9,.433,0.0,0.0,.000,.436,.433,1.2,1.8,.687,1.4,1.6,3.0,1.5,0.6,0.1,1.0,1.2,6.4
A.C. Green,LAL,PF,27,82,21,26.4,3.1,6.6,.476,0.1,0.7,.200,.507,.486,2.7,3.7,.738,2.5,3.8,6.3,0.9,0.7,0.3,1.2,1.4,9.1
Rickey Green,PHI,PG,36,79,75,28.5,4.2,9.1,.463,0.1,0.5,.222,.475,.468,1.5,1.8,.830,0.4,1.3,1.7,5.2,0.7,0.1,1.4,1.6,10.0
Sidney Green,SAS,PF,30,66,7,16.7,2.7,5.8,.461,0.0,0.0,.000,.465,.461,1.3,1.6,.848,1.5,3.3,4.7,0.8,0.5,0.2,1.3,2.6,6.7
Dave Greenwood,SAS,PF,33,63,11,16.2,1.3,2.7,.503,0.0,0.0,.000,.509,.503,1.1,1.5,.734,1.0,2.5,3.5,0.8,0.5,0.4,1.1,2.7,3.8
