name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Gene Banks,CHI,SF,26,82,33,26.1,4.3,8.4,.517,0.0,0.2,.000,.532,.517,2.2,3.1,.718,2.2,2.2,4.4,3.1,1.0,0.1,1.7,2.6,10.9
Ken Bannister,NYK,PF,25,70,15,20.1,3.4,6.8,.491,0.0,0.0,.000,.492,.491,1.9,3.6,.526,1.3,3.3,4.6,0.6,0.6,0.3,1.8,3.0,8.6
Charles Barkley*,PHI,PF,22,80,80,36.9,7.4,13.0,.572,0.2,0.9,.227,.598,.580,5.0,7.2,.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0
John Battle,ATL,SG,23,64,0,10.0,1.6,3.5,.455,0.0,0.1,.000,.470,.455,1.2,1.6,.728,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3
Benoit Benjamin,LAC,C,21,79,37,26.4,4.1,8.4,.490,0.0,0.0,.333,.491,.491,2.9,3.9,.746,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1
Kent Benson,DET,C,31,72,51,18.7,2.8,5.8,.484,0.0,0.0,.500,.484,.486,0.9,1.2,.795,1.6,3.6,5.2,1.1,0.8,0.7,0.8,2.7,6.5
Larry Bird*,BOS,SF,29,82,81,38.0,9.7,19.6,.496,1.0,2.4,.423,.506,.521,5.4,6.0,.896,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8
Otis Birdsong,NJN,SG,30,77,74,31.1,7.0,13.7,.513,0.1,0.3,.364,.516,.517,1.6,2.7,.581,1.1,1.5,2.6,3.4,1.1,0.2,2.3,3.0,15.8
Uwe Blab,DAL,C,23,48,0,8.5,0.9,2.0,.468,0.0,0.0,,.468,.468,0.8,1.4,.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6
Rolando Blackman,DAL,SG,26,82,81,34.0,8.3,16.1,.514,0.0,0.4,.138,.522,.515,4.9,5.9,.836,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5
Manute Bol,WSB,C,23,80,60,26.1,1.6,3.5,.460,0.0,0.0,.000,.462,.460,0.5,1.1,.488,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7
Sam Bowie,POR,C,24,38,34,29.8,4.4,9.1,.484,0.0,0.0,,.484,.484,3.0,4.2,.708,2.4,6.2,8.6,2.6,0.6,2.5,2.3,3.7,11.8
Dudley Bradley,WSB,SG,28,70,7,12.0,1.0,3.0,.349,0.2,1.0,.250,.397,.390,0.5,0.8,.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8
Mike Bratz,SAC,PG,30,33,0,8.2,0.8,2.1,.371,0.1,0.4,.286,.393,.400,0.4,0.5,.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1
Randy Breuer,MIL,C,25,82,63,21.9,3.3,7.0,.477,0.0,0.0,.000,.478,.477,1.7,2.4,.712,1.9,3.6,5.6,1.4,0.6,1.4,1.5,2.6,8.4
Ron Brewer,TOT,SG,30,44,3,13.0,2.0,5.1,.384,0.1,0.4,.294,.391,.395,0.8,0.9,.895,0.3,0.9,1.2,0.9,0.4,0.1,0.5,1.0,4.8
Frank Brickowski,SEA,C,26,40,2,7.8,0.8,1.5,.517,0.0,0.0,,.517,.517,0.5,0.7,.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0
Junior Bridgeman,LAC,SF,32,58,14,20.0,3.4,7.8,.441,0.1,0.3,.333,.446,.448,1.8,2.1,.891,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.4,8.8
Mike Brittain,SAS,C,22,32,2,6.8,0.7,1.3,.512,0.0,0.0,,.512,.512,0.3,0.6,.526,0.3,1.2,1.5,0.2,0.1,0.4,0.6,1.7,1.7
Tony Brown,CHI,SG,25,10,0,13.2,1.8,4.1,.439,0.0,0.2,.000,.462,.439,0.9,1.3,.692,0.5,1.1,1.6,1.4,0.5,0.1,0.4,1.6,4.5
Wallace Bryant,TOT,C,26,17,8,12.8,0.9,2.8,.313,0.0,0.0,,.313,.313,0.6,1.1,.579,1.0,2.1,3.1,0.9,0.3,0.3,0.5,2.2,2.4
Quinn Buckner,IND,PG,31,32,3,13.1,1.5,3.3,.471,0.0,0.0,.000,.476,.471,0.6,0.8,.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
Michael Cage,LAC,PF,24,78,12,20.1,2.6,5.5,.479,0.0,0.0,.000,.482,.479,1.4,2.2,.649,2.2,3.2,5.3,1.0,0.8,0.4,1.4,2.3,6.7
Tony Campbell,DET,SF,23,82,1,15.8,3.6,7.4,.484,0.0,0.1,.222,.487,.485,0.7,0.9,.795,1.0,1.9,2.9,0.5,0.8,0.1,1.0,2.0,7.9
Rick Carlisle,BOS,SG,26,77,1,9.9,1.2,2.5,.487,0.0,0.1,.000,.514,.487,0.2,0.3,.652,0.3,0.7,1.0,1.4,0.2,0.1,0.6,1.2,2.6
Antoine Carr,ATL,PF,24,17,0,15.2,2.9,5.5,.527,0.0,0.0,,.527,.527,1.1,1.6,.667,0.9,2.1,3.1,0.8,0.4,0.9,0.8,3.0,6.8
Kenny Carr,POR,PF,30,55,31,28.3,4.2,8.5,.498,0.0,0.1,.000,.502,.498,2.7,3.9,.687,2.7,6.3,8.9,1.3,0.7,0.5,1.9,3.7,11.1
Joe Barry Carroll,GSW,C,27,79,79,35.5,8.2,17.8,.463,0.0,0.0,.000,.464,.463,4.8,6.3,.752,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2
Butch Carter,TOT,SG,27,9,0,7.4,0.8,2.7,.292,0.0,0.1,.000,.304,.292,0.7,0.8,.857,0.2,0.2,0.4,0.4,0.1,0.0,0.8,1.6,2.2
Bill Cartwright,NYK,C,28,2,0,18.0,1.5,3.5,.429,0.0,0.0,,.429,.429,3.0,5.0,.600,1.0,4.0,5.0,2.5,0.5,0.5,3.0,3.0,6.0
Terry Catledge,PHI,PF,22,64,7,17.1,3.2,6.7,.469,0.0,0.1,.000,.473,.469,1.4,2.2,.647,1.7,2.6,4.3,0.3,0.5,0.1,1.1,2.0,7.7
Bobby Cattage,NJN,PF,27,29,1,6.4,1.0,2.9,.337,0.0,0.2,.200,.346,.343,1.2,1.5,.795,0.5,0.7,1.2,0.1,0.2,0.0,0.4,0.8,3.2
Tom Chambers,SEA,PF,26,66,26,30.6,6.5,14.1,.466,0.2,0.7,.271,.476,.473,5.2,6.3,.836,1.9,4.6,6.5,2.0,0.8,0.6,2.9,3.8,18.5
Lorenzo Charles,ATL,SF,22,36,0,7.6,1.4,2.4,.557,0.0,0.0,,.557,.557,0.7,1.0,.667,0.4,0.7,1.1,0.2,0.1,0.2,0.5,1.0,3.4
Maurice Cheeks*,PHI,PG,29,82,82,39.9,6.0,11.1,.537,0.0,0.2,.235,.542,.539,3.4,4.1,.842,0.7,2.2,2.9,9.2,2.5,0.3,2.9,2.0,15.4
Fred Cofield,NYK,PG,24,45,1,10.4,1.7,4.1,.408,0.1,0.3,.200,.426,.416,0.3,0.4,.600,0.1,0.9,1.0,1.8,0.4,0.1,1.1,1.4,3.7
Steve Colter,POR,PG,23,81,51,23.1,3.4,7.4,.456,0.3,1.0,.325,.477,.478,1.7,2.0,.823,0.5,1.7,2.2,3.2,1.4,0.1,1.4,2.3,8.7
Lester Conner,GSW,PG,26,36,0,11.5,1.4,3.8,.375,0.1,0.2,.286,.380,.382,1.1,1.5,.741,0.7,1.0,1.7,1.2,0.7,0.0,0.4,0.6,4.0
Darwin Cook,NJN,PG,27,79,33,24.9,3.4,7.9,.426,0.1,0.7,.208,.446,.435,1.1,1.4,.757,0.6,1.6,2.2,4.9,2.0,0.3,1.7,2.2,8.0
Jeff Cook,TOT,PF,29,36,0,10.4,0.9,2.0,.425,0.0,0.0,.000,.431,.425,0.8,1.2,.643,0.9,1.5,2.4,0.6,0.4,0.3,0.4,1.8,2.5
David Cooke,SAC,PF,22,6,0,6.3,0.3,1.8,.182,0.0,0.0,,.182,.182,0.8,1.7,.500,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5
Michael Cooper,LAL,SG,29,82,15,27.7,3.3,7.4,.452,0.8,2.0,.387,.476,.504,1.8,2.1,.865,0.5,2.4,3.0,5.7,1.1,0.5,1.8,2.9,9.2
Wayne Cooper,DEN,C,29,78,78,27.1,5.4,11.6,.466,0.0,0.1,.429,.466,.467,2.2,2.8,.795,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1
Tyrone Corbin,SAS,SF,23,16,0,10.9,1.7,4.0,.422,0.0,0.1,.000,.429,.422,0.6,0.9,.714,0.7,0.9,1.6,0.7,0.7,0.1,0.8,1.3,4.0
Dave Corzine,CHI,C,29,67,4,25.5,3.8,7.7,.491,0.0,0.2,.250,.497,.494,1.9,2.6,.743,2.0,4.5,6.5,2.2,0.4,0.8,1.6,2.0,9.6
Ron Crevier,TOT,C,27,3,0,1.3,0.0,1.0,.000,0.0,0.0,,.000,.000,0.0,0.7,.000,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0
Jeff Cross,LAC,PF,24,21,0,6.1,0.3,1.1,.250,0.0,0.0,,.250,.250,0.7,1.2,.560,0.4,1.0,1.4,0.0,0.1,0.1,0.3,1.8,1.2
Pat Cummings,NYK,C,29,31,30,32.5,6.3,13.2,.478,0.0,0.1,.000,.480,.478,3.1,4.5,.698,3.0,6.1,9.0,1.5,0.9,0.4,2.8,4.4,15.7
Terry Cummings,MIL,PF,24,82,82,32.5,8.3,17.5,.474,0.0,0.0,.000,.474,.474,3.2,4.9,.656,2.7,5.8,8.5,2.4,1.5,0.6,2.3,3.5,19.8
Earl Cureton,DET,PF,28,80,19,25.2,3.6,7.1,.505,0.0,0.0,.000,.507,.505,1.5,2.6,.555,2.5,3.8,6.3,1.7,0.7,0.7,1.9,3.0,8.6
Quintin Dailey,CHI,SG,25,35,0,20.7,5.8,13.4,.432,0.0,0.2,.000,.439,.432,4.7,5.7,.823,0.6,1.4,1.9,1.9,0.6,0.1,1.9,2.5,16.3
Adrian Dantley*,UTA,SF,30,76,75,36.1,10.8,19.1,.563,0.0,0.1,.091,.567,.563,8.3,10.5,.791,2.3,2.9,5.2,3.5,0.8,0.1,3.0,2.7,29.8
Brad Davis,DAL,PG,30,82,43,24.0,3.3,6.1,.532,0.4,1.1,.360,.569,.564,2.4,2.8,.868,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3
Charles Davis,MIL,SF,27,57,7,15.3,3.3,7.0,.474,0.1,0.4,.125,.496,.477,1.1,1.3,.813,1.1,1.9,3.0,1.0,0.5,0.1,0.9,2.0,7.7
Johnny Davis,TOT,SG,30,66,7,15.4,2.2,5.2,.430,0.0,0.2,.231,.438,.435,1.8,2.1,.855,0.1,0.7,0.8,3.3,0.6,0.1,1.2,1.2,6.3
Walter Davis,PHO,SG,31,70,62,32.0,8.9,18.4,.485,0.3,1.1,.237,.500,.492,3.7,4.4,.843,0.8,2.1,2.9,5.2,1.4,0.0,3.1,2.2,21.8
Darryl Dawkins,NJN,C,29,51,3,23.7,5.6,8.6,.644,0.0,0.0,.000,.645,.644,4.1,5.8,.707,1.7,3.3,4.9,1.5,0.3,1.2,2.4,4.5,15.3
Darren Daye,WSB,SF,25,64,4,16.8,3.1,6.2,.496,0.0,0.0,.333,.497,.497,2.5,3.7,.671,1.1,1.8,2.9,1.7,0.7,0.2,1.5,1.9,8.7
James Donaldson,TOT,C,28,83,78,32.3,3.1,5.5,.558,0.0,0.0,,.558,.558,2.5,3.1,.803,2.1,7.5,9.6,1.2,0.3,1.7,1.5,2.3,8.6
Larry Drew,SAC,PG,27,75,31,26.3,5.0,10.3,.485,0.1,0.4,.323,.491,.491,1.7,2.1,.795,0.3,1.3,1.7,4.5,0.9,0.0,1.8,1.8,11.9
Clyde Drexler*,POR,SG,23,75,58,34.3,7.2,15.2,.475,0.2,0.8,.200,.490,.480,3.9,5.1,.769,2.3,3.3,5.6,8.0,2.6,0.6,3.8,3.6,18.5
Joe Dumars*,DET,SG,22,82,45,23.9,3.5,7.3,.481,0.1,0.2,.313,.485,.485,2.3,2.9,.798,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4
T.R. Dunn,DEN,SG,30,82,82,29.3,2.1,4.6,.454,0.0,0.0,.000,.455,.454,0.8,1.1,.773,1.7,2.9,4.6,2.1,1.9,0.2,0.6,2.8,5.0
Devin Durrant,PHO,SF,25,4,0,12.8,2.0,5.3,.381,0.0,0.0,,.381,.381,0.3,1.0,.250,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3
Mark Eaton,UTA,C,29,80,80,31.9,3.5,7.4,.470,0.0,0.0,,.470,.470,1.5,2.5,.604,2.2,6.3,8.4,1.3,0.4,4.6,2.0,3.5,8.5
Franklin Edwards,LAC,PG,26,73,19,20.4,3.6,7.9,.454,0.0,0.1,.111,.460,.455,1.8,2.1,.874,0.3,0.8,1.2,3.5,1.2,0.1,1.9,1.2,9.0
James Edwards,PHO,C,30,52,51,25.3,6.1,11.3,.542,0.0,0.0,,.542,.542,4.1,5.8,.702,1.5,4.3,5.8,1.4,0.4,0.6,2.5,3.8,16.3
Craig Ehlo,HOU,SG,24,36,0,5.5,1.0,2.3,.429,0.1,0.3,.333,.440,.446,0.6,0.8,.793,0.5,0.8,1.3,0.8,0.3,0.1,0.4,0.6,2.7
Dale Ellis,DAL,SF,25,72,1,15.1,2.7,6.5,.411,0.9,2.4,.364,.438,.478,0.8,1.1,.720,1.2,1.1,2.3,0.5,0.6,0.1,0.5,1.1,7.1
Alex English*,DEN,SF,32,81,81,37.3,11.7,23.3,.504,0.0,0.1,.200,.505,.504,6.3,7.3,.862,2.4,2.6,5.0,4.0,0.9,0.4,3.1,2.9,29.8
Julius Erving*,PHI,SF,35,74,74,33.4,7.0,14.7,.480,0.1,0.4,.281,.486,.484,3.9,5.0,.785,2.3,2.7,5.0,3.4,1.5,1.1,2.9,2.6,18.1
Mike Evans,DEN,PG,30,81,1,17.1,3.8,8.8,.425,0.5,2.2,.222,.492,.452,1.6,1.8,.846,0.4,0.9,1.2,2.2,0.8,0.0,1.5,2.0,9.5
Patrick Ewing*,NYK,C,23,50,50,35.4,7.7,16.3,.474,0.0,0.1,.000,.477,.474,4.5,6.1,.739,2.5,6.5,9.0,2.0,1.1,2.1,3.4,3.8,20.0
Kenny Fields,MIL,SF,23,78,3,14.4,2.6,5.1,.513,0.0,0.1,.000,.518,.513,1.2,1.7,.689,0.8,1.8,2.6,1.0,0.7,0.2,1.0,2.2,6.4
Vern Fleming,IND,PG,23,80,77,35.9,5.5,10.8,.506,0.0,0.1,.167,.508,.506,3.3,4.4,.745,1.3,3.6,4.8,6.3,1.6,0.1,2.6,2.9,14.2
Sleepy Floyd,GSW,PG,25,82,82,33.7,6.2,12.3,.506,0.5,1.5,.328,.530,.526,4.3,5.4,.796,0.9,2.7,3.6,9.1,1.9,0.2,3.5,2.4,17.2
Rod Foster,PHO,PG,25,48,0,14.7,1.8,4.5,.390,0.2,0.7,.281,.409,.411,0.5,0.7,.719,0.2,1.0,1.2,2.5,0.5,0.0,1.3,1.6,4.2
World B. Free,CLE,SG,32,75,75,33.8,8.7,19.1,.455,0.9,2.3,.420,.460,.480,5.1,6.5,.780,1.0,1.9,2.9,4.2,1.2,0.3,2.3,2.5,23.4
Bill Garnett,IND,PF,25,80,2,15.0,1.4,3.0,.469,0.0,0.0,.000,.473,.469,1.5,2.0,.716,1.3,2.1,3.4,1.2,0.5,0.3,1.1,2.2,4.3
George Gervin*,CHI,SG,33,82,75,25.2,6.3,13.4,.472,0.0,0.2,.211,.476,.474,3.5,3.9,.879,1.0,1.7,2.6,1.8,0.6,0.3,2.0,2.6,16.2
Mike Gibson,DET,PF,25,32,0,5.0,0.6,1.6,.392,0.0,0.0,,.392,.392,0.3,0.3,.727,0.5,0.8,1.3,0.2,0.3,0.1,0.2,1.1,1.5
Artis Gilmore*,SAS,C,36,71,71,33.7,6.0,9.6,.618,0.0,0.0,.000,.619,.618,4.8,6.8,.701,2.3,6.1,8.5,1.4,0.5,1.5,2.6,3.4,16.7
Mike Glenn,MIL,SG,30,38,1,15.1,2.5,5.0,.495,0.0,0.0,,.495,.495,1.2,1.3,.959,0.1,1.4,1.5,1.0,0.2,0.1,0.5,1.1,6.2
Georgi Glouchkov,PHO,PF,26,49,16,15.8,1.7,4.3,.402,0.0,0.0,1.000,.399,.404,1.4,2.5,.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9
Mike Gminski,NJN,C,26,81,78,31.2,6.1,11.7,.517,0.0,0.0,.000,.518,.517,4.3,4.9,.893,2.5,5.7,8.2,1.6,0.7,0.9,1.7,2.0,16.5
Lancaster Gordon,LAC,SG,23,60,1,11.7,2.2,5.8,.377,0.1,0.5,.250,.388,.387,0.8,0.9,.804,0.4,0.7,1.1,1.0,0.6,0.2,1.0,1.5,5.2
Stuart Gray,IND,C,22,67,3,6.3,0.8,1.6,.500,0.0,0.0,,.500,.500,0.7,1.1,.635,0.7,1.1,1.8,0.2,0.1,0.2,0.5,1.4,2.3
A.C. Green,LAL,PF,22,82,1,18.8,2.5,4.7,.539,0.0,0.1,.167,.545,.540,1.2,2.0,.611,2.0,2.7,4.6,0.7,0.6,0.6,1.2,2.8,6.4
Ken Green,NYK,PF,26,7,0,10.3,1.9,3.9,.481,0.0,0.0,,.481,.481,0.7,1.3,.556,1.7,2.1,3.9,0.3,0.6,0.0,0.1,1.1,4.4
Kenny Green,TOT,SF,21,41,0,11.0,2.0,4.7,.432,0.0,0.0,.000,.435,.432,0.9,1.2,.714,0.7,1.1,1.8,0.2,0.1,0.2,0.9,1.3,4.9
Rickey Green,UTA,PG,31,80,44,25.2,4.5,9.5,.471,0.1,0.4,.172,.483,.474,2.7,3.1,.852,0.4,1.3,1.7,5.1,1.3,0.1,1.7,1.6,11.7
Sidney Green,CHI,PF,25,80,68,28.8,5.1,10.9,.465,0.0,0.1,.000,.469,.465,3.3,4.2,.782,2.6,5.6,8.2,1.7,0.9,0.5,2.8,3.7,13.5
Dave Greenwood,SAS,PF,28,68,24,28.1,2.9,5.7,.510,0.0,0.0,.000,.512,.510,2.1,2.7,.772,2.2,5.6,7.8,1.3,0.5,0.8,1.7,3.0,7.9
Claude Gregory,WSB,PF,27,2,0,1.0,0.5,1.0,.500,0.0,0.0,,.500,.500,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0
Ernie Grunfeld,NYK,SF,30,76,0,18.4,1.9,4.7,.417,0.3,0.8,.426,.415,.454,1.2,1.4,.833,0.6,2.2,2.7,1.6,0.5,0.2,0.7,2.5,5.4
Pétur Guðmundsson,LAL,C,27,8,2,16.0,2.5,4.6,.541,0.0,0.0,,.541,.541,2.3,3.4,.667,2.1,2.6,4.8,0.4,0.4,0.5,1.4,3.1,7.3
Bob Hansen,UTA,SG,25,82,82,24.8,3.6,7.7,.476,0.2,0.6,.340,.488,.490,1.2,1.6,.720,1.0,2.0,3.0,2.4,0.9,0.1,1.5,2.5,8.7
Bill Hanzlik,DEN,SF,28,79,0,25.1,4.2,9.4,.447,0.1,0.5,.195,.461,.452,4.0,5.1,.785,1.1,2.2,3.3,4.0,1.4,0.2,2.1,3.5,12.5
Derek Harper,DAL,PG,24,79,39,27.2,4.9,9.2,.534,0.2,0.6,.235,.557,.542,2.2,2.9,.747,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2
Steve Harris,HOU,SG,22,57,0,8.5,1.8,4.1,.442,0.0,0.1,.200,.447,.444,0.9,0.9,.926,0.4,0.6,1.0,0.9,0.4,0.1,0.6,1.0,4.5
Scott Hastings,ATL,PF,25,62,0,10.5,1.0,2.6,.409,0.0,0.1,.750,.400,.418,1.0,1.1,.857,0.7,1.3,2.0,0.4,0.2,0.1,0.6,1.9,3.1
Steve Hayes,UTA,C,30,58,0,6.8,0.7,1.5,.448,0.0,0.0,,.448,.448,0.2,0.6,.306,0.6,0.8,1.3,0.1,0.1,0.3,0.3,1.4,1.5
Gerald Henderson,SEA,PG,30,82,82,31.3,5.3,11.0,.482,0.2,0.6,.346,.491,.492,2.3,2.7,.830,1.1,1.2,2.3,5.9,1.7,0.1,2.2,2.8,13.1
Jerome Henderson,LAL,C,26,1,0,3.0,2.0,3.0,.667,0.0,0.0,,.667,.667,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
Carl Henry,SAC,SG,25,28,0,5.3,1.1,2.4,.463,0.1,0.4,.400,.474,.493,0.4,0.6,.706,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.4,2.8
Rod Higgins,TOT,SF,26,30,0,11.1,1.3,3.5,.368,0.0,0.3,.111,.392,.373,0.6,0.9,.704,0.5,1.2,1.7,0.8,0.3,0.4,0.4,1.6,3.3
Roy Hinson,CLE,SF,24,82,82,34.6,7.6,14.2,.532,0.0,0.0,.000,.534,.532,4.4,6.2,.719,2.0,5.8,7.8,1.2,0.8,1.4,2.3,3.9,19.6
Craig Hodges,MIL,SG,25,66,66,26.3,4.3,8.6,.500,1.1,2.5,.451,.520,.564,1.1,1.3,.872,0.6,1.2,1.8,3.5,1.1,0.0,1.3,2.4,10.8
Michael Holton,TOT,PG-SG,24,28,0,18.3,2.8,6.3,.440,0.0,0.4,.083,.466,.443,1.0,1.6,.636,0.4,0.8,1.2,2.0,0.9,0.0,1.0,1.7,6.5
Phil Hubbard,CLE,SF,29,23,21,27.8,4.0,8.6,.470,0.0,0.0,.000,.472,.470,3.3,4.9,.679,2.1,3.1,5.2,1.3,0.9,0.1,2.9,3.4,11.4
Alfredrick Hughes,SAS,SG,23,68,0,12.7,2.2,5.5,.409,0.0,0.3,.176,.420,.413,0.7,1.2,.583,0.7,0.9,1.7,0.9,0.4,0.1,0.9,1.2,5.2
Jay Humphries,PHO,PG,23,82,82,33.3,4.3,9.0,.479,0.0,0.4,.138,.493,.482,2.4,3.1,.767,0.7,2.5,3.2,6.4,1.6,0.1,2.3,2.7,11.0
Geoff Huston,GSW,PG,28,82,0,14.7,1.7,3.3,.513,0.0,0.1,.333,.517,.516,0.8,1.1,.685,0.1,0.7,0.8,4.2,0.5,0.0,1.0,0.8,4.2
Marc Iavaroni,TOT,PF,29,68,9,14.9,1.6,3.6,.451,0.0,0.0,.000,.455,.451,1.1,1.7,.661,0.9,2.1,3.1,1.2,0.5,0.3,1.1,2.4,4.4
Clemon Johnson,PHI,C,29,75,2,14.3,1.4,3.0,.471,0.0,0.0,,.471,.471,0.7,1.1,.630,1.4,2.0,3.4,0.2,0.3,0.8,0.5,1.7,3.5
Dennis Johnson*,BOS,PG,31,78,78,35.0,6.2,13.6,.455,0.1,0.5,.143,.468,.458,3.1,3.8,.818,0.9,2.6,3.4,5.8,1.4,0.4,2.2,2.6,15.6
Eddie Johnson,SAC,SF,26,82,30,30.7,7.6,16.0,.475,0.0,0.2,.200,.479,.477,3.4,4.2,.816,2.1,3.0,5.1,2.6,0.7,0.2,2.3,2.9,18.7
Eddie Johnson,TOT,SG,30,71,9,20.8,4.0,8.7,.457,0.4,1.2,.341,.476,.481,1.6,2.2,.723,0.4,1.3,1.7,4.7,0.3,0.0,2.1,1.8,10.0
Frank Johnson,WSB,PG,27,14,9,28.7,4.9,11.0,.448,0.0,0.2,.000,.457,.448,2.7,3.9,.704,0.5,1.5,2.0,5.4,0.8,0.1,2.1,2.1,12.6
George Johnson,SEA,C,37,41,0,6.4,0.3,0.6,.522,0.0,0.0,,.522,.522,0.3,0.4,.688,0.6,0.8,1.5,0.3,0.1,0.9,0.3,1.1,0.9
George Johnson,WSB,PF,29,2,0,3.5,0.5,1.5,.333,0.0,0.0,,.333,.333,1.0,1.0,1.000,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,2.0
Ken Johnson,POR,PF,23,64,0,12.7,1.8,3.3,.528,0.0,0.0,,.528,.528,0.6,1.3,.435,1.4,2.4,3.8,0.3,0.2,0.3,0.9,2.3,4.1
Magic Johnson*,LAL,PG,26,72,70,35.8,6.7,12.8,.526,0.1,0.6,.233,.541,.532,5.3,6.0,.871,1.2,4.7,5.9,12.6,1.6,0.2,3.8,1.8,18.8
Marques Johnson,LAC,SG,29,75,75,34.7,8.2,16.0,.510,0.0,0.2,.067,.516,.511,4.0,5.2,.760,2.1,3.5,5.5,3.8,1.4,0.7,2.4,2.9,20.3
Mickey Johnson,NJN,PF,33,79,4,19.9,2.7,6.4,.422,0.1,0.3,.208,.433,.427,2.3,2.9,.785,1.2,3.0,4.2,2.7,0.8,0.3,2.1,3.1,7.8
Steve Johnson,SAS,C,28,71,55,25.7,5.1,8.1,.632,0.0,0.0,,.632,.632,3.6,5.3,.694,2.0,4.5,6.5,1.3,0.6,0.9,2.7,4.1,13.8
Vinnie Johnson,DET,SG,29,79,12,25.0,5.9,12.6,.467,0.0,0.2,.154,.471,.468,2.1,2.7,.771,1.5,1.4,2.9,3.4,1.0,0.3,1.1,2.3,13.9
Bobby Jones*,PHI,PF,34,70,42,21.7,2.7,4.8,.559,0.0,0.0,.000,.561,.559,1.6,2.1,.786,0.7,1.7,2.4,1.8,0.7,0.7,1.3,2.3,7.0
