name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Sergei Bazarevich,ATL,PG,29,10,0,7.4,1.1,2.2,.500,0.1,0.6,.167,.625,.523,0.7,0.9,.778,0.1,0.6,0.7,1.4,0.1,0.1,0.7,1.0,3.0
Benoit Benjamin,NJN,C,30,61,57,26.2,4.4,8.7,.510,0.0,0.0,,.510,.510,2.2,2.9,.760,1.5,5.7,7.2,0.6,0.4,1.0,2.0,2.5,11.1
Elmer Bennett,CLE,PG,24,4,0,4.5,1.5,2.8,.545,0.0,0.5,.000,.667,.545,0.8,1.0,.750,0.0,0.3,0.3,0.8,1.0,0.0,0.8,0.8,3.8
Tony Bennett,CHH,PG,25,3,0,15.3,2.0,4.3,.462,0.7,3.0,.222,1.000,.538,0.0,0.0,,0.0,0.7,0.7,1.3,0.0,0.0,1.0,2.0,4.7
David Benoit,UTA,SF,26,71,67,25.9,4.0,8.3,.486,0.5,1.6,.330,.523,.518,1.9,2.2,.841,1.4,3.8,5.2,0.8,0.6,0.7,1.1,2.6,10.4
James Blackwell,TOT,PG,26,13,0,6.2,0.6,1.0,.615,0.0,0.0,,.615,.615,0.2,0.2,.667,0.2,0.7,0.8,0.8,0.3,0.0,0.4,0.6,1.4
Mookie Blaylock,ATL,PG,27,80,80,38.4,6.4,15.0,.425,2.5,6.9,.359,.482,.508,2.0,2.7,.729,1.5,3.5,4.9,7.7,2.5,0.3,3.0,2.1,17.2
Corie Blount,CHI,PF,26,68,9,13.1,1.5,3.1,.476,0.0,0.0,.000,.481,.476,0.6,1.0,.567,1.6,2.0,3.5,0.9,0.4,0.5,0.9,2.1,3.5
Muggsy Bogues,CHH,PG,30,78,78,33.7,4.5,9.4,.477,0.1,0.4,.200,.489,.481,2.1,2.3,.889,0.7,2.6,3.3,8.7,1.3,0.0,1.7,1.9,11.1
Manute Bol,GSW,C,32,5,2,16.2,1.2,2.0,.600,0.6,1.0,.600,.600,.750,0.0,0.0,,0.2,2.2,2.4,0.0,0.0,1.8,0.2,2.0,3.0
Walter Bond,TOT,SG,25,23,0,12.6,1.7,3.7,.464,0.7,1.8,.366,.558,.554,0.6,0.9,.700,0.3,1.0,1.4,1.0,0.3,0.2,0.7,2.0,4.7
Anthony Bonner,NYK,PF,26,58,23,19.4,1.5,3.3,.456,0.0,0.1,.200,.463,.459,0.8,1.2,.657,1.9,2.6,4.5,1.4,0.8,0.4,1.4,2.7,3.8
Anthony Bowie,ORL,SG,31,77,4,16.4,2.3,4.8,.480,0.2,0.5,.300,.502,.496,0.8,0.9,.836,0.7,1.1,1.8,2.1,0.6,0.3,1.1,1.8,5.5
Sam Bowie,LAL,C,33,67,10,18.3,1.8,4.0,.442,0.0,0.2,.182,.453,.446,1.0,1.3,.764,1.1,3.2,4.3,1.8,0.3,1.2,1.4,2.7,4.6
Shawn Bradley,PHI,C,22,82,59,28.8,3.8,8.5,.455,0.0,0.0,.000,.457,.455,1.8,2.8,.638,3.0,5.1,8.0,0.6,0.7,3.3,1.7,4.1,9.5
Terrell Brandon,CLE,PG,24,67,41,29.3,5.1,11.4,.448,0.7,1.8,.397,.457,.479,2.4,2.8,.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3
Tim Breaux,HOU,SF,24,42,2,8.1,1.1,2.9,.372,0.1,0.6,.240,.406,.397,0.8,1.2,.653,0.4,0.4,0.8,0.4,0.3,0.1,0.4,0.6,3.0
Scott Brooks,TOT,PG,29,59,0,13.7,2.1,4.7,.458,0.4,1.2,.362,.490,.504,1.1,1.3,.810,0.2,0.9,1.1,2.0,0.6,0.1,0.8,0.9,5.8
Chucky Brown,HOU,SF,26,41,14,19.9,2.6,4.2,.603,0.0,0.1,.333,.608,.606,0.9,1.5,.613,1.6,3.0,4.6,0.7,0.3,0.3,0.7,2.6,6.1
Dee Brown,BOS,SG,26,79,69,35.3,5.5,12.4,.447,1.6,4.1,.385,.478,.512,3.0,3.5,.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6
Mike Brown,MIN,C,31,27,0,7.9,0.4,1.5,.250,0.0,0.0,.000,.256,.250,0.6,1.0,.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3
P.J. Brown,NJN,C,25,80,63,30.8,3.2,7.1,.446,0.1,0.3,.167,.458,.449,1.7,2.6,.671,2.2,3.9,6.1,1.7,0.9,1.7,1.0,3.3,8.1
Randy Brown,SAC,PG,26,67,2,16.2,1.9,4.3,.432,0.2,0.7,.298,.458,.456,0.8,1.2,.671,0.4,1.3,1.6,2.0,1.5,0.3,1.2,2.3,4.7
Mark Bryant,POR,PF,29,49,0,13.4,2.1,3.9,.526,0.0,0.0,.500,.526,.529,0.8,1.3,.651,1.1,2.2,3.3,0.6,0.4,0.3,0.8,2.2,5.0
Jud Buechler,CHI,SF,26,57,0,10.6,1.6,3.2,.492,0.3,0.8,.313,.556,.533,0.4,0.7,.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8
Scott Burrell,CHH,SF,24,65,62,31.0,4.3,9.1,.467,1.5,3.6,.409,.506,.548,1.5,2.2,.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5
Willie Burton,PHI,SF,26,53,31,29.5,4.6,11.4,.401,2.0,5.2,.385,.414,.488,4.2,5.0,.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3
Mitchell Butler,WSB,SG,24,76,5,20.4,2.8,6.7,.421,0.6,1.9,.326,.458,.467,1.6,2.4,.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2.0,7.9
Michael Cage,CLE,C,33,82,21,24.9,2.2,4.1,.521,0.0,0.0,.000,.524,.521,0.6,1.1,.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5.0
Adrian Caldwell,HOU,PF,28,7,0,4.3,0.1,0.6,.250,0.0,0.0,,.250,.250,0.4,0.9,.500,0.1,1.3,1.4,0.0,0.1,0.0,0.1,0.9,0.7
Elden Campbell,LAL,PF,26,73,59,28.4,4.9,10.8,.459,0.0,0.0,.000,.459,.459,2.6,4.0,.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5
Tony Campbell,CLE,SF,32,78,0,14.5,2.1,5.0,.411,0.2,0.5,.357,.417,.430,1.7,2.0,.830,0.8,1.2,2.0,0.9,0.4,0.1,0.8,1.6,6.0
Antoine Carr,UTA,C,33,78,4,21.5,3.7,7.0,.531,0.0,0.1,.250,.533,.532,2.1,2.6,.821,1.0,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6
Bill Cartwright,SEA,C,37,29,19,14.8,0.9,2.4,.391,0.0,0.0,,.391,.391,0.5,0.8,.625,0.9,2.1,3.0,0.3,0.2,0.1,0.6,2.4,2.4
Sam Cassell,HOU,PG,25,82,1,23.0,3.1,7.2,.427,0.8,2.3,.330,.473,.480,2.6,3.1,.843,0.5,2.1,2.6,4.9,1.1,0.2,2.0,2.5,9.5
Duane Causwell,SAC,C,26,58,24,14.1,1.3,2.5,.517,0.0,0.0,.000,.521,.517,1.0,1.7,.582,1.0,2.0,3.0,0.3,0.2,1.4,0.6,2.5,3.6
Cedric Ceballos,LAL,SF,25,58,54,35.0,8.6,16.8,.509,1.0,2.5,.397,.528,.538,3.6,5.0,.716,2.9,5.1,8.0,1.8,1.0,0.3,2.5,2.3,21.7
Tom Chambers,UTA,PF,35,81,4,15.3,2.4,5.3,.457,0.0,0.3,.167,.474,.461,1.3,1.7,.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2
Rex Chapman,WSB,SG,27,45,29,32.6,5.6,14.2,.397,1.9,6.1,.314,.460,.465,3.0,3.5,.862,0.5,2.0,2.5,2.8,1.5,0.3,1.4,1.9,16.2
Calbert Cheaney,WSB,SG,23,78,71,34.0,6.6,14.5,.453,1.2,3.6,.339,.492,.496,2.2,2.7,.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,16.6
Pete Chilcutt,HOU,PF,26,68,17,19.8,2.1,4.8,.445,0.5,1.3,.407,.459,.498,0.5,0.6,.738,1.6,3.1,4.7,1.0,0.4,0.6,0.9,1.7,5.3
Chris Childs,NJN,PG,27,53,11,19.3,2.0,5.3,.380,0.8,2.4,.328,.422,.453,1.0,1.4,.753,0.3,1.0,1.3,4.1,0.8,0.1,1.4,2.2,5.8
Doug Christie,NYK,SG,24,12,0,6.6,0.4,1.8,.227,0.1,0.6,.143,.267,.250,0.3,0.4,.800,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3
Derrick Coleman,NJN,PF,27,56,54,37.6,6.6,15.6,.424,0.5,2.1,.233,.454,.440,6.7,8.8,.767,3.0,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5
Bimbo Coles,MIA,PG,26,68,65,32.5,3.8,8.9,.430,0.2,1.1,.211,.461,.443,2.1,2.6,.810,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10.0
Steve Colter,CLE,PG,32,57,7,13.2,1.2,3.0,.396,0.1,0.6,.229,.440,.420,0.9,1.2,.761,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4
Marty Conlon,MIL,C,27,82,3,25.2,4.2,7.9,.532,0.1,0.4,.276,.544,.538,1.5,2.4,.613,2.0,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9
Lester Conner,LAL,SG,35,2,0,2.5,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0
Tyrone Corbin,ATL,SF,32,81,4,17.1,2.5,5.7,.442,0.2,0.7,.250,.468,.457,1.0,1.4,.684,1.2,2.0,3.2,0.8,0.7,0.2,0.9,2.0,6.2
John Crotty,UTA,PG,25,80,0,12.7,1.2,2.9,.403,0.1,0.5,.306,.421,.426,1.2,1.5,.810,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7
Corey Crowder,SAS,SF,25,7,0,4.1,0.3,1.4,.200,0.0,0.6,.000,.333,.200,0.3,0.9,.333,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.1,0.9
Terry Cummings,SAS,PF,33,76,20,16.8,2.9,6.1,.483,0.0,0.0,,.483,.483,0.9,1.6,.585,1.8,3.2,5.0,0.8,0.5,0.3,1.3,2.5,6.8
Bill Curley,DET,PF,22,53,1,11.2,1.1,2.5,.433,0.0,0.0,,.433,.433,0.5,0.7,.750,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7
Dell Curry,CHH,SG,30,69,0,24.9,5.0,11.3,.441,2.2,5.2,.427,.453,.540,1.4,1.6,.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6
Lloyd Daniels,TOT,SG,27,30,14,20.1,2.7,7.0,.383,0.9,3.3,.260,.495,.445,0.7,0.9,.815,1.0,1.1,2.1,1.3,0.7,0.3,1.0,1.6,6.9
Yinka Dare,NJN,C,22,1,0,3.0,0.0,1.0,.000,0.0,0.0,,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Antonio Davis,IND,PF,26,44,1,23.4,2.5,5.6,.445,0.0,0.0,,.445,.445,2.7,4.0,.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6
Dale Davis,IND,PF,25,74,70,31.7,4.4,7.8,.563,0.0,0.0,.000,.563,.563,1.9,3.5,.533,3.5,5.9,9.4,0.8,1.0,1.6,1.7,3.0,10.6
Hubert Davis,NYK,SG,24,82,4,20.7,3.6,7.5,.480,1.6,3.5,.455,.502,.586,1.2,1.5,.808,0.4,1.0,1.3,1.8,0.4,0.1,1.1,1.8,10.0
Terry Davis,DAL,PF,27,46,2,12.6,1.1,2.5,.434,0.0,0.0,.000,.441,.434,0.9,1.4,.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,3.0
Johnny Dawkins,DET,PG,31,50,9,23.4,2.5,5.4,.463,0.5,1.5,.342,.508,.509,1.0,1.1,.909,0.6,1.7,2.3,4.1,1.0,0.0,1.7,1.5,6.5
Tony Dawson,BOS,SF,27,2,0,6.5,1.5,4.0,.375,0.5,1.5,.333,.400,.438,0.5,0.5,1.000,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,4.0
Todd Day,MIL,SG,25,82,81,33.1,5.4,12.8,.424,2.0,5.1,.390,.447,.502,3.1,4.2,.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16.0
Terry Dehere,LAC,PG,23,80,28,22.2,3.5,8.6,.407,0.6,2.0,.294,.443,.442,2.9,3.7,.784,0.4,1.5,1.9,2.8,0.6,0.1,2.0,2.5,10.4
Vinny Del Negro,SAS,SG,28,75,71,31.5,5.0,10.2,.486,0.9,2.2,.407,.507,.529,1.7,2.2,.790,0.4,2.2,2.6,3.0,0.8,0.2,0.7,2.4,12.5
Bison Dele,DEN,C,25,63,10,20.0,3.1,5.3,.589,0.0,0.0,,.589,.589,1.7,2.6,.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9
Vlade Divac*,LAL,C,26,80,80,35.1,6.1,12.0,.507,0.1,0.7,.189,.525,.512,3.7,4.8,.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16.0
James Donaldson,UTA,C,37,43,40,14.3,1.0,1.7,.595,0.0,0.0,,.595,.595,0.5,0.7,.710,0.4,2.0,2.5,0.3,0.1,0.7,0.5,1.5,2.6
Sherman Douglas,BOS,PG,28,65,43,31.5,5.6,11.8,.475,0.3,1.3,.244,.502,.488,3.1,4.6,.689,0.7,1.9,2.6,6.9,1.2,0.0,2.5,2.3,14.7
Greg Dreiling,CLE,C,32,58,3,8.3,0.7,1.8,.412,0.0,0.0,,.412,.412,0.4,0.7,.634,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,1.9
Clyde Drexler*,TOT,SG,32,76,75,35.9,7.5,16.3,.461,1.9,5.4,.360,.511,.521,4.8,5.8,.824,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
Kevin Duckworth,WSB,C,30,40,22,20.5,3.0,6.7,.442,0.1,0.3,.200,.451,.446,1.1,1.8,.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1
Chris Dudley,POR,C,29,82,82,27.4,2.2,5.4,.406,0.0,0.0,.000,.407,.406,1.0,2.2,.464,4.0,5.4,9.3,0.4,0.5,1.5,1.0,3.5,5.5
Joe Dumars*,DET,SG,31,67,67,38.0,6.2,14.5,.430,1.5,5.0,.305,.497,.483,4.1,5.1,.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
Richard Dumas,PHO,SF,25,15,1,11.1,2.5,4.9,.507,0.0,0.1,.000,.514,.507,0.5,1.1,.500,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5
Tony Dumas,DAL,SG,22,58,0,10.6,1.7,4.3,.384,0.4,1.3,.301,.418,.428,0.9,1.3,.649,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,4.6
Pat Durham,MIN,SF,27,59,2,14.4,2.0,4.0,.494,0.1,0.4,.192,.531,.504,1.1,1.6,.656,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1
Ledell Eackles,MIA,SG,28,54,6,16.6,2.6,6.0,.439,0.3,0.8,.439,.439,.466,1.7,2.3,.722,0.6,1.1,1.8,1.3,0.4,0.0,1.0,1.6,7.3
Acie Earl,BOS,C,24,30,3,6.9,0.9,2.3,.382,0.0,0.0,,.382,.382,0.5,1.0,.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2
Blue Edwards,TOT,SF,29,67,7,16.6,2.7,5.9,.461,0.3,1.1,.293,.500,.489,1.1,1.3,.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9
Doug Edwards,ATL,PF,24,38,0,5.6,0.6,1.3,.458,0.0,0.0,.000,.468,.458,0.6,0.8,.719,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8
James Edwards,POR,C,39,28,0,9.5,1.1,3.0,.386,0.0,0.0,,.386,.386,0.4,0.6,.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7
Kevin Edwards,NJN,SG,29,14,14,33.3,4.9,11.0,.448,1.3,3.2,.400,.468,.506,2.9,3.0,.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3.0,14.0
Craig Ehlo,ATL,SG,33,49,0,23.8,3.9,8.6,.453,1.0,2.7,.381,.486,.513,0.9,1.4,.620,1.1,1.9,3.0,2.3,0.9,0.1,1.5,1.8,9.7
Howard Eisley,TOT,PG,22,49,4,11.3,0.8,2.5,.328,0.2,0.8,.243,.365,.365,0.6,0.8,.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,1.7,2.4
Mario Elie,HOU,SF,31,81,13,23.4,3.0,6.0,.499,1.0,2.5,.398,.570,.581,1.8,2.1,.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,2.0,8.8
Sean Elliott,SAS,SF,26,81,81,35.3,6.2,13.2,.468,1.7,4.1,.408,.495,.532,4.0,5.0,.807,0.8,2.8,3.5,2.5,1.0,0.5,1.9,2.7,18.1
Dale Ellis,DEN,SF,34,81,3,24.6,4.3,9.6,.453,1.3,3.2,.403,.479,.522,1.4,1.6,.866,0.7,2.0,2.7,0.7,0.5,0.1,1.0,1.8,11.3
Harold Ellis,LAC,SF,24,69,7,9.5,1.3,2.7,.481,0.0,0.2,.077,.511,.484,1.0,1.7,.590,0.8,0.5,1.3,0.6,1.0,0.2,0.7,1.5,3.7
LaPhonso Ellis,DEN,PF,24,6,0,9.7,1.5,4.2,.360,0.0,0.0,,.360,.360,1.0,1.0,1.000,1.2,1.7,2.8,0.7,0.2,0.8,0.8,2.0,4.0
Pervis Ellison,BOS,C,27,55,11,19.7,2.8,5.5,.507,0.0,0.0,.000,.510,.507,1.3,1.8,.717,2.3,3.4,5.6,0.6,0.4,1.0,1.4,3.3,6.8
Jo Jo English,CHI,SG,24,8,0,15.9,1.9,4.9,.385,0.4,1.5,.250,.444,.423,1.3,1.6,.769,0.1,0.3,0.4,0.9,0.9,0.1,0.8,2.4,5.4
Patrick Ewing*,NYK,C,32,79,79,37.0,9.2,18.4,.503,0.1,0.3,.286,.506,.505,5.3,7.1,.750,2.0,9.0,11.0,2.7,0.9,2.0,3.2,3.4,23.9
Duane Ferrell,IND,SF,29,56,1,10.8,1.5,3.1,.480,0.0,0.1,.167,.491,.483,1.1,1.5,.753,0.9,0.7,1.6,0.6,0.5,0.1,0.8,1.4,4.1
Danny Ferry,CLE,PF,28,82,6,15.7,2.7,6.1,.446,1.1,2.8,.403,.483,.540,0.9,1.0,.881,0.4,1.4,1.7,1.2,0.3,0.3,0.7,1.6,7.5
Matt Fish,LAC,C,25,26,8,14.2,1.9,4.0,.476,0.0,0.0,.000,.480,.476,1.0,1.4,.676,1.2,2.0,3.2,0.7,0.6,0.3,1.1,2.7,4.7
Vern Fleming,IND,PG,32,55,1,12.5,1.7,3.4,.495,0.0,0.1,.000,.514,.495,1.2,1.6,.722,0.4,1.2,1.6,2.0,0.5,0.0,0.8,1.5,4.6
Sleepy Floyd,NJN,SG,34,48,1,17.3,1.5,4.4,.335,0.5,1.8,.284,.371,.394,0.6,0.9,.698,0.2,1.0,1.1,2.6,0.3,0.1,1.1,1.5,4.1
Alphonso Ford,PHI,SG,23,5,0,19.6,1.8,7.8,.231,0.0,1.8,.000,.300,.231,0.2,0.4,.500,1.6,2.4,4.0,1.8,0.2,0.0,1.6,1.0,3.8
Greg Foster,TOT,PF,26,78,3,14.7,1.9,4.1,.472,0.1,0.3,.304,.485,.483,1.0,1.4,.703,1.1,2.2,3.3,0.5,0.2,0.4,0.9,2.3,4.9
Rick Fox,BOS,SF,25,53,7,19.6,3.2,6.6,.481,0.6,1.4,.413,.500,.526,1.8,2.3,.772,1.2,1.8,2.9,2.6,1.0,0.4,1.5,2.9,8.8
Corey Gaines,PHI,SG,29,11,8,25.5,2.2,4.6,.471,0.2,1.4,.133,.611,.490,0.5,1.0,.455,0.1,1.5,1.6,3.0,0.7,0.1,1.3,2.1,5.0
Kevin Gamble,MIA,SF,29,77,0,15.9,2.9,5.8,.489,0.5,1.3,.398,.514,.532,1.1,1.4,.784,0.4,1.2,1.6,1.5,0.7,0.1,0.6,1.7,7.4
Winston Garland,MIN,PG,30,73,58,26.5,2.3,5.6,.415,0.3,1.0,.253,.451,.438,1.2,1.5,.795,0.7,1.6,2.3,4.4,1.0,0.2,1.4,2.5,6.1
Chris Gatling,GSW,PF,27,58,22,25.3,5.6,8.8,.633,0.0,0.0,.000,.634,.633,2.6,4.3,.592,2.5,5.2,7.6,0.9,0.7,0.9,2.0,3.2,13.7
Kenny Gattison,CHH,PF,30,21,0,19.5,2.2,4.8,.470,0.0,0.0,.000,.475,.470,1.5,2.4,.608,1.0,2.6,3.6,0.8,0.3,0.7,1.0,3.0,6.0
Matt Geiger,MIA,C,25,74,43,23.1,3.5,6.6,.536,0.1,0.1,.400,.539,.540,1.3,1.9,.650,2.0,3.6,5.6,0.7,0.6,0.7,1.5,3.3,8.3
Tate George,MIL,SG,26,3,0,2.7,0.3,1.0,.333,0.0,0.3,.000,.500,.333,0.7,0.7,1.000,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.3,1.3
Kendall Gill,SEA,SG,26,73,58,29.1,5.4,11.8,.457,0.9,2.3,.368,.479,.494,2.1,2.9,.742,1.4,2.6,4.0,2.6,1.6,0.4,1.9,2.5,13.7
Armen Gilliam,NJN,PF,30,82,30,30.1,5.5,11.0,.503,0.0,0.0,.000,.504,.503,3.7,4.8,.770,2.3,5.1,7.5,1.2,0.8,1.1,1.9,2.1,14.8
Greg Graham,PHI,SG,24,50,7,15.5,1.9,4.5,.426,0.1,0.6,.214,.456,.439,1.1,1.5,.753,0.4,0.9,1.2,1.3,0.6,0.1,1.0,1.5,5.0
Ron Grandison,NYK,PF,30,2,0,4.0,0.5,2.0,.250,0.0,0.0,,.250,.250,0.0,0.0,,1.5,1.0,2.5,1.0,0.0,0.0,0.0,1.0,1.0
Brian Grant,SAC,PF,22,80,59,28.6,5.2,10.1,.511,0.0,0.1,.250,.512,.511,2.9,4.5,.636,2.6,4.9,7.5,1.2,0.6,1.5,2.0,3.5,13.2
Gary Grant,LAC,PG,29,33,2,14.2,2.4,5.0,.470,0.1,0.5,.250,.493,.482,1.4,1.7,.818,0.2,0.8,1.1,2.8,0.9,0.1,1.3,2.0,6.2
Greg Grant,DEN,PG,28,14,0,10.8,0.7,2.4,.303,0.1,0.5,.286,.308,.333,0.6,0.9,.750,0.1,0.5,0.6,3.1,0.4,0.1,1.0,1.4,2.2
