name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Earl Boykins,TOT,PG,30,66,23,30.8,4.9,11.7,.420,1.4,3.6,.397,.430,.482,3.3,3.7,.898,0.7,1.4,2.1,4.4,0.8,0.0,1.8,1.4,14.6
Cedric Bozeman,ATL,SG,23,23,5,8.7,0.5,1.7,.282,0.1,0.6,.154,.346,.308,0.1,0.3,.333,0.1,0.9,1.0,0.4,0.2,0.1,0.4,1.4,1.1
Elton Brand,LAC,PF,27,80,80,38.5,8.1,15.1,.533,0.0,0.0,1.000,.532,.533,4.4,5.8,.761,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5
Ronnie Brewer,UTA,SG,21,56,14,12.1,1.8,3.4,.528,0.0,0.2,.000,.554,.528,1.0,1.5,.675,0.7,0.7,1.3,0.4,0.7,0.1,0.4,0.8,4.6
Primož Brezec,CHA,C,27,58,40,14.4,2.1,4.7,.445,0.0,0.1,.333,.446,.447,0.7,1.2,.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8,5.0
Andre Brown,SEA,PF,25,38,0,7.1,1.1,1.9,.568,0.0,0.0,.000,.575,.568,0.2,0.4,.600,0.7,1.3,1.9,0.1,0.2,0.1,0.8,0.7,2.4
Dee Brown,UTA,PG,22,49,0,9.2,0.7,2.0,.327,0.1,0.6,.214,.371,.357,0.5,0.8,.649,0.2,0.7,0.8,1.7,0.4,0.1,0.6,1.0,1.9
Devin Brown,NOK,SG,28,58,49,28.7,4.0,9.6,.420,1.4,3.9,.357,.463,.493,2.1,2.7,.794,0.9,3.4,4.3,2.6,0.8,0.2,1.6,2.4,11.6
Kwame Brown,LAL,C,24,41,28,27.6,3.5,5.9,.591,0.0,0.0,.000,.593,.591,1.4,3.3,.440,2.0,4.0,6.0,1.8,1.0,1.2,1.9,3.0,8.4
P.J. Brown,CHI,PF,37,72,49,20.2,2.4,5.8,.407,0.0,0.0,.000,.409,.407,1.3,1.7,.787,1.8,3.0,4.8,0.7,0.3,0.7,1.2,2.6,6.1
Shannon Brown,CLE,SG,21,23,5,8.8,1.2,3.2,.378,0.3,1.1,.280,.429,.426,0.4,0.6,.714,0.3,0.7,0.9,0.4,0.3,0.1,0.6,1.0,3.2
Kobe Bryant*,LAL,SG,28,77,77,40.8,10.6,22.8,.463,1.8,5.2,.344,.497,.502,8.7,10.0,.868,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,31.6
Greg Buckner,DAL,SG,30,76,11,18.1,1.6,3.9,.411,0.4,1.4,.311,.464,.465,0.4,0.4,.794,0.5,1.6,2.1,0.9,0.6,0.1,0.5,2.0,4.0
Pat Burke,PHO,C,33,23,0,7.1,1.0,2.8,.354,0.3,1.0,.273,.395,.400,0.3,0.6,.615,0.5,1.5,2.0,0.2,0.1,0.1,0.3,0.8,2.6
Caron Butler,WAS,SF,26,63,63,39.3,7.2,15.5,.463,0.3,1.1,.250,.480,.472,4.5,5.2,.863,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3.0,19.1
Jackie Butler,SAS,C,21,11,2,9.4,1.5,3.2,.457,0.0,0.0,,.457,.457,0.8,0.9,.900,0.5,1.5,2.0,0.5,0.2,0.0,0.9,1.5,3.7
Rasual Butler,NOK,SF,27,81,38,27.4,3.9,9.7,.398,1.7,4.5,.369,.424,.484,0.7,1.1,.644,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1
Andrew Bynum,LAL,C,19,82,53,21.9,3.0,5.4,.558,0.0,0.0,.000,.561,.558,1.7,2.6,.668,1.7,4.2,5.9,1.1,0.1,1.6,1.4,3.0,7.8
José Calderón,TOR,PG,25,77,11,21.0,3.4,6.6,.521,0.3,1.0,.333,.553,.546,1.5,1.9,.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7
Marcus Camby,DEN,C,32,70,70,33.8,4.5,9.4,.473,0.0,0.0,.000,.475,.473,2.3,3.2,.729,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2
Brian Cardinal,MEM,PF,29,28,1,11.2,1.5,3.0,.494,0.6,1.6,.409,.585,.600,0.9,1.0,.926,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.5,4.5
Rodney Carney,PHI,SF,22,67,35,17.4,2.7,5.9,.464,0.4,1.1,.347,.491,.496,0.8,1.3,.609,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8,6.6
Matt Carroll,CHA,SG,26,72,47,26.1,4.0,9.1,.433,1.5,3.7,.416,.445,.517,2.6,2.9,.904,0.5,2.4,2.9,1.3,0.7,0.1,1.0,2.4,12.1
Anthony Carter,DEN,PG,31,2,0,18.5,1.5,4.0,.375,0.0,1.0,.000,.500,.375,0.0,0.0,,0.0,1.5,1.5,5.5,0.0,0.5,3.0,2.0,3.0
Vince Carter,NJN,SG,30,82,82,38.1,8.9,19.5,.454,1.9,5.3,.357,.491,.503,5.6,7.0,.802,1.4,4.6,6.0,4.8,1.0,0.4,2.6,3.2,25.2
Sam Cassell,LAC,PG,37,58,30,24.3,4.5,10.8,.418,0.6,1.9,.294,.444,.443,2.8,3.1,.879,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,12.3
Kelvin Cato,NYK,C,32,18,0,5.3,0.4,1.2,.318,0.0,0.0,,.318,.318,0.4,0.7,.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2
Tyson Chandler,NOK,C,24,73,73,34.6,4.0,6.4,.624,0.0,0.0,.000,.625,.624,1.5,2.8,.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5
Josh Childress,ATL,SG,23,55,13,36.8,4.7,9.4,.504,0.5,1.4,.338,.533,.529,3.0,3.8,.795,2.2,3.9,6.2,2.3,1.1,0.7,1.5,2.1,13.0
Doug Christie,LAC,SG,36,7,0,11.7,0.7,2.4,.294,0.1,0.9,.167,.364,.324,0.3,0.4,.667,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.6,1.9
Speedy Claxton,ATL,PG,28,42,31,25.1,2.2,6.6,.327,0.1,0.7,.214,.340,.338,0.8,1.4,.550,0.3,1.6,1.9,4.4,1.7,0.1,1.8,3.1,5.3
Jarron Collins,UTA,C,28,82,9,11.1,0.9,2.1,.441,0.0,0.0,,.441,.441,0.7,1.0,.651,0.9,1.2,2.1,0.7,0.2,0.1,0.5,1.8,2.5
Jason Collins,NJN,PF,28,80,78,23.1,0.7,1.9,.364,0.0,0.0,.000,.369,.364,0.7,1.6,.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,2.1
Mardy Collins,NYK,SF,22,52,9,14.9,1.7,4.4,.382,0.3,0.9,.277,.409,.410,0.9,1.6,.585,0.5,1.5,2.0,1.6,0.6,0.1,1.1,1.4,4.5
Nick Collison,SEA,C,26,82,56,29.0,3.9,7.8,.500,0.0,0.0,.000,.502,.500,1.9,2.4,.774,2.8,5.3,8.1,1.0,0.6,0.8,1.5,3.5,9.6
Will Conroy,TOT,PG-SG,24,7,0,7.4,0.0,0.4,.000,0.0,0.0,,.000,.000,0.0,0.6,.000,0.4,0.6,1.0,1.3,0.0,0.0,0.3,1.0,0.0
Brian Cook,LAL,PF,26,65,24,15.7,2.8,6.3,.453,0.7,1.8,.400,.474,.510,0.5,0.7,.723,0.9,2.4,3.3,1.0,0.4,0.4,0.8,2.1,6.9
Jamal Crawford,NYK,SG,26,59,36,37.3,6.0,15.0,.400,1.7,5.5,.320,.445,.458,3.9,4.6,.838,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,17.6
Austin Croshere,DAL,PF,31,61,2,11.9,1.3,3.6,.351,0.4,1.5,.286,.397,.410,0.7,0.9,.865,0.5,2.5,3.0,0.7,0.2,0.1,0.5,1.1,3.7
Eddy Curry,NYK,C,24,81,81,35.2,7.2,12.5,.576,0.0,0.0,1.000,.575,.576,5.0,8.1,.615,2.4,4.6,7.0,0.8,0.4,0.5,3.6,3.3,19.5
Samuel Dalembert,PHI,C,25,82,82,30.9,4.3,8.0,.541,0.0,0.0,.000,.543,.541,2.0,2.7,.746,2.9,6.0,8.9,0.8,0.6,1.9,2.0,3.5,10.7
Erick Dampier,DAL,C,31,76,73,25.2,2.8,4.4,.626,0.0,0.0,,.626,.626,1.6,2.5,.623,2.9,4.6,7.4,0.6,0.3,1.1,1.4,3.1,7.1
Antonio Daniels,WAS,SG,31,80,8,22.0,2.2,4.9,.442,0.2,0.8,.302,.469,.467,2.6,3.1,.832,0.2,1.7,1.9,3.6,0.5,0.1,0.9,1.0,7.1
Marquis Daniels,IND,SG,26,45,4,17.8,2.9,6.2,.459,0.1,0.6,.231,.482,.470,1.2,1.8,.700,0.6,1.2,1.8,1.3,0.6,0.2,1.2,1.2,7.1
Baron Davis,GSW,PG,27,63,62,35.3,7.2,16.3,.439,1.3,4.4,.304,.489,.480,4.4,5.9,.745,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,20.1
Dale Davis,DET,C,37,46,6,10.1,0.7,1.6,.446,0.0,0.0,,.446,.446,0.4,0.6,.654,1.3,1.7,3.0,0.3,0.2,0.7,0.3,1.3,1.8
Paul Davis,LAC,C,22,31,0,5.8,0.7,1.7,.423,0.0,0.0,,.423,.423,0.2,0.3,.700,0.7,0.7,1.4,0.2,0.2,0.2,0.3,0.9,1.6
Ricky Davis,MIN,SF,27,81,81,37.3,6.2,13.4,.465,1.5,3.8,.397,.492,.521,3.0,3.5,.839,0.7,3.2,3.9,4.8,1.0,0.3,2.6,2.3,17.0
Carlos Delfino,DET,SG,24,82,1,16.7,1.9,4.6,.415,0.6,1.7,.333,.462,.476,0.9,1.1,.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2,5.2
Luol Deng,CHI,SF,21,82,82,37.5,7.7,14.9,.517,0.0,0.1,.143,.519,.518,3.4,4.4,.777,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2.0,18.8
Boris Diaw,PHO,PF,24,73,59,31.1,4.2,7.8,.538,0.2,0.6,.333,.555,.551,1.1,1.6,.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4,9.7
Yakhouba Diawara,DEN,SG,24,64,19,18.4,1.6,4.6,.342,0.8,2.7,.288,.418,.426,0.5,0.8,.660,0.4,1.3,1.7,0.9,0.5,0.1,0.6,2.1,4.4
Dan Dickau,POR,PG,28,50,3,8.9,1.1,3.0,.358,0.3,1.2,.262,.422,.411,0.8,1.1,.792,0.1,0.7,0.9,1.4,0.3,0.0,0.5,1.1,3.3
Travis Diener,ORL,PG,24,26,0,11.1,1.3,3.1,.425,0.7,1.9,.360,.533,.538,0.5,0.6,.800,0.1,0.6,0.7,1.3,0.2,0.0,0.5,1.0,3.8
Ike Diogu,TOT,PF,23,59,2,12.9,2.2,4.5,.477,0.0,0.0,,.477,.477,1.9,2.4,.800,1.3,2.2,3.4,0.4,0.1,0.4,1.1,2.1,6.2
DeSagana Diop,DAL,C,25,81,9,18.3,0.9,1.9,.470,0.0,0.0,.000,.473,.470,0.6,1.1,.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,3.0,2.3
Juan Dixon,TOT,SG,28,81,6,23.8,3.7,8.7,.425,1.0,2.8,.350,.461,.482,1.2,1.4,.871,0.3,1.6,2.0,1.5,0.9,0.1,1.2,2.2,9.6
Michael Doleac,MIA,C,29,56,0,12.5,1.5,3.1,.469,0.0,0.0,.000,.471,.469,0.6,0.7,.878,0.8,2.0,2.8,0.4,0.3,0.3,0.5,1.7,3.6
Keyon Dooling,ORL,SG,26,66,2,21.7,2.8,6.9,.410,0.5,1.5,.323,.434,.444,1.7,2.1,.809,0.3,1.0,1.3,1.7,0.8,0.2,1.1,1.9,7.9
Quincy Douby,SAC,PG,22,42,0,8.5,1.1,3.0,.381,0.3,1.2,.240,.474,.429,0.3,0.4,.733,0.3,0.6,0.9,0.4,0.4,0.1,0.4,0.5,2.8
Chris Duhon,CHI,PG,24,78,30,24.4,2.5,6.2,.408,1.1,3.1,.359,.458,.499,1.0,1.3,.752,0.3,1.9,2.2,4.0,0.9,0.1,1.3,1.9,7.2
Tim Duncan*,SAS,C,30,80,80,34.1,7.7,14.1,.546,0.0,0.1,.111,.550,.547,4.5,7.1,.637,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,20.0
Mike Dunleavy,TOT,SG-PF,26,82,49,31.5,4.7,10.4,.452,0.9,2.7,.313,.502,.493,2.6,3.3,.784,1.0,4.2,5.3,2.8,1.0,0.3,1.8,2.5,12.8
Ronald Dupree,DET,SF,26,19,0,4.9,0.6,1.6,.355,0.0,0.0,,.355,.355,0.2,0.5,.333,0.3,0.6,0.9,0.3,0.3,0.1,0.2,0.6,1.3
Monta Ellis,GSW,SG,21,77,53,34.3,6.2,13.1,.475,0.5,1.9,.273,.509,.495,3.5,4.6,.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5
Francisco Elson,SAS,C,30,70,41,19.0,2.1,4.0,.511,0.0,0.0,.000,.514,.511,0.9,1.1,.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5.0
Melvin Ely,TOT,PF-C,28,30,0,10.3,1.0,2.7,.363,0.0,0.0,,.363,.363,1.0,1.6,.660,0.5,1.3,1.8,0.6,0.2,0.3,0.9,1.7,3.0
Maurice Evans,LAL,SG,28,76,10,22.8,3.1,7.1,.432,0.6,1.8,.361,.455,.476,1.6,2.0,.787,1.2,1.7,2.9,1.0,0.5,0.2,0.8,1.7,8.4
Reggie Evans,DEN,PF,26,66,11,17.1,1.8,3.3,.544,0.0,0.0,,.544,.544,1.4,2.8,.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9
Daniel Ewing,LAC,PG,23,61,3,11.7,1.1,2.6,.404,0.2,0.7,.318,.436,.447,0.6,0.7,.778,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,2.9
Jordan Farmar,LAL,PG,20,72,2,15.1,1.7,4.1,.422,0.6,1.9,.328,.503,.498,0.4,0.5,.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1,4.4
Desmon Farmer,SEA,SG,25,8,0,4.0,0.6,1.9,.333,0.3,1.0,.250,.429,.400,0.1,0.1,1.000,0.0,0.1,0.1,1.1,0.1,0.0,0.1,0.3,1.6
Raymond Felton,CHA,PG,22,78,75,36.3,5.0,13.1,.384,1.3,4.0,.330,.407,.434,2.6,3.3,.797,0.7,2.8,3.4,7.0,1.5,0.1,2.9,2.3,14.0
Michael Finley,SAS,SF,33,82,16,22.2,3.3,8.1,.412,1.3,3.5,.364,.448,.490,1.1,1.2,.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9.0
Derek Fisher,UTA,SG,32,82,61,27.9,3.1,8.2,.382,0.6,1.9,.308,.405,.418,3.2,3.7,.853,0.4,1.5,1.8,3.3,1.0,0.1,1.5,2.9,10.1
T.J. Ford,TOR,PG,23,75,71,29.9,5.2,12.0,.436,0.3,0.9,.304,.447,.447,3.2,3.9,.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14.0
Danny Fortson,SEA,C,30,14,6,11.3,1.1,2.1,.500,0.0,0.1,.000,.517,.500,0.7,0.9,.769,0.9,2.1,3.1,0.1,0.1,0.0,1.1,2.7,2.9
Jeff Foster,IND,C,30,75,43,23.2,1.6,3.5,.469,0.0,0.0,.000,.471,.469,1.0,1.6,.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3
Randy Foye,MIN,PG,23,82,12,22.9,3.7,8.4,.434,0.8,2.3,.368,.458,.483,2.0,2.3,.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1
Adonal Foyle,GSW,C,31,48,6,9.9,1.0,1.8,.565,0.0,0.0,,.565,.565,0.2,0.5,.440,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,2.2
Steve Francis,NYK,SG,29,44,30,28.1,3.2,7.8,.408,1.0,2.5,.378,.422,.469,4.0,4.8,.829,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,11.3
Matt Freije,ATL,PF,25,19,0,7.7,0.8,2.8,.296,0.2,1.2,.136,.406,.324,0.3,0.3,.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,0.7,2.1
Channing Frye,NYK,PF,23,72,59,26.3,4.1,9.6,.433,0.0,0.3,.167,.440,.435,1.2,1.5,.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,9.5
Dan Gadzuric,MIL,C,28,54,8,15.6,2.0,4.2,.474,0.0,0.0,.000,.476,.474,0.8,1.7,.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6,4.8
Jorge Garbajosa,TOR,PF,29,67,60,28.5,3.3,7.9,.420,1.0,2.9,.342,.464,.482,0.9,1.2,.731,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3,8.5
Francisco García,SAC,SF,25,79,5,17.8,2.1,4.8,.429,0.7,1.9,.356,.476,.499,1.2,1.4,.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4,6.0
