name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Trevor Booker,BRK,PF,29,71,43,24.7,4.3,8.3,.516,0.4,1.1,.321,.546,.537,1.0,1.5,.673,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,10.0
Avery Bradley,BOS,SG,26,55,55,33.4,6.5,14.1,.463,2.0,5.0,.390,.504,.533,1.2,1.7,.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3
Corey Brewer,TOT,SF,30,82,11,15.6,1.8,4.2,.422,0.3,1.4,.229,.522,.461,0.6,0.8,.735,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.6,4.5
Malcolm Brogdon,MIL,SG,24,75,28,26.4,3.9,8.5,.457,1.0,2.6,.404,.480,.518,1.5,1.7,.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2
Aaron Brooks,IND,PG,32,65,0,13.8,1.9,4.6,.403,0.7,2.0,.375,.424,.483,0.5,0.6,.800,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0
Anthony Brown,TOT,SF,24,11,0,14.5,1.6,4.5,.360,0.6,2.5,.259,.478,.430,0.0,0.0,,0.7,2.3,3.0,0.7,0.5,0.1,0.5,1.4,3.9
Bobby Brown,HOU,PG,32,25,0,4.9,0.9,2.4,.383,0.6,1.4,.400,.360,.500,0.1,0.1,1.000,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2.5
Jaylen Brown,BOS,SF,20,78,20,17.2,2.5,5.4,.454,0.6,1.7,.341,.507,.508,1.1,1.6,.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6
Nicolás Brussino,DAL,SG,23,54,2,9.6,1.0,2.6,.369,0.5,1.8,.305,.500,.472,0.3,0.4,.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8
Reggie Bullock,DET,SF,25,31,5,15.1,1.7,4.1,.422,0.9,2.4,.384,.473,.531,0.2,0.2,.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5
Trey Burke,WAS,PG,24,57,0,12.3,2.0,4.5,.455,0.5,1.2,.443,.459,.516,0.4,0.5,.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5.0
Alec Burks,UTA,SG,25,42,0,15.5,2.4,5.9,.399,0.6,1.8,.329,.430,.450,1.4,1.9,.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7
Jimmy Butler,CHI,SF,27,76,75,37.0,7.5,16.5,.455,1.2,3.3,.367,.477,.492,7.7,8.9,.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9
Bruno Caboclo,TOR,SF,21,9,0,4.4,0.7,1.8,.375,0.2,0.7,.333,.400,.438,0.0,0.0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6
José Calderón,TOT,PG,35,41,13,13.1,1.3,3.3,.410,0.5,1.6,.313,.500,.485,0.3,0.3,.917,0.4,1.4,1.8,2.1,0.3,0.0,1.0,0.9,3.4
Kentavious Caldwell-Pope,DET,SG,23,76,75,33.3,4.9,12.2,.399,2.0,5.8,.350,.442,.481,2.0,2.4,.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8
Isaiah Canaan,CHI,SG,25,39,0,15.2,1.6,4.4,.364,0.6,2.4,.266,.481,.436,0.8,0.8,.909,0.2,1.1,1.3,0.9,0.6,0.0,0.5,0.9,4.6
Clint Capela,HOU,C,22,65,59,23.9,5.6,8.7,.643,0.0,0.0,,.643,.643,1.4,2.7,.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6
DeMarre Carroll,TOR,SF,30,72,72,26.1,3.1,7.6,.400,1.5,4.4,.341,.483,.499,1.2,1.6,.761,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9
Vince Carter,MEM,SF,40,73,15,24.6,2.6,6.7,.394,1.5,4.1,.378,.418,.508,1.2,1.6,.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0
Michael Carter-Williams,CHI,PG,25,45,19,18.8,2.5,6.8,.366,0.3,1.4,.234,.401,.391,1.3,1.7,.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6
Omri Casspi,TOT,PF,28,36,2,17.9,2.1,4.6,.470,0.4,1.2,.349,.512,.515,0.5,0.8,.586,0.8,2.4,3.1,1.0,0.6,0.1,0.8,1.4,5.2
Willie Cauley-Stein,SAC,C,23,75,21,18.9,3.4,6.4,.530,0.0,0.0,.000,.532,.530,1.3,2.0,.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1
Tyson Chandler,PHO,C,34,47,46,27.6,3.3,4.9,.671,0.0,0.0,,.671,.671,1.9,2.6,.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4
Wilson Chandler,DEN,SF,29,71,33,30.9,6.1,13.2,.461,1.5,4.6,.337,.527,.520,2.0,2.7,.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7
Marquese Chriss,PHO,PF,19,82,75,21.3,3.5,7.7,.449,0.9,2.7,.321,.520,.506,1.4,2.2,.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2
Rakeem Christmas,IND,PF,25,29,0,7.6,0.7,1.5,.442,0.0,0.0,,.442,.442,0.7,1.0,.724,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0
Semaj Christon,OKC,PG,24,64,1,15.2,1.2,3.5,.345,0.2,1.0,.190,.406,.372,0.3,0.5,.548,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9
Ian Clark,GSW,SG,25,77,0,14.8,2.7,5.6,.487,0.8,2.1,.374,.556,.558,0.6,0.8,.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8
Jordan Clarkson,LAL,SG,24,82,19,29.2,5.8,13.1,.445,1.4,4.3,.329,.503,.500,1.6,2.0,.798,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7
Norris Cole,OKC,PG,28,13,0,9.6,1.2,4.0,.308,0.2,1.0,.231,.333,.337,0.6,0.8,.800,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,3.3
Darren Collison,SAC,PG,29,68,64,30.3,5.0,10.5,.476,1.1,2.6,.417,.495,.527,2.2,2.5,.860,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2
Nick Collison,OKC,PF,36,20,0,6.4,0.7,1.2,.609,0.0,0.1,.000,.636,.609,0.3,0.4,.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7
Mike Conley,MEM,PG,29,69,68,33.2,6.7,14.6,.460,2.5,6.1,.408,.497,.545,4.6,5.3,.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5
Pat Connaughton,POR,SG,24,39,1,8.1,0.9,1.8,.514,0.4,0.8,.515,.513,.632,0.2,0.2,.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5
Quinn Cook,TOT,PG,23,14,0,13.4,2.4,4.7,.500,0.8,1.9,.423,.550,.583,0.1,0.4,.400,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9,5.6
DeMarcus Cousins,TOT,C,26,72,72,34.2,9.0,19.9,.452,1.8,5.0,.361,.483,.498,7.2,9.3,.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,27.0
Robert Covington,PHI,SF,26,67,67,31.6,4.4,10.9,.399,2.0,6.1,.333,.484,.492,2.1,2.6,.822,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9
Allen Crabbe,POR,SG,24,79,7,28.5,3.8,8.2,.468,1.7,3.8,.444,.490,.572,1.3,1.6,.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7
Jamal Crawford,LAC,SG,36,82,1,26.3,4.4,10.6,.413,1.4,3.9,.360,.443,.479,2.1,2.5,.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3
Jordan Crawford,NOP,SG,28,19,0,23.3,5.5,11.5,.482,1.9,5.0,.389,.553,.567,1.1,1.4,.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1
Jae Crowder,BOS,SF,26,72,72,32.4,4.6,10.0,.463,2.2,5.5,.398,.540,.572,2.4,3.0,.811,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9
Dante Cunningham,NOP,PF,29,66,35,25.0,2.6,5.4,.485,1.1,2.7,.392,.579,.584,0.2,0.4,.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6
Seth Curry,DAL,PG,26,70,42,29.0,4.8,10.0,.481,2.0,4.6,.425,.528,.578,1.2,1.4,.850,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8
Stephen Curry,GSW,PG,28,79,79,33.4,8.5,18.3,.468,4.1,10.0,.411,.537,.580,4.1,4.6,.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3
Troy Daniels,MEM,SG,25,67,3,17.7,2.8,7.4,.374,2.1,5.3,.389,.336,.513,0.6,0.8,.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2
Anthony Davis,NOP,C,23,75,75,36.1,10.3,20.3,.505,0.5,1.8,.299,.524,.518,6.9,8.6,.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0
Deyonta Davis,MEM,C,20,36,0,6.6,0.7,1.3,.511,0.0,0.0,,.511,.511,0.3,0.5,.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6
Ed Davis,POR,PF,27,46,12,17.2,1.6,3.1,.528,0.0,0.0,,.528,.528,1.1,1.8,.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3
Dewayne Dedmon,SAS,C,27,76,37,17.5,2.1,3.4,.622,0.0,0.0,,.622,.622,0.9,1.2,.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1
Sam Dekker,HOU,PF,22,77,2,18.4,2.6,5.6,.473,0.8,2.4,.321,.591,.543,0.5,0.9,.559,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5
Malcolm Delaney,ATL,PG,27,73,2,17.1,2.0,5.3,.374,0.4,1.5,.236,.428,.407,1.0,1.3,.806,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4
Matthew Dellavedova,MIL,PG,26,76,54,26.1,2.7,7.0,.390,1.0,2.8,.367,.404,.463,1.1,1.3,.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6
Luol Deng,LAL,SF,31,56,49,26.5,2.9,7.6,.387,0.9,2.9,.309,.436,.447,0.8,1.1,.730,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6
DeMar DeRozan,TOR,SG,27,74,74,35.4,9.7,20.9,.467,0.4,1.7,.266,.484,.477,7.4,8.7,.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3
Cheick Diallo,NOP,PF,20,17,0,11.7,2.1,4.5,.474,0.0,0.0,,.474,.474,0.9,1.2,.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1
Boris Diaw,UTA,PF,34,73,33,17.6,2.0,4.5,.446,0.3,1.1,.247,.512,.477,0.4,0.5,.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6
Gorgui Dieng,MIN,PF,27,82,82,32.4,4.0,8.1,.502,0.2,0.5,.372,.511,.514,1.7,2.0,.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0
Spencer Dinwiddie,BRK,PG,23,59,18,22.6,2.3,5.1,.444,0.6,1.7,.376,.478,.507,2.1,2.7,.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3
Toney Douglas,MEM,PG,30,24,0,16.4,1.8,4.9,.368,0.3,1.8,.167,.480,.397,1.0,1.2,.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9
Goran Dragić,MIA,PG,30,73,73,33.7,7.3,15.4,.475,1.6,4.0,.405,.499,.527,4.1,5.2,.790,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3
Andre Drummond,DET,C,23,81,81,29.7,6.0,11.2,.530,0.0,0.1,.286,.532,.531,1.7,4.4,.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6
Jared Dudley,PHO,PF,31,64,7,21.3,2.5,5.4,.454,1.2,3.2,.379,.559,.565,0.7,1.0,.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8
Mike Dunleavy,TOT,SF,36,53,2,15.9,1.8,4.2,.423,1.0,2.5,.396,.465,.543,0.7,0.8,.800,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2
Kris Dunn,MIN,PG,22,78,7,17.1,1.5,4.0,.377,0.3,0.9,.288,.404,.411,0.5,0.8,.610,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8
Kevin Durant,GSW,PF,28,62,62,33.4,8.9,16.5,.537,1.9,5.0,.375,.608,.594,5.4,6.2,.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1
Jarell Eddie,PHO,SF,25,5,0,12.4,1.2,3.8,.316,0.8,3.2,.250,.667,.421,1.6,1.8,.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8
Henry Ellenson,DET,PF,20,19,2,7.7,1.2,3.4,.359,0.5,1.8,.286,.448,.438,0.2,0.4,.500,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2
Wayne Ellington,MIA,SG,29,62,13,24.2,3.7,9.0,.416,2.4,6.4,.378,.509,.550,0.6,0.7,.860,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5
Monta Ellis,IND,SG,31,74,33,27.0,3.3,7.5,.443,0.6,1.8,.319,.483,.482,1.3,1.7,.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5
Joel Embiid,PHI,C,22,31,31,25.4,6.5,13.8,.466,1.2,3.2,.367,.495,.508,6.2,7.9,.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2
James Ennis,MEM,SF,26,64,28,23.5,2.3,5.0,.455,0.8,2.1,.372,.516,.534,1.3,1.7,.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7
Tyler Ennis,TOT,PG,22,53,2,11.1,1.7,3.9,.433,0.5,1.3,.386,.457,.498,0.4,0.5,.840,0.2,0.7,0.8,1.6,0.5,0.0,0.8,1.1,4.3
Tyreke Evans,TOT,SF,27,40,6,19.7,3.8,9.3,.405,1.1,3.0,.356,.429,.462,1.7,2.3,.750,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3
Dante Exum,UTA,PG,21,66,26,18.6,2.3,5.5,.427,0.7,2.3,.295,.519,.488,0.9,1.1,.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2
Kenneth Faried,DEN,PF,27,61,34,21.2,3.7,6.8,.548,0.0,0.1,.000,.556,.548,2.1,3.1,.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6
Jordan Farmar,SAC,PG,30,2,0,17.5,2.0,6.0,.333,2.0,4.5,.444,.000,.500,0.0,0.0,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0
Derrick Favors,UTA,PF,25,50,39,23.7,4.1,8.3,.487,0.1,0.2,.300,.491,.490,1.3,2.2,.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5
Kay Felder,CLE,PG,21,42,0,9.2,1.5,3.8,.392,0.2,0.5,.318,.404,.415,0.8,1.2,.714,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0
Cristiano Felício,CHI,C,24,66,0,15.8,1.9,3.3,.579,0.0,0.0,,.579,.579,0.9,1.4,.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8
Raymond Felton,LAC,PG,32,80,11,21.3,2.8,6.4,.430,0.6,1.8,.319,.473,.475,0.6,0.8,.781,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,6.7
Yogi Ferrell,TOT,PG,23,46,29,26.0,3.5,8.6,.406,1.5,3.8,.386,.422,.492,1.6,1.9,.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,10.0
Dorian Finney-Smith,DAL,PF,23,81,35,20.3,1.5,4.1,.372,0.7,2.4,.293,.479,.456,0.6,0.8,.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3
Bryn Forbes,SAS,SG,23,36,0,7.9,1.0,2.8,.364,0.5,1.5,.321,.413,.449,0.1,0.2,.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6
