name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Lou Amundson,PHO,PF,26,76,0,13.7,1.8,3.3,.536,0.0,0.0,.000,.538,.536,0.7,1.6,.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2
Chris Andersen,DEN,C,30,71,1,20.6,2.3,4.1,.548,0.0,0.1,.200,.560,.551,1.8,2.5,.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4
Ryan Anderson,NJN,PF,20,66,30,19.9,2.4,6.2,.393,1.0,2.9,.365,.417,.478,1.5,1.8,.845,1.6,3.1,4.7,0.8,0.7,0.3,1.0,2.4,7.4
Carmelo Anthony,DEN,SF,24,66,66,34.5,8.1,18.3,.443,1.0,2.6,.371,.455,.469,5.6,7.1,.793,1.6,5.2,6.8,3.4,1.1,0.4,3.0,3.0,22.8
Joel Anthony,MIA,C,26,65,28,16.1,0.9,1.8,.483,0.0,0.0,,.483,.483,0.5,0.7,.652,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.1,2.2
Gilbert Arenas,WAS,PG,27,2,2,31.5,3.0,11.5,.261,1.0,3.5,.286,.250,.304,6.0,8.0,.750,0.5,4.0,4.5,10.0,0.0,0.5,0.5,2.0,13.0
Trevor Ariza,LAL,SF,23,82,20,24.4,3.3,7.3,.460,0.7,2.3,.319,.526,.511,1.5,2.1,.710,1.4,2.9,4.3,1.8,1.7,0.3,1.1,2.0,8.9
Hilton Armstrong,NOH,C,24,70,29,15.6,2.0,3.5,.561,0.0,0.0,.000,.566,.561,0.9,1.4,.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8
Darrell Arthur,MEM,PF,20,76,64,19.3,2.5,5.7,.438,0.0,0.0,.000,.440,.438,0.5,0.8,.667,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6
Chucky Atkins,TOT,PG,34,33,0,12.5,1.0,3.4,.301,0.5,1.7,.263,.339,.367,0.5,0.5,.938,0.2,0.6,0.7,1.8,0.3,0.1,0.7,0.8,3.0
D.J. Augustin,CHA,PG,21,72,12,26.5,3.7,8.6,.430,1.5,3.4,.439,.424,.517,2.9,3.2,.893,0.2,1.6,1.8,3.5,0.6,0.0,1.7,1.9,11.8
Kelenna Azubuike,GSW,SF,25,74,51,32.1,5.3,11.4,.464,1.3,2.8,.448,.469,.520,2.5,3.1,.808,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5,14.4
Renaldo Balkman,DEN,PF,24,53,10,14.7,2.1,3.7,.558,0.0,0.1,.286,.568,.563,0.8,1.2,.646,1.6,2.2,3.8,0.6,0.9,0.4,0.7,1.8,5.0
Marcus Banks,TOT,PG,27,22,0,9.4,1.0,2.6,.368,0.1,0.9,.158,.474,.395,0.5,0.8,.611,0.0,0.8,0.8,1.3,0.5,0.1,0.6,1.2,2.5
Leandro Barbosa,PHO,SG,26,70,11,24.4,5.2,10.8,.482,1.3,3.4,.375,.532,.542,2.4,2.8,.881,0.5,2.1,2.6,2.3,1.2,0.1,1.3,1.6,14.2
J.J. Barea,DAL,SG,24,79,15,20.3,3.1,7.1,.442,0.7,1.9,.357,.474,.491,0.9,1.2,.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
Andrea Bargnani,TOR,PF,23,78,59,31.4,5.5,12.3,.450,1.5,3.7,.409,.468,.512,2.8,3.4,.831,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,15.4
Matt Barnes,PHO,PF,28,77,40,27.0,3.7,8.8,.423,1.5,4.4,.343,.505,.510,1.3,1.8,.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2
Brent Barry,HOU,SG,37,56,1,15.3,1.3,3.1,.407,0.9,2.3,.374,.512,.549,0.3,0.4,.950,0.3,1.4,1.7,1.4,0.4,0.1,0.9,0.8,3.7
Brandon Bass,DAL,C,23,81,0,19.4,3.1,6.3,.496,0.0,0.1,.000,.502,.496,2.2,2.6,.867,1.6,2.9,4.5,0.5,0.3,0.7,1.1,1.7,8.5
Maceo Baston,IND,PF,33,27,0,8.0,0.9,1.7,.543,0.0,0.0,.000,.556,.543,0.6,1.0,.630,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.4,2.5
Tony Battie,ORL,PF,32,77,3,15.6,2.1,4.2,.489,0.0,0.1,.222,.497,.492,0.7,1.1,.659,1.2,2.4,3.6,0.4,0.3,0.3,0.6,1.5,4.8
Shane Battier,HOU,SG,30,60,59,33.9,2.4,5.9,.410,1.5,4.0,.384,.462,.538,0.9,1.1,.821,0.9,3.9,4.8,2.3,0.8,0.9,0.8,1.9,7.3
Nicolas Batum,POR,SF,20,79,76,18.4,2.0,4.6,.446,0.8,2.1,.369,.513,.532,0.5,0.7,.808,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4
Jerryd Bayless,POR,PG,20,53,0,12.4,1.3,3.6,.365,0.1,0.5,.259,.383,.384,1.6,1.9,.806,0.2,0.9,1.1,1.5,0.3,0.0,1.1,1.5,4.3
Michael Beasley,MIA,PF,20,81,19,24.8,5.6,11.8,.472,0.4,1.0,.407,.478,.490,2.3,3.0,.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9
Marco Belinelli,GSW,SG,22,42,23,21.0,3.3,7.5,.442,1.2,3.1,.397,.473,.524,1.0,1.2,.769,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9
Charlie Bell,MIL,SG,29,70,23,25.5,3.1,7.5,.414,1.2,3.4,.363,.458,.497,0.9,1.1,.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4
Raja Bell,TOT,SG,32,67,66,34.6,4.5,10.2,.437,1.7,4.0,.421,.448,.520,1.3,1.5,.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9
Mike Bibby,ATL,PG,30,79,79,34.7,5.5,12.7,.435,2.1,5.4,.390,.468,.518,1.7,2.2,.789,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8,14.9
Andris Biedriņš,GSW,C,22,62,58,30.0,5.0,8.6,.578,0.0,0.0,.000,.579,.578,1.9,3.5,.551,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9
Chauncey Billups,TOT,PG,32,79,79,35.3,5.2,12.4,.418,2.1,5.0,.408,.425,.501,5.3,5.8,.913,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7
Steve Blake,POR,PG,28,69,69,31.7,4.0,9.4,.428,2.0,4.8,.427,.429,.536,0.9,1.1,.840,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0
Andray Blatche,WAS,C,22,71,36,24.0,4.2,8.9,.471,0.1,0.3,.238,.479,.475,1.6,2.3,.704,1.8,3.5,5.3,1.7,0.7,1.0,1.6,3.0,10.0
Mark Blount,MIA,C,33,20,0,10.4,1.5,3.9,.385,0.6,1.4,.407,.373,.455,0.4,0.7,.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4.0
Keith Bogans,TOT,SG,28,65,15,19.6,1.8,5.0,.367,1.1,3.4,.339,.425,.481,0.8,0.9,.912,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6
Andrew Bogut,MIL,C,24,36,33,31.2,5.1,8.8,.577,0.0,0.0,,.577,.577,1.6,2.7,.571,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,11.7
Matt Bonner,SAS,PF,28,81,67,23.8,3.3,6.6,.496,1.5,3.3,.440,.552,.606,0.2,0.3,.739,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2
Josh Boone,NJN,C,24,62,7,16.0,1.8,3.5,.528,0.0,0.0,,.528,.528,0.5,1.4,.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2
Calvin Booth,TOT,C,32,8,0,7.0,0.6,1.3,.500,0.0,0.0,,.500,.500,0.8,1.0,.750,0.6,0.8,1.4,0.0,0.1,0.3,0.1,1.3,2.0
Carlos Boozer,UTA,PF,27,37,37,32.4,6.8,13.8,.490,0.0,0.0,,.490,.490,2.6,3.8,.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2
Chris Bosh*,TOR,C,24,77,77,38.0,8.0,16.4,.487,0.2,0.6,.245,.497,.492,6.5,8.0,.817,2.8,7.2,10.0,2.5,0.9,1.0,2.3,2.5,22.7
Bruce Bowen,SAS,SF,37,80,10,18.8,1.0,2.3,.422,0.5,1.2,.429,.416,.535,0.2,0.3,.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7
Ryan Bowen,NOH,SF,33,21,3,10.4,1.0,1.8,.579,0.0,0.0,,.579,.579,0.1,0.2,.600,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2
Elton Brand,PHI,PF,29,29,23,31.7,5.6,12.6,.447,0.0,0.0,,.447,.447,2.5,3.7,.676,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8
Corey Brewer,MIN,SF,22,15,8,20.5,2.5,6.0,.411,0.3,0.8,.417,.410,.439,0.9,1.3,.737,1.2,2.1,3.3,1.7,1.0,0.2,0.9,2.5,6.2
Ronnie Brewer,UTA,SF,23,81,80,32.2,5.2,10.2,.508,0.3,1.0,.259,.537,.522,3.0,4.3,.702,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7
Aaron Brooks,HOU,PG,24,80,35,25.0,4.0,9.8,.404,1.4,3.9,.366,.428,.476,1.9,2.2,.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9,11.2
Andre Brown,CHA,PF,27,4,0,10.3,0.3,1.8,.143,0.0,0.0,,.143,.143,0.5,0.5,1.000,1.8,1.3,3.0,0.3,0.3,0.0,1.3,2.3,1.0
Bobby Brown,TOT,SG-PG,24,68,2,13.7,2.1,5.3,.392,0.7,1.9,.346,.417,.454,0.5,0.6,.791,0.2,0.6,0.8,1.7,0.3,0.0,0.9,1.4,5.3
Dee Brown,TOT,PG,24,19,11,13.7,0.9,2.6,.367,0.4,1.3,.292,.440,.439,0.2,0.3,.600,0.4,1.2,1.5,1.9,0.5,0.0,0.9,1.5,2.4
Devin Brown,NOH,SG,30,63,5,13.8,1.8,5.0,.355,0.4,1.5,.289,.384,.399,1.2,1.6,.780,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2
Kwame Brown,DET,C,26,58,30,17.2,1.6,2.9,.533,0.0,0.0,,.533,.533,1.1,2.1,.516,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2
Shannon Brown,TOT,SG,23,48,0,9.9,1.6,3.4,.473,0.3,0.8,.378,.500,.515,0.7,0.8,.821,0.2,0.7,0.9,0.8,0.5,0.1,0.8,0.9,4.2
Kobe Bryant*,LAL,SG,30,82,82,36.1,9.8,20.9,.467,1.4,4.1,.351,.496,.502,5.9,6.9,.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
Greg Buckner,MEM,SF,32,63,0,13.9,1.0,2.5,.384,0.2,0.8,.255,.444,.425,0.3,0.4,.800,0.5,1.6,2.1,0.9,0.5,0.1,0.6,1.7,2.5
Caron Butler,WAS,SG,28,67,67,38.6,7.3,16.2,.453,1.0,3.1,.310,.487,.482,5.1,6.0,.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8
Rasual Butler,NOH,SF,29,82,74,31.9,4.2,9.8,.433,1.7,4.4,.390,.468,.521,1.0,1.3,.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2
Andrew Bynum,LAL,C,21,50,50,28.9,5.6,10.0,.560,0.0,0.0,,.560,.560,3.0,4.3,.707,2.7,5.2,8.0,1.4,0.4,1.8,1.7,3.1,14.3
Will Bynum,DET,PG,26,57,1,14.1,2.7,6.0,.456,0.1,0.3,.158,.474,.461,1.7,2.1,.798,0.3,1.0,1.3,2.8,0.6,0.0,1.3,1.5,7.2
José Calderón,TOR,PG,27,68,68,34.3,4.7,9.5,.497,1.2,3.0,.406,.538,.561,2.2,2.3,.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8
Marcus Camby,LAC,C,34,62,55,31.0,4.1,8.0,.512,0.0,0.1,.250,.514,.513,2.1,2.9,.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3
Brian Cardinal,MIN,PF,31,64,4,14.2,1.0,2.6,.385,0.5,1.4,.326,.455,.473,0.5,0.5,.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3.0
Rodney Carney,MIN,SG,24,67,6,17.9,2.6,6.3,.416,1.2,3.4,.350,.492,.509,0.7,1.0,.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2
Matt Carroll,TOT,SG,28,55,10,11.2,1.2,3.1,.380,0.2,1.0,.245,.441,.418,0.4,0.5,.840,0.1,1.1,1.3,0.5,0.4,0.1,0.6,1.2,3.0
Anthony Carter,DEN,PG,33,78,5,22.9,2.1,4.9,.433,0.3,1.1,.239,.490,.460,0.7,1.0,.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3
Vince Carter,NJN,SG,32,80,80,36.8,7.4,16.8,.437,1.9,4.9,.385,.459,.493,4.2,5.1,.817,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9,20.8
Mario Chalmers,MIA,PG,22,82,82,32.0,3.4,8.1,.420,1.4,3.8,.367,.467,.506,1.8,2.4,.767,0.5,2.3,2.8,4.9,2.0,0.1,2.0,2.9,10.0
Tyson Chandler,NOH,C,26,45,45,32.1,3.6,6.3,.565,0.0,0.0,,.565,.565,1.7,3.0,.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8
Wilson Chandler,NYK,SF,21,82,70,33.4,5.5,12.9,.432,1.3,3.8,.328,.476,.481,2.1,2.6,.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3.0,14.4
Speedy Claxton,ATL,PG,30,2,0,7.5,1.0,3.5,.286,0.0,0.0,,.286,.286,0.5,1.0,.500,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2.5
Jarron Collins,UTA,C,30,26,3,7.7,0.6,1.3,.457,0.0,0.0,,.457,.457,0.3,0.4,.727,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.3,1.5
Jason Collins,MIN,C,30,31,22,13.6,0.7,2.3,.314,0.0,0.0,,.314,.314,0.4,0.9,.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8
Mardy Collins,TOT,PG-SG,24,48,14,18.5,2.2,5.1,.425,0.3,0.6,.419,.426,.451,0.6,1.0,.609,0.6,1.6,2.2,2.3,0.6,0.2,1.2,1.7,5.2
Nick Collison,OKC,C,28,71,40,25.8,3.4,6.0,.568,0.0,0.0,.000,.570,.568,1.4,1.9,.721,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2
Mike Conley,MEM,PG,21,82,61,30.6,3.9,8.9,.442,1.1,2.6,.406,.458,.503,2.0,2.4,.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9
Brian Cook,TOT,PF,28,30,0,5.7,0.9,2.5,.368,0.4,1.0,.433,.326,.454,0.2,0.2,.833,0.2,0.8,1.1,0.2,0.1,0.1,0.4,0.9,2.5
Daequan Cook,MIA,SF,21,75,4,24.4,3.2,8.6,.375,2.0,5.3,.387,.356,.494,0.7,0.7,.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1
Jamal Crawford,TOT,PG-SG,28,65,65,38.1,6.4,15.7,.410,2.2,6.1,.360,.441,.479,4.6,5.3,.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7
Joe Crawford,NYK,SF,22,2,0,11.5,1.5,5.0,.300,0.5,2.0,.250,.333,.350,1.0,1.0,1.000,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5
Javaris Crittenton,TOT,PG-SG,21,63,10,18.6,2.1,4.5,.460,0.0,0.2,.133,.478,.463,0.8,1.5,.576,0.9,1.7,2.6,2.4,0.6,0.1,1.3,1.6,5.0
Austin Croshere,TOT,PF,33,14,0,7.1,1.0,2.8,.359,0.4,1.1,.333,.375,.423,0.5,0.9,.583,0.8,1.6,2.4,0.6,0.1,0.1,0.4,0.4,2.9
Eddy Curry,NYK,C,26,3,0,4.0,0.7,0.7,1.000,0.0,0.0,,1.000,1.000,0.3,1.0,.333,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,1.7
Samuel Dalembert,PHI,C,27,82,82,24.8,2.6,5.3,.498,0.0,0.0,.000,.500,.498,1.1,1.5,.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,6.4
Erick Dampier,DAL,C,33,80,80,23.0,2.3,3.5,.650,0.0,0.0,,.650,.650,1.1,1.8,.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7
Antonio Daniels,TOT,PG,33,74,9,13.8,1.3,3.2,.419,0.3,0.8,.367,.438,.466,1.1,1.4,.800,0.1,1.0,1.0,2.4,0.4,0.0,0.8,0.7,4.1
Marquis Daniels,IND,SF,28,54,43,31.5,5.8,12.8,.451,0.3,1.7,.200,.489,.464,1.7,2.4,.721,1.5,3.1,4.6,2.1,1.1,0.5,1.7,2.2,13.6
Jermareo Davidson,GSW,SF,24,14,0,7.9,1.2,2.5,.486,0.0,0.0,,.486,.486,0.6,1.2,.471,0.7,1.7,2.4,0.1,0.1,0.2,0.4,0.9,3.0
Baron Davis,LAC,PG,29,65,60,34.6,5.5,14.8,.370,1.5,5.0,.302,.406,.422,2.4,3.2,.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9
Glen Davis,BOS,C,23,76,16,21.5,2.6,5.9,.442,0.0,0.1,.400,.443,.444,1.7,2.3,.730,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0
Paul Davis,LAC,PF,24,27,1,11.9,1.5,3.6,.408,0.0,0.0,.000,.412,.408,1.0,1.3,.794,1.0,1.4,2.5,0.4,0.4,0.1,0.5,1.6,4.0
Ricky Davis,LAC,SG,29,36,9,21.8,2.3,6.8,.339,1.0,3.1,.315,.358,.410,0.9,1.0,.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
Luol Deng,CHI,SF,23,49,46,34.0,5.4,12.1,.448,0.2,0.4,.400,.450,.455,3.1,3.9,.796,1.6,4.4,6.0,1.9,1.2,0.5,1.5,1.7,14.1
Boris Diaw,TOT,PF,26,81,59,34.0,5.5,10.9,.507,0.9,2.2,.414,.531,.549,1.2,1.8,.687,1.5,3.9,5.3,4.1,0.8,0.7,2.7,2.5,13.2
Yakhouba Diawara,MIA,SF,26,63,21,13.5,1.2,3.4,.350,0.8,2.6,.313,.463,.468,0.2,0.3,.526,0.4,0.9,1.3,0.4,0.2,0.1,0.3,1.2,3.4
Travis Diener,IND,PG,26,55,0,13.1,1.3,3.3,.413,0.8,2.1,.390,.459,.542,0.2,0.3,.800,0.1,1.5,1.6,2.2,0.5,0.1,0.4,0.8,3.7
Ike Diogu,TOT,PF,25,29,1,7.4,1.3,2.6,.527,0.0,0.1,.500,.528,.534,1.4,1.8,.755,0.9,1.0,1.9,0.1,0.1,0.1,0.4,0.8,4.1
DeSagana Diop,TOT,C,27,75,1,13.8,1.0,2.3,.433,0.0,0.0,,.433,.433,0.3,0.9,.333,1.5,2.1,3.6,0.4,0.4,0.7,0.5,1.7,2.3
Juan Dixon,WAS,PG,30,50,6,16.3,2.0,5.1,.395,0.5,1.5,.333,.420,.443,0.7,0.8,.872,0.2,1.2,1.3,2.4,0.7,0.1,1.4,1.5,5.2
Keyon Dooling,NJN,PG,28,77,18,26.9,3.4,7.8,.436,1.3,3.1,.421,.446,.519,1.6,2.0,.825,0.3,1.7,2.0,3.5,0.9,0.1,1.4,1.8,9.7
Joey Dorsey,HOU,PF,25,3,0,2.0,0.3,0.7,.500,0.0,0.0,,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.7
Quincy Douby,TOT,PG,24,27,0,11.1,1.6,4.1,.382,0.5,1.7,.304,.438,.445,0.6,0.7,.895,0.2,1.0,1.2,0.9,0.2,0.2,0.5,1.0,4.3
Chris Douglas-Roberts,NJN,SG,22,44,3,13.3,1.8,4.0,.460,0.1,0.3,.250,.476,.469,1.2,1.4,.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9
Goran Dragić,PHO,PG,22,55,1,13.2,1.6,4.1,.393,0.4,1.0,.370,.400,.438,0.9,1.2,.769,0.6,1.3,1.9,2.0,0.5,0.1,1.3,1.6,4.5
Jared Dudley,TOT,SF,23,68,7,17.0,2.0,4.2,.477,0.4,1.1,.392,.507,.528,1.0,1.5,.676,1.2,1.8,3.0,0.8,0.8,0.1,0.6,1.5,5.5
Chris Duhon,NYK,PG,26,79,78,36.8,3.6,8.6,.421,1.6,4.1,.391,.449,.515,2.3,2.6,.856,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6,11.1
Tim Duncan*,SAS,C,32,75,75,33.7,7.4,14.8,.504,0.0,0.0,.000,.505,.504,4.5,6.4,.692,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3
Mike Dunleavy,IND,SG,28,18,14,27.5,5.2,12.9,.401,1.8,5.0,.356,.430,.470,2.9,3.6,.815,0.8,3.0,3.8,2.4,0.7,0.5,2.1,2.0,15.1
Kevin Durant,OKC,SF,20,74,74,39.0,8.9,18.8,.476,1.3,3.1,.422,.486,.510,6.1,7.1,.863,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3
Monta Ellis,GSW,SG,23,25,25,35.7,7.8,17.2,.451,0.3,1.0,.308,.460,.460,3.1,3.8,.830,0.6,3.8,4.3,3.7,1.6,0.3,2.7,2.7,19.0
Francisco Elson,MIL,C,32,59,23,16.6,1.4,2.9,.491,0.0,0.1,.250,.497,.494,0.6,0.7,.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4
Melvin Ely,NOH,C,30,31,4,12.0,1.2,3.1,.389,0.0,0.0,,.389,.389,0.7,1.2,.639,1.0,1.1,2.1,0.6,0.1,0.3,0.7,1.9,3.1
Maurice Evans,ATL,SF,30,80,25,23.0,2.6,6.0,.432,1.2,3.1,.395,.470,.533,0.8,0.9,.822,1.1,1.9,3.0,0.7,0.6,0.1,0.5,2.0,7.2
Reggie Evans,PHI,PF,28,79,7,14.4,1.0,2.3,.444,0.0,0.0,.000,.446,.444,1.3,2.2,.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,3.3
Jordan Farmar,LAL,PG,22,65,0,18.3,2.5,6.3,.391,0.8,2.2,.336,.421,.450,0.7,1.2,.584,0.3,1.5,1.8,2.4,0.9,0.2,1.3,1.6,6.4
Desmon Farmer,SAS,SG,27,3,0,18.0,1.3,4.7,.286,1.0,4.0,.250,.500,.393,0.7,0.7,1.000,0.0,2.0,2.0,0.7,0.0,0.0,1.3,2.0,4.3
Raymond Felton,CHA,PG,24,82,81,37.6,5.4,13.2,.408,0.7,2.5,.285,.437,.435,2.7,3.3,.805,0.7,3.1,3.8,6.7,1.5,0.4,2.8,2.3,14.2
Rudy Fernández,POR,SG,23,78,4,25.6,3.4,8.1,.425,2.0,5.1,.399,.470,.552,1.5,1.8,.839,0.6,2.1,2.7,2.0,0.9,0.2,1.1,1.4,10.4
Kyrylo Fesenko,UTA,C,22,21,1,7.4,1.0,1.7,.583,0.0,0.0,,.583,.583,0.3,1.0,.333,0.7,1.1,1.8,0.2,0.3,0.7,0.4,1.7,2.3
Michael Finley,SAS,SF,35,81,77,28.8,3.7,8.5,.437,1.6,3.9,.411,.459,.532,0.6,0.8,.823,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,9.7
Derek Fisher,LAL,PG,34,82,82,29.8,3.6,8.4,.424,1.5,3.7,.397,.446,.512,1.3,1.6,.846,0.3,2.0,2.3,3.2,1.2,0.1,0.9,2.3,9.9
T.J. Ford,IND,PG,25,74,49,30.5,5.6,12.3,.452,0.5,1.4,.337,.467,.472,3.3,3.8,.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4,14.9
Jeff Foster,IND,C,32,74,26,24.7,2.4,4.8,.501,0.0,0.1,.286,.506,.504,1.3,2.0,.658,2.9,4.0,6.9,1.8,0.7,0.7,1.2,3.1,6.1
Randy Foye,MIN,SG,25,70,61,35.6,5.7,14.0,.407,1.6,4.4,.360,.428,.463,3.3,3.9,.846,0.5,2.6,3.1,4.3,1.0,0.4,2.1,2.9,16.3
Adonal Foyle,TOT,C,33,10,0,6.2,0.7,1.1,.636,0.0,0.0,,.636,.636,0.3,0.6,.500,0.9,1.7,2.6,0.1,0.0,0.8,0.3,0.5,1.7
