name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Earl Barron,PHO,C,33,16,1,8.9,0.8,2.4,.308,0.1,0.3,.500,.286,.333,0.4,0.8,.500,0.9,0.9,1.8,0.3,0.3,0.1,0.3,1.6,2.0
Will Barton,TOT,SG,24,58,0,16.9,2.6,6.1,.425,0.4,1.5,.271,.474,.458,1.3,1.6,.787,0.4,2.3,2.8,1.4,0.8,0.3,1.1,1.2,6.8
Brandon Bass,BOS,PF,29,82,43,23.5,4.2,8.3,.504,0.1,0.4,.281,.515,.510,2.1,2.6,.790,1.7,3.2,4.9,1.3,0.5,0.4,1.0,1.7,10.6
Nicolas Batum,POR,SF,26,71,71,33.5,3.4,8.5,.400,1.4,4.4,.324,.481,.483,1.2,1.4,.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
Jerryd Bayless,MIL,PG,26,77,4,22.3,2.9,6.7,.426,0.5,1.6,.308,.462,.462,1.6,1.8,.883,0.3,2.5,2.7,3.0,0.8,0.2,1.7,2.1,7.8
Aron Baynes,SAS,C,28,70,17,16.0,2.6,4.7,.566,0.0,0.1,.250,.570,.567,1.3,1.5,.865,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,6.6
Kent Bazemore,ATL,SG,25,75,10,17.7,1.9,4.4,.426,0.6,1.8,.364,.467,.498,0.8,1.3,.600,0.3,2.7,3.0,1.0,0.7,0.4,1.0,1.7,5.2
Bradley Beal,WAS,SG,21,63,59,33.4,5.8,13.5,.427,1.7,4.1,.409,.434,.489,2.1,2.6,.783,0.9,2.9,3.8,3.1,1.2,0.3,2.0,2.2,15.3
Michael Beasley,MIA,PF,26,24,1,21.0,3.8,8.8,.434,0.3,1.4,.235,.472,.453,0.8,1.1,.769,0.5,3.2,3.7,1.3,0.6,0.5,1.5,2.8,8.8
Marco Belinelli,SAS,SG,28,62,9,22.4,3.2,7.6,.423,1.4,3.7,.374,.471,.515,1.4,1.6,.848,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,9.2
Jerrelle Benimon,UTA,PF,23,2,0,1.5,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0
Anthony Bennett,MIN,PF,21,57,3,15.7,2.2,5.2,.421,0.1,0.4,.304,.431,.433,0.7,1.1,.641,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,5.2
Patrick Beverley,HOU,PG,26,56,55,30.8,3.6,9.5,.383,2.1,5.8,.356,.426,.492,0.8,1.1,.750,1.2,3.0,4.2,3.4,1.1,0.4,1.5,3.3,10.1
Sim Bhullar,SAC,C,22,3,0,1.0,0.3,0.7,.500,0.0,0.0,,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.7
Bismack Biyombo,CHO,C,22,64,21,19.4,1.6,2.9,.543,0.0,0.0,,.543,.543,1.6,2.7,.583,2.5,3.9,6.4,0.3,0.3,1.5,0.8,2.2,4.8
Tarik Black,TOT,C,23,63,39,19.0,2.5,4.3,.575,0.0,0.0,.000,.577,.575,1.0,1.9,.551,2.3,3.6,5.8,0.7,0.3,0.4,0.8,2.5,6.0
DeJuan Blair,WAS,PF,25,29,0,6.2,0.9,2.0,.456,0.0,0.0,,.456,.456,0.1,0.2,.667,0.6,1.4,1.9,0.1,0.2,0.0,0.4,1.4,1.9
Steve Blake,POR,PG,34,81,0,18.9,1.5,4.0,.373,1.0,2.7,.352,.417,.491,0.4,0.5,.707,0.2,1.5,1.7,3.6,0.5,0.1,1.3,1.5,4.3
Eric Bledsoe,PHO,PG,25,81,81,34.6,5.8,12.9,.447,1.1,3.4,.324,.491,.489,4.4,5.4,.800,0.9,4.3,5.2,6.1,1.6,0.6,3.4,2.3,17.0
Vander Blue,LAL,SG,22,2,1,37.0,4.5,15.0,.300,1.0,5.0,.200,.350,.333,1.0,2.5,.400,1.0,3.5,4.5,4.0,1.5,0.0,3.0,2.0,11.0
Bojan Bogdanović,BRK,SF,25,78,28,23.8,3.3,7.4,.453,1.2,3.3,.355,.531,.532,1.1,1.4,.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,9.0
Andrew Bogut,GSW,C,30,67,65,23.6,3.0,5.3,.563,0.0,0.0,,.563,.563,0.3,0.6,.524,2.1,6.0,8.1,2.7,0.6,1.7,1.6,2.8,6.3
Matt Bonner,SAS,PF,34,72,19,13.0,1.3,3.2,.409,0.6,1.8,.365,.462,.509,0.4,0.5,.811,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,3.7
Trevor Booker,UTA,PF,27,79,5,19.8,2.9,5.9,.487,0.4,1.1,.345,.518,.518,1.1,1.9,.581,1.8,3.3,5.0,1.1,0.5,0.5,1.1,1.8,7.2
Carlos Boozer,LAL,PF,33,71,26,23.8,5.2,10.5,.499,0.0,0.0,,.499,.499,1.3,2.1,.627,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,11.8
Chris Bosh*,MIA,C,30,44,44,35.4,7.8,16.9,.460,1.4,3.8,.375,.485,.503,4.1,5.3,.772,1.0,6.0,7.0,2.2,0.9,0.6,2.2,1.6,21.1
Avery Bradley,BOS,SG,24,77,77,31.5,5.6,13.1,.429,1.6,4.6,.352,.470,.490,1.0,1.3,.790,0.6,2.5,3.1,1.8,1.1,0.2,1.4,2.3,13.9
Elton Brand,ATL,C,35,36,4,13.5,1.2,2.6,.442,0.0,0.0,.000,.447,.442,0.3,0.6,.522,0.8,2.0,2.8,0.6,0.5,0.7,0.5,1.5,2.7
Corey Brewer,TOT,SF,28,80,17,26.1,4.3,10.1,.426,0.8,2.9,.268,.491,.465,2.1,2.8,.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5
Aaron Brooks,CHI,PG,30,82,21,23.0,4.2,10.0,.421,1.5,3.8,.387,.442,.495,1.8,2.1,.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6
Jabari Brown,LAL,SG,22,19,5,29.9,3.7,8.9,.412,1.2,3.3,.371,.435,.479,3.4,4.5,.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9
Lorenzo Brown,MIN,PG,24,29,7,18.9,1.8,4.2,.426,0.2,1.0,.214,.489,.451,0.4,0.7,.632,0.5,1.9,2.4,3.1,1.0,0.2,1.0,1.7,4.2
Markel Brown,BRK,SG,23,47,29,16.6,1.6,4.5,.362,0.4,1.4,.266,.404,.402,1.0,1.2,.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6
Shannon Brown,MIA,SG,29,5,2,17.8,1.4,3.8,.368,0.6,1.4,.429,.333,.447,0.6,0.8,.750,0.0,0.2,0.2,0.6,0.8,0.0,0.8,1.6,4.0
Kobe Bryant*,LAL,SG,36,35,35,34.5,7.6,20.4,.373,1.5,5.3,.293,.401,.411,5.6,6.9,.813,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3
Chase Budinger,MIN,SF,26,67,4,19.2,2.5,5.8,.433,0.8,2.1,.364,.474,.500,1.0,1.2,.827,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1,6.8
Reggie Bullock,TOT,SF,23,36,2,9.4,0.7,1.9,.343,0.4,1.3,.326,.375,.450,0.2,0.3,.667,0.0,1.4,1.4,0.2,0.3,0.1,0.2,0.5,1.9
Trey Burke,UTA,PG,22,76,43,30.1,4.9,13.2,.368,1.6,5.1,.318,.400,.430,1.4,1.9,.752,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,12.8
Alec Burks,UTA,SG,23,27,27,33.3,4.5,11.1,.403,1.0,2.5,.382,.409,.447,3.9,4.8,.822,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9
Caron Butler,DET,SF,34,78,21,20.8,2.1,5.1,.407,1.1,2.8,.379,.441,.511,0.7,0.8,.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9
Jimmy Butler,CHI,SG,25,65,65,38.7,6.5,14.0,.462,1.1,3.0,.378,.484,.502,5.9,7.1,.834,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0
Rasual Butler,WAS,SF,35,75,1,20.1,2.9,6.9,.422,1.2,3.1,.387,.450,.510,0.7,0.9,.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7
Dwight Buycks,LAL,PG,25,6,0,20.5,3.0,6.7,.450,1.2,1.8,.636,.379,.538,1.5,1.7,.900,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,8.7
Will Bynum,WAS,SG,32,7,0,9.6,1.4,4.4,.323,0.0,1.3,.000,.455,.323,0.3,0.6,.500,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1
Bruno Caboclo,TOR,SF,19,8,0,2.9,0.5,1.5,.333,0.3,0.4,.667,.222,.417,0.0,0.0,,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,1.3
Nick Calathes,MEM,SG,25,58,0,14.4,1.8,4.3,.421,0.2,0.7,.256,.456,.443,0.4,0.8,.533,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2
José Calderón,NYK,PG,33,42,42,30.2,3.5,8.4,.415,1.4,3.4,.415,.415,.499,0.7,0.8,.906,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1
Kentavious Caldwell-Pope,DET,SG,21,82,82,31.5,4.8,11.9,.401,1.9,5.4,.345,.449,.480,1.3,1.9,.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7
Isaiah Canaan,TOT,PG,23,47,21,20.0,3.1,8.0,.386,1.9,5.2,.370,.417,.507,1.0,1.3,.817,0.4,1.5,1.9,2.1,0.6,0.1,1.3,1.8,9.2
Clint Capela,HOU,C,20,12,0,7.5,1.2,2.4,.483,0.0,0.0,,.483,.483,0.3,1.9,.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7
DeMarre Carroll,ATL,SF,28,70,69,31.3,4.5,9.3,.487,1.7,4.3,.395,.567,.579,1.8,2.6,.702,1.4,3.9,5.3,1.7,1.3,0.2,1.1,2.2,12.6
Vince Carter,MEM,SG,38,66,1,16.5,2.0,6.2,.333,1.0,3.5,.297,.379,.417,0.7,0.9,.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8
Michael Carter-Williams,TOT,PG,23,66,63,32.6,5.5,13.9,.396,0.5,2.3,.235,.428,.416,3.1,4.4,.694,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6
Omri Casspi,SAC,SF,26,67,19,21.1,3.1,6.4,.489,0.5,1.3,.402,.512,.530,2.1,2.9,.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,8.9
Mario Chalmers,MIA,PG,28,80,37,29.6,3.3,8.3,.403,0.9,3.1,.294,.467,.458,2.6,3.3,.774,0.3,2.3,2.6,3.8,1.5,0.1,2.2,3.1,10.2
Tyson Chandler,DAL,C,32,75,75,30.5,3.9,5.9,.666,0.0,0.0,,.666,.666,2.5,3.4,.720,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3
Wilson Chandler,DEN,SF,27,78,75,31.7,5.4,12.5,.429,1.8,5.2,.342,.490,.500,1.4,1.8,.775,1.2,4.9,6.1,1.7,0.7,0.4,1.4,3.0,13.9
Will Cherry,CLE,PG,23,8,0,8.6,0.6,2.4,.263,0.3,1.1,.222,.300,.316,0.4,0.8,.500,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,1.9
Patrick Christopher,UTA,SG,26,4,1,7.3,0.8,3.0,.250,0.0,1.0,.000,.375,.250,0.0,0.0,,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5
Earl Clark,BRK,PF,27,10,0,9.3,1.1,3.0,.367,0.4,1.4,.286,.438,.433,0.1,0.4,.250,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7
Ian Clark,TOT,SG,23,30,0,6.4,0.6,1.8,.345,0.3,1.0,.333,.360,.436,0.3,0.3,1.000,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,1.9
Jordan Clarkson,LAL,PG,22,59,38,25.0,4.5,10.1,.448,0.6,2.1,.314,.482,.480,2.2,2.7,.829,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9
Victor Claver,POR,SF,26,10,0,7.6,0.9,2.0,.450,0.6,1.1,.545,.333,.600,0.0,0.0,,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4
Norris Cole,TOT,PG,26,75,25,24.4,3.1,7.4,.412,0.7,2.3,.313,.458,.461,0.8,1.1,.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,7.6
Darren Collison,SAC,PG,27,45,45,34.8,5.8,12.2,.473,1.3,3.6,.373,.514,.527,3.2,4.1,.788,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1
Nick Collison,OKC,PF,34,66,2,16.7,1.6,3.8,.419,0.2,0.9,.267,.466,.451,0.7,1.0,.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1
Mike Conley,MEM,PG,27,70,70,31.8,5.6,12.6,.446,1.5,4.0,.386,.473,.506,3.1,3.6,.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8
Jack Cooley,UTA,C,23,16,0,5.4,0.6,1.4,.409,0.0,0.0,,.409,.409,0.6,1.3,.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7
Chris Copeland,IND,SF,30,50,12,16.6,2.2,6.2,.361,1.0,3.3,.311,.420,.445,0.7,0.9,.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2
Bryce Cotton,UTA,PG,22,15,0,10.6,1.9,4.6,.420,0.5,1.3,.350,.449,.471,1.0,1.2,.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3
DeMarcus Cousins,SAC,C,24,59,59,34.1,8.4,18.1,.467,0.0,0.1,.250,.469,.468,7.2,9.2,.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,24.1
Robert Covington,PHI,SF,24,70,49,27.9,4.3,10.8,.396,2.4,6.4,.374,.426,.506,2.5,3.1,.820,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,13.5
Allen Crabbe,POR,SG,22,51,9,13.4,1.2,3.0,.412,0.6,1.7,.353,.485,.510,0.2,0.3,.750,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,3.3
Jamal Crawford,LAC,SG,34,64,4,26.6,5.2,13.1,.396,1.9,5.7,.327,.448,.467,3.5,3.9,.901,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,15.8
Jae Crowder,TOT,SF,24,82,17,20.1,2.8,6.6,.420,0.7,2.5,.293,.499,.476,1.3,1.7,.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7,7.7
Dante Cunningham,NOP,PF,27,66,27,25.0,2.3,5.1,.457,0.0,0.2,.100,.468,.459,0.4,0.7,.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2
Jared Cunningham,LAC,SG,23,19,0,4.7,0.6,1.7,.364,0.2,0.7,.308,.400,.424,0.4,0.7,.538,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.8
Seth Curry,PHO,PG,24,2,0,4.0,0.0,1.5,.000,0.0,0.5,.000,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
Stephen Curry,GSW,PG,26,80,80,32.7,8.2,16.8,.487,3.6,8.1,.443,.528,.594,3.9,4.2,.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,23.8
Samuel Dalembert,NYK,C,33,32,21,17.0,1.8,4.1,.438,0.0,0.0,,.438,.438,0.4,0.6,.700,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0
Troy Daniels,TOT,SG,23,47,0,8.4,1.3,3.5,.370,0.9,2.5,.364,.383,.500,0.2,0.3,.846,0.2,0.5,0.7,0.5,0.1,0.0,0.4,0.9,3.7
Gigi Datome,TOT,SF,27,21,1,10.0,2.0,4.2,.483,0.9,1.9,.450,.510,.584,0.0,0.0,1.000,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,5.0
Brandon Davies,TOT,PF,23,27,6,15.7,2.0,5.1,.401,0.3,1.3,.235,.456,.431,0.9,1.4,.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,5.3
Anthony Davis,NOP,PF,21,68,68,36.1,9.4,17.6,.535,0.0,0.2,.083,.540,.536,5.5,6.8,.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4
Ed Davis,LAL,PF,25,79,24,23.3,3.6,5.9,.601,0.0,0.0,,.601,.601,1.2,2.4,.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3
Glen Davis,LAC,PF,29,74,0,12.2,1.6,3.4,.459,0.0,0.1,.000,.466,.459,0.8,1.3,.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,4.0
Andre Dawkins,MIA,SG,23,4,0,5.5,0.3,1.5,.167,0.3,1.5,.167,,.250,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8
Austin Daye,TOT,SF,26,34,4,10.1,1.5,4.1,.355,0.7,2.1,.338,.371,.440,0.1,0.2,.833,0.3,1.9,2.2,0.5,0.4,0.1,0.7,1.1,3.8
Dewayne Dedmon,ORL,C,25,59,15,14.3,1.5,2.7,.562,0.0,0.0,.000,.565,.562,0.6,1.1,.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,3.7
Matthew Dellavedova,CLE,SG,24,67,13,20.6,1.7,4.6,.362,1.0,2.5,.407,.307,.472,0.4,0.6,.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8
Luol Deng,MIA,SF,29,72,72,33.6,5.1,10.9,.469,1.1,3.1,.355,.513,.518,2.7,3.5,.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,14.0
DeMar DeRozan,TOR,SG,25,60,60,35.0,6.8,16.5,.413,0.4,1.5,.284,.426,.426,6.0,7.2,.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1
Boris Diaw,SAS,PF,32,81,15,24.5,3.6,7.8,.460,0.7,2.1,.320,.512,.503,0.9,1.1,.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7
Gorgui Dieng,MIN,C,25,73,49,30.0,3.5,7.0,.506,0.0,0.1,.167,.510,.507,2.6,3.3,.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,9.7
Spencer Dinwiddie,DET,PG,21,34,1,13.4,1.5,5.0,.302,0.4,1.9,.185,.375,.337,0.9,1.0,.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,4.3
Joey Dorsey,HOU,PF,31,69,17,12.4,1.2,2.1,.552,0.0,0.0,.000,.556,.552,0.3,1.2,.289,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2.7
Toney Douglas,NOP,SG,28,12,0,14.8,1.6,4.3,.373,0.4,1.5,.278,.424,.422,0.7,1.1,.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,4.3
Chris Douglas-Roberts,LAC,SG,28,12,0,8.6,0.4,1.8,.238,0.1,0.6,.143,.286,.262,0.7,0.7,1.000,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,1.6
Goran Dragić,TOT,SG-PG,28,78,78,33.8,6.4,12.8,.501,1.2,3.3,.347,.555,.546,2.3,3.0,.774,1.0,2.5,3.5,4.5,1.0,0.2,2.2,2.5,16.3
Zoran Dragić,TOT,SG,25,16,1,4.7,0.7,1.9,.367,0.2,0.9,.214,.500,.417,0.2,0.3,.600,0.3,0.2,0.5,0.3,0.1,0.0,0.3,0.4,1.8
Larry Drew II,PHI,PG,24,12,1,18.3,1.7,4.8,.345,0.3,2.2,.154,.500,.379,0.2,0.3,.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8
Andre Drummond,DET,C,21,82,82,30.5,6.0,11.7,.514,0.0,0.0,.000,.515,.514,1.7,4.5,.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8
Jared Dudley,MIL,SG,29,72,22,23.8,2.8,5.9,.468,1.0,2.7,.385,.537,.556,0.7,0.9,.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2
Tim Duncan*,SAS,C,38,77,77,28.9,5.4,10.6,.512,0.0,0.1,.286,.514,.513,3.0,4.0,.740,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,13.9
Mike Dunleavy,CHI,SF,34,63,63,29.2,3.3,7.6,.435,1.7,4.2,.407,.468,.546,1.1,1.4,.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,9.4
