name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Erick Dampier,DAL,C,30,82,36,23.6,2.1,4.2,.493,0.0,0.0,,.493,.493,1.5,2.6,.591,3.3,4.5,7.8,0.6,0.3,1.3,1.4,3.2,5.7
Antonio Daniels,WAS,SG,30,80,17,28.5,2.9,6.9,.418,0.3,1.3,.228,.461,.439,3.6,4.2,.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6
Marquis Daniels,DAL,SG,25,62,29,28.5,4.0,8.3,.480,0.1,0.3,.211,.491,.484,2.2,3.0,.754,1.3,2.3,3.6,2.8,1.1,0.2,1.6,2.3,10.2
Antonio Davis,TOT,PF-C,37,44,39,21.4,1.9,4.3,.432,0.0,0.0,.000,.434,.432,1.2,1.8,.642,2.0,2.7,4.7,0.5,0.5,0.2,1.2,2.8,4.9
Baron Davis,GSW,PG,26,54,48,36.5,6.2,15.9,.389,1.9,6.0,.315,.434,.448,3.6,5.4,.675,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9
Dale Davis,DET,C,36,28,2,6.4,0.3,0.9,.375,0.0,0.0,.000,.391,.375,0.3,0.5,.533,0.8,1.1,1.9,0.2,0.0,0.3,0.1,0.8,0.9
Josh Davis,TOT,PF,25,6,0,2.8,0.3,1.2,.286,0.0,0.3,.000,.400,.286,0.3,0.5,.667,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.5,1.0
Ricky Davis,TOT,SG-SF,26,78,78,41.1,7.5,16.7,.448,0.9,3.1,.302,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4
Carlos Delfino,DET,SG,23,68,1,10.7,1.3,3.3,.403,0.3,0.9,.333,.428,.447,0.7,1.0,.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6
Tony Delk,TOT,PG-SG,32,24,0,16.0,3.0,6.7,.441,0.8,2.0,.426,.447,.503,0.8,1.1,.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6
Luol Deng,CHI,SF,20,78,56,33.4,5.7,12.2,.463,0.3,1.0,.269,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3
Boris Diaw,PHO,PF,23,81,70,35.5,5.5,10.5,.526,0.1,0.4,.267,.536,.531,2.1,2.9,.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3
Dan Dickau,BOS,PG,27,19,0,12.3,0.9,2.4,.370,0.5,1.1,.500,.269,.478,0.9,0.9,1.000,0.3,0.6,0.8,2.1,0.6,0.1,0.9,2.1,3.3
Travis Diener,ORL,PG,23,23,0,10.7,1.3,3.0,.420,1.1,2.5,.439,.333,.601,0.2,0.3,.833,0.2,0.7,0.9,0.7,0.3,0.0,0.4,1.0,3.8
Ike Diogu,GSW,PF,22,69,14,14.9,2.5,4.8,.524,0.0,0.0,,.524,.524,2.0,2.4,.810,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7.0
DeSagana Diop,DAL,C,24,81,45,18.6,0.9,1.9,.487,0.0,0.0,.500,.487,.490,0.5,0.9,.542,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1,2.3
Juan Dixon,POR,SG,27,76,42,25.3,4.7,10.8,.435,0.9,2.2,.382,.449,.474,2.1,2.6,.804,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3
Michael Doleac,MIA,C,28,31,3,12.0,1.2,2.8,.420,0.0,0.0,,.420,.420,0.8,1.0,.800,0.7,2.0,2.7,0.3,0.3,0.2,0.5,1.5,3.2
Keyon Dooling,ORL,PG,25,50,7,22.7,3.6,8.1,.440,0.3,0.9,.302,.456,.456,2.0,2.4,.835,0.2,1.3,1.6,2.2,1.0,0.1,1.6,2.3,9.4
Chris Duhon,CHI,PG,23,74,38,29.1,2.9,7.3,.400,1.4,3.8,.360,.442,.493,1.6,1.9,.818,0.4,2.6,3.0,5.0,0.9,0.0,1.6,2.1,8.7
Tim Duncan*,SAS,PF,29,80,80,34.8,7.2,14.8,.484,0.0,0.1,.400,.485,.485,4.2,6.7,.629,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6
Mike Dunleavy,GSW,SF,25,81,68,31.8,4.1,10.1,.406,0.9,3.2,.285,.462,.451,2.4,3.1,.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5
Ronald Dupree,MIN,SF,25,36,0,7.4,0.9,1.8,.524,0.0,0.0,.000,.532,.524,0.4,1.1,.341,0.6,0.8,1.4,0.4,0.3,0.0,0.4,1.2,2.2
John Edwards,ATL,C,24,40,4,7.4,0.8,1.6,.484,0.0,0.0,,.484,.484,0.2,0.3,.727,0.5,0.8,1.2,0.1,0.1,0.4,0.3,1.9,1.8
Howard Eisley,TOT,PG,33,32,0,12.3,1.1,3.2,.330,0.4,1.3,.310,.344,.393,0.6,0.8,.833,0.1,0.9,1.0,2.2,0.3,0.1,0.7,1.1,3.2
Monta Ellis,GSW,SG,20,49,3,18.1,2.7,6.5,.415,0.6,1.7,.341,.441,.459,0.9,1.2,.712,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8
Francisco Elson,DEN,C,29,72,54,21.9,2.1,3.9,.532,0.0,0.1,.200,.538,.533,0.7,1.0,.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9
Melvin Ely,CHA,PF,27,57,22,23.6,3.8,7.5,.508,0.0,0.0,.000,.511,.508,2.2,3.4,.667,1.6,3.2,4.9,1.3,0.5,0.8,1.8,2.8,9.8
Maurice Evans,DET,SG,27,80,1,14.2,1.9,4.3,.452,0.5,1.5,.371,.493,.515,0.7,0.8,.800,1.0,1.1,2.0,0.8,0.5,0.2,0.5,1.5,5.0
Reggie Evans,TOT,PF,25,67,25,20.8,2.0,4.0,.489,0.0,0.0,.000,.491,.489,1.7,3.2,.530,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6
Daniel Ewing,LAC,SG,22,66,5,14.7,1.5,3.9,.380,0.3,1.2,.282,.424,.424,0.5,0.7,.783,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8
Noel Felix,SEA,SF,24,12,0,6.8,0.5,2.1,.240,0.1,0.3,.333,.227,.260,0.4,0.7,.625,0.3,0.8,1.1,0.2,0.2,0.3,0.7,1.1,1.5
Raymond Felton,CHA,PG,21,80,54,30.1,4.3,11.0,.391,1.2,3.4,.358,.405,.446,2.0,2.8,.725,1.0,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9
Michael Finley,SAS,SG,32,77,18,26.5,3.7,9.0,.412,1.4,3.6,.394,.423,.491,1.3,1.5,.852,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3,10.1
Derek Fisher,GSW,PG,31,82,36,31.6,4.4,10.8,.410,1.4,3.6,.397,.417,.476,3.0,3.6,.833,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9,13.3
Gerald Fitch,MIA,PG,23,18,1,13.3,1.7,4.9,.337,0.4,1.4,.269,.365,.376,0.9,1.3,.739,0.4,1.3,1.7,1.8,0.4,0.3,0.8,1.6,4.7
Marcus Fizer,NOK,PF,27,3,0,13.0,3.0,5.7,.529,0.3,0.3,1.000,.500,.559,0.3,0.7,.500,0.3,2.0,2.3,0.3,0.0,0.0,0.7,1.7,6.7
Sharrod Ford,PHO,PF,24,3,0,4.3,0.7,1.0,.667,0.0,0.0,,.667,.667,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.7,2.3,1.3
T.J. Ford,MIL,PG,22,72,70,35.5,4.6,11.0,.416,0.5,1.4,.337,.428,.438,2.6,3.4,.754,0.9,3.4,4.3,6.6,1.4,0.1,3.0,2.7,12.2
Danny Fortson,SEA,C,29,23,1,12.0,1.2,2.2,.529,0.0,0.0,,.529,.529,1.4,1.9,.767,1.3,2.0,3.4,0.1,0.2,0.1,1.1,3.3,3.8
Jeff Foster,IND,C,29,63,37,25.1,2.2,4.0,.552,0.0,0.1,.000,.561,.552,1.5,2.5,.604,3.6,5.6,9.1,0.8,0.7,0.4,1.0,3.0,5.9
Adonal Foyle,GSW,C,30,77,72,23.7,2.0,3.9,.507,0.0,0.0,,.507,.507,0.5,0.9,.612,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,4.5
Richie Frahm,TOT,SG,28,33,0,10.4,1.2,3.0,.390,0.7,2.1,.329,.533,.505,0.2,0.3,.700,0.1,0.9,1.0,0.6,0.1,0.1,0.2,0.9,3.3
Steve Francis,TOT,PG-SG,28,70,60,34.2,4.8,10.9,.435,0.4,1.2,.301,.452,.452,4.5,5.7,.787,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9,14.4
Channing Frye,NYK,C,22,65,14,24.2,4.7,9.8,.477,0.0,0.1,.333,.479,.479,2.9,3.5,.825,2.1,3.6,5.8,0.8,0.5,0.7,1.5,3.1,12.3
Dan Gadzuric,MIL,C,27,74,0,12.0,2.3,4.2,.553,0.0,0.0,.000,.555,.553,0.6,1.2,.461,1.2,1.9,3.1,0.3,0.3,0.6,0.5,2.3,5.2
Deng Gai,PHI,C,23,2,0,2.5,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
