name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Keith Askins,MIA,SF,29,78,30,22.7,1.8,4.1,.433,0.9,2.2,.401,.469,.541,0.5,0.7,.672,1.1,2.4,3.5,1.0,0.7,0.2,0.8,2.5,4.9
Stacey Augmon,TOT,SG,28,60,10,15.7,1.8,3.7,.477,0.0,0.0,,.477,.477,1.2,1.6,.711,0.8,1.5,2.3,0.9,0.7,0.3,1.1,1.5,4.7
Isaac Austin,MIA,C,27,82,17,22.9,3.9,7.8,.502,0.0,0.0,.000,.505,.502,1.8,2.8,.664,1.7,4.2,5.8,1.2,0.5,0.5,2.0,3.0,9.7
Vin Baker,MIL,PF,25,78,78,40.5,8.1,16.0,.505,0.2,0.7,.278,.515,.511,4.6,6.7,.687,3.4,6.9,10.3,2.7,1.0,1.4,3.1,3.5,21.0
Charles Barkley*,HOU,PF,33,53,53,37.9,6.3,13.1,.484,1.1,3.9,.283,.569,.526,5.4,7.8,.694,4.0,9.5,13.5,4.7,1.3,0.5,2.8,2.9,19.2
Dana Barros,BOS,PG,29,24,8,29.5,4.6,10.5,.435,1.8,4.4,.410,.453,.520,1.5,1.8,.860,0.2,1.8,2.0,3.4,1.1,0.3,1.6,1.4,12.5
Brent Barry,LAC,SG,25,59,0,18.5,2.6,6.4,.409,0.9,2.9,.324,.481,.483,1.3,1.6,.817,0.5,1.4,1.9,2.6,0.9,0.3,1.3,1.5,7.5
Jon Barry,ATL,SG,27,58,8,16.6,1.7,4.2,.407,0.8,2.1,.387,.426,.504,0.6,0.8,.804,0.4,1.3,1.7,2.0,0.9,0.1,1.0,1.0,4.9
Benoit Benjamin,TOR,C,32,4,3,11.0,1.3,3.0,.417,0.0,0.0,,.417,.417,0.8,1.0,.750,0.8,1.5,2.3,0.3,0.3,0.0,0.5,1.3,3.3
Elmer Bennett,TOT,PG,26,9,0,8.3,0.7,2.1,.316,0.3,1.0,.333,.300,.395,0.8,1.1,.700,0.0,0.4,0.4,1.2,0.4,0.0,1.1,0.8,2.4
Travis Best,IND,PG,24,76,46,27.2,3.6,8.2,.442,0.8,2.0,.368,.467,.488,2.0,2.6,.756,0.5,1.7,2.2,4.2,1.3,0.1,2.0,2.9,9.9
Mookie Blaylock,ATL,PG,29,78,78,39.2,6.4,14.9,.432,2.8,7.7,.366,.505,.528,1.7,2.2,.753,1.5,3.8,5.3,5.9,2.7,0.3,2.4,1.8,17.4
Corie Blount,LAL,PF,28,58,18,17.4,1.6,3.1,.514,0.0,0.1,.333,.517,.517,1.0,1.4,.675,1.9,2.8,4.8,0.6,0.4,0.4,0.9,2.1,4.2
Muggsy Bogues,CHH,PG,32,65,65,28.9,3.1,6.8,.460,0.9,2.2,.417,.482,.528,0.8,1.0,.844,0.4,1.8,2.2,7.2,1.3,0.0,1.7,1.8,8.0
Dexter Boney,PHO,SG,26,8,0,6.0,0.8,2.4,.316,0.1,0.8,.167,.385,.342,0.8,1.0,.750,0.4,0.4,0.8,0.0,0.3,0.1,0.1,0.4,2.4
Melvin Booker,TOT,PG,24,21,4,20.5,2.2,5.0,.438,0.6,1.8,.324,.500,.495,0.9,1.0,.900,0.3,1.0,1.4,2.5,0.1,0.1,1.3,1.3,5.8
Bruce Bowen,MIA,SF,25,1,0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Donnie Boyce,ATL,SG,23,22,2,7.0,1.0,2.9,.333,0.1,0.7,.125,.404,.349,0.5,1.0,.500,0.3,0.4,0.7,0.6,0.5,0.2,0.7,0.8,2.5
Shawn Bradley,TOT,C,24,73,70,31.3,5.6,12.4,.449,0.0,0.1,.000,.453,.449,2.0,3.1,.654,3.0,5.3,8.4,0.7,0.5,3.4,1.8,3.2,13.2
Mark Bradtke,PHI,C,28,36,0,7.0,0.7,1.6,.431,0.0,0.0,,.431,.431,0.3,0.4,.692,0.7,1.2,1.9,0.2,0.1,0.1,0.3,0.9,1.6
Terrell Brandon,CLE,PG,26,78,78,36.8,7.4,16.8,.438,1.3,3.5,.373,.455,.476,3.4,3.8,.902,0.6,3.2,3.9,6.3,1.8,0.4,2.3,2.3,19.5
Frank Brickowski,BOS,PF,37,17,2,15.0,1.9,4.3,.438,0.4,1.2,.350,.472,.486,0.6,0.8,.714,0.4,1.6,2.0,0.9,0.3,0.2,1.1,2.5,4.8
Scott Brooks,NYK,PG,31,38,0,6.6,0.5,1.0,.487,0.1,0.3,.417,.519,.551,0.4,0.4,.933,0.2,0.3,0.5,0.8,0.6,0.0,0.4,0.9,1.5
Chucky Brown,TOT,SF,28,70,1,10.8,1.1,2.2,.506,0.0,0.1,.167,.520,.510,0.7,1.0,.671,0.6,1.5,2.1,0.4,0.1,0.3,0.3,1.4,2.9
Dee Brown,BOS,PG,28,21,2,24.9,2.9,7.9,.367,1.0,3.1,.308,.406,.428,0.9,1.0,.818,0.4,1.9,2.3,3.2,1.5,0.3,1.1,2.1,7.6
Marcus Brown,POR,PG,22,21,0,8.8,1.3,3.3,.400,0.6,1.5,.406,.395,.493,0.6,0.9,.684,0.2,0.5,0.7,1.0,0.4,0.1,0.6,1.2,3.9
Mike Brown,PHO,C,33,6,1,13.8,0.8,2.0,.417,0.0,0.0,,.417,.417,1.0,1.7,.600,1.5,2.7,4.2,0.8,0.2,0.2,0.3,1.5,2.7
P.J. Brown,MIA,PF,27,80,71,32.4,3.8,8.2,.457,0.0,0.0,.000,.459,.457,2.0,2.8,.732,3.0,5.4,8.4,1.2,1.1,1.2,1.4,3.5,9.5
Randy Brown,CHI,PG,28,72,3,14.7,1.9,4.6,.420,0.1,0.3,.182,.437,.426,0.8,1.2,.679,0.5,1.1,1.5,1.8,1.1,0.2,0.8,1.6,4.7
Kobe Bryant*,LAL,SF,18,71,6,15.5,2.5,5.9,.417,0.7,1.9,.375,.437,.477,1.9,2.3,.819,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.4,7.6
Mark Bryant,PHO,PF,31,41,18,24.8,3.7,6.7,.553,0.0,0.0,,.553,.553,1.9,2.6,.704,1.6,3.5,5.2,1.1,0.5,0.1,1.1,3.3,9.3
Jud Buechler,CHI,SF,28,76,0,9.3,0.8,2.1,.367,0.2,0.7,.333,.385,.424,0.1,0.2,.357,0.6,1.1,1.7,0.8,0.3,0.3,0.4,0.7,1.8
Matt Bullard,HOU,PF,29,71,12,14.4,1.6,4.0,.401,0.9,2.6,.366,.465,.519,0.4,0.5,.735,0.2,1.5,1.6,0.9,0.3,0.3,0.5,1.0,4.5
Scott Burrell,TOT,SF,26,57,2,16.5,1.7,4.8,.362,0.7,2.0,.353,.368,.437,1.0,1.3,.750,0.9,1.9,2.8,1.3,0.5,0.3,0.9,2.1,5.2
Willie Burton,ATL,SF,28,24,2,15.8,1.6,4.8,.336,0.5,1.9,.283,.371,.392,2.4,2.8,.838,0.5,1.3,1.7,0.5,0.3,0.1,1.1,2.3,6.2
Mitchell Butler,POR,SG,26,49,1,9.5,1.1,2.6,.416,0.2,0.8,.308,.465,.464,0.7,1.0,.640,0.4,0.7,1.1,0.6,0.3,0.0,0.6,1.1,3.0
Jason Caffey,CHI,PF,23,75,19,18.7,2.7,5.1,.532,0.0,0.0,.000,.534,.532,1.9,2.8,.659,1.8,2.2,4.0,1.2,0.3,0.1,1.3,2.0,7.3
Michael Cage,PHI,C,35,82,24,15.2,0.8,1.7,.468,0.0,0.0,,.468,.468,0.2,0.5,.463,1.4,2.5,3.9,0.5,0.6,0.5,0.2,1.4,1.8
Adrian Caldwell,TOT,PF,30,45,0,12.6,0.9,2.0,.435,0.0,0.0,.000,.444,.435,0.5,1.1,.420,1.3,2.4,3.7,0.3,0.4,0.2,0.6,1.9,2.2
Marcus Camby,TOR,C,22,63,38,30.1,6.0,12.3,.482,0.0,0.2,.143,.488,.483,2.9,4.2,.693,2.1,4.2,6.3,1.5,1.0,2.1,2.1,3.4,14.8
Elden Campbell,LAL,PF,28,77,77,32.7,5.7,12.2,.469,0.0,0.1,.250,.470,.470,3.4,4.8,.711,2.7,5.3,8.0,1.6,0.6,1.5,1.7,3.6,14.9
Antoine Carr,UTA,PF,35,82,0,17.8,3.1,6.4,.483,0.0,0.0,.000,.486,.483,1.2,1.5,.780,0.7,1.6,2.4,0.9,0.3,0.8,0.9,2.6,7.4
Chris Carr,MIN,SG,22,55,10,15.1,2.3,4.9,.461,0.6,1.6,.352,.514,.518,1.0,1.3,.767,0.6,1.5,2.1,0.9,0.4,0.2,0.7,1.7,6.1
Jimmy Carruth,MIL,PF,27,4,0,5.3,0.5,0.8,.667,0.0,0.0,,.667,.667,0.3,0.3,1.000,0.0,1.0,1.0,0.0,0.0,0.5,0.3,1.0,1.3
Sam Cassell,TOT,PG,27,61,44,28.1,5.5,12.8,.430,1.3,3.8,.351,.464,.482,3.5,4.1,.845,0.8,2.2,3.0,5.0,1.3,0.3,2.8,3.3,15.9
Duane Causwell,SAC,C,28,46,8,12.6,1.0,2.0,.511,0.0,0.1,.667,.505,.521,0.4,0.8,.541,1.2,1.5,2.8,0.4,0.3,0.8,0.7,2.8,2.6
Cedric Ceballos,TOT,SF,27,50,40,28.5,5.6,12.3,.457,0.5,2.0,.255,.497,.478,2.8,3.7,.747,2.0,4.6,6.6,1.3,0.7,0.5,1.7,2.3,14.6
Tom Chambers,CHH,PF,37,12,5,6.9,0.6,2.6,.226,0.2,0.3,.667,.179,.258,0.3,0.3,.750,0.3,0.9,1.2,0.3,0.1,0.0,0.8,1.2,1.6
Rex Chapman,PHO,SG,29,65,33,28.2,5.1,11.5,.443,1.7,4.8,.350,.510,.517,1.9,2.3,.832,0.4,2.4,2.8,2.8,0.8,0.1,1.5,1.7,13.8
Calbert Cheaney,WSB,SG,25,79,79,30.5,4.7,9.2,.505,0.1,0.4,.133,.521,.508,1.2,1.7,.693,0.9,2.5,3.4,1.4,1.0,0.2,1.2,2.9,10.6
Pete Chilcutt,VAN,PF,28,54,1,12.3,1.3,3.1,.436,0.5,1.3,.362,.490,.512,0.2,0.4,.591,1.2,1.6,2.9,0.9,0.5,0.3,0.5,1.0,3.4
Randolph Childress,TOT,PG,24,23,0,6.7,0.6,1.7,.350,0.2,0.8,.263,.429,.413,0.3,0.3,.750,0.0,0.2,0.3,0.7,0.4,0.0,0.8,0.7,1.7
Chris Childs,NYK,PG,29,65,61,31.9,3.2,7.8,.414,1.1,2.8,.387,.429,.482,1.7,2.3,.758,0.3,2.6,2.9,6.1,1.2,0.2,2.8,3.3,9.3
Doug Christie,TOR,SG,26,81,81,38.6,4.9,11.7,.417,1.8,4.7,.384,.440,.495,2.9,3.8,.775,1.0,4.3,5.3,3.9,2.5,0.6,2.5,3.0,14.5
Derrick Coleman,PHI,PF,29,57,54,36.9,6.4,14.7,.435,0.6,2.1,.269,.463,.455,4.8,6.4,.745,2.8,7.3,10.1,3.4,0.9,1.3,3.2,2.9,18.1
Bimbo Coles,GSW,PG,28,51,13,23.2,2.4,6.2,.389,0.6,2.0,.294,.434,.436,0.7,1.0,.755,0.8,1.5,2.3,2.9,0.7,0.1,1.2,1.9,6.1
Marty Conlon,BOS,C,29,74,15,21.8,2.9,6.1,.471,0.0,0.1,.200,.477,.474,1.9,2.3,.842,1.7,2.6,4.4,1.4,0.6,0.2,1.5,2.1,7.8
Tyrone Corbin,ATL,SF,34,70,65,32.9,3.6,8.6,.422,1.1,3.0,.356,.457,.483,1.2,1.5,.796,1.1,3.1,4.2,1.8,1.3,0.1,1.2,2.5,9.5
Joe Courtney,TOT,PF,27,9,0,11.1,1.2,3.3,.367,0.0,0.0,,.367,.367,0.3,0.6,.600,1.0,0.8,1.8,0.0,0.0,0.0,0.3,1.6,2.8
John Crotty,MIA,PG,27,48,0,13.7,1.6,3.2,.513,0.4,1.0,.408,.562,.578,1.1,1.3,.844,0.3,0.7,1.0,2.1,0.4,0.0,0.9,1.6,4.8
Terry Cummings,SEA,PF,35,45,3,18.4,3.4,7.1,.486,0.1,0.1,.600,.484,.491,1.3,1.8,.695,1.6,2.5,4.1,0.9,0.7,0.2,1.0,2.5,8.2
Earl Cureton,TOR,PF,39,9,0,5.1,0.3,0.9,.375,0.0,0.0,,.375,.375,0.1,0.3,.333,0.4,0.6,1.0,0.4,0.0,0.0,0.1,1.1,0.8
Dell Curry,CHH,SG,32,68,20,30.6,5.6,12.3,.459,1.9,4.4,.426,.478,.535,1.7,2.1,.803,0.6,2.5,3.1,1.7,0.9,0.2,1.4,2.2,14.8
Michael Curry,DET,SG,28,81,2,15.0,1.2,2.7,.448,0.3,1.0,.299,.528,.500,1.2,1.3,.898,0.3,1.2,1.5,0.5,0.4,0.1,0.3,1.6,3.9
Erick Dampier,IND,C,21,72,21,14.6,1.8,4.7,.390,0.0,0.0,1.000,.388,.391,1.5,2.3,.637,1.3,2.8,4.1,0.6,0.3,1.0,1.2,2.1,5.1
Lloyd Daniels,TOT,SG,29,22,0,14.1,1.6,5.4,.303,1.0,3.2,.300,.306,.391,0.2,0.3,.833,0.9,1.1,2.0,1.2,0.5,0.1,0.6,1.5,4.5
Sasha Danilović,TOT,SG,26,56,42,31.9,4.4,10.2,.435,1.5,4.2,.360,.488,.510,2.2,2.7,.801,0.5,1.9,2.4,1.8,1.0,0.2,2.1,2.9,12.5
Yinka Dare,NJN,C,24,41,2,7.6,0.5,1.3,.352,0.0,0.0,,.352,.352,0.5,0.9,.514,0.9,1.1,2.0,0.1,0.1,0.7,0.5,1.2,1.4
Antonio Davis,IND,PF,28,82,28,28.5,3.8,7.8,.480,0.0,0.2,.071,.490,.481,2.9,4.4,.666,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,10.5
Ben Davis,PHO,PF,24,20,0,4.9,0.5,1.3,.385,0.0,0.0,,.385,.385,0.5,1.0,.450,0.6,0.8,1.4,0.0,0.2,0.1,0.2,0.8,1.5
Dale Davis,IND,PF,27,80,76,32.4,4.6,8.6,.538,0.0,0.0,,.538,.538,1.2,2.7,.428,3.8,5.9,9.7,0.7,0.8,1.0,1.4,2.9,10.4
Emanual Davis,HOU,PG,28,13,0,17.7,1.8,4.2,.444,0.9,2.1,.444,.444,.556,0.4,0.6,.625,0.2,1.5,1.7,2.0,0.7,0.2,1.3,1.5,5.0
Hubert Davis,TOR,SG,26,36,0,17.3,2.1,5.1,.402,0.4,1.9,.229,.509,.446,0.5,0.6,.739,0.3,0.8,1.1,0.9,0.3,0.1,0.6,1.1,5.0
Mark Davis,PHI,SF,23,75,17,22.7,3.3,7.1,.469,0.3,1.2,.258,.514,.492,1.5,2.2,.673,1.8,2.5,4.3,1.8,1.1,0.4,1.6,3.1,8.5
Todd Day,BOS,SG,27,81,27,28.1,4.9,12.3,.398,1.6,4.3,.362,.418,.461,3.2,4.1,.773,1.3,2.7,4.1,1.4,1.3,0.6,1.6,2.6,14.5
Andrew DeClercq,GSW,C,23,71,1,15.0,2.0,3.8,.520,0.0,0.0,,.520,.520,1.3,2.1,.603,1.7,2.5,4.2,0.5,0.5,0.4,1.1,3.2,5.3
Terry Dehere,LAC,PG,25,73,3,14.4,2.0,5.2,.386,0.7,2.2,.325,.430,.454,1.7,2.0,.824,0.2,1.1,1.3,2.2,0.4,0.0,1.3,1.9,6.4
Vinny Del Negro,SAS,SG,30,72,53,31.2,5.1,10.8,.467,0.6,1.9,.314,.501,.496,1.6,1.8,.868,0.5,2.4,2.9,3.2,0.8,0.1,1.3,1.8,12.3
Bison Dele,CHI,C,27,9,0,15.3,2.9,7.0,.413,0.0,0.0,,.413,.413,1.2,1.7,.733,1.6,2.1,3.7,1.3,0.3,0.6,1.2,2.2,7.0
Tony Delk,CHH,PG,23,61,1,14.2,2.0,4.2,.465,0.9,1.8,.464,.465,.566,0.7,0.8,.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4
Dell Demps,ORL,SG,26,2,0,5.0,0.0,1.5,.000,0.0,0.5,.000,.000,.000,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0
Vlade Divac*,CHH,C,28,81,80,35.1,5.2,10.5,.494,0.1,0.6,.234,.509,.500,2.2,3.2,.683,3.0,6.0,9.0,3.7,1.3,2.2,2.4,3.4,12.6
Sherman Douglas,MIL,PG,30,79,79,29.3,3.9,7.7,.502,0.5,1.4,.333,.540,.533,1.4,2.2,.667,0.7,1.7,2.4,5.4,1.0,0.1,1.9,2.4,9.7
Greg Dreiling,DAL,C,34,40,3,9.7,0.9,1.9,.459,0.0,0.0,1.000,.452,.466,0.3,0.7,.407,0.5,1.4,1.9,0.3,0.2,0.2,0.2,1.6,2.0
Clyde Drexler*,HOU,SG,34,62,62,36.6,6.4,14.5,.442,1.9,5.4,.355,.493,.508,3.2,4.3,.750,1.9,4.1,6.0,5.7,1.9,0.6,2.5,2.4,18.0
Nate Driggers,BOS,SG,23,15,0,8.8,0.9,2.9,.302,0.0,0.6,.000,.382,.302,0.7,0.9,.714,0.8,0.7,1.5,0.4,0.2,0.1,0.4,0.7,2.4
Kevin Duckworth,LAC,C,32,26,22,14.8,1.7,4.0,.437,0.1,0.2,.750,.424,.451,0.4,0.6,.688,0.9,1.4,2.3,0.6,0.3,0.4,1.3,2.4,4.0
Chris Dudley,POR,C,31,81,14,22.7,1.6,3.6,.430,0.0,0.0,,.430,.430,0.8,1.7,.474,2.5,4.8,7.3,0.5,0.5,1.2,1.0,3.0,3.9
Joe Dumars*,DET,SG,33,79,79,37.0,4.9,11.1,.440,2.1,4.9,.432,.446,.535,2.8,3.2,.867,0.5,1.9,2.4,4.0,0.7,0.0,1.6,1.2,14.7
Tony Dumas,TOT,SG,24,24,1,11.6,1.4,4.0,.344,0.2,1.2,.143,.426,.365,0.7,1.0,.640,0.1,0.5,0.7,1.0,0.4,0.1,0.7,1.9,3.6
Acie Earl,TOT,C,26,47,0,10.6,1.4,3.8,.372,0.0,0.1,.000,.383,.372,1.1,1.8,.643,0.7,1.3,2.0,0.4,0.3,0.6,0.7,1.3,4.0
Tyus Edney,SAC,PG,23,70,20,19.7,2.1,5.6,.384,0.1,0.6,.190,.407,.394,2.5,3.1,.823,0.5,1.1,1.6,3.2,0.9,0.0,1.6,1.4,6.9
Blue Edwards,VAN,SF,31,61,12,23.6,3.0,7.5,.397,0.4,1.5,.281,.425,.425,1.5,1.8,.817,0.8,2.3,3.1,1.9,0.6,0.3,1.3,2.2,7.8
Kevin Edwards,NJN,PG,31,32,0,14.9,2.2,5.7,.377,0.5,1.3,.349,.386,.418,1.2,1.3,.860,0.3,1.1,1.3,1.8,0.5,0.1,1.5,1.1,5.9
Craig Ehlo,SEA,SG,35,62,0,13.7,1.4,4.0,.351,0.4,1.5,.284,.392,.405,0.2,0.4,.500,0.6,1.1,1.8,1.1,0.6,0.1,0.7,1.1,3.5
Howard Eisley,UTA,PG,24,82,0,13.2,1.7,3.8,.451,0.2,0.9,.278,.504,.484,0.9,1.1,.787,0.2,0.8,1.0,2.4,0.5,0.1,1.3,1.7,4.5
Mario Elie,HOU,SF,33,78,77,34.4,3.7,7.5,.497,1.5,3.7,.420,.572,.600,2.7,3.0,.896,0.8,2.2,3.0,4.0,1.2,0.2,1.7,2.6,11.7
Sean Elliott,SAS,SF,28,39,39,35.7,5.0,11.9,.422,1.1,3.2,.333,.456,.468,3.8,5.0,.755,1.2,3.6,4.9,3.2,0.6,0.6,2.3,2.7,14.9
Dale Ellis,DEN,SF,36,82,51,35.9,5.8,14.0,.414,2.3,6.4,.364,.457,.498,2.6,3.2,.817,1.2,2.4,3.6,2.0,0.7,0.1,1.8,2.2,16.6
LaPhonso Ellis,DEN,PF,26,55,49,36.4,8.1,18.4,.439,1.7,4.7,.367,.464,.486,4.0,5.1,.773,1.9,5.1,7.0,2.4,0.8,0.7,2.1,3.3,21.9
Pervis Ellison,BOS,PF,29,6,4,20.8,1.0,2.7,.375,0.0,0.0,,.375,.375,0.5,0.8,.600,1.5,2.8,4.3,0.7,0.8,1.5,1.2,3.5,2.5
Brian Evans,ORL,SF,23,14,0,4.2,0.6,1.6,.364,0.3,0.6,.500,.286,.455,0.0,0.0,,0.1,0.5,0.6,0.5,0.1,0.1,0.1,0.4,1.4
Patrick Ewing*,NYK,C,34,78,78,37.0,8.4,17.2,.488,0.0,0.1,.222,.490,.489,5.6,7.5,.754,2.2,8.4,10.7,2.0,0.9,2.4,3.4,3.2,22.4
Jamie Feick,TOT,PF-C,22,41,0,15.2,1.4,3.8,.357,0.1,0.3,.357,.357,.373,0.8,1.6,.507,2.0,3.2,5.2,0.6,0.4,0.3,0.8,1.9,3.7
Duane Ferrell,IND,SF,31,62,18,18.0,2.6,5.4,.472,0.3,0.7,.409,.481,.499,0.9,1.5,.617,0.9,1.4,2.3,1.1,0.6,0.1,0.9,1.9,6.4
Danny Ferry,CLE,PF,30,82,48,32.1,4.2,9.7,.429,1.4,3.5,.401,.445,.501,0.9,1.1,.851,1.0,3.1,4.1,1.8,0.7,0.4,1.1,3.0,10.6
Michael Finley,TOT,SF,23,83,54,33.6,5.7,12.9,.444,1.2,3.4,.361,.473,.491,2.4,3.0,.808,1.1,3.4,4.5,2.7,0.8,0.3,2.0,1.7,15.0
Matt Fish,TOT,C,27,6,0,1.3,0.2,0.5,.333,0.0,0.0,,.333,.333,0.0,0.0,,0.2,0.7,0.8,0.0,0.0,0.0,0.3,0.3,0.3
Derek Fisher,LAL,PG,22,80,3,11.5,1.3,3.3,.397,0.3,0.9,.301,.434,.439,1.0,1.5,.658,0.3,0.9,1.2,1.5,0.5,0.1,0.9,1.1,3.9
Greg Foster,UTA,C,28,79,12,11.6,1.4,3.1,.453,0.0,0.0,.667,.450,.457,0.7,0.8,.831,0.7,1.7,2.4,0.4,0.1,0.3,0.7,1.8,3.5
Rick Fox,BOS,SF,27,76,75,34.9,5.7,12.5,.456,1.3,3.7,.363,.494,.509,2.7,3.5,.787,1.5,3.7,5.2,3.8,2.2,0.5,2.3,3.7,15.4
Todd Fuller,GSW,C,22,75,18,12.7,1.5,3.5,.429,0.0,0.0,,.429,.429,1.0,1.5,.691,1.4,1.9,3.3,0.3,0.1,0.3,0.7,1.9,4.1
Kevin Gamble,SAC,SF,31,62,2,15.4,2.0,4.6,.430,0.9,1.8,.482,.397,.524,0.1,0.2,.700,0.2,1.5,1.7,1.2,0.3,0.3,0.4,1.2,5.0
Kevin Garnett*,MIN,SF,20,77,77,38.9,7.1,14.3,.499,0.1,0.3,.286,.503,.502,2.7,3.5,.754,2.5,5.6,8.0,3.1,1.4,2.1,2.3,2.6,17.0
Dean Garrett,MIN,C,30,68,47,24.5,3.3,5.7,.573,0.0,0.0,,.573,.573,1.4,2.0,.696,2.2,5.1,7.3,0.6,0.6,1.4,0.5,2.3,8.0
Chris Gatling,TOT,PF,29,47,1,27.3,7.0,13.3,.525,0.0,0.1,.167,.528,.526,5.0,7.0,.717,2.9,5.0,7.9,0.6,0.8,0.7,2.6,2.9,19.0
Reggie Geary,CLE,PG,23,39,0,6.3,0.6,1.5,.379,0.2,0.5,.381,.378,.448,0.1,0.3,.455,0.1,0.3,0.4,0.9,0.3,0.1,0.4,0.9,1.5
Matt Geiger,CHH,C,27,49,13,21.3,3.5,7.1,.489,0.1,0.4,.300,.500,.497,1.8,2.6,.701,2.0,3.2,5.3,0.8,0.4,0.6,1.4,3.1,8.9
Kendall Gill,NJN,SF,28,82,81,39.0,7.9,17.7,.443,0.9,2.7,.336,.462,.469,5.2,6.5,.797,2.2,3.9,6.1,4.0,1.9,0.6,2.7,2.7,21.8
Armen Gilliam,MIL,PF,32,80,25,25.6,3.1,6.5,.471,0.0,0.0,,.471,.471,2.5,3.2,.768,1.7,4.5,6.2,0.7,0.8,0.5,1.3,2.6,8.6
Anthony Goldwire,TOT,PG,25,60,30,19.8,2.2,5.5,.397,1.1,2.6,.418,.379,.494,1.0,1.3,.782,0.2,1.2,1.4,3.7,0.6,0.0,1.3,1.7,6.5
