name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Stacey Augmon,CHH,SG,33,77,3,17.1,1.8,4.3,.427,0.0,0.0,.000,.431,.427,1.0,1.3,.762,0.8,2.2,2.9,1.3,0.7,0.2,0.7,1.5,4.6
Isaac Austin,MEM,C,32,21,8,14.6,1.7,4.4,.391,0.0,0.1,.000,.404,.391,0.2,0.2,1.000,0.5,2.9,3.4,0.6,0.4,0.2,0.5,1.7,3.6
William Avery,MIN,PG,22,28,0,9.2,0.9,3.2,.289,0.2,1.3,.171,.364,.322,0.5,0.7,.684,0.1,0.7,0.9,1.3,0.3,0.0,0.7,0.6,2.5
Dalibor Bagarić,CHI,C,21,50,0,12.8,1.4,3.6,.404,0.0,0.0,.000,.407,.404,0.8,1.4,.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,2.2,3.7
Vin Baker,SEA,C,30,55,41,31.1,5.7,11.8,.485,0.0,0.1,.125,.490,.486,2.6,4.1,.633,3.1,3.3,6.4,1.3,0.4,0.7,2.3,3.6,14.1
Erick Barkley,POR,PG,23,19,4,12.0,1.3,3.6,.353,0.1,0.4,.143,.377,.360,0.5,0.5,.900,0.3,0.7,0.9,1.8,0.9,0.1,0.6,1.5,3.1
Dana Barros,DET,PG,34,29,20,20.1,2.6,6.6,.385,0.8,2.4,.338,.413,.448,0.7,0.9,.778,0.0,1.9,2.0,2.7,0.5,0.1,1.1,1.3,6.7
Brent Barry,SEA,SG,30,81,81,37.5,5.0,9.8,.508,2.0,4.8,.424,.588,.611,2.4,2.9,.846,0.7,4.7,5.4,5.3,1.8,0.5,2.0,2.2,14.4
Jon Barry,DET,SG,32,82,6,24.2,3.1,6.4,.489,1.5,3.1,.469,.508,.604,1.3,1.4,.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6,9.0
Mengke Bateer,DEN,C,26,27,10,15.1,2.0,4.9,.402,0.1,0.4,.333,.408,.417,1.1,1.4,.784,1.2,2.4,3.6,0.8,0.4,0.2,1.2,3.5,5.1
Tony Battie,BOS,C,25,74,73,24.6,2.9,5.3,.541,0.0,0.0,.000,.544,.541,1.2,1.8,.677,2.5,4.0,6.5,0.5,0.8,0.9,0.7,3.0,6.9
Shane Battier,MEM,SF,23,78,78,39.7,5.3,12.3,.429,1.3,3.5,.373,.451,.482,2.5,3.6,.700,2.3,3.1,5.4,2.8,1.6,1.0,2.0,2.8,14.4
Charlie Bell,TOT,SG,22,7,0,6.3,0.4,1.6,.273,0.0,0.9,.000,.600,.273,0.3,0.3,1.000,0.3,0.4,0.7,0.3,0.0,0.0,0.7,0.4,1.1
Raja Bell,PHI,SG,25,74,12,12.0,1.4,3.2,.429,0.2,0.6,.273,.464,.454,0.5,0.6,.750,0.4,1.1,1.5,1.0,0.3,0.1,0.6,1.5,3.4
Jonathan Bender,IND,SF,21,78,17,21.1,2.5,5.9,.430,0.6,1.6,.360,.457,.479,1.8,2.3,.773,0.8,2.3,3.1,0.8,0.2,0.6,1.2,1.9,7.4
Travis Best,TOT,PG,29,74,21,23.6,3.1,7.0,.440,0.3,0.8,.356,.451,.460,1.4,1.6,.897,0.3,1.8,2.0,4.4,1.2,0.1,1.3,2.3,7.9
Mike Bibby,SAC,PG,23,80,80,33.2,5.6,12.3,.453,0.6,1.7,.370,.466,.479,1.9,2.4,.803,0.5,2.3,2.8,5.0,1.1,0.2,1.7,1.7,13.7
Chauncey Billups,MIN,PG,25,82,54,28.7,4.2,10.0,.423,1.5,3.8,.394,.441,.498,2.5,2.9,.885,0.4,2.3,2.8,5.5,0.8,0.2,1.7,2.1,12.5
Mookie Blaylock,GSW,PG,34,35,0,17.1,1.4,4.2,.342,0.4,1.2,.357,.337,.394,0.1,0.2,.500,0.2,1.3,1.5,3.3,0.7,0.1,1.1,0.6,3.4
Corie Blount,PHI,PF,33,72,21,19.8,1.6,3.5,.458,0.0,0.0,.000,.460,.458,0.4,0.6,.644,2.1,3.0,5.1,0.6,0.7,0.4,0.7,2.4,3.6
Mark Blount,BOS,C,26,44,0,9.4,0.7,1.7,.421,0.0,0.0,,.421,.421,0.7,0.8,.811,0.6,1.3,1.9,0.2,0.4,0.4,0.5,1.3,2.1
Calvin Booth,SEA,C,25,15,15,18.6,2.3,5.5,.427,0.0,0.0,,.427,.427,1.5,1.6,.958,1.3,2.3,3.6,1.1,0.4,0.9,1.1,3.1,6.2
Ruben Boumtje-Boumtje,POR,C,23,33,1,7.4,0.4,1.0,.406,0.0,0.0,,.406,.406,0.4,0.8,.520,0.6,1.0,1.7,0.1,0.1,0.5,0.4,1.2,1.2
Cal Bowdler,ATL,PF,24,52,0,11.3,1.2,3.3,.351,0.0,0.1,.200,.355,.353,0.8,0.9,.830,0.7,1.4,2.1,0.2,0.3,0.3,0.2,1.2,3.1
Bruce Bowen,SAS,SF,30,59,59,28.8,2.6,6.7,.389,0.9,2.5,.378,.396,.460,0.8,1.6,.479,0.7,2.0,2.7,1.5,1.1,0.4,1.1,2.0,7.0
Ryan Bowen,DEN,SF,26,75,21,22.5,2.0,4.1,.479,0.0,0.2,.083,.495,.480,0.9,1.2,.750,1.8,2.2,4.0,0.7,1.0,0.5,0.5,2.3,4.9
Ira Bowman,PHI,SG,28,3,0,9.7,1.7,2.3,.714,0.0,0.3,.000,.833,.714,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.0,1.0,3.3
Earl Boykins,LAC,PG,25,68,2,11.2,1.6,4.0,.400,0.2,0.6,.310,.416,.424,0.7,0.9,.770,0.4,0.4,0.8,2.1,0.3,0.0,0.6,0.6,4.1
Michael Bradley,TOR,PF,22,26,0,4.5,0.5,1.0,.520,0.0,0.1,.000,.565,.520,0.2,0.3,.500,0.3,0.7,0.9,0.1,0.0,0.2,0.2,0.4,1.2
Shawn Bradley,DAL,C,29,53,16,14.3,1.5,3.1,.479,0.0,0.0,.000,.481,.479,1.1,1.2,.922,1.0,2.3,3.3,0.4,0.5,1.2,0.5,2.4,4.1
Elton Brand,LAC,PF,22,80,80,37.8,6.7,12.6,.527,0.0,0.0,,.527,.527,4.9,6.6,.742,5.0,6.6,11.6,2.4,1.0,2.0,2.2,3.2,18.2
Terrell Brandon,MIN,PG,31,32,28,30.1,4.8,11.4,.425,0.1,0.7,.174,.442,.430,2.6,2.6,.988,0.5,2.4,2.9,8.3,1.6,0.2,1.3,1.5,12.4
Jamison Brewer,IND,SG,21,13,0,3.3,0.2,0.4,.400,0.0,0.1,.000,.500,.400,0.0,0.0,,0.2,0.5,0.6,0.7,0.2,0.0,0.2,0.2,0.3
Primož Brezec,IND,C,22,22,4,7.3,0.6,1.3,.483,0.0,0.0,,.483,.483,0.7,1.1,.600,0.7,0.5,1.3,0.3,0.0,0.3,0.3,1.3,2.0
Chucky Brown,SAC,SF,33,18,0,5.1,0.6,1.5,.370,0.0,0.0,,.370,.370,0.1,0.1,.500,0.6,1.3,1.8,0.3,0.1,0.2,0.3,0.7,1.2
Damone Brown,PHI,SF,22,17,0,3.9,0.5,1.2,.381,0.0,0.1,.000,.400,.381,0.4,0.5,.875,0.1,0.1,0.2,0.1,0.1,0.1,0.5,0.6,1.4
Dee Brown,ORL,PG,33,7,0,9.3,0.4,2.9,.150,0.1,1.7,.083,.250,.175,0.0,0.0,,0.0,1.3,1.3,0.3,0.4,0.1,0.6,0.6,1.0
Ernest Brown,MIA,C,22,3,0,7.0,0.3,2.0,.167,0.0,0.0,,.167,.167,0.3,1.3,.250,0.3,1.7,2.0,0.0,0.0,0.3,1.0,1.3,1.0
Kedrick Brown,BOS,SF,20,29,5,8.4,0.8,2.4,.329,0.2,0.9,.185,.419,.364,0.4,0.7,.600,0.4,1.3,1.7,0.5,0.6,0.2,0.2,0.6,2.2
Kwame Brown,WAS,PF,19,57,3,14.3,1.6,4.3,.387,0.0,0.0,.000,.388,.387,1.2,1.7,.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,4.5
P.J. Brown,CHH,C,32,80,80,32.0,3.1,6.6,.474,0.0,0.0,,.474,.474,2.1,2.5,.858,3.4,6.4,9.8,1.3,0.7,1.0,1.1,2.8,8.4
Randy Brown,BOS,PG,33,1,0,6.0,0.0,1.0,.000,0.0,0.0,,.000,.000,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
Tierre Brown,HOU,SG,22,40,1,10.1,1.2,2.9,.426,0.1,0.3,.333,.437,.443,0.5,0.7,.750,0.3,0.8,1.1,1.8,0.5,0.1,1.0,0.7,3.1
Rick Brunson,POR,PG,29,59,2,8.8,0.8,1.9,.398,0.1,0.2,.545,.382,.425,0.5,0.7,.707,0.4,0.8,1.2,1.9,0.4,0.0,0.8,0.9,2.1
Kobe Bryant*,LAL,SG,23,80,80,38.3,9.4,20.0,.469,0.4,1.7,.250,.489,.479,6.1,7.4,.829,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2
Mark Bryant,SAS,PF,36,30,3,6.9,0.8,1.8,.455,0.0,0.0,,.455,.455,0.2,0.3,.750,0.8,0.6,1.5,0.3,0.2,0.1,0.2,1.3,1.9
Greg Buckner,DAL,SG,25,44,16,20.1,2.4,4.5,.525,0.1,0.4,.313,.544,.538,0.9,1.3,.690,1.5,2.4,3.9,1.1,0.7,0.4,0.6,2.8,5.8
Jud Buechler,TOT,SF,33,66,2,10.4,0.7,1.8,.373,0.3,0.9,.350,.397,.462,0.0,0.1,.500,0.4,1.3,1.8,0.5,0.3,0.1,0.2,0.8,1.7
Rodney Buford,MEM,SG,24,63,21,28.1,4.1,9.4,.435,0.3,1.1,.243,.461,.449,0.9,1.3,.725,0.8,3.5,4.3,1.1,0.7,0.2,1.0,1.7,9.4
Matt Bullard,CHH,PF,34,31,0,11.3,1.3,3.7,.339,0.5,1.8,.281,.397,.409,0.4,0.4,.917,0.3,1.2,1.5,0.5,0.1,0.1,0.4,0.9,3.4
Mitchell Butler,POR,SG,31,11,0,8.2,0.9,2.1,.435,0.1,0.3,.333,.450,.457,0.7,1.1,.667,0.5,0.7,1.3,0.5,0.0,0.1,0.5,0.9,2.6
Jason Caffey,MIL,PF,28,23,0,12.3,1.6,3.1,.500,0.0,0.0,.000,.507,.500,1.2,1.9,.628,1.0,1.1,2.2,0.5,0.2,0.2,0.8,1.7,4.3
Marcus Camby,NYK,C,27,29,29,34.7,4.5,10.0,.448,0.0,0.0,.000,.450,.448,2.1,3.4,.626,3.1,8.0,11.1,1.1,1.2,1.7,1.4,3.7,11.1
Elden Campbell,CHH,PF,33,77,74,28.0,5.0,10.3,.484,0.0,0.0,.000,.485,.484,4.0,5.0,.797,1.7,5.2,6.9,1.3,0.8,1.8,1.8,3.4,13.9
Brian Cardinal,DET,PF,24,8,0,5.4,0.8,1.6,.462,0.4,0.9,.429,.500,.577,0.3,0.3,1.000,0.3,0.5,0.8,0.3,0.1,0.0,0.0,0.6,2.1
Anthony Carter,MIA,PG,26,46,18,22.8,1.9,5.7,.342,0.0,0.4,.053,.365,.344,0.4,0.8,.528,0.4,2.1,2.5,4.7,1.1,0.1,1.6,1.8,4.3
Vince Carter,TOR,SG,25,60,60,39.8,9.3,21.8,.428,2.0,5.2,.387,.441,.474,4.1,5.1,.798,2.3,2.9,5.2,4.0,1.6,0.7,2.6,3.2,24.7
Sam Cassell,MIL,PG,32,74,73,35.2,7.5,16.2,.463,1.0,2.8,.348,.486,.492,3.8,4.4,.860,0.7,3.5,4.2,6.7,1.2,0.2,2.4,2.8,19.7
Kelvin Cato,HOU,C,27,75,73,25.6,2.5,4.3,.583,0.0,0.0,.000,.585,.583,1.5,2.6,.582,2.3,4.7,7.0,0.4,0.5,1.3,0.7,2.8,6.6
Tyson Chandler,CHI,C,19,71,31,19.6,2.1,4.3,.497,0.0,0.0,,.497,.497,1.9,3.1,.604,1.6,3.2,4.8,0.8,0.4,1.3,1.4,2.5,6.1
Calbert Cheaney,DEN,SG,30,68,47,24.0,3.3,6.9,.481,0.0,0.1,.000,.485,.481,0.7,1.0,.687,0.8,2.7,3.5,1.6,0.5,0.3,1.0,2.3,7.3
Chris Childs,TOR,PG,34,69,4,22.8,1.4,4.3,.328,0.5,1.7,.275,.364,.383,0.8,1.0,.817,0.3,2.0,2.2,5.1,0.8,0.1,1.8,2.6,4.1
Doug Christie,SAC,SG,31,81,81,34.5,4.2,9.1,.460,1.1,3.2,.352,.518,.521,2.5,3.0,.851,0.9,3.7,4.6,4.2,2.0,0.3,2.0,2.6,12.0
Keon Clark,TOR,C,26,81,31,27.0,4.7,9.6,.490,0.0,0.1,.000,.494,.490,1.9,2.8,.674,2.2,5.2,7.4,1.1,0.7,1.5,1.7,3.2,11.3
Speedy Claxton,PHI,PG,23,67,18,22.8,2.7,6.7,.400,0.1,0.5,.121,.422,.405,1.7,2.0,.838,0.7,1.7,2.4,3.0,1.4,0.1,1.4,2.2,7.2
Mateen Cleaves,SAC,PG,24,32,0,4.8,0.9,2.1,.441,0.1,0.3,.250,.467,.456,0.3,0.3,.889,0.0,0.2,0.3,0.8,0.2,0.0,0.8,0.3,2.2
Derrick Coleman,PHI,PF,34,58,58,35.9,5.7,12.7,.450,0.5,1.4,.337,.465,.469,3.2,3.9,.815,2.9,5.9,8.8,1.7,0.7,0.9,2.1,2.7,15.1
Bimbo Coles,CLE,PG,33,47,1,14.7,1.2,3.1,.384,0.1,0.4,.200,.413,.397,0.7,0.8,.892,0.3,0.9,1.2,2.3,0.3,0.1,0.7,1.3,3.2
Jason Collier,HOU,C,24,25,2,14.6,1.6,3.8,.432,0.0,0.0,.000,.436,.432,1.0,1.3,.750,1.2,2.0,3.3,0.4,0.2,0.2,0.5,1.6,4.2
Jarron Collins,UTA,C,23,70,68,20.6,2.3,4.9,.461,0.0,0.0,.000,.462,.461,1.9,2.6,.740,2.0,2.3,4.2,0.8,0.4,0.3,0.8,3.3,6.4
Jason Collins,NJN,C,23,77,9,18.3,1.5,3.6,.421,0.0,0.0,.500,.420,.423,1.5,2.1,.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,2.2,4.5
Chris Crawford,ATL,PF,26,7,4,18.7,3.0,6.4,.467,0.0,0.1,.000,.477,.467,1.6,2.1,.733,1.3,2.3,3.6,0.7,0.3,0.7,1.4,3.0,7.6
Jamal Crawford,CHI,PG,21,23,6,20.9,3.9,8.1,.476,1.1,2.5,.448,.488,.545,0.4,0.6,.769,0.2,1.3,1.5,2.4,0.8,0.2,1.4,0.8,9.3
Joe Crispin,TOT,PG,22,21,0,7.4,1.2,3.2,.382,0.7,1.9,.385,.379,.493,0.6,0.6,.923,0.1,0.4,0.5,1.2,0.2,0.0,0.5,0.5,3.8
Austin Croshere,IND,PF,26,76,1,16.9,2.4,5.9,.413,0.6,1.9,.338,.449,.468,1.3,1.5,.851,1.0,2.9,3.9,1.0,0.3,0.4,0.9,1.4,6.8
John Crotty,UTA,PG,32,41,0,19.6,2.4,5.1,.471,0.8,1.7,.449,.482,.546,1.4,1.6,.864,0.4,1.4,1.8,3.4,0.5,0.0,1.2,1.9,6.9
Vonteego Cummings,PHI,PG,25,58,1,8.6,1.3,3.2,.417,0.2,0.8,.261,.468,.449,0.4,0.6,.750,0.2,0.7,0.9,1.0,0.3,0.1,0.6,0.9,3.3
Dell Curry,TOR,SG,37,56,4,15.8,2.5,6.2,.406,0.8,2.3,.344,.444,.471,0.6,0.7,.892,0.4,1.0,1.4,1.1,0.4,0.1,0.7,0.9,6.4
Eddy Curry,CHI,C,19,72,31,16.0,2.6,5.2,.501,0.0,0.0,,.501,.501,1.5,2.2,.656,1.5,2.2,3.8,0.3,0.2,0.7,1.0,2.4,6.7
Michael Curry,DET,SG,33,82,75,23.3,1.5,3.4,.453,0.1,0.3,.269,.472,.466,0.9,1.1,.791,0.2,1.9,2.0,1.5,0.6,0.1,0.7,2.5,4.0
Samuel Dalembert,PHI,C,20,34,0,5.2,0.6,1.5,.440,0.0,0.0,,.440,.440,0.2,0.5,.389,0.7,1.3,2.0,0.1,0.2,0.4,0.4,0.9,1.5
Erick Dampier,GSW,C,26,73,46,23.8,2.9,6.6,.435,0.0,0.0,,.435,.435,1.9,2.9,.645,2.3,3.0,5.3,1.2,0.2,2.3,2.1,3.2,7.6
Antonio Daniels,SAS,SG,26,82,13,26.5,3.3,7.5,.440,0.7,2.4,.291,.510,.486,1.9,2.6,.752,0.3,1.9,2.1,2.8,0.6,0.1,0.9,1.3,9.2
Antonio Davis,TOR,PF,33,77,77,38.7,5.3,12.5,.426,0.0,0.0,.000,.426,.426,3.8,4.6,.818,3.3,6.3,9.6,2.0,0.7,1.1,2.1,2.9,14.5
Baron Davis,CHH,PG,22,82,82,40.5,6.8,16.4,.417,2.1,5.8,.356,.451,.480,2.4,4.1,.580,1.1,3.1,4.3,8.5,2.1,0.6,3.0,2.9,18.1
Dale Davis,POR,C,32,78,77,31.4,3.8,7.4,.510,0.0,0.0,,.510,.510,1.9,2.7,.708,3.4,5.5,8.8,1.2,0.8,1.1,0.8,2.5,9.5
Emanual Davis,ATL,PG,33,28,20,27.6,2.5,7.1,.354,1.0,3.0,.341,.363,.427,0.6,0.6,.889,0.7,2.0,2.6,2.4,1.0,0.2,1.9,2.4,6.6
Hubert Davis,WAS,SG,31,51,17,24.1,2.9,6.4,.448,1.1,2.5,.452,.445,.535,0.3,0.4,.762,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1,7.2
Ricky Davis,CLE,SF,22,82,8,23.8,4.6,9.5,.481,0.1,0.4,.314,.489,.488,2.4,3.0,.790,0.8,2.2,3.0,2.2,0.8,0.3,1.8,1.8,11.7
Andrew DeClercq,ORL,C,28,61,14,10.4,1.1,2.4,.450,0.0,0.0,,.450,.450,0.5,0.8,.560,1.2,1.5,2.7,0.4,0.4,0.4,0.6,2.1,2.7
Vinny Del Negro,PHO,PG,35,2,0,3.0,0.5,2.0,.250,0.0,0.0,,.250,.250,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Tony Delk,TOT,SG,28,63,17,23.0,3.6,9.3,.384,1.1,3.4,.313,.425,.441,1.2,1.5,.804,0.9,2.3,3.2,2.1,0.8,0.2,0.9,1.6,9.5
Derrick Dial,TOT,SG,26,32,0,9.3,1.3,3.8,.342,0.0,0.3,.091,.367,.346,0.6,0.8,.750,0.4,1.3,1.8,1.1,0.3,0.1,0.5,0.4,3.2
Michael Dickerson,MEM,SG,26,4,4,31.0,3.8,12.0,.313,2.0,5.3,.381,.259,.396,1.3,1.5,.833,0.8,2.3,3.0,2.3,0.8,0.3,2.0,3.0,10.8
DeSagana Diop,CLE,C,20,18,1,6.1,0.7,1.6,.414,0.0,0.0,,.414,.414,0.1,0.3,.200,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.1,1.4
Vlade Divac*,SAC,C,33,80,80,30.3,4.2,9.0,.472,0.0,0.2,.231,.477,.474,2.6,4.3,.615,2.6,5.8,8.4,3.7,1.0,1.2,2.0,2.9,11.1
Michael Doleac,CLE,C,24,42,15,16.8,1.9,4.5,.417,0.0,0.0,,.417,.417,0.9,1.1,.826,1.1,2.9,4.0,0.6,0.4,0.3,0.9,2.3,4.6
Keyon Dooling,LAC,PG,21,14,0,11.1,1.6,4.1,.386,0.3,1.0,.286,.419,.421,0.7,0.9,.833,0.0,0.2,0.2,0.9,0.3,0.2,0.7,1.4,4.1
Bryce Drew,CHH,PG,27,61,0,12.7,1.3,3.0,.429,0.5,1.2,.425,.431,.514,0.4,0.5,.793,0.2,1.0,1.2,1.7,0.5,0.0,0.5,0.8,3.4
Predrag Drobnjak,SEA,C,26,64,12,18.3,3.0,6.5,.461,0.0,0.0,.000,.464,.461,0.9,1.1,.753,1.2,2.3,3.4,0.8,0.3,0.5,0.8,1.7,6.8
Chris Dudley,POR,C,36,43,2,7.6,0.5,1.2,.400,0.0,0.0,.000,.417,.400,0.2,0.3,.533,0.6,1.2,1.9,0.3,0.1,0.3,0.3,1.0,1.1
Tim Duncan*,SAS,PF,25,82,82,40.6,9.3,18.3,.508,0.0,0.1,.100,.511,.508,6.8,8.5,.799,3.3,9.4,12.7,3.7,0.7,2.5,3.2,2.6,25.5
Howard Eisley,NYK,PG,29,39,0,15.6,1.5,4.5,.337,0.4,1.5,.241,.385,.377,1.0,1.3,.796,0.2,1.0,1.3,2.6,0.6,0.1,1.4,1.4,4.4
Obinna Ekezie,LAC,PF,26,29,1,5.2,0.4,1.3,.333,0.0,0.0,,.333,.333,1.0,1.4,.700,0.4,0.8,1.2,0.1,0.1,0.2,0.3,0.6,1.9
LaPhonso Ellis,MIA,SF,31,66,14,25.5,2.9,6.8,.418,0.6,1.9,.306,.460,.460,0.8,1.3,.631,1.6,2.7,4.3,0.8,0.5,0.6,1.1,3.0,7.1
Evan Eschmeyer,DAL,C,26,31,6,9.6,0.7,1.6,.420,0.0,0.0,,.420,.420,0.6,1.1,.606,1.1,2.0,3.2,0.3,0.3,0.3,0.5,1.9,2.0
Maurice Evans,MIN,SG,23,10,0,4.5,0.9,1.9,.474,0.0,0.3,.000,.563,.474,0.3,0.4,.750,0.3,0.1,0.4,0.4,0.0,0.0,0.2,0.9,2.1
Patrick Ewing*,ORL,C,39,65,4,13.9,2.3,5.1,.444,0.0,0.0,.000,.446,.444,1.4,2.1,.701,0.9,3.1,4.0,0.5,0.3,0.7,1.0,2.0,6.0
Danny Ferry,SAS,SF,35,50,2,16.0,1.5,3.5,.429,0.9,2.0,.434,.423,.551,0.7,0.7,.944,0.3,1.5,1.8,1.0,0.3,0.2,0.4,1.4,4.6
Michael Finley,DAL,SF,28,69,69,39.9,8.2,17.8,.463,1.1,3.2,.339,.491,.494,3.0,3.6,.837,1.3,3.9,5.2,3.3,0.9,0.4,1.7,2.1,20.6
Derek Fisher,LAL,PG,27,70,35,28.2,3.9,9.5,.411,2.1,5.0,.413,.410,.520,1.3,1.6,.847,0.2,1.9,2.1,2.6,0.9,0.1,0.9,1.7,11.2
Marcus Fizer,CHI,PF,23,76,20,25.8,4.9,11.2,.438,0.1,0.5,.171,.451,.442,2.5,3.7,.668,1.7,3.9,5.6,1.6,0.6,0.3,1.7,2.4,12.3
Isaac Fontaine,MEM,SG,26,6,0,12.5,0.5,2.3,.214,0.2,0.8,.200,.222,.250,0.7,1.0,.667,0.0,0.8,0.8,0.7,0.0,0.0,0.7,1.0,1.8
Alton Ford,PHO,PF,20,53,0,8.5,1.2,2.2,.517,0.0,0.0,,.517,.517,0.8,1.1,.737,0.6,1.4,2.0,0.1,0.1,0.1,0.6,1.9,3.1
Joseph Forte,BOS,SG,20,8,0,4.9,0.1,1.5,.083,0.0,0.4,.000,.111,.083,0.5,0.5,1.000,0.1,0.6,0.8,0.8,0.3,0.0,0.4,0.1,0.8
Danny Fortson,GSW,PF,25,77,76,28.8,4.0,9.4,.428,0.0,0.1,.250,.429,.429,3.2,4.0,.795,3.8,7.9,11.7,1.6,0.6,0.2,2.1,3.3,11.2
Greg Foster,MIL,PF,33,6,0,4.0,0.3,1.5,.222,0.0,0.7,.000,.400,.222,0.5,0.7,.750,0.0,1.3,1.3,0.2,0.0,0.0,0.0,0.7,1.2
Jeff Foster,IND,C,25,82,48,21.8,2.2,4.8,.449,0.0,0.2,.133,.462,.452,1.4,2.2,.610,2.5,4.3,6.8,0.9,0.9,0.5,1.0,2.8,5.7
Antonis Fotsis,MEM,PF,20,28,1,11.4,1.5,3.7,.404,0.3,0.8,.304,.432,.438,0.6,0.7,.850,0.9,1.3,2.2,0.4,0.3,0.4,0.8,0.8,3.9
