name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Gilbert Arenas,WAS,PG,26,13,8,32.7,6.0,15.1,.398,1.7,6.0,.282,.475,.454,5.7,7.4,.771,0.5,3.5,3.9,5.1,1.8,0.1,3.8,2.3,19.4
Trevor Ariza,TOT,SF,22,35,3,15.6,2.0,3.9,.507,0.1,0.5,.278,.542,.526,1.4,2.1,.653,0.9,2.2,3.1,1.3,0.9,0.3,0.7,1.3,5.5
Darrell Armstrong,NJN,PG,39,50,2,11.0,0.8,2.2,.364,0.5,1.4,.333,.415,.468,0.4,0.6,.667,0.3,1.0,1.3,1.5,0.6,0.0,0.8,1.1,2.5
Hilton Armstrong,NOH,C,23,65,3,11.3,1.0,2.3,.453,0.0,0.0,,.453,.453,0.7,1.1,.629,1.0,1.5,2.5,0.4,0.2,0.5,0.9,2.0,2.7
Carlos Arroyo,ORL,PG,28,62,20,20.5,2.5,5.6,.451,0.5,1.4,.345,.485,.493,1.4,1.6,.853,0.2,1.7,1.8,3.5,0.4,0.0,1.2,1.4,6.9
Chucky Atkins,DEN,SG,33,24,0,14.7,1.8,5.1,.344,1.0,3.3,.316,.395,.447,0.2,0.4,.444,0.1,1.2,1.3,2.0,0.4,0.0,0.4,1.1,4.7
James Augustine,ORL,PF,23,25,0,6.0,0.7,1.4,.529,0.0,0.0,,.529,.529,0.2,0.3,.500,0.6,0.6,1.2,0.1,0.2,0.1,0.2,0.7,1.6
Kelenna Azubuike,GSW,SG,24,81,17,21.4,3.2,7.2,.445,0.9,2.4,.364,.485,.505,1.2,1.7,.717,1.3,2.7,4.0,0.9,0.6,0.4,0.7,2.0,8.5
Renaldo Balkman,NYK,SF,23,65,0,14.6,1.4,2.9,.489,0.0,0.2,.083,.517,.492,0.6,1.5,.432,1.3,2.0,3.3,0.6,0.7,0.5,0.6,2.0,3.4
Marcus Banks,TOT,PG,26,36,3,15.8,2.4,5.3,.450,1.1,2.8,.392,.517,.555,0.8,1.0,.771,0.1,1.1,1.3,1.7,0.4,0.4,1.0,1.8,6.6
Leandro Barbosa,PHO,SG,25,82,12,29.5,5.8,12.5,.462,2.0,5.1,.389,.514,.543,2.1,2.6,.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6
J.J. Barea,DAL,PG,23,44,9,10.5,1.6,3.9,.418,0.5,1.2,.389,.431,.479,0.6,0.8,.800,0.1,1.0,1.1,1.3,0.3,0.0,0.8,1.1,4.3
Andrea Bargnani,TOR,PF,22,78,53,23.9,3.6,9.3,.386,1.2,3.3,.345,.409,.448,1.8,2.2,.840,0.6,3.1,3.7,1.1,0.3,0.5,1.1,2.7,10.2
Matt Barnes,GSW,PF,27,73,18,19.4,2.6,6.1,.423,0.7,2.5,.293,.513,.483,0.8,1.1,.747,1.3,3.2,4.4,1.9,0.7,0.5,1.2,2.2,6.7
Andre Barrett,LAC,PG,25,4,0,6.3,0.5,1.3,.400,0.3,0.8,.333,.500,.500,0.3,0.5,.500,0.0,0.3,0.3,1.8,0.0,0.0,0.3,0.3,1.5
Earl Barron,MIA,C,26,46,15,19.3,2.9,7.1,.404,0.0,0.3,.077,.417,.405,1.3,1.9,.701,1.5,2.8,4.3,0.6,0.4,0.2,1.0,2.5,7.1
Brent Barry,SAS,SF,36,31,1,17.9,2.5,5.2,.481,1.5,3.6,.429,.604,.631,0.6,0.6,.950,0.4,1.4,1.8,1.7,0.5,0.1,0.6,1.4,7.1
Brandon Bass,DAL,C,22,79,1,19.7,3.1,6.2,.499,0.0,0.1,.000,.503,.499,2.1,2.5,.822,1.5,2.9,4.4,0.7,0.3,0.6,1.0,1.9,8.3
Maceo Baston,TOR,PF,32,15,2,6.9,1.1,1.7,.680,0.0,0.0,,.680,.680,0.5,0.7,.700,0.6,1.1,1.7,0.2,0.1,0.3,0.3,1.3,2.7
Shane Battier,HOU,SF,29,80,78,36.3,3.3,7.7,.428,1.7,4.6,.377,.504,.540,0.9,1.3,.743,1.6,3.5,5.1,1.9,1.0,1.1,1.0,2.5,9.3
Marco Belinelli,GSW,SG,21,33,0,7.3,1.1,2.8,.387,0.5,1.2,.390,.385,.473,0.2,0.3,.778,0.1,0.3,0.4,0.5,0.2,0.0,0.4,0.5,2.9
Charlie Bell,MIL,SG,28,68,5,23.9,2.7,7.1,.381,1.1,3.2,.341,.413,.457,1.0,1.3,.805,0.5,2.0,2.5,3.1,0.8,0.0,1.1,1.8,7.6
Raja Bell,PHO,SG,31,75,75,35.3,4.2,10.0,.421,2.3,5.9,.401,.449,.538,1.1,1.2,.868,0.6,3.0,3.7,2.2,0.7,0.4,0.9,2.9,11.9
Mike Bibby,TOT,PG,29,48,44,32.8,5.2,12.6,.411,1.9,5.2,.375,.437,.488,1.6,2.1,.780,0.3,3.0,3.3,6.0,1.1,0.1,2.5,2.0,13.9
Andris Biedriņš,GSW,C,21,76,59,27.3,4.5,7.1,.626,0.0,0.0,,.626,.626,1.5,2.5,.620,3.4,6.4,9.8,1.0,0.7,1.2,1.1,3.4,10.5
Chauncey Billups,DET,PG,31,78,78,32.3,5.0,11.2,.448,1.8,4.4,.401,.479,.526,5.1,5.6,.918,0.5,2.2,2.7,6.8,1.3,0.2,2.1,1.7,17.0
Steve Blake,POR,PG,27,81,78,29.9,3.2,7.9,.408,1.5,3.7,.406,.409,.502,0.6,0.8,.766,0.4,2.0,2.4,5.1,0.7,0.0,1.4,1.6,8.5
Andray Blatche,WAS,PF,21,82,15,20.4,3.1,6.5,.474,0.0,0.2,.231,.480,.477,1.3,1.9,.695,2.0,3.2,5.2,1.1,0.6,1.4,1.4,3.1,7.5
Mark Blount,MIA,C,32,69,46,22.3,3.4,7.5,.462,0.2,0.6,.386,.469,.479,1.3,2.0,.638,1.0,2.8,3.8,0.6,0.5,0.5,1.0,1.9,8.4
Keith Bogans,ORL,SG,27,82,35,26.8,2.9,7.2,.410,1.8,5.0,.362,.520,.536,1.0,1.3,.736,0.5,2.7,3.2,1.3,0.7,0.1,0.6,2.0,8.7
Andrew Bogut,MIL,C,23,78,78,34.9,6.0,11.7,.511,0.0,0.1,.000,.515,.511,2.4,4.1,.587,3.1,6.6,9.8,2.6,0.8,1.7,2.2,3.3,14.3
Matt Bonner,SAS,PF,27,68,3,12.5,1.8,4.3,.416,0.7,2.0,.336,.487,.495,0.6,0.6,.864,0.8,2.0,2.8,0.5,0.2,0.3,0.6,1.6,4.8
Josh Boone,NJN,PF,23,70,53,25.3,3.4,6.2,.548,0.0,0.0,,.548,.548,1.4,3.1,.456,2.7,4.5,7.3,0.8,0.5,0.9,1.0,2.2,8.2
Calvin Booth,PHI,C,31,31,0,6.6,0.3,0.9,.333,0.0,0.0,,.333,.333,0.2,0.3,.600,0.2,1.0,1.2,0.3,0.2,0.6,0.1,1.1,0.8
Carlos Boozer,UTA,PF,26,81,81,34.9,8.8,16.0,.547,0.0,0.0,.000,.547,.547,3.6,4.9,.738,2.4,8.0,10.4,2.9,1.2,0.5,2.6,3.6,21.1
Chris Bosh*,TOR,C,23,67,67,36.2,7.6,15.3,.494,0.1,0.4,.400,.496,.499,7.0,8.3,.844,2.6,6.1,8.7,2.6,0.9,1.0,2.3,2.3,22.3
Bruce Bowen,SAS,SF,36,81,81,30.2,2.1,5.3,.407,1.1,2.7,.419,.394,.512,0.6,0.9,.652,0.4,2.5,2.9,1.1,0.7,0.3,0.6,2.2,6.0
Ryan Bowen,NOH,SF,32,53,4,12.5,0.9,1.9,.490,0.0,0.0,.000,.495,.490,0.3,0.5,.552,1.0,0.8,1.9,0.5,0.6,0.2,0.3,1.5,2.2
Earl Boykins,CHA,PG,31,36,0,16.0,1.7,4.8,.355,0.4,1.2,.318,.367,.395,1.4,1.6,.831,0.3,0.7,0.9,2.7,0.4,0.0,1.1,0.6,5.1
Elton Brand,LAC,PF,28,8,6,34.3,6.5,14.3,.456,0.0,0.0,,.456,.456,4.6,5.9,.787,2.6,5.4,8.0,2.0,0.4,1.9,2.1,2.6,17.6
Corey Brewer,MIN,SF,21,79,35,22.8,2.3,6.2,.374,0.1,0.5,.194,.389,.382,1.1,1.4,.800,1.0,2.7,3.7,1.4,1.0,0.3,1.1,2.4,5.8
Ronnie Brewer,UTA,SG,22,76,76,27.5,4.7,8.3,.558,0.1,0.7,.220,.587,.567,2.6,3.4,.759,1.3,1.6,2.9,1.8,1.7,0.3,0.9,1.4,12.0
Primož Brezec,TOT,C,28,50,18,9.5,0.9,1.9,.468,0.0,0.0,,.468,.468,0.5,0.8,.600,0.6,1.0,1.6,0.2,0.1,0.1,0.5,1.7,2.2
Aaron Brooks,HOU,PG,23,51,0,11.9,1.8,4.4,.413,0.7,2.1,.330,.491,.493,0.8,1.0,.857,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4,5.2
Andre Brown,MEM,PF,26,33,1,8.7,1.2,2.4,.500,0.0,0.0,,.500,.500,0.7,1.5,.449,1.1,1.7,2.8,0.2,0.2,0.1,0.4,1.2,3.0
Devin Brown,CLE,SG,29,78,20,22.6,2.8,6.8,.409,0.6,1.9,.308,.447,.451,1.4,1.8,.754,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8,7.5
Kwame Brown,TOT,C,25,38,15,18.8,1.9,3.7,.507,0.0,0.0,,.507,.507,1.1,2.6,.408,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2,4.8
P.J. Brown,BOS,PF,38,18,0,11.6,0.8,2.3,.341,0.0,0.1,.000,.350,.341,0.6,0.9,.688,1.6,2.2,3.8,0.6,0.3,0.4,0.6,1.6,2.2
Shannon Brown,TOT,SG,22,21,4,11.4,2.1,6.0,.349,0.4,1.4,.300,.365,.385,0.8,1.4,.586,0.3,0.7,1.0,0.8,0.5,0.1,1.1,1.4,5.4
Kobe Bryant*,LAL,SG,29,82,82,38.9,9.5,20.6,.459,1.8,5.1,.361,.490,.503,7.6,9.0,.840,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,28.3
Greg Buckner,MIN,SG,31,31,4,16.8,1.5,3.8,.385,0.5,1.6,.300,.448,.449,0.6,0.7,.864,0.3,1.8,2.1,1.3,0.7,0.1,0.9,2.0,4.0
Caron Butler,WAS,SF,27,58,58,39.9,7.6,16.3,.466,1.1,3.2,.357,.492,.501,4.1,4.5,.901,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3
Rasual Butler,NOH,SF,28,51,8,17.2,1.8,5.1,.350,0.9,2.6,.331,.370,.435,0.5,0.6,.839,0.3,1.6,2.0,0.7,0.3,0.4,0.2,1.3,4.9
Andrew Bynum,LAL,C,20,35,25,28.8,5.4,8.5,.636,0.0,0.0,,.636,.636,2.3,3.4,.695,3.0,7.2,10.2,1.7,0.3,2.1,1.5,2.8,13.1
José Calderón,TOR,PG,26,82,56,30.3,4.5,8.6,.519,1.0,2.2,.429,.551,.575,1.3,1.5,.908,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2
Marcus Camby,DEN,C,33,79,79,34.9,3.6,8.0,.450,0.1,0.3,.300,.455,.455,1.8,2.6,.708,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,9.1
Brian Cardinal,MEM,PF,30,37,1,11.9,1.2,3.4,.341,0.7,2.2,.309,.400,.440,0.4,0.5,.684,0.7,1.9,2.6,0.6,0.3,0.1,0.6,1.7,3.4
Rodney Carney,PHI,SF,23,70,6,14.8,2.3,5.6,.403,0.5,1.7,.317,.441,.452,0.8,1.2,.679,0.7,1.4,2.1,0.5,0.6,0.3,0.5,1.4,5.8
Matt Carroll,CHA,SG,27,80,18,25.2,3.2,7.4,.428,1.3,3.0,.436,.422,.517,1.4,1.7,.804,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3,9.0
Anthony Carter,DEN,PG,32,70,67,28.0,3.1,6.8,.458,0.6,1.8,.349,.499,.505,0.9,1.2,.753,0.4,2.5,2.9,5.5,1.5,0.4,1.8,2.5,7.8
Vince Carter,NJN,SG,31,76,72,38.9,7.7,16.9,.456,1.3,3.6,.359,.482,.494,4.6,5.6,.816,1.5,4.5,6.0,5.1,1.2,0.4,2.4,3.2,21.3
Sam Cassell,TOT,PG,38,55,34,23.2,4.2,9.7,.438,0.4,1.4,.303,.461,.460,2.3,2.6,.882,0.3,2.2,2.5,3.9,0.7,0.1,1.8,1.8,11.2
Tyson Chandler,NOH,C,25,79,79,35.2,4.8,7.7,.623,0.0,0.0,.000,.624,.623,2.2,3.7,.593,4.1,7.7,11.7,1.0,0.6,1.1,1.7,3.1,11.8
Wilson Chandler,NYK,SF,20,35,16,19.6,3.0,6.9,.438,0.3,0.9,.300,.458,.457,1.0,1.5,.630,1.1,2.5,3.6,0.9,0.4,0.5,0.8,2.4,7.3
Josh Childress,ATL,SF,24,76,0,29.9,4.3,7.5,.571,0.3,0.8,.367,.595,.590,2.9,3.6,.807,2.3,2.6,4.9,1.5,0.9,0.6,1.3,1.7,11.8
Jarron Collins,UTA,C,29,70,9,10.0,0.5,1.2,.439,0.0,0.0,.000,.444,.439,0.7,1.1,.622,0.6,1.1,1.7,0.5,0.1,0.1,0.3,1.5,1.7
Jason Collins,TOT,C,29,74,26,15.8,0.7,1.5,.469,0.0,0.0,.000,.473,.469,0.5,1.0,.459,0.9,1.5,2.4,0.3,0.3,0.3,0.6,2.6,1.9
Mardy Collins,NYK,SG,23,46,8,13.8,1.2,3.8,.326,0.2,0.7,.250,.343,.349,0.5,0.8,.605,0.4,1.2,1.6,1.9,0.5,0.2,1.2,1.2,3.2
Nick Collison,SEA,PF,27,78,35,28.5,4.1,8.2,.502,0.0,0.0,.000,.504,.502,1.6,2.1,.737,3.3,6.1,9.4,1.4,0.6,0.8,1.5,3.2,9.8
Mike Conley,MEM,PG,20,53,46,26.1,3.6,8.3,.428,0.6,1.7,.330,.453,.462,1.7,2.3,.732,0.4,2.2,2.6,4.2,0.8,0.0,1.7,1.6,9.4
Brian Cook,TOT,PF,27,51,2,12.3,1.7,4.6,.376,0.8,2.3,.374,.378,.468,0.4,0.4,.905,0.5,1.6,2.1,0.5,0.3,0.2,0.8,1.8,4.7
Daequan Cook,MIA,SG,20,59,19,24.4,3.3,8.7,.381,1.3,4.0,.332,.424,.458,0.8,1.0,.825,0.3,2.7,3.0,1.3,0.4,0.2,1.1,2.7,8.8
Jamal Crawford,NYK,SG,27,80,80,39.9,7.1,17.4,.410,2.2,6.2,.356,.439,.473,4.1,4.8,.864,0.5,2.1,2.6,5.0,1.0,0.2,2.4,1.8,20.6
Javaris Crittenton,TOT,SG,20,50,0,13.6,2.0,4.7,.421,0.2,0.7,.270,.449,.442,1.4,2.1,.692,0.5,1.7,2.2,1.0,0.4,0.0,1.1,0.9,5.6
Austin Croshere,GSW,PF,32,44,0,10.4,1.4,3.1,.445,0.5,1.4,.361,.513,.526,0.7,0.7,.906,0.8,1.6,2.4,0.7,0.2,0.1,0.5,1.4,3.9
Eddy Curry,NYK,C,25,59,58,25.9,5.0,9.2,.546,0.0,0.0,,.546,.546,3.2,5.1,.623,1.9,2.8,4.7,0.5,0.2,0.5,2.1,2.7,13.2
Samuel Dalembert,PHI,C,26,82,82,33.2,4.1,8.1,.513,0.0,0.0,.000,.514,.513,2.3,3.2,.707,3.7,6.6,10.4,0.5,0.5,2.3,1.9,3.3,10.5
Erick Dampier,DAL,C,32,72,64,24.4,2.5,3.8,.643,0.0,0.0,,.643,.643,1.2,2.0,.575,2.9,4.6,7.5,0.9,0.3,1.5,1.1,3.1,6.1
Antonio Daniels,WAS,PG,32,71,63,30.4,2.9,6.3,.459,0.2,1.0,.230,.504,.478,2.4,3.1,.776,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4
Marquis Daniels,IND,SG,27,74,1,20.9,3.3,7.6,.430,0.4,1.4,.265,.466,.454,1.3,1.9,.698,0.9,2.0,2.9,1.9,1.1,0.2,1.5,1.6,8.2
Jermareo Davidson,CHA,SF,23,38,2,8.5,1.3,3.3,.408,0.0,0.0,,.408,.408,0.5,0.7,.643,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,3.2
Baron Davis,GSW,PG,28,82,82,39.0,7.9,18.6,.426,2.1,6.4,.330,.477,.483,3.9,5.2,.750,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3.0,21.8
Glen Davis,BOS,C,22,69,1,13.6,1.6,3.2,.484,0.0,0.0,,.484,.484,1.4,2.2,.660,1.4,1.6,3.0,0.4,0.4,0.3,0.9,2.3,4.5
Paul Davis,LAC,PF,23,22,1,8.8,1.1,3.0,.369,0.0,0.0,,.369,.369,0.3,0.5,.600,1.1,1.0,2.1,0.5,0.3,0.3,0.4,1.5,2.5
Ricky Davis,MIA,SF,28,82,47,36.1,5.1,11.8,.433,1.6,4.1,.405,.447,.502,1.9,2.4,.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8
Carlos Delfino,TOR,SG,25,82,0,23.5,3.1,7.7,.397,1.5,3.8,.382,.412,.492,1.4,1.9,.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9.0
Luol Deng,CHI,SF,22,63,59,33.8,6.8,14.2,.479,0.1,0.3,.364,.482,.483,3.2,4.2,.770,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17.0
Boris Diaw,PHO,PF,25,82,19,28.1,3.8,7.9,.477,0.2,0.5,.317,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8
Yakhouba Diawara,DEN,SG,25,54,14,10.0,1.0,2.5,.410,0.4,1.2,.318,.500,.489,0.4,0.6,.710,0.4,0.7,1.1,0.7,0.1,0.1,0.3,1.1,2.8
Guillermo Díaz,LAC,SG,22,6,0,3.0,0.2,0.7,.250,0.0,0.2,.000,.333,.250,0.5,0.8,.600,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.8
Dan Dickau,LAC,PG,29,67,8,15.5,1.9,4.4,.419,0.5,1.6,.333,.468,.480,1.0,1.2,.829,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3
Kaniel Dickens,CLE,PF,29,5,0,2.4,0.2,0.6,.333,0.0,0.0,,.333,.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.4
Travis Diener,IND,PG,25,66,21,20.5,2.4,6.5,.370,1.1,3.5,.318,.431,.456,1.0,1.1,.901,0.4,1.3,1.7,3.8,0.5,0.1,0.8,1.6,6.9
Ike Diogu,IND,PF,24,30,1,10.2,2.1,4.5,.478,0.0,0.0,,.478,.478,1.3,1.6,.851,1.3,1.6,2.8,0.3,0.2,0.1,0.7,1.4,5.6
DeSagana Diop,TOT,C,26,79,23,16.4,1.2,2.3,.522,0.0,0.0,,.522,.522,0.5,0.9,.543,2.0,2.9,5.0,0.5,0.3,1.1,0.7,1.8,2.9
Juan Dixon,TOT,PG,29,53,0,12.6,2.0,4.9,.411,0.6,1.4,.417,.409,.469,0.4,0.5,.808,0.3,1.1,1.4,1.8,0.4,0.0,1.0,1.2,5.0
Michael Doleac,MIN,C,30,24,8,10.7,1.2,2.6,.444,0.0,0.0,,.444,.444,0.0,0.1,.500,0.7,1.4,2.0,0.3,0.4,0.4,0.5,1.8,2.4
Keyon Dooling,ORL,PG,27,72,1,18.5,2.8,5.9,.468,0.3,0.9,.338,.492,.494,2.3,2.7,.845,0.1,1.3,1.4,1.8,0.5,0.1,0.8,1.8,8.1
Quincy Douby,SAC,PG,23,74,0,11.8,1.8,4.5,.394,0.6,1.6,.344,.423,.457,0.6,0.7,.923,0.2,0.9,1.1,0.7,0.4,0.2,0.8,1.1,4.8
Jared Dudley,CHA,PF,22,73,14,19.0,2.2,4.8,.468,0.1,0.6,.220,.502,.481,1.2,1.6,.737,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8
Chris Duhon,CHI,PG,25,66,18,22.6,2.0,5.2,.387,0.8,2.3,.348,.418,.465,1.0,1.2,.813,0.3,1.5,1.8,4.0,0.7,0.0,1.1,1.4,5.8
Tim Duncan*,SAS,C,31,78,78,34.0,7.5,15.1,.497,0.0,0.1,.000,.498,.497,4.3,5.9,.730,3.0,8.3,11.3,2.8,0.7,1.9,2.3,2.4,19.3
Mike Dunleavy,IND,SG,27,82,82,36.0,6.5,13.6,.476,2.0,4.7,.424,.504,.550,4.1,4.9,.834,0.7,4.5,5.2,3.5,1.0,0.4,2.3,2.5,19.1
Ronald Dupree,TOT,SF,27,5,0,4.2,0.2,0.6,.333,0.0,0.0,,.333,.333,0.4,0.4,1.000,0.2,1.4,1.6,0.2,0.2,0.0,0.0,0.0,0.8
Kevin Durant,SEA,SG,19,80,80,34.6,7.3,17.1,.430,0.7,2.6,.288,.455,.451,4.9,5.6,.873,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3
Monta Ellis,GSW,SG,22,81,72,37.9,8.0,15.1,.531,0.1,0.6,.231,.545,.536,4.0,5.1,.767,1.6,3.3,5.0,3.9,1.5,0.3,2.1,2.4,20.2
Francisco Elson,TOT,C,31,63,5,12.9,1.5,3.7,.390,0.0,0.0,.000,.391,.390,0.4,0.6,.703,0.8,2.4,3.2,0.4,0.2,0.3,0.7,1.5,3.3
Melvin Ely,NOH,C,29,52,1,11.9,1.6,3.5,.472,0.0,0.0,,.472,.472,0.6,1.1,.552,0.5,2.3,2.8,0.4,0.1,0.3,0.8,1.5,3.9
Maurice Evans,TOT,SG,29,75,47,22.9,3.5,7.3,.481,1.1,2.8,.388,.539,.555,0.8,1.1,.711,1.2,1.7,2.9,1.1,0.6,0.1,0.5,1.9,8.9
Reggie Evans,PHI,PF,27,81,61,23.2,1.9,4.3,.439,0.0,0.0,1.000,.438,.441,1.5,3.2,.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6,5.2
Jordan Farmar,LAL,PG,21,82,0,20.6,3.5,7.7,.461,1.4,3.7,.371,.546,.552,0.6,1.0,.679,0.5,1.8,2.2,2.7,0.9,0.1,1.3,1.3,9.1
Nick Fazekas,TOT,PF,22,26,0,10.3,1.8,3.2,.561,0.0,0.1,.000,.575,.561,0.6,0.8,.682,1.3,2.1,3.4,0.4,0.3,0.4,0.5,1.0,4.1
Raymond Felton,CHA,PG,23,79,79,37.6,5.2,12.6,.413,0.7,2.5,.280,.447,.441,3.3,4.1,.800,0.5,2.5,3.0,7.4,1.2,0.2,2.7,2.3,14.4
Kyrylo Fesenko,UTA,C,21,9,0,7.8,0.7,1.8,.375,0.0,0.0,,.375,.375,0.2,0.4,.500,1.6,1.2,2.8,0.2,0.0,0.3,0.9,2.1,1.6
Michael Finley,SAS,SG,34,82,61,26.9,3.8,9.3,.414,1.6,4.4,.370,.453,.501,0.8,1.0,.800,0.3,2.8,3.1,1.4,0.4,0.1,0.7,1.1,10.1
Derek Fisher,LAL,PG,33,82,82,27.4,4.1,9.5,.436,1.4,3.4,.406,.453,.508,2.0,2.3,.883,0.3,1.8,2.1,2.9,1.0,0.0,1.1,2.3,11.7
T.J. Ford,TOR,PG,24,51,26,23.5,4.8,10.3,.469,0.3,1.0,.294,.488,.484,2.2,2.5,.880,0.5,1.5,2.0,6.1,1.1,0.0,2.0,1.8,12.1
Jeff Foster,IND,C,31,77,52,24.5,2.7,4.8,.550,0.0,0.0,.000,.554,.550,1.1,1.9,.593,3.4,5.2,8.7,1.7,0.7,0.4,0.8,2.9,6.4
Randy Foye,MIN,PG,24,39,31,32.3,5.1,11.8,.429,1.6,3.8,.412,.436,.495,1.4,1.7,.815,0.3,2.9,3.3,4.2,0.9,0.1,2.0,2.6,13.1
Adonal Foyle,ORL,C,32,82,0,9.4,0.9,1.9,.458,0.0,0.0,,.458,.458,0.2,0.4,.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.1,1.9
Richie Frahm,LAC,SG,30,10,2,16.3,2.0,5.4,.370,0.7,2.5,.280,.448,.435,0.0,0.2,.000,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7
Steve Francis,HOU,PG,30,10,3,19.9,1.9,5.7,.333,0.4,1.7,.235,.375,.368,1.3,2.3,.565,0.8,1.5,2.3,3.0,0.9,0.5,1.4,2.5,5.5
