name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Corky Calhoun,IND,SF,29,7,,4.3,0.6,1.3,.444,0.0,0.0,,.444,.444,0.0,0.3,.000,1.0,0.4,1.4,0.0,0.3,0.0,0.1,0.9,1.1
Mack Calvin,UTA,PG,32,48,,16.1,2.1,4.7,.441,0.0,0.2,.091,.458,.443,2.2,2.4,.897,0.3,1.5,1.8,2.8,0.6,0.0,1.2,1.5,6.4
Austin Carr,CLE,SG,31,77,,20.7,5.1,10.9,.465,0.0,0.1,.333,.466,.466,1.6,2.2,.738,1.1,1.1,2.1,1.9,0.5,0.0,1.4,1.6,11.8
Kenny Carr,TOT,PF,24,79,,23.3,4.8,9.7,.492,0.0,0.1,.000,.495,.492,2.2,3.3,.658,2.5,4.9,7.4,1.0,0.8,0.7,1.9,3.1,11.8
M.L. Carr,BOS,SF,29,82,7,24.3,4.4,9.3,.474,0.1,0.5,.293,.485,.482,2.2,2.9,.739,1.3,2.7,4.0,1.9,1.5,0.4,1.7,2.6,11.1
Bob Carrington,SDC,SG,26,10,,13.4,1.5,3.7,.405,0.0,0.2,.000,.429,.405,0.6,0.8,.750,0.6,0.7,1.3,0.3,0.4,0.1,0.5,1.8,3.6
Ron Carter,IND,SG,23,13,,9.0,1.2,2.8,.405,0.0,0.0,,.405,.405,0.2,0.5,.286,0.4,1.1,1.5,0.7,0.2,0.2,0.8,1.5,2.5
Bill Cartwright,NYK,C,22,82,,38.4,8.1,14.8,.547,0.0,0.0,,.547,.547,5.5,6.9,.797,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7
Harvey Catchings,MIL,C,28,72,,19.0,1.3,3.4,.398,0.0,0.0,.000,.399,.398,0.5,0.9,.629,2.3,3.4,5.7,1.1,0.3,2.3,0.9,2.7,3.2
Don Chaney,BOS,SG,33,60,0,8.7,1.1,3.2,.354,0.0,0.1,.167,.361,.357,0.5,0.7,.762,0.5,0.7,1.2,0.6,0.5,0.2,0.6,1.3,2.8
Maurice Cheeks*,PHI,PG,23,79,79,33.2,4.5,8.4,.540,0.1,0.1,.444,.541,.543,2.3,2.9,.779,0.9,2.5,3.5,7.0,2.3,0.4,2.7,2.5,11.4
Phil Chenier,TOT,SG,29,43,,19.8,3.2,8.1,.390,0.1,0.3,.417,.389,.397,1.1,1.6,.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6
Jim Chones,LAL,C,30,82,,29.2,4.5,9.3,.489,0.0,0.0,.000,.491,.489,1.5,2.1,.740,1.7,5.1,6.9,1.8,0.7,0.8,2.1,3.3,10.6
Jim Cleamons,TOT,PG,30,79,,22.6,2.7,5.7,.476,0.1,0.4,.226,.494,.483,1.1,1.4,.743,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6
Doug Collins,PHI,SG,28,36,17,26.8,5.3,11.4,.466,0.0,0.0,.000,.467,.466,3.1,3.4,.911,0.8,1.8,2.6,2.8,0.8,0.2,2.3,2.1,13.8
Jeff Cook,PHO,PF,23,66,,13.7,2.0,4.2,.469,0.0,0.0,.000,.474,.469,1.6,2.0,.806,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5
Michael Cooper,LAL,SG,23,82,,24.1,3.7,7.0,.524,0.1,0.2,.250,.534,.529,1.4,1.7,.776,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8
Wayne Cooper,GSW,PF,23,79,,22.5,4.6,9.5,.489,0.0,0.1,.250,.491,.490,1.7,2.3,.751,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0
Hollis Copeland,NYK,SF,24,75,,15.2,2.4,4.9,.495,0.0,0.0,.000,.497,.495,0.8,1.1,.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7
Dave Corzine,WSB,C,23,78,,10.6,1.2,2.8,.417,0.0,0.0,,.417,.417,0.6,0.9,.662,1.3,2.1,3.5,0.8,0.1,0.4,0.8,1.5,2.9
John Coughran,GSW,SF,28,24,,6.7,1.2,3.4,.358,0.1,0.4,.222,.375,.370,0.3,0.6,.571,0.1,0.7,0.8,0.5,0.3,0.0,0.5,1.0,2.8
Dave Cowens*,BOS,C,31,66,55,32.7,6.4,14.1,.453,0.0,0.2,.083,.458,.453,1.4,1.8,.779,1.9,6.2,8.1,3.1,1.0,0.9,1.6,3.3,14.2
Charlie Criss,ATL,PG,31,81,,22.1,3.1,7.1,.431,0.0,0.2,.059,.442,.432,2.1,2.6,.811,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3
Terry Crosby,KCK,PG,23,4,,7.0,0.5,1.0,.500,0.0,0.0,,.500,.500,0.5,0.5,1.000,0.0,0.3,0.3,1.8,0.0,0.0,1.3,1.0,1.5
Pat Cummings,MIL,C,23,71,,12.7,2.6,5.2,.505,0.0,0.0,,.505,.505,1.3,1.7,.764,1.1,2.2,3.4,0.7,0.3,0.2,1.0,2.0,6.6
Bob Dandridge*,WSB,SF,32,45,,32.4,7.3,16.2,.451,0.0,0.2,.182,.455,.453,2.7,3.4,.809,1.4,4.1,5.5,4.0,0.6,0.8,2.7,2.5,17.4
Adrian Dantley*,UTA,SF,24,68,,39.3,10.7,18.6,.576,0.0,0.0,.000,.577,.576,6.5,7.7,.842,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0
Brad Davis,TOT,PG,24,18,,14.9,1.9,3.5,.556,0.0,0.1,.000,.565,.556,0.7,0.9,.813,0.2,0.7,0.9,2.8,0.7,0.1,0.8,1.6,4.6
Harry Davis,SAS,SF,24,4,,7.5,1.5,3.0,.500,0.0,0.0,,.500,.500,0.3,0.5,.500,0.5,1.0,1.5,0.0,0.3,0.0,0.8,2.0,3.3
Johnny Davis,IND,PG,24,82,,35.5,6.0,14.1,.428,0.0,0.5,.095,.440,.430,3.7,4.3,.864,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9
Walter Davis,PHO,SF,25,75,,30.8,8.8,15.5,.563,0.0,0.1,.000,.565,.563,4.0,4.9,.819,1.0,2.6,3.6,4.5,1.5,0.3,3.2,2.7,21.5
Darryl Dawkins,PHI,C,23,80,80,31.8,6.2,11.8,.522,0.0,0.1,.000,.526,.522,2.4,3.6,.653,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7
Paul Dawkins,UTA,SF,22,57,,13.6,2.5,5.3,.470,0.0,0.1,.200,.475,.472,0.6,0.8,.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5
Greg Deane,UTA,SG,22,7,,6.9,0.3,1.6,.182,0.1,0.1,1.000,.100,.227,0.7,1.0,.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4
Larry Demic,NYK,PF,22,82,,22.8,2.8,6.4,.436,0.0,0.0,,.436,.436,1.3,2.2,.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0
Coby Dietrick,CHI,C,31,79,,23.2,2.9,6.3,.454,0.0,0.1,.111,.460,.455,1.1,1.5,.763,1.3,3.3,4.6,2.7,1.1,0.6,1.4,2.9,6.9
Leon Douglas,DET,C,25,70,,25.5,3.2,6.5,.486,0.0,0.0,.000,.487,.486,1.8,2.6,.676,2.4,4.7,7.2,1.7,0.4,0.9,1.8,3.6,8.1
John Drew,ATL,SF,25,80,,28.8,6.7,14.8,.453,0.0,0.1,.000,.455,.453,6.1,8.1,.757,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5
Terry Duerod,DET,SG,23,67,,19.9,4.2,8.9,.472,0.2,0.8,.283,.490,.484,0.7,1.0,.682,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3
Mike Dunleavy,HOU,PG,25,51,,20.3,2.9,6.3,.464,0.1,0.4,.150,.485,.469,2.2,2.6,.828,0.5,1.5,2.0,4.1,0.8,0.1,2.2,2.4,8.0
T.R. Dunn,POR,SG,24,82,,22.5,2.9,6.7,.436,0.0,0.0,.000,.438,.436,1.0,1.4,.757,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9
James Edwards,IND,C,24,82,,28.2,6.4,12.6,.512,0.0,0.0,.000,.512,.512,2.8,4.1,.681,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7
Bob Elliott,NJN,PF,24,54,,13.4,1.9,4.2,.443,0.0,0.1,.250,.446,.445,1.9,2.8,.684,1.2,2.2,3.4,1.0,0.5,0.3,1.6,1.8,5.7
Bo Ellis,DEN,PF,25,48,,10.5,1.3,2.8,.449,0.0,0.1,.000,.459,.449,0.8,1.1,.755,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4
Len Elmore,KCK,C,27,58,,15.8,1.8,4.2,.430,0.0,0.0,,.430,.430,0.9,1.3,.689,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5
Alex English*,TOT,SF,26,78,,30.8,7.1,14.3,.497,0.0,0.1,.333,.498,.498,2.7,3.4,.789,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9
Julius Erving*,PHI,SF,29,78,78,36.1,10.7,20.7,.519,0.1,0.3,.200,.523,.520,5.4,6.8,.787,2.8,4.6,7.4,4.6,2.2,1.8,3.6,2.7,26.9
Earl Evans,DET,PF,24,36,,10.6,1.8,3.9,.450,0.2,0.5,.389,.459,.475,0.7,1.2,.571,0.7,1.4,2.1,1.0,0.4,0.0,1.0,1.8,4.4
Mike Evans,SAS,SG,24,79,,15.8,2.6,5.9,.448,0.2,0.5,.286,.464,.461,0.7,1.1,.682,0.4,1.0,1.4,2.9,0.8,0.1,1.6,2.5,6.2
Eric Fernsten,BOS,PF,26,56,0,7.7,1.3,2.7,.464,0.0,0.0,,.464,.464,0.6,0.9,.635,0.7,1.0,1.7,0.5,0.3,0.2,0.4,0.8,3.1
Chris Ford,BOS,SG,31,73,73,29.0,4.5,9.7,.465,1.0,2.2,.427,.477,.515,1.2,1.6,.754,1.1,1.4,2.5,2.9,1.5,0.4,1.4,2.4,11.2
Don Ford,TOT,SF,27,73,,13.7,1.8,3.8,.478,0.0,0.0,.333,.480,.480,0.6,0.7,.849,0.6,1.9,2.5,0.9,0.3,0.3,0.7,1.8,4.2
Phil Ford,KCK,PG,23,82,,32.0,6.0,12.9,.462,0.0,0.3,.174,.469,.464,4.2,5.2,.818,0.4,1.7,2.1,7.4,1.7,0.0,3.4,2.5,16.2
Walt Frazier*,CLE,PG,34,3,,9.0,1.3,3.7,.364,0.0,0.3,.000,.400,.364,0.7,0.7,1.000,0.3,0.7,1.0,2.7,0.7,0.3,1.3,0.7,3.3
World B. Free,SDC,SG,26,68,,38.0,10.8,22.9,.474,0.1,0.4,.360,.476,.477,8.4,11.2,.753,1.9,1.6,3.5,4.2,1.2,0.5,3.4,2.9,30.2
Terry Furlow,TOT,SG,25,76,,27.9,5.7,12.2,.464,0.3,1.1,.293,.481,.477,2.3,2.6,.872,0.9,1.6,2.6,3.9,1.0,0.3,2.1,1.3,13.9
Mike Gale,SAS,PG,29,67,,22.0,2.6,5.6,.454,0.0,0.2,.154,.464,.456,1.4,1.8,.808,0.5,1.8,2.3,4.7,1.8,0.2,1.7,2.0,6.6
Gary Garland,DEN,PG,22,78,,14.2,2.0,4.6,.435,0.1,0.2,.316,.442,.444,0.2,0.3,.692,0.6,1.1,1.8,1.9,0.7,0.1,0.9,1.0,4.3
Gus Gerard,KCK,SF,26,73,,11.9,2.2,4.8,.457,0.0,0.0,.333,.458,.458,0.9,1.4,.660,1.1,1.4,2.4,0.6,0.6,0.4,0.7,1.3,5.3
George Gervin*,SAS,SG,27,78,,37.6,13.1,24.9,.528,0.4,1.3,.314,.540,.536,6.5,7.6,.852,2.0,3.2,5.2,2.6,1.4,1.0,3.3,2.7,33.1
John Gianelli,UTA,C,29,17,,16.8,1.4,3.9,.348,0.0,0.0,,.348,.348,0.5,0.9,.563,0.8,2.8,3.6,1.0,0.4,0.4,1.3,1.5,3.2
Artis Gilmore*,CHI,C,30,48,,32.7,6.4,10.7,.595,0.0,0.0,,.595,.595,5.1,7.2,.712,2.3,6.8,9.0,2.8,0.6,1.2,2.8,3.5,17.8
Jack Givens,ATL,SF,23,82,,15.3,2.2,5.8,.385,0.0,0.0,.000,.386,.385,1.3,1.6,.828,1.4,1.6,3.0,0.7,0.6,0.2,0.7,1.6,5.7
Mike Glenn,NYK,SG,24,75,,10.7,2.5,4.9,.516,0.0,0.1,.200,.525,.519,0.8,1.0,.863,0.3,0.6,0.9,1.1,0.5,0.1,0.5,1.1,5.9
Glen Gondrezick,DEN,SF,24,59,,17.3,2.5,4.8,.517,0.0,0.1,.333,.521,.521,1.6,2.1,.760,1.8,2.6,4.4,1.4,1.2,0.3,1.0,2.0,6.6
Mike Green,KCK,C,28,21,,21.9,3.3,7.6,.434,0.0,0.1,.000,.439,.434,1.1,2.0,.571,1.7,3.7,5.4,1.3,0.6,1.0,1.7,2.6,7.7
Dave Greenwood,CHI,PF,22,82,,34.0,6.1,12.8,.474,0.0,0.1,.143,.476,.474,4.1,5.1,.810,2.7,6.7,9.4,2.2,0.7,1.6,2.6,3.8,16.3
Kevin Grevey,WSB,SF,26,65,,28.0,5.1,12.4,.412,0.5,1.4,.370,.417,.433,3.3,3.8,.867,1.2,1.6,2.9,2.7,0.9,0.2,1.6,2.4,14.0
Paul Griffin,SAS,C,26,82,,22.1,2.1,3.8,.553,0.0,0.0,,.553,.553,2.1,2.9,.725,1.9,3.5,5.3,3.0,1.0,0.6,1.6,3.7,6.3
Bob Gross,POR,SF,26,62,,25.5,3.6,7.6,.468,0.0,0.2,.100,.476,.469,1.5,1.8,.833,1.4,2.7,4.0,3.7,1.0,0.8,2.7,2.9,8.7
Ernie Grunfeld,KCK,SF,24,80,,17.5,2.3,5.3,.443,0.0,0.0,.500,.443,.444,1.3,1.6,.771,1.1,1.8,2.9,1.4,0.7,0.1,1.0,1.9,5.9
Roy Hamilton,DET,PG,22,72,,15.5,1.6,4.0,.401,0.0,0.0,.000,.404,.401,1.4,2.1,.687,0.6,0.9,1.5,2.7,0.7,0.1,1.6,1.1,4.6
James Hardy,UTA,PF,23,76,,21.1,2.4,4.8,.507,0.0,0.0,.500,.507,.508,0.7,0.9,.773,1.6,3.6,5.3,1.4,0.6,1.1,1.4,2.7,5.5
Joe Hassett,IND,SG,24,74,,15.3,2.9,6.9,.422,0.9,2.7,.348,.469,.490,0.3,0.4,.828,0.5,0.8,1.3,1.4,0.6,0.1,0.6,1.1,7.1
Steve Hawes,ATL,PF,29,82,,22.6,3.7,7.4,.502,0.0,0.1,.375,.504,.505,1.8,2.2,.824,1.8,4.2,6.0,1.8,0.9,0.4,1.5,2.5,9.3
Elvin Hayes*,WSB,PF,34,81,,39.3,9.4,20.7,.454,0.0,0.2,.231,.456,.455,4.1,5.9,.699,3.3,7.7,11.1,1.6,0.8,2.3,2.7,3.8,23.0
Spencer Haywood*,LAL,PF,30,76,,20.3,3.8,7.8,.487,0.0,0.1,.250,.489,.488,2.1,2.7,.772,1.7,2.8,4.6,1.2,0.5,0.8,1.8,2.6,9.7
Gar Heard,PHO,PF,31,82,,17.1,2.1,5.0,.417,0.0,0.0,.000,.419,.417,0.8,1.0,.744,1.4,3.2,4.6,1.2,1.0,0.6,1.1,2.2,5.0
Gerald Henderson,BOS,PG,24,76,2,14.0,2.5,5.0,.500,0.0,0.1,.333,.503,.503,1.2,1.7,.690,0.5,0.6,1.1,1.9,0.6,0.2,1.4,1.3,6.2
Tom Henderson,HOU,PG,28,66,,23.5,2.3,4.9,.477,0.0,0.0,.000,.480,.477,0.8,1.2,.727,0.5,1.2,1.7,4.2,0.8,0.1,1.5,1.6,5.5
Johnny High,PHO,PG,22,82,,13.7,1.8,3.9,.446,0.0,0.1,.143,.453,.447,1.5,2.2,.674,0.8,1.3,2.1,1.5,0.9,0.2,1.5,2.1,5.0
Armond Hill,ATL,PG,26,79,,26.5,2.2,5.5,.411,0.0,0.1,.250,.412,.412,1.6,1.8,.849,0.4,1.4,1.7,5.4,1.4,0.1,2.2,3.3,6.1
Darnell Hillman,GSW,PF,30,49,,14.4,1.7,3.7,.458,0.0,0.0,,.458,.458,0.7,1.4,.500,1.2,2.5,3.7,1.0,0.4,0.5,1.2,2.6,4.0
Brad Holland,LAL,SG,23,38,,5.2,1.2,2.7,.423,0.1,0.4,.200,.461,.438,0.4,0.4,.938,0.1,0.3,0.4,0.6,0.4,0.0,0.3,0.6,2.8
Lionel Hollins,TOT,SG-PG,26,47,26,25.7,4.5,11.2,.403,0.1,0.4,.150,.413,.406,2.1,3.0,.721,0.6,1.3,1.9,3.4,1.6,0.2,2.7,2.2,11.2
Phil Hubbard,DET,PF,23,64,,18.6,3.3,7.0,.466,0.0,0.0,.000,.468,.466,2.6,3.4,.750,1.8,3.2,5.0,1.1,0.8,0.2,1.9,3.2,9.1
Kim Hughes,DEN,C,27,70,,17.3,1.5,2.9,.505,0.0,0.0,,.505,.505,0.2,0.6,.366,1.8,2.9,4.7,1.1,0.9,1.1,0.7,2.6,3.1
Geoff Huston,NYK,PG,22,71,,13.0,1.3,3.4,.390,0.0,0.2,.176,.406,.396,0.4,0.5,.737,0.2,0.6,0.8,2.2,0.5,0.1,1.0,1.2,3.1
Dan Issel*,DEN,C,31,82,,35.8,8.7,17.3,.505,0.0,0.1,.333,.506,.506,6.3,8.1,.775,2.9,5.9,8.8,2.4,1.1,0.7,2.0,2.3,23.8
Phil Jackson*,NJN,PF,34,16,,12.1,1.8,2.9,.630,0.0,0.1,.000,.659,.630,0.4,0.6,.700,0.8,0.8,1.5,0.8,0.3,0.3,0.6,2.2,4.1
Abdul Jeelani,POR,SF,25,77,,16.7,3.7,7.3,.510,0.0,0.1,.000,.515,.510,2.1,2.6,.789,1.5,2.0,3.5,1.2,0.5,0.5,1.5,2.0,9.6
Cheese Johnson,GSW,SF,22,9,,5.9,1.3,3.3,.400,0.0,0.0,,.400,.400,0.3,0.6,.600,0.7,0.9,1.6,0.2,0.1,0.0,0.4,1.2,3.0
Clemon Johnson,IND,C,23,79,,19.5,2.5,5.0,.503,0.0,0.0,,.503,.503,0.9,1.5,.632,1.8,3.2,5.0,1.5,0.6,1.5,1.0,2.7,6.0
Dennis Johnson*,SEA,SG,25,81,,36.3,7.1,16.8,.422,0.1,0.7,.207,.431,.426,4.7,6.0,.780,2.1,3.0,5.1,4.1,1.8,1.0,2.8,3.3,19.0
Eddie Johnson,ATL,SG,24,79,,33.2,7.5,15.3,.487,0.1,0.2,.385,.488,.489,3.5,4.3,.828,1.2,1.3,2.5,4.7,1.5,0.3,2.4,2.7,18.5
George Johnson,NJN,C,31,81,,26.2,3.1,6.7,.457,0.0,0.0,.000,.458,.457,1.1,1.6,.706,2.4,5.1,7.4,2.1,0.7,3.2,2.5,3.9,7.2
George Johnson,DEN,PF,23,75,,25.8,4.1,8.7,.476,0.0,0.1,.222,.480,.478,2.0,2.5,.783,2.5,5.3,7.8,2.1,1.1,0.9,2.0,3.5,10.2
John Johnson,SEA,SF,32,81,,31.3,4.7,9.5,.488,0.0,0.0,,.488,.488,2.0,2.5,.801,2.0,3.2,5.3,5.2,0.9,0.4,3.0,2.6,11.3
Magic Johnson*,LAL,SG,20,77,,36.3,6.5,12.3,.530,0.1,0.4,.226,.540,.534,4.9,6.0,.810,2.2,5.6,7.7,7.3,2.4,0.5,4.0,2.8,18.0
Marques Johnson,MIL,SF,23,77,,34.9,8.9,16.5,.544,0.0,0.1,.222,.546,.545,3.8,4.8,.791,2.8,4.5,7.4,3.5,1.3,0.9,2.4,2.2,21.7
Mickey Johnson,IND,PF,27,82,,32.3,7.2,15.5,.463,0.1,0.4,.156,.471,.465,4.7,5.9,.799,3.1,5.2,8.3,4.2,1.9,1.4,3.5,3.5,19.1
Ollie Johnson,CHI,SF,30,79,,19.4,3.3,6.7,.497,0.0,0.1,.091,.506,.498,1.0,1.2,.882,0.6,1.4,2.1,2.0,0.7,0.3,1.2,2.1,7.7
