name,team,pos,age,games,gamesStarted,mpg,fgm,fga,fg%,3pm,3pa,3%,2%,efg%,ftm,fta,ft%,orb,drb,trb,apg,spg,bpg,tov,pf,ppg
Mike Bratz,CHI,PG,27,15,0,9.3,0.9,2.8,.333,0.1,0.5,.125,.382,.345,0.7,0.9,.769,0.2,1.1,1.3,1.5,0.5,0.0,0.9,1.3,2.6
Ron Brewer,TOT,SG,27,74,52,26.5,4.6,10.9,.426,0.1,0.2,.389,.427,.431,1.9,2.3,.835,0.8,1.1,1.9,1.3,1.2,0.3,1.3,1.7,11.3
Junior Bridgeman,MIL,SF,29,70,5,26.5,6.0,12.2,.492,0.0,0.2,.077,.498,.492,2.3,2.8,.837,0.6,2.9,3.5,3.0,0.6,0.1,1.7,2.2,14.4
Allan Bristow,DAL,SF,31,37,0,10.0,1.2,2.7,.444,0.2,0.4,.462,.442,.475,0.3,0.4,.714,0.6,0.9,1.6,1.9,0.2,0.0,0.8,1.2,2.8
Jim Brogan,SDC,SG,24,58,0,8.0,1.6,3.7,.427,0.1,0.2,.231,.440,.434,0.6,0.7,.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,1.4,3.8
Michael Brooks,SDC,SF,24,82,26,30.0,4.9,10.1,.484,0.1,0.2,.333,.487,.487,2.4,3.4,.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2
Fred Brown,SEA,PG,34,80,1,17.9,4.6,8.9,.520,0.2,0.4,.438,.523,.529,0.7,0.9,.806,0.4,0.8,1.2,3.0,0.7,0.2,1.4,1.2,10.2
Rickey Brown,TOT,C,24,76,7,13.8,2.2,4.6,.479,0.0,0.0,.000,.483,.479,0.9,1.4,.619,1.2,2.3,3.5,0.3,0.2,0.3,1.1,2.3,5.3
Joe Bryant,HOU,SF,28,81,56,25.4,4.2,9.5,.448,0.1,0.4,.222,.459,.453,1.4,2.0,.703,1.1,2.3,3.4,2.3,1.0,0.4,2.2,3.2,10.0
Quinn Buckner,BOS,SG,28,72,56,21.7,3.4,7.8,.442,0.0,0.1,.000,.445,.442,1.0,1.6,.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
Don Buse,POR,PG,32,41,1,15.7,1.8,4.4,.396,0.2,0.9,.257,.429,.420,1.0,1.1,.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7
Marty Byrnes,IND,SF,26,80,12,18.0,2.0,4.7,.420,0.1,0.3,.231,.434,.428,0.9,1.2,.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9
Kenny Carr,POR,PF,27,82,26,28.4,4.4,8.7,.505,0.0,0.1,.333,.506,.506,3.1,4.5,.697,2.2,5.0,7.2,1.4,0.8,0.5,2.3,3.7,12.0
M.L. Carr,BOS,SF,32,77,0,11.5,1.8,4.1,.429,0.0,0.2,.158,.446,.433,0.8,1.1,.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3
Joe Barry Carroll,GSW,C,24,79,79,37.8,9.9,19.4,.513,0.0,0.0,.000,.514,.513,4.3,5.9,.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1
Butch Carter,IND,SG,24,81,28,21.2,4.4,8.7,.501,0.2,0.6,.333,.515,.513,1.5,1.9,.805,0.8,1.1,1.9,2.4,1.0,0.2,1.5,2.6,10.5
Bill Cartwright,NYK,C,25,82,82,30.1,5.5,9.8,.566,0.0,0.0,,.566,.566,4.6,6.2,.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7
Harvey Catchings,MIL,C,31,74,33,21.0,1.2,2.7,.457,0.0,0.0,,.457,.457,0.8,1.2,.674,1.8,3.7,5.5,1.0,0.4,2.0,1.1,3.0,3.3
Tom Chambers,SDC,PF,23,79,79,33.7,6.6,13.9,.472,0.0,0.1,.000,.476,.472,4.5,6.2,.723,2.8,3.8,6.6,2.4,1.0,0.7,3.0,4.2,17.6
Maurice Cheeks*,PHI,PG,26,79,79,31.2,5.1,9.4,.542,0.0,0.1,.167,.545,.543,2.3,3.0,.754,0.7,2.0,2.6,6.9,2.3,0.4,2.3,2.3,12.5
Don Collins,WSB,SF,24,65,21,24.2,5.1,9.8,.523,0.0,0.1,.000,.528,.523,1.6,2.1,.743,1.8,1.4,3.2,2.0,1.3,0.5,2.2,2.6,11.8
Lester Conner,GSW,PG,23,75,10,18.9,1.9,4.0,.479,0.0,0.1,.000,.485,.479,1.1,1.5,.699,0.9,2.0,2.9,3.4,1.5,0.1,1.3,1.9,4.9
Darwin Cook,NJN,PG,24,82,47,32.0,5.4,12.0,.449,0.1,0.5,.211,.459,.453,2.3,3.0,.769,0.9,2.0,2.9,5.5,2.4,0.6,2.9,2.6,13.2
Jeff Cook,TOT,PF,26,75,22,17.8,2.0,4.1,.487,0.0,0.0,.000,.492,.487,1.1,1.4,.760,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5.0
Joe Cooper,TOT,C,25,20,4,16.7,1.9,3.6,.514,0.0,0.0,,.514,.514,0.8,1.5,.552,2.1,2.2,4.3,0.9,0.5,1.0,1.6,2.5,4.5
Michael Cooper,LAL,SG,26,82,3,26.2,3.2,6.1,.535,0.1,0.3,.238,.548,.540,1.2,1.6,.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8
Wayne Cooper,POR,C,26,80,60,26.2,4.0,9.0,.443,0.0,0.1,.000,.446,.443,1.7,2.5,.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7
Dave Corzine,CHI,C,26,82,71,30.4,5.6,11.2,.497,0.0,0.0,.000,.498,.497,2.8,3.9,.720,3.0,5.8,8.7,1.9,0.6,1.3,2.8,3.0,14.0
Dave Cowens*,MIL,PF,34,40,34,25.4,3.4,7.7,.444,0.0,0.1,.000,.447,.444,1.3,1.6,.825,1.8,5.0,6.9,2.1,0.8,0.4,1.1,3.4,8.1
Chubby Cox,WSB,SG,27,7,0,11.1,1.9,5.3,.351,0.0,0.3,.000,.371,.351,0.4,0.9,.500,1.0,0.4,1.4,0.9,0.0,0.1,1.3,2.3,4.1
Charlie Criss,MIL,PG,34,66,0,14.0,2.6,5.7,.451,0.1,0.5,.194,.474,.459,1.0,1.2,.895,0.2,1.0,1.2,1.9,0.4,0.0,0.7,0.7,6.2
Geoff Crompton,SAS,C,27,14,0,10.6,1.0,2.4,.412,0.0,0.0,,.412,.412,0.2,0.4,.600,1.3,2.1,3.4,0.5,0.2,0.4,0.4,1.8,2.2
Pat Cummings,DAL,C,26,81,71,28.6,5.3,10.8,.493,0.0,0.0,.000,.494,.493,1.8,2.4,.755,2.8,5.5,8.2,1.8,0.7,0.4,2.0,3.7,12.5
Terry Cummings,SDC,PF,21,70,69,36.2,9.8,18.7,.523,0.0,0.0,.000,.523,.523,4.2,5.9,.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7
Earl Cureton,PHI,C,25,73,3,13.5,1.5,3.5,.419,0.0,0.0,,.419,.419,0.5,0.9,.493,1.2,2.5,3.7,0.6,0.5,0.3,1.0,2.0,3.4
Quintin Dailey,CHI,SG,22,76,32,27.4,6.2,13.3,.466,0.1,0.3,.200,.473,.469,2.7,3.7,.730,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1
Adrian Dantley*,UTA,SF,27,22,22,40.3,10.6,18.3,.580,0.0,0.0,,.580,.580,9.5,11.3,.847,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7
Brad Davis,DAL,PG,27,79,78,29.4,4.5,7.9,.572,0.1,0.5,.256,.595,.580,2.4,2.8,.845,0.4,2.1,2.5,7.2,1.0,0.1,1.8,2.2,11.6
Charles Davis,WSB,SF,24,74,10,15.7,3.4,7.2,.470,0.0,0.1,.200,.475,.472,0.8,1.2,.629,1.1,1.8,2.9,1.0,0.4,0.3,1.2,1.6,7.6
Johnny Davis,ATL,SG,27,53,33,27.6,4.9,10.7,.455,0.1,0.3,.278,.461,.459,3.1,3.9,.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9
Mike Davis,NYK,PF,26,8,0,3.5,0.5,1.3,.400,0.0,0.0,,.400,.400,0.8,1.3,.600,0.4,0.9,1.3,0.0,0.0,0.5,0.0,0.5,1.8
Walter Davis,PHO,SG,28,80,79,31.1,8.3,16.1,.516,0.1,0.3,.304,.520,.519,2.3,2.8,.818,0.8,1.7,2.5,5.0,1.5,0.2,2.4,2.3,19.0
Darryl Dawkins,NJN,C,26,81,81,25.8,5.0,8.3,.599,0.0,0.0,,.599,.599,2.0,3.2,.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12.0
Kenny Dennard,KCK,PF,24,22,0,10.2,0.5,1.5,.324,0.0,0.0,,.324,.324,0.3,0.4,.667,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.2,1.3
Coby Dietrick,SAS,C,34,8,0,4.3,0.1,0.6,.200,0.0,0.0,,.200,.200,0.0,0.3,.000,0.3,0.8,1.0,0.8,0.1,0.0,0.1,0.8,0.3
James Donaldson,SEA,C,25,82,11,21.8,3.5,6.0,.583,0.0,0.0,,.583,.583,1.8,2.7,.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9
John Douglas,SDC,SG,26,3,1,4.0,0.3,2.0,.167,0.3,0.7,.500,.000,.250,0.7,0.7,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.7
Leon Douglas,KCK,C,28,5,0,9.2,0.4,0.6,.667,0.0,0.0,,.667,.667,0.0,0.4,.000,0.6,0.8,1.4,0.0,0.0,0.6,0.2,2.6,0.8
John Drew,UTA,SF,28,44,33,27.4,7.2,15.3,.474,0.0,0.1,.000,.477,.474,6.7,8.9,.755,2.2,3.1,5.3,2.2,0.8,0.2,3.1,3.5,21.2
Larry Drew,KCK,PG,24,75,74,35.9,8.0,16.2,.492,0.0,0.2,.125,.497,.493,4.1,5.0,.820,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
Terry Duerod,GSW,SG,26,5,0,9.8,1.8,3.8,.474,0.0,0.0,,.474,.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6
Mike Dunleavy,SAS,PG,28,79,9,20.5,2.7,6.5,.418,0.8,2.5,.345,.462,.483,1.5,1.9,.779,0.2,1.5,1.7,5.5,0.9,0.1,2.0,2.7,7.8
T.R. Dunn,DEN,SG,27,82,80,32.2,3.1,6.4,.482,0.0,0.0,.000,.483,.482,1.5,2.0,.730,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6
John Duren,IND,PG,24,82,24,17.5,2.0,4.4,.453,0.0,0.2,.000,.470,.453,0.5,0.7,.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
Mark Eaton,UTA,C,26,81,32,18.9,1.8,4.4,.414,0.0,0.0,.000,.415,.414,0.7,1.1,.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3
Jerry Eaves,UTA,PG,23,82,7,19.4,3.4,7.0,.487,0.0,0.1,.125,.492,.488,2.4,3.0,.810,0.4,1.1,1.5,2.6,0.6,0.0,1.9,1.4,9.3
Keith Edmonson,ATL,SG,22,32,2,9.7,1.5,4.3,.345,0.0,0.1,.000,.350,.345,0.5,0.8,.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,1.3,3.5
Franklin Edwards,PHI,PG,23,81,3,15.6,2.8,6.0,.472,0.0,0.1,.000,.480,.472,1.1,1.4,.761,0.3,0.8,1.0,2.7,1.0,0.1,1.4,1.5,6.7
James Edwards,TOT,C,27,31,9,21.5,4.1,8.5,.487,0.0,0.0,,.487,.487,2.2,3.5,.639,1.8,3.2,5.0,1.3,0.4,0.6,1.6,3.5,10.5
Len Elmore,NJN,C,30,74,0,13.2,1.3,3.3,.398,0.0,0.0,.000,.399,.398,0.7,1.1,.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,1.7,3.4
Chris Engler,GSW,C,23,54,1,6.8,0.7,1.7,.404,0.0,0.0,,.404,.404,0.1,0.3,.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.8,1.5
Alex English*,DEN,SF,29,82,82,36.4,11.7,22.6,.516,0.0,0.1,.167,.519,.517,5.0,6.0,.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4
Julius Erving*,PHI,SF,32,72,72,33.6,8.4,16.3,.517,0.0,0.1,.286,.518,.518,4.6,6.0,.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4
Mike Evans,DEN,SG,27,42,5,16.5,2.7,5.8,.473,0.0,0.2,.000,.491,.473,0.8,1.0,.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3
Bruce Flowers,CLE,PF,25,53,5,13.2,2.1,3.9,.534,0.0,0.0,.000,.539,.534,0.8,1.0,.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9
Sleepy Floyd,TOT,PG,22,76,17,16.4,3.0,6.9,.429,0.1,0.3,.400,.430,.438,2.0,2.4,.833,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1.8,8.1
Phil Ford,TOT,PG,26,77,63,20.9,2.8,5.8,.479,0.0,0.1,.111,.486,.480,1.3,1.6,.789,0.2,1.1,1.3,3.8,0.7,0.0,1.7,2.5,6.8
World B. Free,TOT,SG,29,73,69,36.1,8.9,19.5,.456,0.2,0.6,.333,.460,.461,5.9,8.0,.738,1.3,1.5,2.8,4.0,1.3,0.2,2.9,3.3,23.9
Bill Garnett,DAL,C,22,75,13,18.8,2.3,4.3,.533,0.0,0.0,.000,.538,.533,1.7,2.3,.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3
Calvin Garrett,HOU,SF,26,4,0,8.5,1.0,2.8,.364,0.0,0.3,.000,.400,.364,0.5,0.5,1.000,0.8,1.0,1.8,0.8,0.0,0.0,0.8,1.0,2.5
George Gervin*,SAS,SG,30,78,78,36.3,9.7,19.9,.487,0.2,0.4,.364,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2
Artis Gilmore*,SAS,C,33,82,82,34.1,6.8,10.8,.626,0.0,0.1,.000,.630,.626,4.5,6.0,.740,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0
Mike Glenn,ATL,SG,27,73,4,15.4,3.2,6.1,.518,0.0,0.0,.000,.519,.518,1.0,1.2,.831,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.8,7.3
Mike Gminski,NJN,C,23,80,1,15.7,2.7,5.3,.500,0.0,0.0,.000,.501,.500,2.2,2.8,.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5
Glen Gondrezick,DEN,PF,27,76,2,14.9,1.8,3.9,.456,0.0,0.0,.000,.460,.456,1.1,1.5,.719,1.4,2.5,4.0,1.3,1.1,0.1,0.6,2.1,4.6
Rickey Green,UTA,PG,28,78,78,35.7,5.9,12.1,.493,0.0,0.2,.154,.497,.494,2.4,3.0,.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2.0,14.3
Dave Greenwood,CHI,PF,25,79,61,29.8,3.9,8.7,.455,0.0,0.1,.000,.457,.455,2.1,2.9,.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10.0
John Greig,SEA,SF,21,9,0,2.9,0.8,1.4,.538,0.0,0.0,,.538,.538,0.6,0.7,.833,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.4,2.1
Kevin Grevey,WSB,SF,29,41,11,18.4,2.8,7.2,.388,0.4,0.9,.395,.387,.413,1.3,1.7,.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2
Paul Griffin,SAS,PF,29,53,0,18.0,1.1,2.2,.517,0.0,0.0,,.517,.517,1.0,1.4,.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,2.9,3.3
Darrell Griffith,UTA,SG,24,77,76,36.2,9.8,20.2,.484,0.5,1.7,.288,.502,.496,2.2,3.2,.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2
Bob Gross,SDC,SF,29,27,3,13.8,1.3,3.0,.427,0.0,0.1,.333,.430,.433,0.4,0.7,.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,2.6,3.1
Ernie Grunfeld,NYK,SF,27,77,0,18.5,2.2,4.9,.443,0.0,0.1,.000,.448,.443,1.1,1.3,.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4
Bill Hanzlik,DEN,SF,25,82,8,18.9,2.3,5.3,.428,0.0,0.1,.143,.433,.429,1.5,2.0,.781,1.0,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1
Joe Hassett,GSW,SG,27,6,2,23.2,3.2,7.3,.432,0.2,1.5,.111,.514,.443,0.0,0.0,,0.5,1.3,1.8,3.5,0.3,0.0,1.5,2.3,6.5
Scott Hastings,TOT,C-PF,22,31,0,4.5,0.4,1.2,.342,0.0,0.1,.000,.371,.342,0.4,0.6,.550,0.5,0.8,1.3,0.1,0.2,0.0,0.3,1.1,1.2
Steve Hawes,TOT,PF,32,77,4,18.4,2.1,5.1,.418,0.1,0.3,.238,.428,.424,0.9,1.2,.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2
Elvin Hayes*,HOU,PF,37,81,43,28.4,5.2,11.0,.476,0.0,0.0,.500,.476,.478,2.4,3.5,.683,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9
Steve Hayes,CLE,C,27,65,3,16.3,1.6,3.3,.479,0.0,0.0,.000,.481,.479,0.4,0.8,.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6
Spencer Haywood*,WSB,PF,33,38,25,20.4,3.3,8.2,.401,0.0,0.0,.000,.402,.401,1.7,2.3,.724,2.0,2.8,4.8,0.8,0.3,0.7,1.8,2.5,8.2
Gerald Henderson,BOS,PG,27,82,9,18.9,3.5,7.5,.463,0.0,0.2,.188,.470,.465,1.2,1.6,.722,0.7,0.8,1.5,2.4,1.2,0.0,1.6,2.3,8.2
Tom Henderson,HOU,SG,31,51,2,15.5,2.1,5.2,.407,0.0,0.0,.000,.410,.407,0.9,1.1,.789,0.4,1.0,1.4,2.7,0.7,0.0,1.0,1.1,5.1
Rod Higgins,CHI,SF,23,82,42,26.8,3.8,8.5,.448,0.2,0.5,.317,.457,.458,2.5,3.2,.792,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3.0,10.3
Johnny High,PHO,SG,25,82,2,14.1,1.2,2.6,.461,0.0,0.1,.200,.467,.463,0.8,1.7,.463,0.5,1.3,1.8,1.9,1.0,0.4,1.3,2.5,3.2
Armond Hill,MIL,PG,29,14,3,12.1,1.0,1.9,.538,0.0,0.0,,.538,.538,1.3,1.6,.818,0.4,1.1,1.4,1.9,0.6,0.0,0.9,1.4,3.3
Craig Hodges,SDC,SG,22,76,48,26.6,4.2,9.3,.452,0.3,1.2,.222,.485,.466,1.2,1.7,.723,0.7,0.9,1.6,3.6,1.1,0.1,2.1,2.5,9.9
Lionel Hollins,SDC,PG,29,56,54,32.9,5.6,12.8,.437,0.1,0.4,.143,.445,.439,2.3,3.2,.721,0.5,1.8,2.3,6.7,2.0,0.3,3.5,2.8,13.5
Phil Hubbard,CLE,SF,26,82,38,23.8,3.5,7.3,.482,0.0,0.0,.000,.484,.482,2.5,3.6,.689,2.7,3.0,5.7,1.1,1.1,0.1,1.9,3.3,9.5
Geoff Huston,CLE,PG,25,80,79,34.0,5.0,10.4,.482,0.1,0.2,.333,.484,.484,2.1,3.1,.686,0.5,1.5,2.0,6.1,0.9,0.1,2.4,2.7,12.2
Marc Iavaroni,PHI,PF,26,80,77,20.2,2.0,4.4,.462,0.0,0.0,.000,.464,.462,1.0,1.4,.690,1.5,2.7,4.1,1.0,0.4,0.6,1.7,3.0,5.1
Dan Issel*,DEN,C,34,80,80,30.4,8.3,16.2,.510,0.1,0.2,.211,.514,.512,5.0,6.0,.835,1.9,5.6,7.5,2.8,1.0,0.5,2.2,2.8,21.6
Tracy Jackson,CHI,SG,23,78,3,16.8,2.6,5.5,.467,0.0,0.2,.154,.477,.469,1.2,1.6,.730,1.1,1.2,2.3,1.3,0.8,0.1,1.1,1.7,6.3
Clay Johnson,LAL,SG,26,48,0,9.3,1.1,2.8,.393,0.0,0.0,.000,.398,.393,0.8,1.0,.792,0.8,0.6,1.4,0.5,0.5,0.1,0.5,1.3,3.0
Clemon Johnson,TOT,C,26,83,11,23.1,3.6,7.0,.515,0.0,0.0,.000,.516,.515,1.3,2.2,.617,2.3,4.0,6.3,1.7,0.8,1.1,1.5,2.7,8.5
Dennis Johnson*,PHO,PG,28,77,74,33.1,5.2,11.2,.462,0.1,0.4,.161,.473,.465,3.8,4.8,.791,1.2,3.2,4.4,5.0,1.3,0.5,2.6,2.6,14.2
Eddie Johnson,ATL,SG,27,61,57,29.7,6.4,14.1,.453,0.2,0.7,.341,.459,.462,3.0,3.9,.785,0.4,1.6,2.0,5.2,1.0,0.1,2.6,2.3,16.0
Eddie Johnson,KCK,SF,23,82,82,35.8,8.3,16.7,.494,0.2,0.9,.282,.506,.501,3.0,3.9,.779,2.3,3.8,6.1,2.6,0.9,0.2,2.2,3.2,19.8
Frank Johnson,WSB,PG,24,68,65,34.2,4.7,11.6,.408,0.2,0.9,.230,.423,.417,2.9,3.8,.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5
George Johnson,ATL,C,34,37,0,12.5,0.7,1.5,.439,0.0,0.0,,.439,.439,0.4,0.5,.737,1.2,2.0,3.2,0.5,0.3,1.6,0.5,1.9,1.7
George Johnson,IND,SF,26,82,64,28.0,5.0,10.5,.477,0.1,0.5,.184,.490,.481,1.5,2.1,.733,2.1,4.5,6.6,2.7,0.9,0.6,3.0,3.4,11.6
Magic Johnson*,LAL,SG,23,79,79,36.8,6.5,11.8,.548,0.0,0.3,.000,.560,.548,3.8,4.8,.800,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8
Marques Johnson,MIL,SF,26,80,80,35.7,9.0,17.8,.509,0.1,0.3,.200,.514,.511,3.3,4.5,.735,2.5,4.6,7.0,4.5,1.3,0.7,2.5,2.6,21.4
Mickey Johnson,TOT,PF,30,78,16,26.3,5.0,11.8,.425,0.0,0.5,.083,.438,.426,4.0,4.9,.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1
Reggie Johnson,TOT,SF,25,79,8,19.5,3.1,6.4,.485,0.0,0.1,.250,.487,.486,1.2,1.6,.731,1.4,2.3,3.7,0.9,0.3,0.5,1.3,2.9,7.5
Steve Johnson,KCK,C,25,79,21,19.5,4.7,7.5,.624,0.0,0.0,,.624,.624,2.4,4.1,.574,1.8,3.3,5.0,1.2,0.5,1.1,2.3,4.1,11.7
Vinnie Johnson,DET,SG,26,82,51,30.6,6.3,12.4,.513,0.1,0.5,.275,.523,.519,3.0,3.8,.778,2.0,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8
Jim Johnstone,TOT,PF-C,22,23,0,8.3,0.5,1.3,.367,0.0,0.0,,.367,.367,0.4,0.9,.450,0.7,1.3,2.0,0.5,0.1,0.3,0.7,1.4,1.3
